grad_norm,value_loss,episode_length,epoch_idx,approx_kl_divergence,P09:episode_rewards,PMM:episode_rewards,explained_variance,fps,P01:episode_rewards,frames,policy_loss,policy_entropy,advantage_norm,clip_fraction
1.951838939062545,0.11240975339896978,390.02,18,0.0019013587657698374,602.5000000000002,324.25,0.7260046571493148,188,150.0,184320,-0.007887159119127319,1.7472838900983334,15.968719321489335,0.1142333984375
1.9669729365601725,0.1096885392209515,390.21,19,0.002045375604348303,600.0,316.5,0.7824727281928062,189,125.0,194560,-0.007285110895463731,1.7311701893806457,15.968719226121902,0.131494140625
2.4669293009354334,0.15107252770103513,391.7,20,0.0018666127720624094,600.0,318.0,0.7470484096556902,188,125.0,204800,-0.0074758410348295,1.7340308405458926,15.96871930360794,0.1197265625
2.177837013834357,0.12258786517195404,407.46,21,0.0021033820458572633,602.5000000000002,346.25,0.8032733146101236,189,172.5,215040,-0.007494465375930304,1.731378611177206,15.968719297647477,0.135986328125
2.168840723005542,0.11475337238516659,413.83,22,0.0020161517818908952,625.0,354.25,0.8349098861217499,189,172.5,225280,-0.008983380224253778,1.7279242418706418,15.968719375133514,0.1265869140625
2.1210285198531498,0.11595709375105798,423.12,23,0.0021523393409214066,650.0,363.25,0.8329626217484474,190,175.0,235520,-0.009181918155809399,1.719962950795889,15.968719297647477,0.1388671875
1.8546057450788607,0.11177667742595077,430.24,24,0.0022779269192145244,650.0,375.25,0.8295537363737822,190,200.0,245760,-0.010182320860621985,1.7124510154128074,15.968719387054444,0.1467041015625
2.0907533118704045,0.13496153643354775,416.38,25,0.0022171725471483265,650.0,369.5,0.7791939377784729,190,200.0,256000,-0.008830803437376744,1.7206933096051216,15.968719410896302,0.14033203125
1.9966488494995283,0.12769894637167453,420.54,26,0.0024431568312028046,652.5000000000002,390.75,0.8251286398619413,191,222.5,266240,-0.010565982758271275,1.7070773012936116,15.96871924996376,0.1594482421875
2.3330426489208103,0.14555041352286935,417.76,27,0.001847114814268322,650.0,384.5,0.7824186738580465,191,200.0,276480,-0.008185127844262752,1.711035956442356,15.96871920824051,0.111083984375
2.2794440417750046,0.16544019249267877,413.79,28,0.0020556792540677186,650.0,385.0,0.8073918242007494,191,200.0,286720,-0.008891161828069016,1.709667407721281,15.968719238042832,0.1267333984375
2.1457766645504743,0.14088649302721024,418.09,29,0.0022985637544937648,675.0,409.25,0.8139588043093682,191,200.0,296960,-0.009779580444228487,1.7034644670784473,15.968719190359115,0.148193359375
1.9660123279143054,0.1353713304270059,413.98,30,0.0020916907277754226,650.0,401.75,0.8198579002171755,191,197.5,307200,-0.009707638646796113,1.7039719298481941,15.968719190359115,0.1279052734375
2.132754186823688,0.12871787606272847,414.17,31,0.002071475956177292,700.0,424.25,0.8100199203938245,191,200.0,317440,-0.009223448206466856,1.717233370989561,15.968719375133514,0.1331298828125
2.192647229271723,0.1317220999393612,418.99,32,0.0020529649297717006,700.0,432.25,0.8405885476619005,192,225.0,327680,-0.009720120432029944,1.705048056691885,15.968719273805618,0.1244140625
1.8978436197679573,0.12155368430539966,425.16,33,0.00219740835314071,725.0,439.5,0.878450621291995,192,250.0,337920,-0.010971973905543563,1.7060898505151272,15.968719106912612,0.1332763671875
1.9457859229861767,0.10492393779568374,432.19,34,0.002432510653398238,725.0,448.25,0.8682123359292746,192,250.0,348160,-0.010977374217691249,1.7061212874948979,15.968719172477723,0.1489990234375
1.983724363657054,0.15304641830734908,433.78,35,0.0022375576257675917,725.0,462.75,0.8285889949649572,192,225.0,358400,-0.010575165506452322,1.7122075699269772,15.968719178438187,0.1365966796875
2.151677510897361,0.15207762571517378,437.53,36,0.0019766183703271143,725.0,456.5,0.8536528013646603,192,225.0,368640,-0.009092881488322746,1.7149074345827102,15.968719255924224,0.120361328125
1.9652137461842614,0.13789016278460622,439.64,37,0.00232639730193147,725.0,469.5,0.8644662477076054,192,225.0,378880,-0.010577917839873408,1.7197005204856395,15.968719053268433,0.14677734375
1.8930842720454113,0.13638189735356718,439.95,38,0.0021583061215781746,725.0,473.5,0.8306398071348667,192,247.5,389120,-0.011556376547014224,1.7151084020733833,15.968719232082368,0.1333251953125
2.1398144956907577,0.16827708100900055,433.47,39,0.0021741571877445373,725.0,460.5,0.8124966789036989,192,250.0,399360,-0.010454446537914918,1.7061892837285995,15.968719112873078,0.1317626953125
1.7218620517670822,0.11789853188674897,423.1,40,0.002147945951935839,725.0,448.0,0.8449689920991659,192,200.0,409600,-0.01031511851324467,1.6998145416378976,15.968719291687012,0.139697265625
1.7644072435248188,0.11637305296026171,418.03,41,0.00241200673037871,702.5000000000002,433.25,0.8670018162578345,192,200.0,419840,-0.011547495428021647,1.7033877842128278,15.96871926188469,0.15556640625
2.3795363080651986,0.15635760151781142,420.91,42,0.0023446603578125952,725.0,436.75,0.848605851829052,192,200.0,430080,-0.01091138333285926,1.6763781197369099,15.96871919631958,0.14287109375
1.9899768696511633,0.11508182501420379,428.61,43,0.00232221006394904,725.0,447.25,0.8990593869239092,192,225.0,440320,-0.011225835110235494,1.6950920931994915,15.968719178438187,0.14736328125
2.019847275329177,0.1681898877257481,435.52,44,0.002193590819343034,725.0,458.25,0.8453553553670645,192,225.0,450560,-0.009879557169915643,1.6952741310000419,15.968719309568405,0.1260498046875
1.8746163252548205,0.11917500528506934,448.07,45,0.0025376642227232433,750.0,482.0,0.9067351642996073,192,225.0,460800,-0.0111983574955957,1.6876187957823277,15.968719410896302,0.15615234375
2.292251170730134,0.17793396934866906,448.68,46,0.0018600321157922338,727.5000000000002,483.5,0.8672071728855372,192,200.0,471040,-0.00819594962595147,1.7086895182728767,15.968719232082368,0.1061767578125
2.083888371692093,0.19400578211061656,444.23,47,0.002490093157030392,750.0,494.0,0.8537819899618626,192,200.0,481280,-0.010788246511219768,1.7057468459010123,15.968719136714935,0.160400390625
2.4041524666158627,0.18419061410240828,439.19,48,0.0019476263649270073,727.5000000000002,487.75,0.8520845394581557,192,200.0,491520,-0.010931399171749945,1.7063242189586163,15.968719387054444,0.1147705078125
2.308470381116003,0.1875367747154087,437.67,49,0.0018693916363420667,727.5000000000002,491.5,0.81839849203825,192,225.0,501760,-0.009856159388618835,1.712808121740818,15.968719190359115,0.1035400390625
1.923234216700908,0.12782150292769073,434.03,50,0.002058825230585915,725.0,482.5,0.8618798695504666,192,225.0,512000,-0.009381739646778442,1.7150845497846603,15.968719172477723,0.122216796875
1.9428036820029095,0.1219074994791299,438.99,51,0.0020102399251985424,702.5000000000002,482.75,0.9013926696032286,192,247.5,522240,-0.010532063473146992,1.699547228217125,15.968719339370727,0.121533203125
1.80400838427632,0.12153799911029636,447.28,52,0.0021692048419939326,727.5000000000002,483.75,0.8728644009679556,192,225.0,532480,-0.011510991755494615,1.7090466544032097,15.968719166517257,0.1330322265625
1.8658641767647068,0.13220582955982535,444.74,53,0.0020844294744623067,775.0,484.5,0.8811434760689736,192,247.5,542720,-0.011312444234863505,1.6984952047467232,15.96871919631958,0.1271240234375
1.8211578516818867,0.11233126425649971,457.9,54,0.002357432744793513,782.5000000000007,504.0,0.9023629490286111,192,250.0,552960,-0.012433390423393576,1.6916283674538135,15.968719333410263,0.1393798828125
1.9318058099986484,0.12886227592825888,459.12,55,0.0022538044492651844,777.5000000000002,507.25,0.9118742700666189,192,250.0,563200,-0.011567146233210224,1.6808179542422295,15.96871930360794,0.1319091796875
1.8448242763169098,0.11369670564308762,461.39,56,0.0026169679367061584,775.0,520.75,0.9119484849274159,192,275.0,573440,-0.013141393498517572,1.672022396326065,15.968719190359115,0.1532470703125
1.885248151744079,0.15104423891752958,471.98,57,0.002458431823447798,775.0,543.75,0.883720426633954,192,300.0,583680,-0.012937542684085201,1.6609017550945282,15.968719351291657,0.1475341796875
2.222559433392118,0.2127562732901424,467.01,58,0.002164084764854466,775.0,531.25,0.8588571149855853,192,300.0,593920,-0.009214913945470471,1.6730736210942267,15.96871926188469,0.1302734375
1.7104352774830827,0.1686108490685001,464.0,59,0.002208248746001483,775.0,511.25,0.9042184192687273,192,297.5,604160,-0.010921137371406075,1.6736728109419345,15.968719345331191,0.139208984375
2.1693106054190947,0.22537579610943795,459.06,60,0.002229886640225602,775.0,525.5,0.8612001895904541,192,275.0,614400,-0.010819064440511283,1.6860406339168548,15.968719083070756,0.1405029296875
1.784136013655523,0.13241899372078478,458.41,61,0.0023090009175237994,800.0,528.75,0.9231304958462715,192,275.0,624640,-0.011739769684936618,1.6847541317343713,15.968719267845154,0.1431884765625
1.9445120208769402,0.13881609281525015,461.18,62,0.0022213518676611555,800.0,541.5,0.9154102824628353,192,275.0,634880,-0.012457120382896392,1.68593245819211,15.968719267845154,0.1343505859375
1.9523006405632857,0.14355266166385264,452.5,63,0.0023477642599804083,800.0,553.0,0.9075003832578659,192,300.0,645120,-0.011361153365578502,1.6669804379343987,15.968719214200974,0.1406494140625
2.142043077499171,0.14151334690395742,453.05,64,0.0024385115362524053,800.0,565.5,0.9262857224792242,192,300.0,655360,-0.011244743950373958,1.6490194901823998,15.968719244003296,0.15029296875
1.9313928509866685,0.13544219692703335,454.16,65,0.0023041259889627235,800.0,567.25,0.9231911778450013,192,300.0,665600,-0.012054163744323887,1.6658549949526786,15.968719267845154,0.1411376953125
1.9868189333693507,0.18157629722263663,447.83,66,0.0021762593241422866,777.5000000000002,543.0,0.8996190130710602,192,300.0,675840,-0.010417219362716423,1.6822048150002957,15.968719309568405,0.1330078125
1.9985214633174002,0.15366168320178986,452.75,67,0.0021157455178130503,800.0,565.75,0.8915985632687807,192,300.0,686080,-0.011421706026885659,1.6702794693410397,15.968719291687012,0.129736328125
2.0029494006905404,0.15083757969550787,460.0,68,0.0022370829733180486,800.0,560.5,0.910583383962512,192,300.0,696320,-0.011386087911523646,1.6802231669425964,15.968719351291657,0.140283203125
2.158415769461728,0.17931770551949738,464.08,69,0.0022171410442755383,800.0,564.0,0.8814983922988177,192,275.0,706560,-0.011296113982461975,1.6683296963572503,15.968719285726547,0.1406494140625
2.3435251513480915,0.24282849105075002,460.48,70,0.00233135887197057,800.0,576.0,0.8798066582530737,192,325.0,716800,-0.010228680309955962,1.6552541583776474,15.968719309568405,0.13896484375
1.9235345183265617,0.1386415258515626,468.49,71,0.0022927017890428066,775.0,591.5,0.9254685085266828,192,350.0,727040,-0.01196657818800304,1.6669942364096642,15.96871920824051,0.141162109375
1.9068950293721314,0.18821991560980678,464.87,72,0.0022189191330997705,777.5000000000002,579.25,0.8556270800530911,192,347.5,737280,-0.011069274436522392,1.6928309343755246,15.968719232082368,0.133056640625
2.219377110012023,0.1985064294654876,462.01,73,0.0019428303761290801,800.0,588.25,0.8835682790726423,192,347.5,747520,-0.010779875258594983,1.6939405448734761,15.96871924996376,0.1193115234375
2.1527113945963414,0.2980103681329638,465.34,74,0.0023629245654777477,800.0,605.25,0.815313408896327,192,322.5,757760,-0.010172113742737566,1.6955819144845008,15.968719226121902,0.1568359375
2.163311767724289,0.19392924064304679,452.08,75,0.002176237216940884,800.0,569.25,0.8888010617345572,192,272.5,768000,-0.011288032880474929,1.6694871440529824,15.968719267845154,0.133740234375
2.000765789686104,0.14968802207149565,446.17,76,0.002438734512475446,777.5000000000002,583.75,0.9012692540884018,192,247.5,778240,-0.011894233526436437,1.6714761316776277,15.96871920824051,0.1439453125
1.6685824837089516,0.12288819283712656,453.84,77,0.0025212718911692498,775.0,578.0,0.9121967166662216,192,250.0,788480,-0.012545995586697245,1.6860795117914678,15.968719154596329,0.149462890625
1.8282371904219954,0.12859108045231551,464.18,78,0.0023380448716355897,775.0,553.75,0.9256518866866827,192,275.0,798720,-0.012151294023351512,1.6831475719809532,15.968719357252121,0.1355712890625
1.8697488003676068,0.18407641449011863,473.44,79,0.002338816401038766,775.0,580.0,0.8906972233206034,192,300.0,808960,-0.011569507388776401,1.693859127908945,15.96871924996376,0.1375
1.8473675299489625,0.1980057055130601,487.71,80,0.002557041839077405,800.0,579.25,0.8794361725449562,192,300.0,819200,-0.011484657616529148,1.6925650507211685,15.968719190359115,0.1442138671875
1.7451789278018022,0.14527506737504153,489.49,81,0.002317973140339152,777.5000000000002,569.75,0.8948754198849201,192,297.5,829440,-0.01164896078298625,1.6838507033884524,15.968719351291657,0.1359619140625
1.895482910037631,0.2123187453020364,475.95,82,0.0021929179535621532,775.0,554.5,0.8651691596955061,192,272.5,839680,-0.01065349302443792,1.6807593688368798,15.968719255924224,0.1315673828125
1.8122993986442786,0.16330997445620596,476.33,83,0.0023534997088748323,777.5000000000002,560.25,0.8903197478502989,192,275.0,849920,-0.011245428878464737,1.6801308818161487,15.968719118833542,0.14287109375
1.7655739223901066,0.14620722287800164,478.7,84,0.0021972732384941663,800.0,594.0,0.8988676622509957,192,300.0,860160,-0.011735470425628591,1.6779371730983257,15.968719154596329,0.14248046875
1.814940181374865,0.13352947793900966,463.3,85,0.0025418514411743144,800.0,582.5,0.892067976295948,192,300.0,870400,-0.013443212029233109,1.6711740747094155,15.968719333410263,0.1482666015625
1.9808345909735352,0.1325813366100192,466.99,86,0.0027853063370802305,800.0,596.75,0.9089361127465964,192,300.0,880640,-0.011113362915239122,1.6608955949544906,15.968719285726547,0.14111328125
1.879500667999269,0.1329374060500413,477.03,87,0.0025155063302011783,802.5000000000002,609.0,0.9273519881069661,192,325.0,890880,-0.012556992866666405,1.677481021732092,15.968719387054444,0.156982421875
1.9889237081267042,0.15024924359750003,480.76,88,0.0021557013727036525,802.5000000000002,606.25,0.9007274225354195,192,325.0,901120,-0.011578441928213579,1.6891302913427353,15.968719124794006,0.1387451171875
1.7724554340746672,0.09678671343717724,492.52,89,0.0022867097717838196,800.0,598.25,0.9419320579618216,192,350.0,911360,-0.013409910404152469,1.68726347386837,15.96871924996376,0.1494873046875
1.9571019178791715,0.18322907509282232,486.18,90,0.0020666432454735017,800.0,601.25,0.8919160004705191,192,350.0,921600,-0.011928801131580258,1.6708822876214982,15.968719238042832,0.1204833984375
1.8536108802244269,0.15069951391778885,476.83,91,0.002313737148836339,800.0,598.75,0.909518226981163,192,347.5,931840,-0.01265466685545107,1.6605643540620805,15.968719339370727,0.1412109375
1.8113627893958004,0.1314941540826112,480.55,92,0.002471916288368776,800.0,617.0,0.935296668484807,192,375.0,942080,-0.012891234146081842,1.6666034452617169,15.968719112873078,0.1504150390625
1.8579026388327526,0.14167067944072187,479.13,93,0.002328899752592723,802.5000000000002,642.0,0.9514007907360792,192,375.0,952320,-0.012266821408411488,1.6664380259811877,15.968719106912612,0.1343505859375
1.921854775542601,0.3734619301278144,477.93,94,0.00202532767591524,825.0,685.25,0.8511970534920692,192,375.0,962560,-0.01122504999366356,1.6737383045256138,15.968719291687012,0.11611328125
1.696366975407064,0.22208089994383046,498.74,95,0.0028000930230522108,827.5000000000002,745.0,0.8908138625323773,192,375.0,972800,-0.012547208808246068,1.6724945858120919,15.968719065189362,0.173681640625
1.9609746361649392,0.13805632019648328,515.89,96,0.0024719365379727186,975.0,773.0,0.9494260925799608,192,397.5,983040,-0.011913908964925213,1.6665900185704232,15.96871938109398,0.1576904296875
2.0174533300186996,0.16266343875322492,510.89,97,0.002377953857649449,857.5000000000006,759.5,0.9399996638298035,192,397.5,993280,-0.011212015730416169,1.6733924932777882,15.96871919631958,0.147998046875
1.864902039720685,0.19152830876410007,515.26,98,0.0019430316292474113,857.5000000000006,754.25,0.9094333704560995,192,397.5,1003520,-0.011666503597734846,1.6912268340587615,15.968719202280045,0.1168212890625
1.9912219188166809,0.3131315177772194,512.93,99,0.002340955376530783,862.500000000001,748.5,0.8263832170516252,192,400.0,1013760,-0.011450198430975434,1.6716452218592166,15.968719279766082,0.149609375
1.7642227760479805,0.12142980280332268,499.61,100,0.0024979732506838874,827.5000000000002,681.75,0.9296100191771984,192,372.5,1024000,-0.013425852431464592,1.6753739781677723,15.96871924996376,0.1616943359375
1.7788784097594987,0.1655585675034672,495.8,101,0.0023722109739995724,825.0,686.0,0.9337887901812791,192,375.0,1034240,-0.013093836239022494,1.6582160651683808,15.968719148635865,0.13916015625
1.7914541066886802,0.1809838742716238,503.09,102,0.0022407241205431843,935.0000000000009,699.0,0.9183520201593638,192,372.5,1044480,-0.012842520707999938,1.6670912742614745,15.968719315528869,0.1330322265625
1.849315617371428,0.17539594594854863,504.85,103,0.002321597556056417,857.5000000000006,694.75,0.9165396615862846,192,375.0,1054720,-0.012013339885015739,1.6744749493896962,15.968719309568405,0.146044921875
1.7898911066244358,0.13751661375863478,507.09,104,0.002643153289182348,825.0,654.5,0.9333853777498007,192,375.0,1064960,-0.01302314100539661,1.6820873461663723,15.968719136714935,0.1433349609375
1.9028091607079147,0.3427704013418406,511.59,105,0.0023459917679477514,847.5000000000019,693.75,0.8680622410029173,192,400.0,1075200,-0.011843147531180875,1.6856024131178855,15.968719041347503,0.144287109375
1.8398674936308705,0.17742384425364435,513.85,106,0.0021618739723297553,802.5000000000002,661.25,0.926393224298954,191,400.0,1085440,-0.011032655668168445,1.6811850465834142,15.968719297647477,0.1407958984375
1.6323533968948418,0.13631390327354892,520.33,107,0.002550317211990075,825.0,650.25,0.9506478630006313,191,400.0,1095680,-0.012715674080391181,1.6750856406986714,15.968719226121902,0.1603759765625
1.8612948377716427,0.1706537770340219,529.97,108,0.002278405668221554,937.5000000000011,670.0,0.9231712598353624,191,400.0,1105920,-0.012674271119612968,1.6757678806781768,15.968719309568405,0.139697265625
1.844998698682683,0.10012041695881635,546.86,109,0.002582151814590692,1275.0,718.25,0.9671164777129888,191,422.5,1116160,-0.013368951513257343,1.6659872084856033,15.968719321489335,0.174658203125
2.0947762134649737,0.1484641082584858,548.26,110,0.002441734746458092,1275.0,679.75,0.941655033454299,191,400.0,1126400,-0.012745380455817213,1.6826576091349126,15.968719232082368,0.16953125
1.821652615988318,0.2806304698111489,550.95,111,0.00239704082200694,1277.5000000000002,719.0,0.891254123300314,191,400.0,1136640,-0.012703598933239846,1.6771335914731025,15.96871924996376,0.1492431640625
1.8596743140269758,0.20832568348851055,549.34,112,0.0021484177712980963,1300.0,735.5,0.8893007189035416,191,372.5,1146880,-0.011138356079754885,1.6776344373822212,15.968719160556793,0.11904296875
1.6899639372456008,0.1491286248434335,532.32,113,0.0021487394401677766,1252.5000000000002,718.75,0.9458775084465743,191,372.5,1157120,-0.010645546454543364,1.6718217484652995,15.968719387054444,0.12802734375
1.5829768393297954,0.10247618013527245,520.12,114,0.002686915960430578,825.0,678.25,0.9426154464483261,191,350.0,1167360,-0.012672496693994617,1.679091400653124,15.968719339370727,0.145068359375
1.8982722482324412,0.23984041244257243,523.41,115,0.002351176140087207,825.0,675.5,0.9040416818112135,191,322.5,1177600,-0.011577886356099043,1.6742465563118458,15.968719190359115,0.1485107421875
1.825897807399187,0.19464451252715662,518.8,116,0.0020995318959311257,825.0,619.75,0.915396773442626,191,300.0,1187840,-0.0113897348746832,1.6642500318586826,15.968719339370727,0.1357666015625
2.0492024432568825,0.376911208126694,530.15,117,0.0019680782525145642,825.0,660.25,0.868403846770525,191,322.5,1198080,-0.009874772680268507,1.683698308467865,15.968719238042832,0.125634765625
1.6450245649194926,0.13779281000606716,536.59,118,0.0023592721326966366,802.5000000000002,639.5,0.9403082013130188,191,370.0,1208320,-0.012701711572663043,1.6914467349648477,15.968719315528869,0.1461669921875
1.6503117825938045,0.1759873482398689,537.25,119,0.0019886363289973105,812.500000000001,651.5,0.9226261336356402,191,375.0,1218560,-0.011908296844922006,1.6906144626438617,15.968719315528869,0.135498046875
1.5357861472655163,0.09832584366668015,531.59,120,0.002572335200750667,825.0,655.75,0.9554514609277248,191,375.0,1228800,-0.013449106367625063,1.6783433854579926,15.968719315528869,0.13955078125
1.9025880219989653,0.49183095486368983,545.0,121,0.0023940289953660846,930.0000000000005,759.5,0.8567439526319504,191,422.5,1239040,-0.012982048615231178,1.6725555643439294,15.968719232082368,0.160888671875
1.741064915850415,0.17555627974215895,529.8,122,0.002436079515780775,825.0,723.5,0.9353370994329453,191,425.0,1249280,-0.012687367591206566,1.6631910048425198,15.968719291687012,0.1537109375
1.7419158849202034,0.2576318999286741,538.82,123,0.002317034705470505,825.0,771.0,0.9164146974682807,191,425.0,1259520,-0.011407215313738561,1.6780051112174987,15.968719285726547,0.1476318359375
1.7493540518825352,0.13077232479117812,545.33,124,0.002537235253703702,825.0,775.0,0.9577452577650547,191,425.0,1269760,-0.011853835092915687,1.6540149755775928,15.968719387054444,0.13857421875
2.121963906281742,0.34798762646969406,541.06,125,0.001901420285060227,825.0,803.5,0.8945754949003458,191,425.0,1280000,-0.01040134939175914,1.6802638210356236,15.968719255924224,0.1226806640625
1.7138450276891461,0.11876614731736482,543.47,126,0.0022532878402447432,825.0,730.75,0.9508060861378909,191,425.0,1290240,-0.012747865264100256,1.6743114084005355,15.96871919631958,0.1397705078125
2.141620722718683,0.42958547370508315,550.17,127,0.001957526725141509,902.5000000000001,757.5,0.850363239645958,191,400.0,1300480,-0.010138110067055095,1.6783805347979068,15.96871930360794,0.1259033203125
1.8814646511058257,0.47636630912311373,542.69,128,0.002015461568089782,832.5000000000007,745.75,0.8860946658998727,191,422.5,1310720,-0.01032919869030593,1.6765290193259716,15.968719178438187,0.1300048828125
2.310732089752717,0.4239711188711226,529.33,129,0.0018421013686125893,927.5000000000002,807.0,0.8659136455506087,191,375.0,1320960,-0.008996726917757769,1.6735762752592565,15.968719309568405,0.1201416015625
1.6554001215200622,0.14794139086734504,533.09,130,0.0021760427727489312,927.5000000000002,792.75,0.9484335195273161,191,397.5,1331200,-0.011320624080690322,1.6797566413879395,15.968719285726547,0.134326171875
1.5028423317517148,0.08222369562136009,527.0,131,0.002390158975800075,927.5000000000002,813.75,0.9721245314925909,191,397.5,1341440,-0.012785521897603758,1.683460968732834,15.968719214200974,0.1403076171875
1.7825548334539167,0.14956823219545184,524.62,132,0.0022035116911869003,825.0,785.0,0.9505281433463096,191,375.0,1351680,-0.011073105292598483,1.6859033919870854,15.968719178438187,0.14150390625
2.055951012439922,0.38480981008615345,535.13,133,0.001962925034786461,825.0,783.25,0.9050321996212005,191,375.0,1361920,-0.01114666112989653,1.6864406377077104,15.968719279766082,0.1230712890625
1.9128969095491286,0.2604130690684542,541.2,134,0.0021210438425785876,825.0,718.5,0.9263324704021215,191,375.0,1372160,-0.010142575536883669,1.6901586458086968,15.968719154596329,0.133203125
1.7674628512343662,0.22472455322276802,548.59,135,0.001982672243025543,1072.5000000000018,772.75,0.899502981454134,191,375.0,1382400,-0.0109244760376896,1.6891561925411225,15.968719285726547,0.132275390625
1.929209988885837,0.49465971055906266,560.56,136,0.001836591425933711,1072.5000000000018,816.25,0.8751983664929867,191,375.0,1392640,-0.010884590423302143,1.684280338138342,15.968719202280045,0.119677734375
1.71234828881004,0.17152605254668743,567.88,137,0.0024550650316999484,1005.0000000000005,810.75,0.9384143821895122,191,425.0,1402880,-0.013081896396033698,1.6785210184752941,15.968719190359115,0.131982421875
1.8710370508987686,0.4901476532919332,565.72,138,0.0020952874260732166,1072.5000000000018,873.25,0.8757113799452781,191,425.0,1413120,-0.011011540239996976,1.671960087120533,15.968719327449799,0.14775390625
1.9209087793919999,0.3040932697011158,562.29,139,0.002075527897909854,1277.5000000000002,865.5,0.8984651621431112,191,425.0,1423360,-0.010079283058621514,1.6757017098367215,15.968719327449799,0.1309814453125
1.7735262620849699,0.21064665373414754,548.61,140,0.0020913103558430936,1000.0,803.25,0.9205248016864062,191,425.0,1433600,-0.011389410963965929,1.6819930292665959,15.968719202280045,0.11875
1.8919398558061515,0.16430530678480865,535.42,141,0.0023857332644187045,905.0000000000003,764.0,0.9423255331814289,191,422.5,1443840,-0.011561474861809983,1.6614583902060986,15.968719434738158,0.1569580078125
1.7128189435810448,0.06599630621494726,534.38,142,0.002676830387440858,850.0,740.75,0.9799291782081128,191,425.0,1454080,-0.013815739422352636,1.6558823637664317,15.968719214200974,0.173193359375
1.8414248618467706,0.5073789588641375,540.36,143,0.0024337711555520976,827.5000000000002,730.25,0.8819689616560936,191,425.0,1464320,-0.012663564839022002,1.6706341199576855,15.96871926188469,0.1455078125
1.7853346654784503,0.24485092633403838,538.58,144,0.002236862346365209,825.0,731.0,0.9320283364504576,191,425.0,1474560,-0.012568881423067068,1.668279080837965,15.968719321489335,0.149609375
