value_loss,episode_length,policy_loss,policy_entropy,epoch_idx,P01:episode_rewards,approx_kl_divergence,frames,fps,clip_fraction,grad_norm,PMM:episode_rewards,explained_variance,advantage_norm,P09:episode_rewards
497446859.8785175,288.34375,0.07346828841637602,0.0559298338462774,1,0.0,1491313.0548221024,10240,448,0.17158203125,524911162.57679224,32.03125,-3.8739670302718876,15.968695574998856,97.50000000000006
1.8260887593108686e-05,287.3333333333333,-4.5863243940402755e-07,1.6352763815064008e-06,2,0.0,0.0,20480,359,0.0,0.0061314477769430515,14.23611111111111,-8.195638656616212e-09,15.495675998926163,44.99999999999993
5.3335295155704645e-11,287.27,-8.341461352756596e-07,1.7296104594777262e-06,3,0.0,0.0,30720,389,0.0,1.0005118542243194e-05,6.25,-1.6763806343078613e-08,10.718205519020557,0.0
0.0009183526114317188,286.6,8.412533247792453e-09,2.1311468631779463e-05,4,0.0,6.536993168992921e-14,40960,407,0.0,0.05056239918345125,0.0,-2.2351741790771484e-09,15.959611904621124,0.0
0.0050382666610589745,286.32,0.00017220270201505626,0.006535045871550249,5,0.0,0.0005263381139240409,51200,418,0.00625,0.08323482063763002,0.0,-8.195638656616212e-09,14.757688656449318,0.0
0.009792528153737833,287.89,0.00332939261586489,0.5542585864922678,6,0.0,0.016420088934374986,61440,421,0.2508544921875,0.18320282009118374,6.0,2.6077032089233397e-09,15.968678200244904,25.0
0.005276940096985072,295.79,0.00048004885611589997,1.2305372022092342,7,0.0,0.006720684785614139,71680,421,0.35234375,0.07071205354154436,28.25,-2.6077032089233397e-09,15.968682587146759,75.0
0.005521225220309134,306.18,-0.0009783925037481823,1.282491797208786,8,0.0,0.005225145317973556,81920,426,0.2759765625,0.04526843843673953,60.0,-1.9744038581848144e-08,15.968717533349992,127.50000000000021
0.006879722532994492,312.38,-2.776553410512861e-05,1.42387313246727,9,25.0,0.005301453840473869,92160,430,0.2307861328125,0.04513775917773081,94.25,-1.1548399925231934e-08,15.968717348575591,175.0
0.005069031209768582,312.68,-0.00016822661928017624,1.5100295946002007,10,25.0,0.005282646125556312,102400,434,0.2770751953125,0.045695274649702564,95.25,-1.0058283805847169e-08,15.968717271089554,175.0
0.0056721018530879515,313.71,-0.0008215577907321858,1.5086815156042577,11,25.0,0.0036541062511105337,112640,435,0.2735595703125,0.05012176324859632,102.5,-1.7136335372924803e-08,15.968707859516144,175.0
0.004262803024857931,310.92,-0.0003294060014013667,1.5216424889862536,12,0.0,0.005330451269219339,122880,437,0.3067626953125,0.04472852543787912,85.5,1.6763806343078613e-08,15.968716698884965,175.0
0.004670474752795961,308.1,-0.0006983318453421816,1.5958350986242293,13,0.0,0.004632343924089355,133120,437,0.28642578125,0.047282519477425525,82.75,0.0,15.968707340955735,175.0
0.005352295435491783,303.94,-0.000867947769438615,1.6736136287450791,14,0.0,0.004104514394566649,143360,438,0.30810546875,0.05069808563611363,67.5,7.450580596923829e-10,15.968707406520844,127.50000000000021
0.007061800795781892,308.85,-0.000959046499338001,1.6978775061666966,15,0.0,0.003747889702071916,153600,438,0.2708740234375,0.05302354610365432,84.0,1.3411045074462891e-08,15.968717479705811,175.0
0.005483444551600769,312.16,-0.0007970177008246538,1.7301236383616925,16,0.0,0.004526528410360697,163840,440,0.2570556640625,0.05009327998930806,97.0,-3.241002559661865e-08,15.968715482950211,175.0
0.006504462823431823,316.27,-0.0013810035619826523,1.746279364079237,17,0.0,0.0055101464387007585,174080,443,0.3376953125,0.048206490770035186,102.75,5.215406417846679e-09,15.968717515468597,175.0
0.005484467924691217,314.19,-0.0018708361487369985,1.7065559059381485,18,22.500000000000007,0.005036956226899747,184320,446,0.3396240234375,0.04795642936181234,93.5,-5.587935447692871e-09,15.968716716766357,175.0
0.005534565827742454,312.75,-0.0011782447410951136,1.711150725930929,19,22.500000000000007,0.004137346932100172,194560,447,0.284814453125,0.0513731413923749,86.25,-8.940696716308593e-09,15.968699204921723,175.0
0.004066373270279655,305.89,-0.0011494630911329296,1.6216240480542183,20,0.0,0.003484249554742291,204800,448,0.2467041015625,0.048958800231436686,68.75,2.9802322387695314e-09,15.968712413311005,150.0
0.0038689109953452317,306.24,-0.0014156903154798784,1.5757162362337112,21,0.0,0.004814452949221959,215040,449,0.2968994140625,0.04818628982060537,66.0,6.332993507385254e-09,15.968715596199036,150.0
0.0028793777525116136,299.82,-0.0010443172963277903,1.642781786620617,22,0.0,0.0049683096993817346,225280,449,0.32626953125,0.04844677380664382,51.5,-1.3783574104309083e-08,15.96868406534195,100.0
0.004068786639487598,301.46,-0.0015224496826704125,1.6683684796094895,23,0.0,0.0046063851490316665,235520,447,0.290673828125,0.045595434426574113,56.5,-1.4901161193847657e-09,15.968714272975921,100.0
0.0028178549485835536,301.09,-0.0014512454198666092,1.6421563722193242,24,0.0,0.00531987175706945,245760,448,0.352685546875,0.04714211590358694,48.75,-2.123415470123291e-08,15.968565088510513,100.0
0.004189920394443903,304.34,-0.0009272719948057784,1.6285204619169236,25,0.0,0.0044550974821959246,256000,447,0.241357421875,0.04566406036471936,63.75,-1.080334186553955e-08,15.968713366985321,125.0
0.005549778855674958,298.87,-0.0016790854144346668,1.6419398561120033,26,0.0,0.0042863269511371985,266240,447,0.317041015625,0.049155924073640785,60.5,1.2665987014770507e-08,15.96871750354767,125.0
0.005396038887693066,303.25,-0.0017922284605447203,1.7199025757610797,27,0.0,0.004157350895934542,276480,448,0.30498046875,0.05071414325425162,80.75,3.7252902984619143e-10,15.968710273504257,175.0
0.005277092654250737,304.52,-0.0018363978277193382,1.7190294668078423,28,0.0,0.004248708911404719,286720,447,0.2830078125,0.047319008277243904,85.25,-1.862645149230957e-08,15.968717366456985,175.0
0.007257595113418347,310.21,-0.0015700261588790453,1.7155516095459462,29,0.0,0.0045666511047784296,296960,448,0.2935546875,0.05109713120193633,106.5,-2.9802322387695314e-09,15.968717098236084,225.0
0.008179011980519135,315.72,-0.0011033124254026915,1.7081013418734075,30,0.0,0.003629027425449749,307200,449,0.26865234375,0.05218245949636191,114.0,-1.30385160446167e-08,15.968717396259308,227.5000000000002
0.007945076609303214,326.56,-0.001306482678410248,1.725168912857771,31,25.0,0.00416122000458472,317440,448,0.302783203125,0.05266620513632573,144.75,4.470348358154297e-09,15.968717354536057,277.5000000000002
0.008489707061016816,332.99,-0.0017335212884063366,1.782697430253029,32,25.0,0.0045336405816669865,327680,448,0.295166015625,0.0535356341094053,158.0,-1.0058283805847169e-08,15.968717777729035,357.5000000000007
0.007555218214474735,329.49,-0.000724085636466043,1.7795413836836815,33,25.0,0.0032182058545231484,337920,448,0.2537109375,0.053510090371573824,154.75,-1.1175870895385742e-08,15.968717449903489,357.5000000000007
0.011072425627935445,329.23,-0.001203774851455819,1.723644484579563,34,25.0,0.0026741120067470094,348160,448,0.1927978515625,0.0537540432451696,145.75,-6.332993507385254e-09,15.968717640638351,300.0
0.010062858015589881,330.42,-0.0010569314246822615,1.7039244659245014,35,25.0,0.0029183191672473184,358400,448,0.2079345703125,0.053445772096295564,164.0,3.3527612686157227e-09,15.968717843294144,300.0
0.010770133681035077,339.64,-0.0014294239408627618,1.6993571855127811,36,50.0,0.002919988097028181,368640,449,0.2079345703125,0.053164032177340434,176.5,-4.8428773880004884e-09,15.968717730045318,302.5000000000002
0.012425081034598407,342.28,-0.0014541864318744046,1.7104382067918777,37,50.0,0.003308714852732919,378880,448,0.2361083984375,0.056114165151253045,195.75,2.9802322387695314e-09,15.96871789097786,350.0
0.012858273749043293,351.27,-0.0013747024899203098,1.702432543039322,38,75.0,0.002208537321448034,389120,448,0.18056640625,0.05449048430225954,228.25,1.30385160446167e-08,15.968717747926712,457.5000000000006
0.010439850860348088,349.1,-0.0012406753270624905,1.758751631528139,39,75.0,0.0026853852440353876,399360,448,0.2002197265625,0.05568125713295431,226.25,4.470348358154297e-09,15.968717682361603,392.5000000000015
0.008086450335031258,345.51,-0.0012979018109035678,1.7584734804928304,40,50.0,0.003562672135061007,409600,449,0.2690673828125,0.053767922632367446,210.0,1.1920928955078126e-08,15.96871770620346,430.0000000000004
0.00619761203561211,320.52,-0.0010719677731685806,1.7140739366412163,41,25.0,0.003075883765814069,419840,450,0.2312255859375,0.050753745580702114,142.25,9.313225746154785e-09,15.968715333938599,325.0
0.007314750123146041,313.93,-0.0016644065945001785,1.6742512352764607,42,25.0,0.004500686450035119,430080,449,0.2970703125,0.05137982609791418,116.0,-8.940696716308593e-09,15.968717461824417,250.0
0.007724361670807411,311.72,-0.0010349130287067964,1.6185419596731663,43,25.0,0.0030949186373618433,440320,450,0.240380859375,0.052204757390345746,108.0,3.725290298461914e-09,15.968717533349992,200.0
0.00902936592901824,319.62,-0.0012989321076020133,1.5766333885490895,44,25.0,0.0029815286015946185,450560,450,0.2062744140625,0.048914862074452635,122.0,-1.1175870895385742e-09,15.96871771812439,200.0
0.007054049227940595,321.55,-0.0011274677635810804,1.6427447728812694,45,25.0,0.0033355971017044795,460800,450,0.2495361328125,0.052920054331922595,135.0,4.097819328308106e-09,15.96871749162674,225.0
0.005798988422230878,317.17,-0.0014411396990908544,1.609969960898161,46,25.0,0.003565261599263181,471040,451,0.248046875,0.04991405347550692,117.0,8.940696716308593e-09,15.968716633319854,225.0
0.004122781551905064,311.26,-0.000738914635439869,1.6235873118042945,47,25.0,0.0035775553652115377,481280,450,0.2638916015625,0.049541702817813074,82.5,-7.450580596923828e-09,15.968716818094254,175.0
0.004025169685039032,303.75,-0.0010127342779014726,1.5618743531405925,48,0.0,0.0029130368587345855,491520,450,0.2370849609375,0.04668402980519352,63.0,1.5273690223693846e-08,15.968702119588851,127.50000000000021
0.00334615941689691,297.62,-0.001086743103223853,1.5781391121447086,49,0.0,0.0043784815200751835,501760,451,0.273486328125,0.046904545383832555,50.0,-1.0058283805847169e-08,15.968673843145371,100.0
0.004193992312093542,295.81,-0.0007933779426821275,1.6646876536309718,50,0.0,0.004486248113948932,512000,451,0.3194091796875,0.04882039761132985,49.0,-1.6391277313232423e-08,15.968717241287232,100.0
0.006939778347077663,307.84,-0.0015549850526440424,1.7147306077182294,51,0.0,0.004271643610695719,522240,451,0.30380859375,0.053636091140579475,74.0,8.568167686462402e-09,15.968717509508133,150.0
0.007034561334967293,319.66,-0.0009731913640280254,1.6905910536646842,52,25.0,0.003429157243499503,532480,451,0.24345703125,0.05093199236419503,101.25,1.7881393432617187e-08,15.96871750354767,200.0
0.0064316024773120265,324.92,-0.0017972663263208233,1.732470566034317,53,25.0,0.0038360577712410306,542720,452,0.31328125,0.05203532105869183,114.25,-5.215406417846679e-09,15.968717151880265,225.0
0.007523218270034704,323.36,-0.0009070032785530203,1.7464720748364926,54,22.500000000000007,0.0030732337961921984,552960,452,0.2247314453125,0.05252732376907517,106.5,7.450580596923829e-10,15.968717581033706,225.0
0.013483267900301143,327.97,-0.001320473917076015,1.7445459701120853,55,25.0,0.0027083139829755963,563200,452,0.2210693359375,0.05982201079417544,132.0,-2.2724270820617674e-08,15.968717807531357,275.0
0.010942787455314828,342.66,-0.0013575745004345662,1.7208204776048661,56,25.0,0.0031565530462444257,573440,452,0.2108154296875,0.054287083204856056,172.75,-8.940696716308593e-09,15.968717688322068,325.0
0.010503069376864006,346.18,-0.0011062947145546787,1.720230223238468,57,47.50000000000001,0.0025190926010964176,583680,453,0.2119140625,0.056266955557342554,198.0,1.3411045074462891e-08,15.968717777729035,352.5000000000002
0.011462019003374735,350.68,-0.0018417159259115578,1.768481968343258,58,47.50000000000001,0.003946235571686429,593920,453,0.2853271484375,0.05755017953544204,215.75,-3.3527612686157227e-09,15.968717688322068,502.5000000000002
0.012246017265715637,347.1,-0.0017601806604943704,1.728975086659193,59,50.0,0.0026644304231638214,604160,453,0.2275634765625,0.05927815398963421,213.75,8.195638656616212e-09,15.968717783689499,525.0
0.013882079544782756,357.27,-0.0014913962524587987,1.6174977906048298,60,50.0,0.002883419194813541,614400,454,0.18935546875,0.0530977597635089,245.25,1.4901161193847656e-08,15.96871766448021,525.0
0.0131118904275354,361.83,-0.0015979300827893895,1.3868639789521695,61,75.0,0.0025563049816128116,624640,453,0.1525634765625,0.04291117465238181,245.75,1.080334186553955e-08,15.968717914819717,430.0000000000004
0.010045877231823397,370.35,-0.00029209495151008016,1.2671246655285358,62,125.0,0.002345674452834601,634880,454,0.118408203125,0.0408838421492331,228.5,1.601874828338623e-08,15.968717747926712,352.5000000000002
0.010266171337480045,367.57,-0.001341727979524876,1.3033923760056496,63,125.0,0.002756604134197005,645120,453,0.17490234375,0.04091880652500265,210.5,9.685754776000977e-09,15.968717408180236,350.0
0.01202406319353031,363.89,-0.000797055793373147,1.4426835931837558,64,125.0,0.002432633958869701,655360,451,0.180078125,0.04712686218665614,195.75,1.080334186553955e-08,15.968717765808105,275.0
0.00958383660763502,350.98,-0.001016738120415539,1.4845351837575436,65,75.0,0.0030675821126351366,665600,451,0.22421875,0.049931709780181854,185.75,8.195638656616212e-09,15.968717873096466,275.0
0.008358803725423058,345.72,-0.0013087405008263887,1.63218709602952,66,72.50000000000001,0.0033338741704824317,675840,450,0.23828125,0.05018996599299712,172.25,1.0430812835693359e-08,15.968717479705811,275.0
0.009117066628823523,336.88,-0.0011933651832805481,1.6754902474582196,67,50.0,0.003038117362120829,686080,450,0.2146484375,0.05275033420941265,161.0,-1.080334186553955e-08,15.968717765808105,275.0
0.0074453418041684925,334.88,-0.0008365247093024663,1.6702915780246257,68,25.0,0.0032796990203223684,696320,450,0.24482421875,0.05200126990844145,153.75,-1.862645149230957e-09,15.968716323375702,300.0
0.010517784313560697,338.95,-0.0012854844266257715,1.7087602570652962,69,25.0,0.003316195661557231,706560,450,0.2669189453125,0.054956753421111296,181.75,8.568167686462402e-09,15.968717539310456,500.0
0.011057956222794018,338.86,-0.0014623916868004017,1.7195492744445802,70,25.0,0.0026022758936051103,716800,450,0.231982421875,0.0542037198370227,182.25,-1.9744038581848144e-08,15.968717843294144,477.5000000000002
0.010390380986063975,341.5,-0.0010897336618654664,1.7352300308644772,71,50.0,0.0025537375382327808,727040,449,0.223486328125,0.055207262893011755,207.75,-4.8428773880004884e-09,15.96871770620346,525.0
0.01195559690677328,343.75,-0.0013196333675296046,1.761386004090309,72,50.0,0.002805149589789835,737280,445,0.2119140625,0.05904882410149205,207.75,1.4528632164001465e-08,15.968717610836029,500.0
0.01165923560220108,347.48,-0.001728860526054632,1.7377639323472978,73,50.0,0.002663343274298313,747520,444,0.221533203125,0.056300215161369335,225.75,1.3783574104309083e-08,15.968717789649963,552.5000000000002
0.011902781453136413,352.28,-0.001531411620453582,1.7414569810032845,74,50.0,0.0029657981856985316,757760,443,0.2546630859375,0.05387577437809808,226.0,-2.3469328880310058e-08,15.968717926740647,527.5000000000002
0.00950362371841038,357.71,-0.0010469297514646315,1.730216408520937,75,50.0,0.0022991547190827077,768000,442,0.177978515625,0.050973646399276776,238.5,1.1175870895385742e-09,15.968717819452285,552.5000000000002
0.007251605626424862,351.13,-0.0015594605101796333,1.6759832747280599,76,25.0,0.0038648013013585112,778240,441,0.2940673828125,0.053788368720841126,199.75,-6.332993507385254e-09,15.968717539310456,427.5000000000002
0.00398990505831307,333.0,-0.0007856532000005245,1.6518932186067103,77,0.0,0.0032418979156773275,788480,437,0.2687744140625,0.047331834577714796,141.5,-3.3527612686157227e-09,15.968712890148163,327.5000000000002
0.003959028758305294,313.48,-0.0015541344801022206,1.6982927218079567,78,0.0,0.003808192293990942,798720,433,0.295263671875,0.04985257014766698,84.5,5.215406417846679e-09,15.968708616495132,200.0
0.004376391421779147,304.58,-0.001678512996295467,1.7053693011403084,79,0.0,0.004363416764897465,808960,429,0.335302734375,0.049082564854169584,65.25,2.570450305938721e-08,15.968706905841827,125.0
0.0042489973611154145,304.48,-0.0011322364432999165,1.6079655967652797,80,0.0,0.0034949182385503263,819200,425,0.2720703125,0.04745867921415934,67.5,-5.587935447692871e-09,15.96871349811554,127.50000000000021
0.002098335738880053,298.39,-0.0005933139531407505,1.4680524930357932,81,0.0,0.0031753785660413314,829440,422,0.2332763671875,0.040855740901270664,54.75,-1.080334186553955e-08,15.968677872419358,100.0
0.0025372041827942506,293.67,-0.001066886640546727,1.4998211309313774,82,0.0,0.003787406193373499,839680,418,0.255224609375,0.0418492553610875,43.0,-1.9744038581848144e-08,15.968105483055115,100.0
0.002106316805689623,290.69,-0.0012372630848403788,1.486593274027109,83,0.0,0.004187325556495125,849920,414,0.300146484375,0.04135275146163166,28.75,3.3527612686157227e-09,15.968511462211609,75.0
0.00249857049371256,287.6,-0.0011599802448472474,1.5399113416671752,84,0.0,0.004447621984468242,860160,411,0.3099609375,0.04335472167948608,30.25,-3.725290298461914e-09,15.968607568740845,75.0
0.001892644836655366,285.28,-0.0010262923183290695,1.516940463334322,85,0.0,0.0037752756253723874,870400,408,0.2636962890625,0.04208005974065886,30.75,-4.8428773880004884e-09,15.9685939848423,75.0
0.0020025304170189022,286.85,-0.0014043414601474069,1.4750495754182338,86,0.0,0.003672885936111925,880640,405,0.2861083984375,0.03780588031249873,35.0,1.7136335372924803e-08,15.968501687049866,75.0
0.0029562259458497664,290.7,-0.0006861927769932664,1.5056699633598327,87,0.0,0.0032953469686390234,890880,403,0.256298828125,0.038966691227384574,32.5,-1.1175870895385742e-08,15.96866990327835,75.0
0.002384756136914845,291.69,-0.0007191408414655598,1.5846106059849263,88,0.0,0.005629520127087062,901120,400,0.3234130859375,0.042695724714509116,34.0,-4.470348358154297e-09,15.968685096502304,75.0
0.006513109886236634,303.04,-0.000732975768551114,1.6925226412713528,89,0.0,0.0033739987877879686,911360,397,0.274609375,0.051057860787460954,58.75,2.9802322387695314e-09,15.968717604875565,100.0
0.010042151424931945,321.6,-0.001672060449345736,1.6682894818484784,90,0.0,0.002741903349885888,921600,395,0.2278564453125,0.053784702486455914,101.25,-8.568167686462402e-09,15.96871782541275,280.00000000000045
