policy_loss,explained_variance,P01:episode_rewards,fps,episode_length,value_loss,advantage_norm,epoch_idx,frames,P09:episode_rewards,PMM:episode_rewards,policy_entropy,grad_norm
-0.0001067095750477165,0.9024097299575806,0.0,276,233.2,0.00825513717107242,1.0507932960987092,40,320000,8.100000000000009,2.82,1.360309547185898,0.26236784100004384
-0.0009810911497334018,0.9486179846525192,0.0,276,212.06,0.005355541708413511,0.8328468307852746,41,328000,6.1000000000000085,2.21,1.3616902589797975,0.2113127952496424
-0.0007098008709726855,0.9610903173685074,0.0,277,200.86,0.004351480842742604,0.72094054043293,42,336000,5.0,1.85,1.3527018892765046,0.1743876088831593
-3.421423258259893e-05,0.9468523180484771,0.0,276,209.44,0.005268971798941493,0.8148627600073814,43,344000,5.0,2.02,1.3598332619667053,0.1979054774991557
-0.0015323504964180757,0.9158405697345734,0.0,277,210.02,0.0074298643332440404,0.9777253600955009,44,352000,5.0,2.08,1.35912224650383,0.24808032339599234
-0.0017952377308392898,0.9317509162425995,0.0,277,204.75,0.006810972451639827,0.9491699585318565,45,360000,5.0,2.05,1.3629513108730316,0.2393970990768466
-0.00013094834946969058,0.9207137656211853,0.0,277,209.95,0.008082872027298436,1.046212174296379,46,368000,5.0,2.13,1.3612977266311646,0.25907297314335165
-0.0011698130126751494,0.9478108817338944,0.0,277,210.11,0.0051886100723641,0.8304321998357773,47,376000,4.1000000000000085,2.11,1.3492954456806183,0.21237904012828362
0.0008604617307719309,0.8673336201906204,0.0,277,215.66,0.011043426191317849,1.2073362731933595,48,384000,5.0,2.3,1.3588560664653777,0.2941359856320061
-0.000656099816551432,0.9220384341478348,0.0,277,220.4,0.007446539368247613,0.9752319416403771,49,392000,6.1000000000000085,2.56,1.3453703200817109,0.23728554833375537
-0.0015392032917588949,0.904306281208992,0.0,276,230.77,0.008419146257219836,1.0615754950046539,50,400000,8.100000000000009,2.89,1.3529291200637816,0.2676260079587793
-0.001193429387640208,0.9198733931779861,0.0,277,234.44,0.008604595876531675,1.075927172899246,51,408000,8.100000000000009,2.92,1.3437872850894927,0.2804814518784103
-0.002026776733691804,0.8630655699968338,0.0,276,233.47,0.010069504787679762,1.191528802216053,52,416000,5.1000000000000085,2.77,1.3498408579826355,0.2756658521759885
-0.0023971321620047093,0.8686594492197037,0.0,276,214.28,0.00900399696198292,1.1091965848207475,53,424000,5.0,2.17,1.3363621866703033,0.2654217526356164
-0.002009217617451213,0.8690551936626434,0.0,276,213.7,0.010418053037719801,1.1957517221570015,54,432000,5.0,2.25,1.335902956724167,0.2789004638957266
-0.0009390268018614734,0.8434646821022034,0.0,276,212.29,0.011253839900018648,1.240990909934044,55,440000,6.0,2.34,1.3240950012207031,0.2907994156178676
-0.003946713256882503,0.8622040832042694,0.0,276,225.77,0.012437335798167623,1.313146562874317,56,448000,6.0,2.7,1.3220379078388214,0.3167691823786862
-0.0036723860472557134,0.907288139462471,0.0,276,243.94,0.009168093400076032,1.0825088146328925,57,456000,7.0,3.22,1.305042746067047,0.2970218839533525
-0.001056185561174061,0.9514995408058167,0.0,277,254.06,0.0050958778703352435,0.8223826599121093,58,464000,9.0,3.49,1.3306411468982697,0.1929498825183292
-0.0013531658397414503,0.9048982763290405,0.0,277,254.53,0.007968451977940277,1.0618711856007577,59,472000,9.0,3.49,1.3316148221492767,0.2473355170093269
-0.005519991096516606,0.8318272906541825,0.0,277,224.62,0.014171364812063984,1.138020916581154,60,480000,6.1000000000000085,2.63,1.2937420037388803,0.3780964390220195
-0.00013622579630464315,0.9421231669187545,0.0,278,217.78,0.006186162354424596,0.9287413674592971,61,488000,6.1000000000000085,2.43,1.3139653372764588,0.23132011585198725
-0.00022450128511991352,0.9269744843244553,0.0,278,224.76,0.006343105035484769,0.9176791021227837,62,496000,9.0,2.73,1.3367869532108307,0.22073782394710684
-0.002065471565219923,0.9021812885999679,0.0,278,236.52,0.009090867217164487,1.1089394009113311,63,504000,9.0,2.99,1.3382854318618775,0.2676652299607361
-0.0030369909887667744,0.886221154332161,0.0,278,242.99,0.010133758591255173,1.2075131493806839,64,512000,9.0,3.17,1.3268872916698455,0.27981969045345784
-0.0015208267804700882,0.8622941964864731,0.0,278,249.05,0.010415478178765624,1.2175840681791306,65,520000,9.0,3.36,1.2936818099021912,0.28350297354262577
0.00011442909308243543,0.8810303139686585,0.0,278,256.25,0.010736064523807726,1.1951613944768906,66,528000,10.0,3.63,1.3190758085250855,0.29021824959444104
-0.0026598236488644036,0.8938622939586639,0.0,278,237.74,0.009172019528923556,1.1163146832585336,67,536000,9.0,3.16,1.3291236007213592,0.27348922418920435
-0.0005806534070870839,0.8887932872772217,0.0,278,227.52,0.010359001213219017,1.2214841032028199,68,544000,6.0,2.72,1.328317723274231,0.32597356890983475
-0.005833422328432789,0.8755884802341461,0.0,278,235.08,0.010664179972372949,1.2249581283330917,69,552000,6.0,2.95,1.3306944584846496,0.3287273114885329
-0.00010737858159700409,0.9008280128240586,0.0,278,239.81,0.009225554562872275,1.1118914425373077,70,560000,6.1000000000000085,3.08,1.3432710254192353,0.2977836161370839
-0.001897601978853345,0.9275517022609711,0.0,279,250.88,0.007189550799084827,0.9915687215328216,71,568000,9.100000000000009,3.43,1.3351422035694123,0.22891113672689067
-0.0001841112959664315,0.8923779118061066,0.0,279,252.82,0.009320384428137913,1.109113140106201,72,576000,9.0,3.5,1.339080309867859,0.2897181621890815
-0.002499260644945025,0.9185698503255844,0.0,279,253.14,0.008039329823222943,1.042274072766304,73,584000,7.200000000000017,3.37,1.3353841531276702,0.2556902019949446
-0.003360443176352419,0.8957729941606521,1.0,279,250.65,0.009480794918490574,1.175617282986641,74,592000,6.0,3.24,1.3295283639431,0.29754760958160653
-0.002132744826376438,0.907348848581314,0.0,279,257.65,0.00814096068381332,1.0639281862974166,75,600000,6.0,3.37,1.3212071549892426,0.2618789638703719
-0.007422010675654746,0.8617234259843827,1.0,279,259.74,0.013585215986240655,1.3936251181364059,76,608000,7.1000000000000085,3.59,1.2826697218418122,0.39685882543383655
-0.000902129327878356,0.9057785844802857,0.0,278,254.16,0.008903148300014437,1.1365318197011947,77,616000,9.0,3.56,1.2959669601917267,0.2806723550936846
-0.0015671437230776065,0.8970146155357361,0.0,278,265.67,0.009626881389413028,1.1656765216588973,78,624000,9.0,3.85,1.3068945217132568,0.2815697365200831
-0.003411676966934465,0.9074133771657944,0.0,279,259.92,0.010048688440583646,1.1918103420734405,79,632000,9.0,3.7,1.3060486590862275,0.31284923510284335
-0.003092867459345143,0.9001747626066208,0.0,279,269.17,0.009942454728297889,1.195974200963974,80,640000,10.100000000000009,4.03,1.3107353162765503,0.2858093894407595
-0.002538493112078868,0.8539227437973023,0.0,279,266.26,0.012909256690181791,1.3672186821699142,81,648000,10.0,3.93,1.2738575994968415,0.32369463477476657
0.0010384213645011186,0.8816616523265839,0.0,279,265.14,0.012148579254280777,1.3289538609981537,82,656000,10.0,3.97,1.2829064178466796,0.32146639721595677
-0.0007722339569590985,0.8887642282247543,0.0,279,270.39,0.010278728639241308,1.2269857609272004,83,664000,9.0,4.06,1.3187864053249359,0.31022598847470834
-0.0025512054155842636,0.8850488913059235,1.0,279,266.99,0.009708486136514694,1.200374960899353,84,672000,8.100000000000009,3.89,1.304925867319107,0.28499887053292977
-0.0033192050694924547,0.871737859249115,1.0,279,271.09,0.01302279805066064,1.3139833670854568,85,680000,9.0,4.01,1.3060841703414916,0.3528255811768132
-0.006601379280909896,0.81312007188797,1.0,278,278.3,0.016902567124925553,1.5383051550388336,86,688000,9.0,4.31,1.2879782938957214,0.42552474650717587
-0.004281454811862204,0.8302610164880753,1.0,278,285.71,0.015462562816683203,1.4821885919570923,87,696000,9.0,4.53,1.2871229004859925,0.3761073928994865
-0.004173589352431009,0.8438696658611298,1.0,278,291.46,0.014030089627485722,1.435105535387993,88,704000,9.100000000000009,4.74,1.2970059037208557,0.3705613940762689
-0.0010439449528348633,0.8505889642238617,1.0,278,299.42,0.012380128612276166,1.347681627869606,89,712000,9.100000000000009,4.96,1.3030492162704468,0.32950049083660693
-0.0044538305018795655,0.8014181917905807,1.0,278,296.34,0.017167490082792936,1.6011522233486175,90,720000,9.100000000000009,4.74,1.2754190027713777,0.40544753803139694
-0.005468382813123753,0.8406846582889557,1.0,278,299.8,0.014957230023574084,1.4874351298809052,91,728000,9.0,4.86,1.2993626129627227,0.3883667141685118
-0.004280960819451138,0.8211815869808197,2.0,278,294.14,0.01592893317574635,1.5349459749460221,92,736000,8.0,4.56,1.2720094007253646,0.41200997745496365
-0.002537845146143809,0.8224346321821213,2.0,279,301.75,0.014972044108435511,1.4962970679998397,93,744000,8.0,4.77,1.2531046235561372,0.38777378624642894
-0.0054928533644852,0.8051041120290756,2.0,278,312.06,0.017069801224861295,1.5827806186676026,94,752000,9.0,5.21,1.2433022248744965,0.40560201641016375
-0.003639471153728664,0.8370254355669021,2.0,278,314.39,0.01290255480678752,1.398829128742218,95,760000,11.0,5.45,1.2476291811466218,0.3579389013072551
-0.004491097899153829,0.8153937774896621,2.0,278,328.05,0.015739501221105456,1.5230088013410568,96,768000,12.0,6.14,1.2658064258098602,0.38268207923152153
-0.004214318643644219,0.8243994963169098,2.0,279,332.35,0.016709490888752045,1.5795632219314575,97,776000,12.0,6.62,1.2402019679546357,0.40521165362624745
-0.0035385464283172042,0.8403433126211166,2.0,279,343.49,0.015444405386224389,1.519411055445671,98,784000,12.0,6.89,1.2658289206027984,0.38070542232512766
-0.0036161205137614162,0.8509270620346069,3.0,278,354.59,0.015946379529777913,1.5351914280653,99,792000,13.0,7.42,1.2464308834075928,0.42009226200764826
-0.002485407399944961,0.8546777564287186,3.0,278,353.95,0.013943595262244344,1.4436539614200592,100,800000,12.0,7.21,1.2617269051074982,0.35383080808814943
-0.007330208329949528,0.8203169083595276,3.0,278,345.97,0.01760754201095551,1.624711481332779,101,808000,12.0,7.01,1.2389430379867554,0.427359350335651
-0.007589184977841796,0.7925131297111512,3.0,278,337.58,0.01781063064932823,1.6417598682641983,102,816000,12.0,6.78,1.224408893585205,0.4313055276666901
-0.0017347242269897833,0.8280512917041779,2.9000000000000004,278,340.71,0.01454683291260153,1.4765299355983734,103,824000,11.100000000000009,6.8,1.2289923679828645,0.3600492597981246
-0.006651058370807732,0.8147939372062684,2.9000000000000004,278,339.61,0.018473068438470363,1.6673167854547501,104,832000,11.0,6.72,1.2309824419021607,0.43939363713994256
-0.004718411880021449,0.7878159248828888,3.0,278,356.1,0.019523334598634392,1.7116933995485306,105,840000,11.100000000000009,7.03,1.217974259853363,0.4362341141676008
0.000606487161712721,0.7896545094251632,3.0,278,365.36,0.019691401226446033,1.7119369465112686,106,848000,12.0,7.4,1.232593331336975,0.451053262252518
-0.006503220501472242,0.8065706378221512,4.0,278,374.02,0.020004681828431785,1.7428875029087068,107,856000,12.0,7.87,1.2238175249099732,0.485980095773345
-0.003072918889592984,0.8286949944496155,4.0,278,377.38,0.016499563651159406,1.569766921401024,108,864000,12.100000000000009,8.03,1.2609756088256836,0.4016465390322476
-0.004266500537050888,0.8407658815383912,4.0,278,376.74,0.015796406581066548,1.5413753855228425,109,872000,13.0,8.03,1.225045690536499,0.39698972023248347
-0.003720081641804427,0.8016127359867096,4.0,279,380.74,0.017552537359297276,1.6388996398448945,110,880000,13.100000000000009,8.25,1.2264324498176575,0.4138435618807032
-0.006866394605021924,0.8348144638538361,4.0,279,381.8,0.017411459842696785,1.6335012263059616,111,888000,13.100000000000009,8.34,1.2006910371780395,0.4487945872513373
-0.0036500188917852937,0.7997787392139435,4.0,279,386.47,0.017977416589856146,1.6441211819648742,112,896000,14.0,8.17,1.1970473229885101,0.41004801303553273
-0.004103510713903234,0.8118095886707306,4.0,279,388.07,0.018230305486358702,1.659007996916771,113,904000,13.0,8.11,1.2218422853946687,0.40592329042970704
-0.003866061138032819,0.8282434964179992,4.0,278,398.26,0.015597794800996781,1.531840632557869,114,912000,13.0,8.43,1.2306462526321411,0.38409408515958987
-0.004484569912783627,0.8279768484830856,4.0,278,396.56,0.016862260503694416,1.6017763739824296,115,920000,13.0,8.35,1.2250286090373992,0.4054835320499974
-0.0032090230024186895,0.7693132287263871,4.0,278,399.03,0.0218565853824839,1.8136104816198348,116,928000,13.100000000000009,8.71,1.2065190839767457,0.49348602740320857
-0.008442053673788905,0.8061501234769821,5.0,278,407.16,0.01842395377578214,1.6463547164201737,117,936000,14.0,9.12,1.2155201876163482,0.42373119886533206
-0.00019799977948423475,0.7934663712978363,5.0,278,399.77,0.01742625898681581,1.6167444026470184,118,944000,15.0,9.62,1.2313333320617676,0.4088937912409801
-0.006001749350180035,0.8355199438333512,5.0,278,398.99,0.015171674122102559,1.5140289878845214,119,952000,14.100000000000009,9.54,1.2507573747634888,0.3662912499802543
-0.0039992536845966245,0.812611683011055,5.0,278,395.67,0.018971936819143595,1.6981473743915558,120,960000,14.100000000000009,9.46,1.215425612926483,0.45390639477460865
-0.0009146903490182012,0.8032484936714173,5.0,278,406.21,0.017639393527060745,1.6387071567773819,121,968000,14.100000000000009,9.47,1.2146272659301758,0.43090640629124044
-0.0009389428587746806,0.8387678986787797,4.0,278,400.12,0.01651763491332531,1.5681047964096069,122,976000,13.200000000000017,9.05,1.2398889124393464,0.3980719947984035
-0.006499333231012087,0.8076303195953369,5.0,278,420.78,0.018739279536530377,1.689224870800972,123,984000,15.0,9.34,1.2047124850749968,0.4414244252275427
-0.0007141972158569843,0.7780909287929535,5.0,278,419.5,0.019552783044055104,1.7114033174514771,124,992000,15.100000000000009,9.32,1.1846874022483826,0.48327628642765313
-0.004037471033825568,0.8085440480709076,5.0,278,432.5,0.019040215099230408,1.692757009267807,125,1000000,16.0,9.83,1.1934221684932709,0.45678353902391444
-0.006751247791689821,0.7099771970510482,5.0,278,430.39,0.02251015418674797,1.8207034057378768,126,1008000,16.0,9.77,1.1704020284116268,0.532928047550319
-0.002649214799748734,0.776908946633339,5.0,278,430.56,0.020787329222075643,1.7644436597824096,127,1016000,16.0,9.87,1.2216020727157593,0.4634423099727739
-0.00372749256901443,0.7677344048023224,5.0,279,431.9,0.020092062219046056,1.751420168876648,128,1024000,15.100000000000009,9.79,1.2099959617853164,0.4546328043374039
-0.0015001340019807686,0.798253983259201,5.0,278,434.23,0.020353091172873972,1.7486369323730468,129,1032000,15.0,9.83,1.1953161406517028,0.4730589840511584
-0.006527656383113935,0.7686068683862686,5.0,278,428.17,0.022045785835944118,1.8275337970256806,130,1040000,15.0,9.75,1.1929064202308655,0.4680368775208873
-0.009264497699441564,0.744844074845314,5.0,278,439.0,0.021626927158795297,1.7940231108665465,131,1048000,16.10000000000001,10.22,1.1501581978797912,0.513395694697915
-0.006319051455939188,0.7899107968807221,5.9,278,451.45,0.020975109888240695,1.7728516191244126,132,1056000,17.10000000000001,11.01,1.1568209624290466,0.506387845715321
-0.006871139352388127,0.7865622836351395,5.9,278,452.12,0.02101629117038101,1.7777970761060715,133,1064000,17.0,11.05,1.163478548526764,0.4653062308487547
-0.002853672818164341,0.7577501964569092,6.0,278,459.93,0.021961992741562426,1.824669695496559,134,1072000,17.10000000000001,11.48,1.1447683250904084,0.5128335912102433
-0.0034269948548171668,0.7759830528497695,6.0,278,468.59,0.019738854728639125,1.7279170906543733,135,1080000,18.0,11.92,1.1929359424114228,0.4786925697067577
-0.007372470858390443,0.7818349730968476,6.0,278,478.48,0.022537439968436955,1.8199383234977722,136,1088000,18.0,12.36,1.1723271346092223,0.54452345265362
-0.009980940665118397,0.7330264240503311,6.0,279,478.33,0.02346443152986467,1.8806283593177795,137,1096000,18.0,12.31,1.1657364428043366,0.5323582425589672
-0.0015789918665541336,0.7523310434818268,6.0,278,484.73,0.021753812925890088,1.823863786458969,138,1104000,18.0,12.39,1.1692861604690552,0.49620264414977916
-0.016038346317363904,0.7332636708021164,6.0,278,472.48,0.025872964966110884,1.9699446427822114,139,1112000,18.10000000000001,12.58,1.1362481570243836,0.6041991935650117
-0.0010793910247593886,0.7970314514636994,6.0,278,464.53,0.01963491041911766,1.719087000489235,140,1120000,18.0,12.22,1.1922196626663208,0.4589783929998572
-0.0033918782050022856,0.7846770054101944,6.0,278,465.24,0.01938108657952398,1.6878948622941972,141,1128000,19.0,12.49,1.208817114830017,0.46316240334083436
-0.006541229170979932,0.7777919018268585,6.9,278,469.83,0.022630117894150318,1.8649054753780365,142,1136000,19.0,12.55,1.1519830477237702,0.5052205847415909
-0.0061804755343473515,0.7947692024707794,7.0,278,463.58,0.019515492958016693,1.7292584770917891,143,1144000,19.0,12.39,1.1251805543899536,0.5067426010198504
-0.011639062275171454,0.701206452846527,6.0,278,466.9,0.02696595173794776,2.012857255935669,144,1152000,19.0,12.1,1.11375608086586,0.5547167558283553
-0.0029555045868619343,0.7583759665489197,7.0,278,479.83,0.022573908627964556,1.8563701808452606,145,1160000,19.200000000000017,12.63,1.1562020349502564,0.5058115448493785
-0.00674219291220652,0.7680315262079239,7.0,279,497.76,0.023095009066164494,1.8777703028917312,146,1168000,21.0,13.13,1.1789310216903686,0.5104191407777694
-0.005115479123778641,0.7855816406011581,7.0,279,500.86,0.02227930028922856,1.8439180803298951,147,1176000,20.10000000000001,13.29,1.1514124643802643,0.5150785892856241
-0.010854403607809218,0.7431959539651871,7.0,279,505.61,0.030230008941143752,2.127597522735596,148,1184000,20.10000000000001,13.56,1.1324178224802017,0.6028354089558049
-0.003163375823496608,0.770616220831871,7.9,279,508.98,0.023320896727964283,1.8907978427410126,149,1192000,21.0,14.34,1.1028092306852342,0.4987978151025868
-0.006150769133091672,0.75039171397686,8.0,279,512.19,0.024872556920163335,1.9502842223644257,150,1200000,20.10000000000001,14.46,1.1386114692687987,0.5223255549401025
-0.0011896104167681187,0.7742296397686005,8.0,279,521.17,0.020371981682255864,1.7594884324073792,151,1208000,20.0,14.71,1.1715794801712036,0.46538184789133197
-0.0067392711920547296,0.7514195239543915,8.0,279,525.03,0.022047032197006048,1.8186703896522523,152,1216000,20.0,15.01,1.1663657081127168,0.50126895219706
-0.004887484813807532,0.7839867800474167,8.0,279,529.5,0.019884204817935826,1.7319658589363098,153,1224000,20.0,15.19,1.1568607646226883,0.45230992882818577
-0.0068794680433347825,0.809341424703598,8.0,279,515.59,0.019957931265234947,1.7414434766769409,154,1232000,20.0,14.74,1.1376313549280166,0.48911405081522574
-0.003023433825583197,0.69558125436306,8.0,279,524.75,0.029413317181169987,2.099525461196899,155,1240000,20.10000000000001,14.75,1.1529379999637603,0.587572217443388
-0.0020660976014914923,0.7127426254749298,8.0,279,529.98,0.02543632674962282,1.960679086446762,156,1248000,20.10000000000001,14.79,1.1937112390995026,0.5122502271804302
-0.004460398226347024,0.7385920625925064,8.0,279,521.26,0.02587826466187835,1.9697321873903275,157,1256000,19.10000000000001,14.31,1.1652687871456147,0.49911249165563476
-0.011883142894366755,0.7216414785385132,8.0,279,527.04,0.03014117049984634,2.1293832695484163,158,1264000,21.0,14.61,1.1331248396635056,0.6179168688148228
-0.005832973374053836,0.7403704965114594,8.0,279,529.87,0.02580973363481462,1.97853125333786,159,1272000,22.0,14.83,1.1271601355075835,0.548684341594481
-0.017597502786666153,0.7341999578475952,9.0,279,551.47,0.0326726093236357,2.158554924726486,160,1280000,22.10000000000001,15.6,1.0818491995334625,0.6877239692142894
-0.0014750183734577149,0.7277216649055481,9.0,279,563.02,0.027265491727739573,2.033249251842499,161,1288000,23.0,15.94,1.1263682478666306,0.5808266470031412
0.00020315744710387663,0.7114464378356934,9.9,279,572.13,0.02666731460019946,2.0171850216388703,162,1296000,23.0,16.31,1.1789286839962005,0.5311822623429794
-0.015153613274451345,0.710171679854393,10.0,279,589.29,0.028623828245326877,2.0678544998168946,163,1304000,23.0,16.85,1.1533694225549698,0.5964652545182547
-0.006006999434903264,0.7259273105859756,11.0,279,593.36,0.02600081941112876,1.9791908431053162,164,1312000,23.0,17.07,1.1506736552715302,0.5591766645259143
-0.0069090958279412005,0.7568018859624863,10.0,279,583.99,0.022600109856575727,1.8646880674362183,165,1320000,23.0,16.8,1.140879385471344,0.49319688875598955
-0.005443776326137595,0.739511232972145,10.0,279,582.98,0.02434638833627105,1.9097812783718109,166,1328000,23.0,16.48,1.1614407014846801,0.5321647547238882
-0.006795759632659611,0.7001392787694931,10.0,279,573.08,0.029123503854498266,2.094992938041687,167,1336000,23.0,16.17,1.1246126902103424,0.6113974557407755
-0.005174491305369884,0.678507120013237,10.0,279,571.95,0.02975427161902189,2.1345816600322722,168,1344000,22.10000000000001,16.15,1.0973047655820847,0.6838656556655756
-0.012002303445187863,0.5588565129041672,6.800000000000001,279,506.59,0.03135900436900556,2.0429259121417997,169,1352000,22.0,13.77,1.0113606333732605,0.721651238294648
-0.004727077886927873,0.7290141278505325,5.9,278,501.26,0.02686219287570566,2.0095247089862824,170,1360000,22.0,13.54,1.1162545108795165,0.6392399846477009
-0.00850182555615902,0.6793191570043564,5.9,279,506.06,0.027699934644624592,2.01879385471344,171,1368000,22.200000000000017,13.71,1.1009281933307649,0.6384346728877494
-0.003414148477895651,0.7032506310939789,5.9,279,512.42,0.029234188767150046,2.0861664497852326,172,1376000,24.10000000000001,14.25,1.0704429787397385,0.640711120609272
