advantage_norm,fps,approx_kl_divergence,epoch_idx,policy_loss,value_loss,episode_length,clip_fraction,grad_norm,explained_variance,policy_entropy,P01:episode_rewards,P09:episode_rewards,PMM:episode_rewards,frames
15.9687191426754,238,0.0019737083775910654,22,-0.007143335694854614,0.119422276946716,398.52,0.123681640625,2.3498594640887727,0.8491510778665543,1.7251349478960036,200.0,602.5000000000002,351.75,225280
15.968719363212585,239,0.0024971996164142836,23,-0.009424739840687835,0.10658905515447259,399.49,0.161474609375,2.0866798177885832,0.789761209115386,1.7203821927309035,222.5,602.5000000000002,356.0,235520
15.968719232082368,238,0.0022221637533905766,24,-0.008640817429841264,0.10327091361396015,408.0,0.1356689453125,2.072710870231426,0.8506352547556162,1.7144468560814858,200.0,602.5000000000002,362.0,245760
15.968719267845154,239,0.0022408109435903237,25,-0.007931065426237182,0.13433185855392366,408.07,0.141796875,2.06436996416686,0.8048492852598429,1.7196372255682946,200.0,627.5000000000002,386.5,256000
15.968719273805618,239,0.0020710012635620605,26,-0.007130179319938179,0.14149763309396804,403.09,0.1285888671875,2.9156867085029265,0.822059515491128,1.7091928489506245,200.0,652.5000000000002,394.75,266240
15.968719255924224,239,0.002102643669036575,27,-0.007952488930459366,0.15103613757528364,403.14,0.1313232421875,2.063566961309275,0.8358017139136791,1.7187492027878761,175.0,675.0,403.75,276480
15.968719357252121,239,0.0021884016301103467,28,-0.00830882736845524,0.13506655460223554,404.39,0.1397216796875,1.992710005199683,0.8166090484708548,1.7409515850245953,175.0,675.0,411.25,286720
15.96871930360794,240,0.0022105707140783887,29,-0.009264641550544184,0.120910025248304,409.3,0.13994140625,1.9145856558731498,0.796140979230404,1.7327296234667302,175.0,652.5000000000002,401.5,296960
15.968719273805618,240,0.0022119169919963414,30,-0.007741124444874003,0.1593367657624185,423.23,0.1451171875,2.56402423313128,0.838490305095911,1.7257701233029366,175.0,675.0,425.0,307200
15.968719345331191,240,0.0024464086957780543,31,-0.009692409040872008,0.11276722787879408,430.75,0.1580810546875,1.8224917129029923,0.8686785165220499,1.722331003844738,197.5,675.0,428.0,317440
15.968719172477723,240,0.0024551239345785925,32,-0.010082005392905557,0.11468920963816345,430.95,0.164453125,1.9069847026544902,0.8687615606933832,1.705755240470171,200.0,675.0,424.75,327680
15.968719452619553,240,0.0020864201547286052,33,-0.00888634081275086,0.17235941141843797,414.25,0.1336669921875,2.1260284361488595,0.7691693261265755,1.712463367730379,200.0,675.0,400.25,337920
15.968719297647477,240,0.0021566112977327943,34,-0.009614500583120389,0.1349557962268591,413.37,0.1297607421875,2.077672791876629,0.8520366564393044,1.6944528587162495,200.0,675.0,409.25,348160
15.968719506263733,240,0.0022935119151955654,35,-0.01058703486360173,0.13799817059189082,403.27,0.13388671875,1.9438083352807791,0.8569601207971573,1.6853452652692795,200.0,652.5000000000002,407.5,358400
15.968719244003296,240,0.00268306578259427,36,-0.010303255886719853,0.1248856061603874,407.05,0.16982421875,1.9421532953476117,0.8658914182335138,1.6914556488394736,222.5,652.5000000000002,425.0,368640
15.968719428777694,240,0.0025094277155065367,37,-0.010810888269406859,0.12176195275969803,419.33,0.1598876953125,2.006615026596299,0.8734671775251627,1.711587630212307,250.0,675.0,452.75,378880
15.968719178438187,241,0.002334660844713047,38,-0.009138443603660562,0.17543903766199948,422.02,0.1416015625,2.201532825803679,0.8020021334290505,1.7034592226147651,250.0,675.0,431.75,389120
15.968719238042832,241,0.0020478697153978797,39,-0.009839687560452148,0.1613416850566864,428.81,0.122509765625,2.0984878230499207,0.8425204910337925,1.7072093322873116,250.0,725.0,439.0,399360
15.96871930360794,241,0.002109913618483291,40,-0.009881309572665486,0.14264237687457354,432.03,0.128857421875,2.1720836191178656,0.8729836396872998,1.6937659405171872,247.5,725.0,448.25,409600
15.96871947646141,241,0.002444336723056332,41,-0.012604955302958843,0.09577654995955527,438.47,0.1523681640625,1.8699223538774548,0.9048653546720743,1.6953959830105305,250.0,750.0,461.25,419840
15.968719190359115,241,0.002352550428986711,42,-0.01041951229699407,0.15216693198308348,438.06,0.1489990234375,1.8901525715636454,0.8517397999763489,1.704351394623518,200.0,727.5000000000002,454.0,430080
15.968719387054444,241,0.002103943146164779,43,-0.01075113092083484,0.18468403920996934,437.78,0.128173828125,2.0006630669530305,0.8125692151486874,1.7120780810713767,250.0,725.0,446.0,440320
15.968719375133514,241,0.0021609904553659483,44,-0.011171852282132022,0.12160891206003725,430.0,0.1295654296875,1.8186791183935231,0.8782149612903595,1.7139886662364006,250.0,725.0,439.75,450560
15.968719339370727,241,0.00248888791879867,45,-0.011758973720134236,0.11374149618204683,428.56,0.155859375,1.7537046094760609,0.8901452384889126,1.697209332883358,225.0,725.0,438.75,460800
15.96871919631958,241,0.0020360333257488606,46,-0.009284409221436363,0.22961236778646707,422.68,0.1174072265625,2.3850064510100952,0.7547703322023154,1.6961960956454276,222.5,725.0,433.25,471040
15.968719214200974,241,0.0022377204934403397,47,-0.010282720653776778,0.15257751075550913,430.66,0.13779296875,1.9663865728983265,0.830226156488061,1.702996415644884,175.0,750.0,462.75,481280
15.968719297647477,242,0.0024616540223863182,48,-0.012086943739268463,0.1211046831216663,433.63,0.1462890625,2.0121109817264964,0.8776519563049078,1.687653475999832,220.00000000000003,750.0,476.5,491520
15.968719226121902,241,0.0028607301954483447,49,-0.010999906224606093,0.15093142203986645,434.67,0.17001953125,2.1975721049669703,0.8895190294831992,1.6652875974774362,247.5,750.0,506.5,501760
15.968719291687012,242,0.002713915811773702,50,-0.011217799392761662,0.12187285220716149,446.16,0.1701904296875,2.0598976899851196,0.9067077748477459,1.6718675412237645,275.0,752.5000000000002,540.0,512000
15.96871919631958,242,0.0020757600005256917,51,-0.010650507987884339,0.12981050375383346,447.64,0.1291015625,1.9062614936978324,0.8805813137441874,1.6907383754849434,300.0,750.0,553.75,522240
15.968719387054444,241,0.002427582583959796,52,-0.011634990090533393,0.121633140463382,448.74,0.1462158203125,1.8410895877896543,0.8855273507535457,1.692552275955677,275.0,800.0,561.75,532480
15.968719178438187,241,0.0024107598692129154,53,-0.011513554935299907,0.17026789276860654,447.65,0.146435546875,2.2348394597939434,0.8370660085231065,1.693073294311762,250.0,800.0,530.5,542720
15.968719118833542,241,0.002248532683404684,54,-0.011626544162936625,0.16655452253762631,442.48,0.1401123046875,1.877069584442075,0.8426019828766584,1.700467225909233,225.0,800.0,524.75,552960
15.96871919631958,241,0.001996145633848122,55,-0.011165100941434502,0.1637773619964719,432.69,0.1232177734375,2.07623837446294,0.8516193885356188,1.7102833919227123,225.0,755.0000000000005,486.25,563200
15.968719309568405,242,0.0024437898489398343,56,-0.012232052360013767,0.1285229190485552,438.08,0.148876953125,2.1005302745072147,0.9151585452258587,1.7047762252390384,225.0,750.0,499.5,573440
15.968719226121902,242,0.0021691852304914425,57,-0.011125507657561684,0.14103317940607668,441.92,0.13046875,1.9333873887096922,0.8711588844656944,1.7021030716598033,225.0,725.0,502.75,583680
15.968719309568405,242,0.00212507470105295,58,-0.011910556347720558,0.1473332672379911,436.98,0.1315673828125,2.166057725965808,0.8926383439451456,1.6953588224947453,247.5,725.0,502.75,593920
15.968719232082368,242,0.00206735902492058,59,-0.010502379194804234,0.12011972884647548,444.61,0.1258056640625,2.532131005226448,0.9298547331243754,1.677508419752121,295.0,775.0,540.75,604160
15.968719321489335,242,0.002371839712975831,60,-0.01157998897106154,0.15274676443077623,442.43,0.1412841796875,1.9531028792711542,0.9091386184096336,1.690153681486845,295.0,750.0,523.5,614400
15.96871920824051,242,0.002401688759846665,61,-0.011948849150940077,0.11532508889213204,436.55,0.1475341796875,1.8294434450770207,0.9232883058488369,1.6922828711569309,275.0,750.0,521.5,624640
15.968719416856766,242,0.0023880979087951377,62,-0.010280024757958018,0.14979249462485314,443.07,0.1480224609375,2.0481157321645678,0.8749358903616666,1.6978349395096302,297.5,750.0,533.5,634880
15.968719202280045,242,0.0023774631482867984,63,-0.01278411971143214,0.11736577982082963,438.97,0.1329345703125,1.7014700776150367,0.8879507660865784,1.696477723866701,275.0,750.0,513.75,645120
15.968719279766082,242,0.002365060946124497,64,-0.012106609081092757,0.13163493410684168,434.12,0.1303466796875,1.7057918393521767,0.8747580412775278,1.6946814142167568,275.0,775.0,512.25,655360
15.968719321489335,242,0.0023433339880400994,65,-0.012177548731779097,0.13479489379096776,435.72,0.1367919921875,1.8217607030907506,0.8743340581655502,1.6862103760242462,297.5,777.5000000000002,501.0,665600
15.968719178438187,242,0.0023605722540426663,66,-0.012470499893242958,0.11246996680274605,439.07,0.1366943359375,1.97248170144043,0.8912701535969972,1.682625089585781,300.0,800.0,502.5,675840
15.96871913075447,242,0.0023723791090563343,67,-0.012446459167767899,0.12787941461429,449.77,0.1435791015625,2.0342723729935166,0.9102531556040049,1.6872018180787562,300.0,825.0,527.0,686080
15.968719327449799,242,0.0024481143744085813,68,-0.011710684004356153,0.17966387891210617,452.45,0.14912109375,1.9702496629704875,0.8531532570719719,1.6855230458080768,295.0,825.0,529.5,696320
15.968719339370727,242,0.002462797292128284,69,-0.012320826498034875,0.25595613366458564,461.28,0.159033203125,1.8346428370080392,0.813400424644351,1.6888566873967648,300.0,880.0000000000003,590.5,706560
15.968719345331191,242,0.002458140498766015,70,-0.012755040097545134,0.14179565659724175,452.26,0.1433349609375,1.806200218768749,0.8738064493983984,1.6730933628976346,272.5,827.5000000000002,591.5,716800
15.968719172477723,242,0.0026670997637214247,71,-0.013770440455846255,0.10662196904886515,456.28,0.170166015625,1.6743698986856148,0.9126667592674493,1.68395167067647,272.5,825.0,588.5,727040
15.96871926188469,242,0.002297909925846714,72,-0.012100198600637668,0.1468226213240996,459.63,0.139208984375,1.850559331053733,0.890951044857502,1.6872816786170006,300.0,825.0,598.5,737280
15.968719273805618,242,0.0023164350201343937,73,-0.011662217168486677,0.13407265425194054,457.26,0.1384765625,1.8794001707181214,0.8998557467013597,1.6831607520580292,300.0,775.0,583.75,747520
15.968719285726547,242,0.0021279405249063493,74,-0.011308153626669083,0.16070521431975066,463.23,0.1235107421875,1.9263306733965435,0.8753622487187386,1.6857908941805362,300.0,775.0,565.25,757760
15.96871926188469,242,0.0025595758688726246,75,-0.012463330218815826,0.13622442258056253,448.8,0.15478515625,1.7744257936912387,0.8807448450475931,1.675740872323513,300.0,775.0,552.0,768000
15.968719154596329,242,0.0028264855914361202,76,-0.01365169116470497,0.12529392507858575,449.03,0.158935546875,1.5966941690487233,0.8717501766979694,1.6689978875219822,300.0,750.0,544.0,778240
15.968719118833542,242,0.002529307513805466,77,-0.012472957130739815,0.30228672199882567,450.98,0.1600341796875,1.8730130714664024,0.8278509255498647,1.6716501884162427,325.0,775.0,594.75,788480
15.968719393014908,242,0.0024912144091334756,78,-0.012579473680307273,0.14750215036328881,448.08,0.1599609375,1.7846245456267007,0.9041400078684092,1.6694601975381373,322.5,775.0,602.25,798720
15.968719154596329,242,0.00274770306512014,79,-0.012996052746166243,0.11156958914361895,464.34,0.1740478515625,1.7391857465104512,0.9301155399531126,1.6693915359675884,325.0,777.5000000000002,631.25,808960
15.968719351291657,242,0.00254016875175041,80,-0.012749528828862822,0.14898442856501787,469.22,0.1562744140625,2.189965785519356,0.9036950219422579,1.670937752723694,322.5,825.0,652.5,819200
15.96871919631958,242,0.002982119807666406,81,-0.014015125168680243,0.12292128631379455,475.57,0.17939453125,1.6727576819216332,0.918145601823926,1.6700019620358943,325.0,827.5000000000002,670.0,829440
15.968719220161438,242,0.0023751680183184765,82,-0.011551429564133287,0.301352858543396,483.48,0.1497314453125,2.171239193208508,0.8228084556758404,1.6582339078187942,322.5,850.0,670.75,839680
15.968719345331191,242,0.002668531715244474,83,-0.012811259580485058,0.12472941295709461,487.83,0.1583984375,1.7043129489925488,0.9061594642698765,1.6600916780531407,325.0,852.5000000000002,674.5,849920
15.968719279766082,242,0.0027289969708365917,84,-0.014676345406769542,0.10551355328643694,491.03,0.1677734375,1.6873107257034863,0.9109122525900603,1.6538434848189354,325.0,880.0000000000003,679.5,860160
15.968719226121902,242,0.007317641686177334,85,-0.012873150356972474,0.09404294479172677,499.18,0.1584228515625,2.061315134824863,0.94769381955266,1.6647688716650009,347.5,850.0,689.0,870400
15.968719202280045,242,0.002666812510756544,86,-0.012845656044373755,0.15130381600465626,494.51,0.1634521484375,2.1310907074832333,0.9114060416817665,1.6644405886530875,372.5,850.0,645.75,880640
15.968719279766082,242,0.002569027962022439,87,-0.012413481016847073,0.13318415582180024,501.02,0.155078125,2.3865676455427094,0.9222664814442396,1.6451162628829479,372.5,850.0,651.5,890880
15.968719172477723,242,0.002589082574445789,88,-0.0138938301410235,0.0916697321459651,505.51,0.1570556640625,1.919171356136229,0.9213225122541189,1.6539095588028432,397.5,850.0,655.25,901120
15.968719285726547,242,0.002320299636699373,89,-0.012370617972919717,0.15328391928924248,501.5,0.141064453125,2.111926285560747,0.9073749486356973,1.6616430670022964,422.5,850.0,655.25,911360
15.96871919631958,242,0.0020829306116641705,90,-0.010663139422103996,0.22711506090126932,478.02,0.1270751953125,2.3946068611029556,0.8515022967010737,1.6579889319837093,325.0,802.5000000000002,612.75,921600
15.96871926188469,242,0.0024006508297591965,91,-0.01233344757274608,0.13102634781971573,484.74,0.1576171875,1.9636271387749904,0.9024959165602923,1.674395827203989,325.0,825.0,617.5,931840
15.968719214200974,242,0.002671743715530135,92,-0.011942694492609008,0.1460821349406615,477.75,0.1672119140625,2.265218679736965,0.9240351740270853,1.6701876498758792,350.0,802.5000000000002,604.5,942080
15.968719238042832,242,0.0024890956787547457,93,-0.013440021023416193,0.15185385709628463,477.91,0.1523193359375,1.8409409346940753,0.9216738749295473,1.671189197897911,350.0,825.0,613.75,952320
15.968719297647477,242,0.0025634430108542063,94,-0.01368205379039864,0.10935482063796371,491.66,0.1541748046875,1.6544911365305879,0.9337261099368334,1.6853850156068801,372.5,825.0,627.25,962560
15.968719291687012,241,0.0022430228913211552,95,-0.012313511885440675,0.12236440994311124,502.59,0.1464599609375,1.986384261573841,0.9208028633147478,1.6768668167293073,350.0,825.0,625.0,972800
15.968719190359115,241,0.0021928661342943455,96,-0.010468305367976428,0.21297120512463152,501.29,0.1252197265625,2.2953495809253512,0.8655208062380553,1.6745378114283085,350.0,802.5000000000002,619.75,983040
15.968719220161438,241,0.002344637673468557,97,-0.013590146450223984,0.1272933387197554,506.06,0.14326171875,1.9291590415853008,0.9252090983092784,1.6659087523818017,350.0,800.0,608.75,993280
15.968719232082368,241,0.002381233769688468,98,-0.012293285206033034,0.3028246632311493,515.41,0.147119140625,2.048012117683004,0.8791234593838453,1.6736824914813042,350.0,802.5000000000002,635.5,1003520
15.968719214200974,241,0.002596244736151064,99,-0.01404486432656995,0.08079100083559751,513.12,0.1712158203125,1.7853625122834818,0.9550576556473971,1.673492904752493,372.5,802.5000000000002,640.25,1013760
15.968719315528869,241,0.0025183642999084973,100,-0.012850989469370688,0.18581695633474737,512.75,0.1645263671875,2.2305453241902935,0.9038681779056787,1.6663856372237205,375.0,825.0,651.0,1024000
15.9687191426754,241,0.0023567930314360077,101,-0.011336919896166364,0.6226999578531831,514.44,0.1554931640625,2.3677914412507377,0.7974963948130608,1.6692986339330673,397.5,852.5000000000002,759.25,1034240
15.968719309568405,241,0.0021938783008980346,102,-0.01164205354916703,0.3727200916502625,514.71,0.1419921875,2.221164432874999,0.85285800434649,1.6800714805722237,400.0,880.0000000000003,802.75,1044480
15.968719214200974,241,0.002520031054087079,103,-0.01370076967359637,0.15184483462944626,508.67,0.1556396484375,1.829963477364349,0.9057097498327493,1.678273691982031,372.5,880.0000000000003,763.75,1054720
15.968719214200974,241,0.0026700450703177276,104,-0.013919735666422638,0.08240585965104401,511.7,0.1758056640625,1.894617762481428,0.9497259650379419,1.6727082476019859,372.5,927.5000000000002,777.0,1064960
15.96871938109398,241,0.0024754551491699443,105,-0.012435833802010165,0.12299180827103555,512.47,0.169091796875,2.000806300461063,0.9393241729587316,1.6599781088531018,350.0,882.5000000000006,785.75,1075200
15.968719333410263,241,0.002648688587533203,106,-0.013033010547587764,0.11697090906091034,504.03,0.1568359375,1.7695189317613687,0.9250139728188514,1.670212521404028,372.5,852.5000000000002,689.75,1085440
15.968719172477723,241,0.0026196790567613215,107,-0.013670582113991258,0.11376470543909818,515.56,0.160302734375,1.9432012666603309,0.9399703778326511,1.6686902418732643,375.0,875.0,688.75,1095680
15.968719321489335,241,0.0026795557898597693,108,-0.013146074236283311,0.17332534526940435,524.3,0.1587158203125,2.0858220047689158,0.9126837488263846,1.677753598988056,422.5,875.0,701.5,1105920
15.968719148635865,241,0.002530737991333191,109,-0.01197722341894405,0.5273724473780022,536.59,0.141650390625,2.1169068536565026,0.7700847648084164,1.6769002065062524,372.5,977.5000000000002,759.75,1116160
15.96871936917305,241,0.0025871866886748966,110,-0.013275431191868848,0.30110637452453376,552.53,0.1664794921875,1.8524653230344714,0.864098334684968,1.67275662869215,372.5,1177.5000000000002,816.0,1126400
15.968719172477723,241,0.0020121359896396167,111,-0.009946569508429093,0.40366916700731964,560.75,0.128759765625,2.108575068253707,0.8259116459637881,1.6836677983403205,325.0,1327.5000000000002,857.0,1136640
15.96871926188469,241,0.0022342593456417836,112,-0.011965911624429282,0.15835908339358867,567.35,0.158349609375,1.9623490529430012,0.9219172023236751,1.6808807954192162,320.0,1302.5000000000002,837.25,1146880
15.968719190359115,241,0.0023257713437945518,113,-0.01199681996513391,0.16751127522438763,565.69,0.1509521484375,1.8918957461981023,0.9175662003457546,1.6780969850718974,250.0,1210.000000000001,815.0,1157120
15.968719387054444,241,0.002270288029302788,114,-0.01152661789328704,0.23200988422613592,548.23,0.1453125,1.6998866485589463,0.8649823006242514,1.6771183513104915,322.5,1000.0,761.0,1167360
15.968719214200974,241,0.0021840058192313626,115,-0.013328743257443421,0.14969425378367304,540.41,0.13916015625,1.7096440594839748,0.9170202434062957,1.6787771724164486,322.5,950.0,746.25,1177600
15.96871938109398,241,0.002121806294360646,116,-0.012028448468663555,0.482895405148156,529.48,0.12890625,1.8669213534700877,0.8119778640568256,1.6736733481287955,322.5,850.0,690.0,1187840
15.968719232082368,241,0.002277407047631931,117,-0.013588838234500144,0.14392143005970864,526.72,0.157373046875,1.7857045434146284,0.9089745536446572,1.672337633371353,325.0,850.0,728.5,1198080
15.968719267845154,241,0.0027487757862562174,118,-0.013948373202219954,0.27364607981871814,529.52,0.177197265625,1.8056633204639732,0.8925929330289364,1.676685780286789,347.5,850.0,766.25,1208320
15.96871919631958,241,0.002232202726463873,119,-0.012631819001762778,0.30733529571443796,538.0,0.144091796875,2.138444229326774,0.8792270116508007,1.6723943762481213,375.0,850.0,785.5,1218560
15.968719190359115,240,0.002349123577551216,120,-0.013450211417875835,0.28898931164294483,544.26,0.1471923828125,2.0754477696672664,0.8653380710631609,1.663656611740589,422.5,852.5000000000002,824.0,1228800
15.96871930360794,240,0.0027819609599195163,121,-0.011421541702293325,0.3164740330539644,551.57,0.1610595703125,2.4283792755530014,0.8914511144161225,1.646974680572748,447.5,852.5000000000002,836.0,1239040
15.968719106912612,240,0.0020772958547698667,122,-0.01163708957756171,0.45079449997283516,561.64,0.1423583984375,2.2688312517067226,0.8719518788158893,1.6496242940425874,472.5,910.0000000000008,899.5,1249280
15.968719285726547,240,0.0024075156970414496,123,-0.010860558793137898,0.6672754020662979,576.56,0.1472412109375,2.2624721965391674,0.8078722320497036,1.6718887351453304,475.0,1277.5000000000002,981.0,1259520
15.968719232082368,240,0.0021297928408447013,124,-0.013015088377142093,0.38903350799810144,583.4,0.1408447265625,1.9631309153600498,0.8736288953572512,1.6733857057988644,475.0,1405.0000000000025,1045.25,1269760
15.968719083070756,240,0.002131563752186899,125,-0.011835282122774515,0.34850478246808053,587.84,0.1357421875,2.093873895462498,0.8605111129581928,1.6548724360764027,475.0,1405.0000000000025,1061.5,1280000
15.968719363212585,240,0.0020916543060028273,126,-0.010484025534242391,0.4113228300586343,589.5,0.129833984375,2.524598089404526,0.8375548623502255,1.6651280373334885,425.0,1882.5000000000177,1074.5,1290240
15.96871936917305,240,0.0024029942601945407,127,-0.013628270879780757,0.18236646354198455,582.0,0.150537109375,1.8135913197133262,0.9044185698032379,1.6754704110324383,425.0,1330.0000000000005,1010.0,1300480
15.968719220161438,240,0.002644901462395286,128,-0.012666884900681907,0.4859177540522069,565.62,0.15068359375,2.1231491046249165,0.8214255325496197,1.6566163942217826,397.5,1360.000000000003,1007.75,1310720
15.968719214200974,240,0.0024092381364883867,129,-0.011512243461766047,0.4405081386677921,560.12,0.13671875,2.1504422525831854,0.831910104304552,1.6653940618038177,397.5,1325.0,921.5,1320960
15.96871924996376,240,0.002127030269526017,130,-0.011823708805422939,0.4233059493592009,555.92,0.1271728515625,2.1832218508517176,0.8322491936385632,1.6550669953227044,375.0,1280.0000000000005,889.0,1331200
15.968719315528869,240,0.0020347421504769594,131,-0.011384554723372275,0.6419928052928299,560.36,0.1196533203125,2.264405747341473,0.7956229224801064,1.6600432328879833,375.0,1350.0,991.75,1341440
15.968719279766082,240,0.002214849542520239,132,-0.01126110574004997,0.45907603276427833,577.82,0.1309814453125,2.0224701876989095,0.8159860670566559,1.657029704004526,422.5,1610.00000000002,1022.75,1351680
15.968719136714935,240,0.002359210096961175,133,-0.012610020973079372,0.41745078889653087,582.81,0.1470703125,2.009972325455083,0.8572979453951121,1.6578493535518646,425.0,3755.0000000000005,1084.75,1361920
15.96871942281723,240,0.002306269318580976,134,-0.012244143466523383,0.4760463134618476,589.37,0.1440673828125,2.067731405673591,0.8398570645600557,1.6591011114418506,425.0,3805.0000000000005,1121.25,1372160
15.96871913075447,239,0.0020350293949607857,135,-0.011086917844659183,0.784488077252172,597.07,0.1347412109375,2.6713083551405004,0.8217536896467209,1.6484115861356259,425.0,3857.500000000001,1163.75,1382400
15.968719333410263,239,0.0020456314136484905,136,-0.011114477482624351,0.6825020818738267,607.73,0.1283203125,2.629801715203083,0.8315626315772533,1.648302549123764,425.0,4055.0000000000005,1216.25,1392640
15.968719393014908,239,0.002479519388919332,137,-0.013182099127880065,0.643028986081481,610.36,0.1521240234375,2.4071806210872326,0.8379114005714655,1.6396632939577103,425.0,4005.0000000000005,1238.0,1402880
15.96871930360794,239,0.0024340501028521943,138,-0.011946063688083087,0.49150282903574405,602.34,0.138427734375,1.9473248433487769,0.852483045682311,1.6588250502943993,447.5,4005.0000000000005,1225.25,1413120
15.968719220161438,239,0.0020948873296223122,139,-0.010923869653561269,0.5312563538784161,603.49,0.1294677734375,2.2178464904765827,0.8163233682513237,1.6511230133473873,450.0,4060.000000000001,1272.75,1423360
15.968719351291657,239,0.0021613232300981785,140,-0.011406299763621064,0.4675945573253557,602.78,0.1410888671875,2.4489202773542345,0.8377240918576717,1.6485964335501193,450.0,4005.0000000000005,1305.5,1433600
15.96871924996376,239,0.00233473356744328,141,-0.01138766403128102,0.7107955665327609,599.85,0.1399658203125,2.404331413617964,0.7933798205107451,1.653234276175499,450.0,4000.0,1276.25,1443840
15.968719244003296,239,0.0021110481503686437,142,-0.011822263312933502,1.1224912148201838,608.26,0.132568359375,2.963882567474873,0.7883548159152269,1.6314481757581234,450.0,3977.5,1303.0,1454080
15.968719220161438,239,0.0019446327285098548,143,-0.011080037485589856,0.6573064662050456,614.08,0.135888671875,2.8315394793785265,0.8388904616236686,1.6516214661300181,475.0,3977.5,1367.5,1464320
