advantage_norm,grad_norm,policy_loss,policy_entropy,rollout_prob_std,policy_gradient_bias_correction,avg_q_selected,explained_variance,frames,model_prob_std,PMM:episode_rewards,q_loss,policy_gradient_loss,epoch_idx,P09:episode_rewards,fps,avg_q_retraced,P01:episode_rewards,episode_length
0.03134278915822506,0.04119389519721521,-0.0001383611334328331,2.186648384730021,0.008957878880513212,0.0,0.0038583986771603424,-25.270616054534912,7200,0.00895787877185891,0.0,0.00010752252577124939,-0.0001383611334328331,1,0.0,318,0.0035980142226132252,0.0,0
0.01731664437490205,0.07026240802761795,-9.989956769610823e-06,2.1871416171391806,0.007741982932202518,0.0,0.0008185952835447097,-104.23152293364207,14400,0.0077419831727941835,0.0,0.00010077508780644469,-9.989956769610823e-06,2,0.0,190,0.0009636014241853748,0.0,0
0.01961458766212066,0.004070001936349833,-4.967533668983985e-05,2.1967286904652914,0.0027863860479556022,0.0,0.001735709774948191,-25.645767839749656,21600,0.002786386067358156,0.0,1.1087584168005075e-05,-4.967533668983985e-05,3,0.0,223,0.001684177463175729,0.0,0
0.024047504691407085,0.0028146091250009866,-4.3902423794861536e-05,2.1966685612996417,0.0036003250473489365,0.0,0.0018949423489781718,-11.136480442682902,28800,0.00360032506675149,0.0,1.2699059800524992e-05,-4.3902423794861536e-05,4,0.0,254,0.0019420343140761057,0.0,0
0.011506683868356049,0.0012751481699353547,-3.449746889903811e-05,2.1970455169677736,0.0016794915834907442,0.0,0.0016819101641885937,-15.311609713236491,36000,0.0016794915893115104,0.0,4.735109867700279e-06,-3.449746889903811e-05,5,0.0,279,0.0016439073951914907,0.0,0
0.015600937356551488,0.0016037420497779932,-5.086715819402343e-05,2.1969683329264322,0.002281760232290253,0.0,0.0017551888595335186,-12.584699408213298,43200,0.002281760284677148,0.0,6.158960661650781e-06,-5.086715819402343e-05,6,0.0,301,0.0017667541629634797,0.0,3324.5833333333335
0.007475127341846625,0.0009019232721616682,-2.4179713102512322e-05,2.1971588770548505,0.000950161295865352,0.0,0.0009239604606894621,-24.900791891415913,50400,0.0009501612939250965,0.0,2.69862982615147e-06,-2.4179713102512322e-05,7,0.0,319,0.0009237013131496496,0.0,3324.5833333333335
0.009665247394392888,0.001557528760830173,-2.9920948672194453e-06,2.1971288442611696,0.0011000676449233046,0.0,0.00023770469985417246,-40.539271569252016,57600,0.0011000676352220277,0.0,4.5793412160340574e-06,-2.9920948672194453e-06,8,0.0,334,0.00023941314551242007,0.0,3324.5833333333335
0.010856002569198608,0.0007878109950865043,-2.4353834010071296e-05,2.1971057017644244,0.0014915692309538523,0.0,0.0012544681880778323,-16.23745125134786,64800,0.0014915692328941077,0.0,3.276432874107134e-06,-2.4353834010071296e-05,9,0.0,347,0.0012677830779769768,0.0,3324.5833333333335
0.008211001955593626,0.0006353284786988527,-2.5085867188560467e-05,2.1971456527709963,0.0011084732017479838,0.0,0.0009679546443900714,-30.207497994105022,72000,0.0011084732240609204,0.0,2.1849409482873245e-06,-2.5085867188560467e-05,10,0.0,358,0.0009700858519257357,0.0,3324.5833333333335
0.013671556930057704,0.0008802329063090012,-2.4823358815713923e-05,2.197078728675842,0.001755926824019601,0.0,0.0013110841178180029,-14.266537682215374,79200,0.0017559268249897285,0.0,3.7075999420229286e-06,-2.4823358815713923e-05,11,0.0,367,0.0012751336384098978,0.0,3324.5833333333335
0.0037495447400336464,0.0003141393125539699,-2.1843987504629088e-05,2.1972036282221477,0.0005333120546614131,0.0,0.0005854070720185215,-24.151540184020995,86400,0.0005333120498107746,0.0,6.996938883692868e-07,-2.1843987504629088e-05,12,0.0,374,0.0005546257763247316,0.0,3324.3333333333335
0.004790228620792428,0.000510324010192164,-1.8462665295260194e-06,2.197201108932495,0.0005447487463243305,0.0,-7.281334498353924e-05,-24.56506173213323,93600,0.000544748732742543,0.0,1.0296575515174784e-06,-1.8462665295260194e-06,13,0.0,381,-5.1874743076041344e-05,0.0,3324.3333333333335
0.006021404281879464,0.0005180863234383593,-9.772709730289837e-06,2.1971811135609944,0.0006064662059846645,0.0,0.0003689609147841111,-20.380494248867034,100800,0.0006064662292677288,0.0,1.3456876966226142e-06,-9.772709730289837e-06,14,0.0,387,0.0003635360801126808,0.0,3324.3333333333335
0.010823179088765756,0.0006110835726309354,-2.3744831901240103e-05,2.197147846221924,0.0013313098180030162,0.0,0.001087932035443373,-15.646662735939026,108000,0.0013313098441964635,0.0,2.1119046678563793e-06,-2.3744831901240103e-05,15,0.0,392,0.0010838764312211425,0.0,3324.3333333333335
0.004044825001619757,0.00024516121097584756,-9.084201523516338e-06,2.197201617558797,0.0004886103435031449,0.0,0.0005441277229692787,-61.88847244580587,115200,0.0004886103575699963,0.0,6.949539674394601e-07,-9.084201523516338e-06,16,0.0,398,0.000541326628687481,0.0,3324.3333333333335
0.010023663158979079,0.0005262349504596397,-2.5300071287909354e-05,2.1971626874914874,0.001724429997731123,0.0,0.0008284936590132055,-9.82971432933101,122400,0.0011641461031077027,0.0,1.7365747133282044e-06,-2.5300071287909354e-05,17,0.0,398,0.0008148610044736415,0.0,3324.4166666666665
0.005492009129953447,0.00030252165544595374,-1.0220164632608096e-05,2.19720784316618,0.002768888050646041,0.0,0.00043928135588343836,-17.5552241939054,129600,0.0005352902320832765,0.0,5.368215637213916e-07,-1.0220164632608096e-05,18,0.0,392,0.00043142737853120596,0.0,3324.4166666666665
0.005308039545818545,0.00033790018736487494,-1.1063904313170237e-05,2.1972059614948494,0.0031742078581894462,0.0,0.00044603428571862556,-17.328756452748387,136800,0.0005145500891882524,0.0,5.44678989375712e-07,-1.1063904313170237e-05,19,0.0,387,0.000439315027067707,0.0,3324.4166666666665
0.004009689073216231,0.00018366124003359156,-1.0128036958073541e-05,2.197215077110699,0.0033206653434750466,0.0,0.0004476861581331822,-60.73685871127107,144000,0.0004270434445660848,0.0,2.9229314907176277e-07,-1.0128036958073541e-05,20,0.0,383,0.00043904665113057476,0.0,3324.4166666666665
0.00322867974571757,0.0001448586180401555,-1.0267772918871221e-05,2.19721810230187,0.002550879023093018,0.0,0.00041981675963564344,-677.2402327847043,151200,0.00035049833057628074,0.0,2.1753461498491035e-07,-1.0267772918871221e-05,21,0.0,380,0.00040971671825724694,0.0,3324.4166666666665
0.003343114110143423,0.00013224836975746682,-8.02816375148067e-06,2.197218184269295,0.0022697484351012816,0.0,0.0004042073358075905,-419.4822068276607,158400,0.00035804397365222097,0.0,2.0500257429821157e-07,-8.02816375148067e-06,22,0.0,377,0.0003942058162243079,0.0,3324.4166666666665
0.0024274856762968216,9.374487198262978e-05,-8.297770658015738e-06,2.1972207898500735,0.002672619549270883,0.0,0.00035886870281333187,-481.5363538498758,165600,0.0002672484911752969,0.0,1.256363119299658e-07,-8.297770658015738e-06,23,0.0,373,0.00035531479415127146,0.0,3324.2083333333335
0.0020000797447507447,9.128104821860212e-05,-7.814817697106255e-06,2.1972215962409973,0.002637313759905184,0.0,0.00034375654294630756,-422.99767395170903,172800,0.00022845151938630202,0.0,1.39013476066306e-07,-7.814817697106255e-06,24,0.0,370,0.00033749501661712575,0.0,3324.2083333333335
0.0019300852378087473,9.630190139976929e-05,-6.6752476842789015e-06,2.197221628323434,0.002423974218472529,0.0,0.00034147413330391,-590.4623958971893,180000,0.0002111057510816464,0.0,1.0965381860986448e-07,-6.6752476842789015e-06,25,0.0,368,0.0003347089680201385,0.0,3324.2083333333335
0.0022917983566860907,8.19199971491369e-05,-7.231115030837796e-06,2.197221528045715,0.0023020808257110947,0.0,0.00032943079084072946,-121.2462562713926,187200,0.00025534497438933437,0.0,9.612257341187273e-08,-7.231115030837796e-06,26,0.0,367,0.0003278262767130472,0.0,3324.2083333333335
0.0018469095959609684,7.721880055782078e-05,-8.153231898055674e-06,2.197222622532062,0.0021182448445413336,0.0,0.0003315522353917547,-1207.0082482839894,194400,0.00019653011509716343,0.0,7.832864822827198e-08,-8.153231898055674e-06,27,0.0,365,0.00032923867071288257,0.0,3324.2083333333335
0.0020459333454149716,7.602386860077132e-05,-7.932566826804348e-06,2.197222173195037,0.0018212888906029027,0.0,0.000334832350044818,-127.10101601063258,201600,0.00022814368958596975,0.0,7.94125899799133e-08,-7.932566826804348e-06,28,0.0,364,0.0003295811613543986,0.0,3324.25
0.0015491882833215177,7.59009636308888e-05,-7.4771520809687024e-06,2.1972228855935354,0.0018835622238986527,0.0,0.0003208279142563697,-1136.9213966374734,208800,0.0001674789360246602,0.0,6.835217643192721e-08,-7.4771520809687024e-06,29,0.0,365,0.00031753185727644625,0.0,3324.25
0.0013582282440837985,6.0932389274142514e-05,-6.896386612761919e-06,2.197223045308754,0.0016869922392150586,0.0,0.0003124918993137452,-103.85104637586251,216000,0.00016089925827353759,0.0,6.112209697841019e-08,-6.896386612761919e-06,30,0.0,363,0.0003094261410427785,0.0,3324.25
0.0015110987729433022,5.426450397450057e-05,-6.816824129357104e-06,2.197223418515826,0.0019551810214741973,0.0,0.0003092153813151295,-649.0873472534853,223200,0.00015851455392747098,0.0,5.176912599502615e-08,-6.816824129357104e-06,31,0.0,363,0.00030524069836708744,0.0,3324.25
0.00150268401947826,4.901004503317664e-05,-6.856345404990651e-06,2.197223055664882,0.0023542187640726744,0.0,0.00030496363830422295,-1002.9666617800572,230400,0.00017764179851239087,0.0,5.4777384424079014e-08,-6.856345404990651e-06,32,0.0,362,0.0003035294563844967,0.0,3324.25
0.001518960240081915,4.964329014910414e-05,-7.36815923934687e-06,2.197223038915948,0.001646979194565164,0.0,0.000305303880931717,-862.3542225723069,237600,0.00017884950599485322,0.0,5.5889654941494765e-08,-7.36815923934687e-06,33,0.0,361,0.0003004929088681561,0.0,3324.25
