grad_norm,fps,explained_variance,PMM:episode_rewards,advantage_norm,episode_length,epoch_idx,P01:episode_rewards,frames,policy_entropy,value_loss,P09:episode_rewards,policy_loss
0.3573091230943735,213,0.6343825328350067,1.88,1.3038769279420377,197.09,16,0.0,128000,1.3680471444129945,0.014555704863450956,5.0,-0.003128945444477722
0.29268476426389634,214,0.8280106967687607,1.65,1.1325204527378083,188.64,17,0.0,136000,1.3637219440937043,0.009220193987130188,5.1000000000000085,-0.001989680591505021
0.33534228272276195,213,0.8040183317661286,1.73,1.1490430575609207,191.68,18,0.0,144000,1.3677079260349274,0.009784273541299626,6.0,-0.000576216533081606
0.36067441658862576,214,0.8717134732007981,2.18,1.2352216407656669,207.85,19,0.0,152000,1.3445587539672852,0.010731026293942705,7.0,-0.0016196252452209592
0.2977202028946753,215,0.8837529247999192,2.51,1.0982458072900771,216.86,20,0.0,160000,1.339093097448349,0.008555058744968846,9.0,-0.0006193158339010551
0.3038301231181885,215,0.9043800067901612,2.95,1.078253000676632,233.2,21,0.0,168000,1.339140602350235,0.00831721993163228,9.0,0.0014202137117990787
0.28011234130996876,215,0.910769259929657,2.63,1.0350687518715858,221.67,22,0.0,176000,1.337097736597061,0.007798203899583313,9.0,-0.002902552320156246
0.24784732154042902,214,0.9423886466026307,2.22,0.8820519945025445,208.16,23,0.0,184000,1.3409413850307466,0.005613813033560291,6.300000000000026,-1.6642269911244513e-05
0.2955452857893266,214,0.9194477820396423,2.12,1.0624083650112153,209.5,24,0.0,192000,1.3231822335720063,0.00797967417514883,5.0,-0.002316500068991445
0.23906417611982572,214,0.9083179891109466,2.24,0.9292544287443161,214.27,25,0.0,200000,1.3318851268291474,0.006757925351266749,5.0,0.0006730131489166524
0.19538183668882692,214,0.9372363471984864,2.25,0.809525902569294,212.07,26,0.0,208000,1.3377386260032653,0.005397292120323982,7.1000000000000085,-0.0004393871870706789
0.24526650502237315,214,0.9216215544939041,1.86,0.922271946966648,197.73,27,0.0,216000,1.3425351333618165,0.006116155034105759,5.1000000000000085,-0.001722738384778495
0.24245142394776742,214,0.9184653574228286,1.61,0.9214223790168762,190.05,28,0.0,224000,1.3498641622066498,0.00655963285069447,5.0,-0.0007250176408615517
0.24423268542232995,214,0.9375628566741944,1.84,0.8912221956253051,196.81,29,0.0,232000,1.352411150932312,0.006088761882274411,5.0,-0.00225073269859422
0.21231338882267042,214,0.9497595173120499,2.25,0.8704166406393051,213.16,30,0.0,240000,1.350566281080246,0.005581230562529527,5.1000000000000085,-0.000700702470203396
0.21057888784464607,214,0.9525019878149033,2.37,0.8255528616905212,218.42,31,0.0,248000,1.3582859909534455,0.00516790704743471,5.1000000000000085,-0.0017663696322415489
0.22973251585695703,215,0.9410316175222397,2.56,0.9233648002147674,226.28,32,0.0,256000,1.348409365415573,0.0065665949787944555,6.1000000000000085,-0.0012864742067176848
0.2012297858028496,215,0.94182393014431,2.27,0.8089300808310509,214.08,33,0.0,264000,1.3563903629779817,0.005137866688310169,5.0,-0.001350838184298482
0.21283916373495773,215,0.9265145117044449,2.1,0.8577685543894767,207.79,34,0.0,272000,1.3614006292819978,0.005701413560018409,5.0,0.0001370714073709678
0.2210355434075797,215,0.9489333736896515,1.95,0.8766847375035286,203.9,35,0.0,280000,1.3377307558059692,0.005972225033328869,5.0,-0.002306549038476078
0.1834045918168547,215,0.9598195791244507,2.29,0.72639618486166,214.27,36,0.0,288000,1.3453930234909057,0.004284771860111505,7.200000000000017,-0.00024504933651769533
0.18536999476761146,215,0.9659744584560395,2.39,0.7188008613884449,219.8,37,0.0,296000,1.3440523326396943,0.0038813602679874746,5.200000000000017,-0.0014816532784607261
0.2422569707068777,216,0.9262429124116898,2.53,0.9463664078712464,223.32,38,0.0,304000,1.3431575870513917,0.007086819152173121,9.0,-0.0005892499248147942
0.17506900016091098,216,0.9634467047452927,2.43,0.696438231319189,218.15,39,0.0,312000,1.349801470041275,0.004002307669725269,7.1000000000000085,-0.00032595113530987875
0.1752180764473029,216,0.9573466092348099,2.34,0.716435164809227,211.83,40,0.0,320000,1.359377565383911,0.004045585392741486,7.1000000000000085,-0.00038873710422194564
0.1595309292006978,216,0.9663747596740723,2.1,0.6605074310302734,204.37,41,0.0,328000,1.3614693295955658,0.0036247791411005894,6.0,0.00013927383610280232
0.15001349498988267,215,0.9694933223724366,1.62,0.5994557067751884,191.09,42,0.0,336000,1.3501524722576141,0.0031632184715999754,5.0,-0.001113269171473803
0.191123849288678,215,0.9394520145654678,1.43,0.7790947788953781,185.61,43,0.0,344000,1.3636861693859101,0.004948628893180285,5.0,-0.0010414763819426298
0.19443394460459737,215,0.9417983013391494,1.79,0.7928847041726113,197.71,44,0.0,352000,1.356434292793274,0.004937873259477783,5.0,-0.0008948627428617328
0.23027646822807074,215,0.9441938930749894,2.1,0.9198670378327369,210.66,45,0.0,360000,1.3562965083122254,0.00615053768386133,5.0,0.00032402318189269865
0.21258853959857496,216,0.9345401668548584,2.49,0.8729776912927627,224.09,46,0.0,368000,1.3609970390796662,0.006035269644344226,6.0,-0.000811153455870226
0.1507680849654385,216,0.9727379858493805,2.35,0.6151960022747517,217.88,47,0.0,376000,1.3565007030963898,0.0030613138017361054,6.0,-0.00027755651535699144
0.2738113401160876,216,0.9143006062507629,2.42,1.0363011980056762,218.42,48,0.0,384000,1.3650351178646087,0.00786378519027494,6.0,-0.0016505388187943025
0.17809268045605064,216,0.9447768545150756,2.34,0.7216010975837708,213.05,49,0.0,392000,1.3591227984428407,0.004111132431426086,7.0,-0.00032283890177495775
0.16054088876723602,216,0.9641266244649888,1.74,0.6514796103537083,194.69,50,0.0,400000,1.3601412308216094,0.003414939695503563,5.0,-0.0006498960524913854
0.17000573279447817,216,0.9583198648691177,1.48,0.7201630069315433,185.9,51,0.0,408000,1.3604495799541474,0.003886335899296682,5.0,8.731320849619806e-05
0.199654380378634,216,0.9533504939079285,2.05,0.7916148045659065,204.52,52,0.0,416000,1.3581076192855834,0.00480576888367068,6.0,-0.0012922505473397905
0.18242530406375465,216,0.9691612201929093,2.08,0.7308843013644218,203.81,53,0.0,424000,1.3491148626804352,0.004208104770223145,6.0,0.0005179629649501294
0.17427704252486736,216,0.9705506813526154,2.07,0.7044303330779076,201.77,54,0.0,432000,1.3477697956562043,0.003710250641743187,6.0,-0.0013740182269975775
0.2812903353662187,216,0.8769602990150451,2.71,1.1284760874509812,223.44,55,0.0,440000,1.3571077287197113,0.009195862275082617,9.0,-0.0006917662730847951
0.2903337290187425,216,0.9044877707958221,2.86,1.083037995994091,229.95,56,0.0,448000,1.342267404794693,0.008545773255173117,9.0,0.0005128741519001778
0.2590110020484238,216,0.9156503516435623,2.67,0.9955351892113685,225.86,57,0.0,456000,1.360968770980835,0.007626382224843837,6.200000000000017,-0.0016506218089489266
0.1969421365830336,216,0.9586928218603135,2.64,0.7682598277926445,224.44,58,0.0,464000,1.3532362151145936,0.0047070371484733186,8.0,-0.001831972197687719
0.22624184226782165,216,0.9352933180332184,2.59,0.9221845376491546,222.24,59,0.0,472000,1.3513946545124054,0.006324287569150329,8.0,0.00055730017265887
0.22984555244584326,216,0.9461626785993577,2.91,0.8997223934531212,233.94,60,0.0,480000,1.3475482380390167,0.005852909892564639,9.0,-0.00038125495455460624
0.18870878411239775,217,0.9512796342372895,3.08,0.8035712540149689,237.05,61,0.0,488000,1.3390869784355164,0.005133752596157138,9.0,-0.0014799443967058324
0.2122094787149884,217,0.949390886425972,3.31,0.7768623478710651,248.34,62,0.0,496000,1.3346738278865815,0.004767610758135561,9.100000000000009,-0.0006638773047598079
0.18336758785186405,216,0.9606580793857574,3.11,0.745744077861309,243.19,63,0.0,504000,1.3110159146785736,0.004649413069128059,9.100000000000009,-0.0012348114981432445
0.21418032695490297,216,0.926257791519165,3.25,0.8994786712527275,251.34,64,0.0,512000,1.3515901756286621,0.006016069196048193,9.0,-0.0004848893327289261
0.24488962231320566,216,0.9195997607707977,2.71,0.9408861848711968,233.93,65,0.0,520000,1.3512949550151825,0.006998711729538627,6.1000000000000085,-0.001079619738884503
0.24337555033255184,216,0.9482593113183975,2.9,0.9322935983538627,239.38,66,0.0,528000,1.348384029865265,0.0062180499220266935,7.1000000000000085,-0.0006619358512398321
0.2482816107222985,216,0.9159417474269866,2.94,0.9990385341644287,236.97,67,0.0,536000,1.3383859229087829,0.007200913354754448,8.0,-0.0024500708292544003
0.2613521646183759,216,0.9110361915826798,2.94,1.1122555911540986,238.71,68,0.0,544000,1.345762504339218,0.008989739125827328,8.0,2.7842581184813754e-05
0.2923723610362802,216,0.9012565314769745,2.76,1.1876851186156272,232.76,69,0.0,552000,1.3517630338668822,0.0102104712248547,8.0,-0.0013225462325499393
0.2728233017847758,216,0.9202432781457901,2.84,1.0311375638842584,233.63,70,0.0,560000,1.3460554611682891,0.007781840712996199,8.0,-0.0014834099577274173
0.2197372606148386,216,0.9326447468996047,2.65,0.8678371560573578,226.43,71,0.0,568000,1.3560674393177032,0.005434990618086885,6.200000000000017,-0.0007710413460881682
0.2650495132665217,216,0.9078665918111801,2.34,1.048525256216526,216.06,72,0.0,576000,1.361012386083603,0.007835951384622604,6.1000000000000085,0.00013815585291013121
0.21621607859321945,216,0.9471539723873138,2.54,0.883073382973671,227.09,73,0.0,584000,1.3493536829948425,0.0055516689887735995,7.0,-0.0011112895824044245
0.27033994617431917,216,0.8919519472122193,2.89,1.0555497175455093,241.75,74,0.0,592000,1.3428966522216796,0.008330057502025739,6.1000000000000085,-0.0034935473442237706
0.32965327098963343,216,0.8532292604446411,3.01,1.2960118192434311,242.75,75,0.0,600000,1.2934827542304992,0.01179912434774451,6.0,-0.0055066595258540475
0.29798744836039104,215,0.8766639322042465,2.59,1.1742883569002152,221.74,76,0.0,608000,1.2869781351089478,0.009485243507660925,5.1000000000000085,-0.0004262069726246409
0.31662611907831,215,0.867271500825882,2.58,1.2751876515150071,218.27,77,0.0,616000,1.3216043400764466,0.011380035891197621,6.0,-0.001650011914462084
0.33585014838848876,215,0.9054989302158356,2.59,1.1241638532280922,221.95,78,0.0,624000,1.3090784394741057,0.008994079540716484,6.0,-0.003694515003007837
0.2955369140305438,214,0.9105535739660263,2.84,1.1295393720269202,229.05,79,0.0,632000,1.3291530156135558,0.008911407546838746,7.0,-0.0001912058512243675
0.3216703244872739,214,0.8774140417575836,3.19,1.1717011314630508,239.3,80,0.0,640000,1.3418204128742217,0.009723801533691585,9.0,-0.0036632648506201805
0.37233475251928644,214,0.8618557846546173,3.65,1.3654395407438278,251.42,81,0.0,648000,1.3303784382343293,0.012952645355835558,9.100000000000009,-0.0025123222084948793
0.3054960506464791,214,0.9128332090377808,3.16,1.1210899484157562,238.81,82,0.0,656000,1.3191785776615144,0.008558937771013006,7.1000000000000085,-0.0007356585310208174
0.3036736251607961,214,0.910082854628563,3.28,1.1683120584487916,244.95,83,0.0,664000,1.3220897102355957,0.009135003003757447,7.200000000000017,-0.002358276354789268
0.2830199950736989,214,0.9155829393863678,3.41,1.0920012974739075,256.49,84,0.0,672000,1.3218695759773254,0.00826529248035513,7.0,-0.001141965069109574
0.3267398169116422,214,0.8794949579238892,4.04,1.2555850917100906,275.88,85,0.9000000000000004,680000,1.3172712767124175,0.010822219349211081,10.0,-0.0013172766118077562
0.2970908917173227,214,0.9087986958026886,4.36,1.1505744767189026,288.62,86,1.0,688000,1.305841507911682,0.009541985653340817,10.0,-0.0010533885104086948
0.373939272741371,215,0.8683189851045608,4.36,1.3825744235515594,289.29,87,1.0,696000,1.3217193591594696,0.013038731743581593,9.0,-0.005165690612629987
0.381401741499695,215,0.856953411102295,4.28,1.2264955008029939,284.13,88,1.0,704000,1.3035416716337205,0.010771495670778676,9.0,-0.0019951362261781467
0.3166166948143232,215,0.8667767703533172,4.01,1.2967294484376908,275.28,89,0.0,712000,1.295921722650528,0.011600474482402206,9.0,-0.004091691632056609
0.3736363624235004,215,0.8789703744649887,4.13,1.3604590302705766,281.03,90,0.0,720000,1.3078643441200257,0.012953498559072614,9.0,-0.003027779739932157
0.3900577030275371,215,0.8390963751077652,4.01,1.4853708499670029,280.08,91,0.0,728000,1.3145814037322998,0.01470962167950347,9.0,-0.002395621698233299
0.3865206315576956,215,0.8670760107040405,4.06,1.441727758049965,279.41,92,0.9000000000000004,736000,1.2969178903102874,0.013773635616526008,9.0,-0.004195822513429448
0.4062020248235257,215,0.8436189007759094,4.32,1.4761187595129013,285.9,93,1.0,744000,1.2792386937141418,0.014547672669868917,9.0,-0.0021899101563030853
0.38634827933656907,215,0.8546623283624649,4.74,1.4140716499090196,299.14,94,1.0,752000,1.2753344869613648,0.013216152479872107,9.0,-0.006293236781493761
0.42989370681197137,215,0.8377886825799942,5.07,1.4534918677806854,308.44,95,1.0,760000,1.2532756543159485,0.014295002180151641,9.0,-0.00014702001280966214
0.47181725511130396,215,0.7885190588235855,5.33,1.654261691570282,320.04,96,2.0,768000,1.2617476797103881,0.018776545776054265,9.0,-0.006290310634067282
0.40395833241109236,215,0.8656670892238617,5.22,1.4372321540117263,321.41,97,2.0,776000,1.2453469467163085,0.013620878185611219,9.0,-0.005282180104404688
0.43681431990885605,215,0.8098763984441757,5.2,1.586992154121399,316.43,98,2.0,784000,1.2430639457702637,0.016561485873535276,9.0,-0.0010863950359635056
0.42543783066594487,214,0.7902939730882644,5.48,1.574476380944252,323.83,99,2.9000000000000004,792000,1.2546661704778672,0.01693963333964348,9.0,-0.005226388899609446
0.4979317398660024,214,0.8005484449863434,5.47,1.6217015951871872,326.06,100,2.9000000000000004,800000,1.2405561524629594,0.01827353013213724,9.0,-0.004222552929131779
0.5261718922364464,215,0.7960291665792465,5.51,1.6879300010204314,324.44,101,3.0,808000,1.215071008205414,0.019185503744520247,9.0,-0.005372988638118841
0.44226778069751094,215,0.8032085573673249,5.94,1.6580474442243576,332.33,102,3.0,816000,1.2346171474456786,0.018078120448626576,10.0,-0.006879754362817039
0.4798616025384024,215,0.7907887727022171,6.45,1.7370096772909165,349.47,103,3.0,824000,1.2201761746406554,0.019723350880667567,10.0,-0.004381956800352782
0.44963804461133106,215,0.8079241514205933,6.63,1.679300313591957,356.0,104,3.0,832000,1.2333089542388915,0.01865578334312886,10.100000000000009,-0.003118064418085851
0.4336403841985254,215,0.8079538750648498,7.34,1.6012027961015702,373.99,105,4.0,840000,1.2595200514793397,0.01695366926025599,11.100000000000009,-0.0014199256722349674
0.4907538436523038,215,0.7604420572519303,7.4,1.7025437730550765,376.19,106,4.0,848000,1.2381903564929961,0.019093241603113712,12.0,-0.005862390507827513
0.5070886444385454,215,0.7703555530309677,7.53,1.8156424403190612,382.12,107,4.0,856000,1.202065623998642,0.02176860365085304,12.100000000000009,-0.006091565387323499
0.5055738711274629,215,0.8071956962347031,7.55,1.677376282811165,380.5,108,3.0,864000,1.2069464945793151,0.01868670077295974,13.0,-0.003152687405963661
0.4629260206271561,215,0.8228627568483353,7.76,1.6179767167568206,388.21,109,3.9000000000000004,872000,1.2446726179122924,0.017027154085226356,13.0,-0.0035963882482610643
0.6452396098034425,215,0.7725195956230163,7.58,1.7966444861888886,381.26,110,3.0,880000,1.2207273900508882,0.030940858488902448,12.100000000000009,-0.0052100088375300405
0.5295697739326868,215,0.7676704961061478,7.3,1.7309841293096542,373.96,111,3.0,888000,1.1867562747001648,0.020075589125044643,12.0,-0.0028628770631621593
0.45012013295607217,215,0.832984744310379,7.41,1.6377054488658904,374.52,112,3.0,896000,1.229175442457199,0.01763696638867259,12.100000000000009,-0.0042100721190217886
0.4304247432113338,216,0.8378267568349839,7.43,1.5271774017810822,371.01,113,3.0,904000,1.2177211117744446,0.015389799275435507,12.0,-0.0025627554184757175
0.49697316517331713,216,0.7937338781356812,7.65,1.6908296817541122,377.69,114,3.0,912000,1.2382547402381896,0.01895573899149895,12.0,-0.0066552297087037
0.5980047039554381,215,0.6809125536680222,7.85,1.8650935351848603,378.7,115,3.0,920000,1.188463374376297,0.026107484214007853,13.0,-0.00858885508030653
0.4930741484361498,215,0.7876176643371582,8.14,1.7645045697689057,385.47,116,3.0,928000,1.2113935136795044,0.020387683967128395,13.0,-0.0011568034408264794
0.4845548801966467,215,0.807669284939766,8.37,1.7220077788829804,397.56,117,4.0,936000,1.2247837173938751,0.01932433054316789,13.0,-0.005622749336471316
0.5505166348018236,216,0.7735940802097321,8.16,1.8197312241792678,396.2,118,4.0,944000,1.1730999553203583,0.021583196921274066,13.0,-0.0015484940365422517
0.5230839387807713,216,0.755285382270813,8.59,1.7881476962566376,402.91,119,4.0,952000,1.2300940823554993,0.021029676902107896,14.0,-0.003444721207488328
0.5992755911766543,216,0.635949056148529,8.69,1.886978674530983,412.24,120,5.0,960000,1.2223822247982026,0.02473888365086168,14.0,-0.008127102443249896
0.5322152056734735,216,0.7668892228603363,8.94,1.8023100769519806,423.02,121,5.0,968000,1.2078904032707214,0.02155800181441009,14.0,-0.0052376562810968605
0.5234938650323032,216,0.7577199482917786,9.31,1.7466963458061218,432.47,122,5.0,976000,1.191783813238144,0.020152735407464206,14.100000000000009,-0.006386122104886454
0.50652569926239,216,0.7925531584024429,9.42,1.7758960127830505,436.94,123,5.0,984000,1.1995991384983062,0.020428074840456247,14.100000000000009,-0.00466814796498511
0.5146925702776195,215,0.8010281479358673,9.39,1.8060887277126312,436.83,124,4.9,992000,1.2204970717430115,0.021336719505488873,16.0,-0.008078667709778529
0.5184918428533853,215,0.7540769380331039,9.53,1.863470311164856,437.58,125,5.0,1000000,1.1929072225093842,0.022782091349363327,15.100000000000009,-0.0017767658334923908
0.5099915945225364,216,0.7933850401639938,9.89,1.720722018480301,447.37,126,5.0,1008000,1.1943465924263001,0.019744894690811633,16.0,-0.007132262966333656
0.4756243420250851,215,0.7908363515138626,10.06,1.7881871008872985,455.58,127,5.0,1016000,1.2068810009956359,0.020966751957312225,16.0,-0.0025692908067685492
0.5336636395974812,215,0.7399219238758087,10.11,1.811308338046074,450.4,128,5.0,1024000,1.2002490001916886,0.02177615345455706,16.0,-0.0009304376278305427
0.5180631747952321,215,0.7549674010276795,10.15,1.8622886860370635,451.93,129,5.0,1032000,1.2040132176876068,0.022984069334343077,16.0,-0.007269249104720075
0.5362635071311421,215,0.7156711584329605,10.67,1.8823881578445434,466.83,130,5.0,1040000,1.1971486926078796,0.023249793630093336,16.0,-0.003100906830040913
0.543452632491586,215,0.771374585032463,10.66,1.8323439395427703,464.8,131,5.0,1048000,1.2010913264751435,0.02255907730665058,15.100000000000009,-0.007689886405714787
0.5525483353921772,215,0.7471824544668197,10.79,1.8360379630327224,461.36,132,5.0,1056000,1.1594014906883239,0.0227807528199628,16.0,-0.007664869438740425
0.5427300235019858,215,0.7518376612663269,10.93,1.889446210861206,461.69,133,6.0,1064000,1.2031377673149108,0.023284014305099843,16.0,-0.005537966752890497
0.5521945491325133,215,0.7534426802396774,11.33,1.8734249579906463,476.02,134,6.0,1072000,1.1552423620224,0.02295987040735781,16.0,-0.005748409699299373
0.5465566940286469,215,0.7523313385248184,11.76,1.8490415191650391,489.38,135,6.0,1080000,1.177340841293335,0.02269883830100298,16.0,-0.006841281850356608
0.6217566512908232,215,0.7182197922468185,11.3,1.9736137616634368,481.52,136,6.0,1088000,1.171188974380493,0.0257199985627085,16.0,-0.0042674593458650635
0.5344360118639248,215,0.7511658334732055,11.27,1.847356389760971,486.1,137,6.0,1096000,1.189946881532669,0.022398501825518904,16.0,-0.006011087383667473
0.5643339224448105,215,0.740207520723343,11.95,1.8803747117519378,499.87,138,6.0,1104000,1.1862115162611007,0.023161978684365748,16.10000000000001,-0.0061993062717374415
0.692461292803436,215,0.7174661731719971,12.33,2.052022259235382,514.78,139,7.800000000000001,1112000,1.1065962773561477,0.02817613588180393,17.0,-0.00890416141715832
0.6356788582206577,215,0.6982542341947555,12.25,2.0617066192626954,508.89,140,6.0,1120000,1.155548678636551,0.02807960471138358,17.10000000000001,-0.002878246834734455
0.6068378707414562,215,0.7280066955089569,12.76,2.0053772473335267,517.58,141,6.0,1128000,1.1545880949497223,0.026221043169498442,18.10000000000001,-0.005187324435682967
0.599577533597261,215,0.7262061488628387,13.47,1.9517075008153915,524.88,142,6.9,1136000,1.101702493429184,0.025076290862634777,20.10000000000001,-0.006466932151524816
0.5045938089581603,215,0.7719311785697937,13.67,1.6738055330514907,523.19,143,7.0,1144000,1.1631598162651062,0.01838845817372203,20.10000000000001,-0.006231264225207269
0.6298560795972218,215,0.7334794479608536,13.82,1.9381066066026689,525.64,144,7.0,1152000,1.1044420629739762,0.025235653528943656,20.0,-0.013466827146767174
0.5472148945918754,215,0.7303571319580078,14.02,1.8949892568588256,520.59,145,7.0,1160000,1.1236169201135635,0.02386140895076096,22.0,-0.004095302370842546
0.6030178909430679,215,0.7224126994609833,14.18,1.9915078997612,524.73,146,7.0,1168000,1.1366495513916015,0.026145044853910802,22.0,-0.009963616088498384
0.6599115367120997,215,0.7281765794754028,13.87,2.083287696838379,519.68,147,7.0,1176000,1.1055983632802964,0.02881962290033698,21.0,-0.012810890635009856
0.6830159477716599,215,0.7116591703891754,14.08,2.021470934152603,532.45,148,7.0,1184000,1.0918392151594163,0.02668221262283623,21.0,-0.009341524908668361
0.6276563746378854,215,0.7237844884395599,13.75,2.0081992876529693,539.89,149,7.0,1192000,1.0903475403785705,0.026817091964185236,20.10000000000001,-0.008257541355851572
0.611457135554534,216,0.7620191299915313,14.24,1.9451198643445968,551.1,150,8.9,1200000,1.1282169324159623,0.024985438622534276,21.0,-0.0076993182417936625
0.6948215155951191,216,0.45470097720623015,11.37,1.9928529715538026,485.55,151,1.9000000000000004,1208000,1.0692641359567643,0.032135147356893864,19.0,-0.014163621771149337
0.638057217330513,216,0.7029306054115295,10.92,2.03220521569252,466.75,152,1.9000000000000004,1216000,1.095105118751526,0.026973185604438187,18.10000000000001,-0.008004192296648399
0.6659845070585565,216,0.7403633546829224,11.54,2.01369179725647,480.69,153,1.9000000000000004,1224000,1.1225286585092544,0.027502895630896092,20.0,-0.015581413655127108
0.6124486397270348,216,0.7308907026052475,11.84,1.9543242752552032,485.42,154,1.9000000000000004,1232000,1.1321173405647278,0.024918641303665934,21.0,-0.008076570656121475
0.5511333345679986,216,0.7593752193450928,11.89,1.924680957198143,484.0,155,1.9000000000000004,1240000,1.139602844119072,0.02415082277264446,21.10000000000001,-0.004271994458977133
0.6104078825551127,216,0.7416893136501312,12.08,1.9362479293346404,491.19,156,1.9000000000000004,1248000,1.12073122382164,0.02499621442053467,22.0,-0.012971901521086692
0.7194773447957914,216,0.7342161720991135,12.91,1.9981268978118896,513.74,157,1.9000000000000004,1256000,1.1065070188045503,0.026371672241948543,22.0,-0.0062159174116095525
0.7569144082363374,216,0.6550508052110672,14.5,2.1896601140499117,553.45,158,7.9,1264000,1.0679240816831588,0.03156750064343214,23.0,-0.010189573876559735
0.6679878759546442,216,0.6568590521812439,16.28,2.0747148668766022,602.54,159,10.0,1272000,1.02940667450428,0.028737468533217906,25.0,-0.010292326360759035
0.6559457992616906,216,0.6889023315906525,17.13,2.1423522746562957,619.73,160,10.0,1280000,1.0488021981716156,0.030258086444810033,27.0,-0.007522926139172341
0.7440625845101804,216,0.7112496942281723,17.21,2.0812761825323105,613.93,161,10.0,1288000,1.0394447749853135,0.029569147177971898,27.0,-0.013010667024063878
0.6608504703561947,216,0.7254512894153595,17.58,2.014542484283447,621.12,162,10.0,1296000,1.0781473022699357,0.02666760325897485,27.0,-0.009027004441595637
0.675904976309657,216,0.7294438999891281,17.53,2.0823598778247834,618.31,163,10.0,1304000,1.0649578607082366,0.02874691574834287,27.0,-0.010084489864530042
0.58081258197485,216,0.7323263281583786,17.62,1.9389120352268219,618.09,164,9.9,1312000,1.0961095690727234,0.024887027898803354,27.0,-0.004755625081015751
0.6163314565814851,216,0.7090184986591339,17.55,1.9804537796974182,621.26,165,9.0,1320000,1.0895704358816147,0.025800145706161858,27.0,-0.010841638732235878
0.6754134857656527,216,0.7120317387580871,16.82,1.9991423910856247,607.06,166,9.0,1328000,1.0651900058984756,0.02689764171373099,26.10000000000001,-0.010487566109513864
0.6109108336458052,216,0.7136615884304046,16.72,2.0168037950992583,605.06,167,9.0,1336000,1.0941943055391312,0.026800671005621553,26.0,-0.003676846302987542
0.6114177050784657,216,0.7113998341560364,16.68,2.0462985813617705,608.95,168,9.0,1344000,1.1075885725021362,0.027973055932670833,26.0,-0.0129042201442644
0.6768016504171728,216,0.7050751584768296,17.01,1.9935131466388702,616.45,169,9.9,1352000,1.0637538278102874,0.026613982394337654,26.10000000000001,-0.012192902123788372
0.6680320579655705,216,0.6961808657646179,17.4,2.071838364601135,622.31,170,10.0,1360000,1.0513104736804961,0.028556443490087985,26.0,-0.003695689728592697
0.6325248408645132,216,0.7142264860868454,17.77,1.9649260276556015,631.86,171,10.0,1368000,1.129147112965584,0.02591902086045593,25.10000000000001,-0.009516452928946819
0.5855746055582651,216,0.743946720957756,17.94,1.9742929983139037,637.78,172,10.0,1376000,1.1196635496616363,0.02587397030554712,26.10000000000001,-0.0025555084004008676
0.5885117645095185,216,0.7394364333152771,18.94,1.9872048544883727,655.35,173,11.0,1384000,1.0842593425512315,0.026586839742958546,28.10000000000001,-0.01118904942413792
