model_prob_std,PMM:episode_rewards,P09:episode_rewards,avg_q_selected,policy_entropy,epoch_idx,policy_gradient_bias_correction,policy_gradient_loss,avg_q_retraced,fps,policy_loss,P01:episode_rewards,rollout_prob_std,advantage_norm,episode_length,q_loss,grad_norm,explained_variance,frames
0.0008196628477890044,0.0,0.0,-0.0020976471443039674,2.197122009595235,14,0.0,4.4526059476387066e-05,-0.0020714227032537264,380,4.4526059476387066e-05,0.0,0.000819662888534367,0.007154713734053075,3324.2916666666665,1.4019640739585763e-06,0.0012311876393142312,-33.53016987244288,100800
0.001961692510910022,0.0,0.0,-0.0019344455368506411,2.1970587968826294,15,0.0,4.192777818161631e-05,-0.0019263340160250663,386,4.192777818161631e-05,0.0,0.0019616925118801495,0.01470857826837649,3324.2916666666665,5.2498249762796455e-06,0.001073762507003975,-17.366142733891806,108000
0.0007892484747571871,0.0,0.0,-0.0019021850118103127,2.197167404492696,16,0.0,4.1382223616892586e-05,-0.001887327890532712,391,4.1382223616892586e-05,0.0,0.0007892484956149322,0.006208059820346534,3324.2916666666665,1.7570303327829606e-06,0.0005921331554269974,-64.74294312000275,115200
0.001644572695400307,0.0,0.0,-0.0017768391574888183,2.197098302084302,17,2.9848241575160105e-08,5.591529303176555e-05,-0.001777721465166126,394,5.594514124826644e-05,0.0,0.004000286371137629,0.012975971426238261,3324.1111111111113,3.7114201164298615e-06,0.0009097895422695406,-13.07008589055803,122400
0.000847727583830458,0.0,0.0,-0.0016676847308026578,2.197188348495771,18,-1.2446577718233685e-06,4.1618825414802535e-05,-0.0016593682036347682,387,4.0374167656738885e-05,0.0,0.007637961127356951,0.007081515605223586,3324.1111111111113,1.1787649903350855e-06,0.0004924006665876956,-17.380601217324138,129600
0.0006769617310742938,0.0,0.0,-0.0015501851323273192,2.197201849922301,19,-8.48608715495218e-07,3.5034923487273784e-05,-0.0015336851494632561,384,3.418631475030438e-05,0.0,0.006126436043904547,0.005448477426266652,3324.1111111111113,9.19481731091174e-07,0.0003531089666021866,-47.60337292962605,136800
0.0005931693184686782,0.0,0.0,-0.0011353106515257468,2.197206981280149,20,-8.305644410354165e-07,2.5619422733138025e-05,-0.0011307978025407591,381,2.4788858330675744e-05,0.0,0.007023706697455658,0.004636273165410659,3324.1111111111113,6.555608902528902e-07,0.0002594700076233784,-19.236606315107743,144000
0.0005579614947232319,0.0,0.0,-0.0005836473235126867,2.197209221654468,21,-8.875135694007254e-07,1.4669482356580867e-05,-0.0005856720143923734,377,1.3781968787631283e-05,0.0,0.005592042734131697,0.004255796028806587,3324.1111111111113,5.832729263971639e-07,0.00021473566482333793,-38.79273188538021,151200
0.0005092033803671329,0.0,0.0,-0.00032966301890689743,2.197211610608631,22,-1.8350112051280912e-06,7.295348571529208e-06,-0.0003347229298517397,374,5.46033737052875e-06,0.0,0.008430420076166185,0.003928544635118525,3324.1111111111113,4.788639456729732e-07,0.00019329251731505653,-26.52058422906058,158400
0.0003895688167442189,0.0,0.0,-0.00016186231661798785,2.197216593348791,23,-6.398022914153342e-07,6.346687428339193e-06,-0.0001677495045066554,372,5.706885139955506e-06,0.0,0.00621366599159378,0.0029245530984674892,3324.2708333333335,3.102426192642707e-07,0.00014552579697154087,-38.11623052778699,165600
0.0003300358999682652,0.0,0.0,-0.00014961750302977598,2.1972191350453745,24,-6.644430182961364e-07,3.0660435246356875e-06,-0.0001464411573037461,369,2.401600509369462e-06,0.0,0.005886576135107561,0.0024749429504550002,3324.2708333333335,2.6532436485599614e-07,0.00012377010611737087,-95.19244335329722,172800
0.00028684221119157556,0.0,0.0,-5.247227916067348e-05,2.197220395245249,25,-3.5187434245168933e-07,1.0749809961474394e-06,-4.980901640759305e-05,367,7.23106653379953e-07,0.0,0.00715959983939154,0.0020985655802283278,3324.2708333333335,2.0851487468963353e-07,0.00010675917711644827,-51.988398390888534,180000
0.0003818293481386265,0.0,0.0,4.21587353939168e-05,2.1972179218574803,26,9.024061679702978e-08,-3.440147168803186e-07,3.04167128665519e-05,366,-2.5377410711419465e-07,0.0,0.005660194487703001,0.002820853946015064,3324.2708333333335,2.454158817144503e-07,0.00012320171988370663,-14.297835421587424,187200
0.00023227919960961977,0.0,0.0,0.00012667525713976676,2.197222193556947,27,5.387732826556928e-08,-2.446405881183042e-06,0.00012313362232553078,363,-2.3925285548598117e-06,0.0,0.003987078450344956,0.00175786092310887,3324.2708333333335,1.1014945190013251e-07,7.481618644005102e-05,-88.11292826676264,194400
0.0003058998851887948,0.0,0.0,0.00015828460226089794,2.197220152168678,28,3.6833492118370526e-08,-2.4118010285956936e-06,0.00015919765795188522,361,-2.3749675404762876e-06,0.0,0.004845508260171796,0.002289482214473922,3324.4,1.7493663265450902e-07,8.819328811134286e-05,-22.499117057575752,201600
0.00019369676910322616,0.0,0.0,0.00021906224003879487,2.1972230334918965,29,1.570271528479833e-07,-4.2608934239699126e-06,0.0002167749477863138,360,-4.103866277380463e-06,0.0,0.008024750332705523,0.0014182979562204709,3324.4,7.759567028690796e-08,5.841048294988421e-05,-33.866133465729064,208800
0.00018945490825654049,0.0,0.0,0.00022417784649025644,2.197223111987114,30,-1.013504710759402e-07,-5.1549390783318456e-06,0.0002210840661233527,358,-5.256289553846986e-06,0.0,0.0036906946247268623,0.001357989225653,3324.4,7.777749144340443e-08,6.45579763375006e-05,-47.326072647786006,216000
0.00020647512264529135,0.0,0.0,0.0002410942600323882,2.1972226235286265,31,2.9126332217329615e-08,-5.265550385593268e-06,0.00024396126282861963,358,-5.236424056985044e-06,0.0,0.004751736096333756,0.0015130550471663356,3324.4,9.091135504853241e-08,5.932189463355558e-05,-31.137089456616255,223200
0.0002343014959220601,0.0,0.0,0.00026291721411716946,2.197222045047631,32,1.6331465897362957e-07,-6.299225464962524e-06,0.00025550680300685124,357,-6.135910810157412e-06,0.0,0.006052518422984379,0.001731712227537374,3324.4,1.0910011139817403e-07,7.117809653479385e-05,-33.55427740693264,230400
0.0002196737076579616,0.0,0.0,0.0002585819365727496,2.1972223668525057,33,-3.989119296170323e-08,-5.897375467255414e-06,0.00025770652443869377,356,-5.9372666571408145e-06,0.0,0.0049529345972695316,0.0016273215426115747,3324.4,9.844971830535951e-08,5.9151922286840917e-05,-25.97944552214459,237600
0.00018603612795982732,0.0,0.0,0.00027279995381818123,2.197223056236845,34,2.8280642785314843e-08,-6.3151208866638295e-06,0.0002665988940297499,354,-6.286840245295528e-06,0.0,0.005124108042900209,0.0014225765832459978,3324.5,7.260933162858173e-08,5.4018515178147724e-05,-25.93004084786525,244800
0.00015709651389255347,0.0,0.0,0.0002584875726726808,2.1972236156652847,35,-2.1313351929902204e-08,-5.573214740558433e-06,0.0002550206029017409,353,-5.59452809002512e-06,0.0,0.004020197450536841,0.0011735004674656442,3324.5,5.843034699546966e-08,4.510266012880324e-05,-45.2329178253179,252000
0.0001467099699408045,0.0,0.0,0.0002519230121535618,2.197223754253968,36,1.4011960729476415e-08,-5.4388812318688245e-06,0.00024521125296400874,353,-5.424869277202647e-06,0.0,0.004814791056376674,0.0011018686004385853,3324.5,5.125436731976572e-08,4.3245907292486126e-05,-35.01423714358971,259200
0.00018782363380696982,0.0,0.0,0.00023607196730096358,2.1972230641804047,37,-1.4636004027218564e-08,-5.340071868131544e-06,0.00023245295287952538,352,-5.354707871017383e-06,0.0,0.00283942330809724,0.0014553575891558365,3324.5,7.093015973024834e-08,5.15086944063539e-05,-20.144178126671964,266400
0.00015068765722570253,0.0,0.0,0.00022460521497585375,2.197223603555135,38,-6.416196513436306e-08,-4.890724939686593e-06,0.00022354956300530047,352,-4.954886906607463e-06,0.0,0.002861454374172585,0.0011503598783677998,3324.5,5.233330077938957e-08,4.243627652955307e-05,-28.57717069890764,273600
0.00018719833640312166,0.0,0.0,0.00021559146773287218,2.197223021586736,39,1.293705802238618e-08,-5.311595927521593e-06,0.00021216355826341206,351,-5.298658867460625e-06,0.0,0.004313478229348783,0.0014978604358735278,3324.535714285714,7.991707236852819e-08,5.2403649919024935e-05,-22.871979843624054,280800
0.00012521315624672709,0.0,0.0,0.0002170884328509038,2.1972240597671933,40,4.2711709392998884e-08,-4.8509847365848495e-06,0.00021291052096265566,350,-4.8082730283997735e-06,0.0,0.00308243162238536,0.0009474255844133226,3324.535714285714,3.7383200026311387e-08,3.5534807093701085e-05,-27.48474329191541,288000
0.00012743017159394824,0.0,0.0,0.0002016782501507483,2.1972240377923167,41,-1.3536202402914594e-08,-4.510830343478e-06,0.00019715973105554612,350,-4.524366543297303e-06,0.0,0.0033218558373009637,0.0009784417588333198,3324.535714285714,3.937396501208709e-08,3.5294687708727345e-05,-41.60731560956864,295200
0.00013261110042169102,0.0,0.0,0.0001839098783620145,2.19722394459462,42,2.969560465839162e-09,-3.965375068494359e-06,0.00018113830581607842,349,-3.962405507817988e-06,0.0,0.002145067565841061,0.001039065777654022,3324.535714285714,4.12823682506668e-08,3.6507801133657495e-05,-25.68496787438317,302400
0.0001533887970389702,0.0,0.0,0.0001663786550200293,2.1972235480187434,43,3.262322982376972e-08,-3.7888747115631292e-06,0.00016406305792193127,348,-3.7562514805132186e-06,0.0,0.004431504417773231,0.0011955417307197222,3324.535714285714,5.569613837044487e-08,4.1627799709071526e-05,-30.96460395828126,309600
0.00015690840502854557,0.0,0.0,0.00015154701741506224,2.197223517426985,44,3.6367109427434056e-08,-3.3760522117823706e-06,0.0001494111553384526,348,-3.33968510181357e-06,0.0,0.003586101250638801,0.0012139107878632051,3324.535714285714,5.518150027754011e-08,4.470846261955159e-05,-31.540303753521137,316800
0.0001300900761673672,0.0,0.0,0.00014167115102209786,2.1972239596692344,45,3.177920285100921e-08,-3.3788576101611414e-06,0.0001395951119434719,348,-3.347078409124237e-06,0.0,0.0029404404360397277,0.0009954363544897032,3324.40625,4.4392741719583254e-08,3.653619133515631e-05,-46.18897274085453,324000
0.00010080316116424608,0.0,0.0,0.000143572369015601,2.1972244406881787,46,4.1146856324803385e-08,-3.3827146792633457e-06,0.00014207471102920297,347,-3.3415678223720824e-06,0.0,0.004018188988034776,0.0007650085313882358,3324.40625,2.6194545357359178e-08,2.9789226042395778e-05,-50.56212217444465,331200
0.00010054344930765746,0.0,0.0,0.00013932607829961592,2.1972244249639057,47,-1.9865922820282134e-08,-3.0044071070047523e-06,0.00013787262852727304,347,-3.0242730295475847e-06,0.0,0.003871000090237662,0.0007757418469676243,3324.40625,2.5125601682534224e-08,2.7762328450230456e-05,-48.55088387873438,338400
0.00011727479534767082,0.0,0.0,0.00012365451577814326,2.1972241219830893,48,-4.393766377304894e-08,-2.738799367376094e-06,0.00012130204618597177,346,-2.7827370283759913e-06,0.0,0.006953708058907083,0.0008989690762055465,3324.40625,3.247926755451501e-08,3.027953347709639e-05,-54.93230018450469,345600
9.209517920774647e-05,0.0,0.0,0.00011956703630155528,2.197224529757702,49,-3.6885676332569043e-08,-2.5553093196364825e-06,0.000116400718760762,346,-2.5921949995454495e-06,0.0,0.002922954182942015,0.0007161935385651997,3324.40625,2.2107518984398124e-08,2.411610447564469e-05,-929.7757632223387,352800
0.00010804361122674369,0.0,0.0,0.0001074640635476773,2.1972242908818385,50,-6.614239691948852e-08,-2.6314308204151735e-06,0.000105411040408182,345,-2.697573215531942e-06,0.0,0.004114636572899866,0.0008555835551597406,3324.67,2.6395892895810245e-08,2.6940675984742594e-05,-196.19289318921074,360000
7.413445167736022e-05,0.0,0.0,0.00010833661991383119,2.197224813516809,51,-4.0272541503955356e-08,-2.6447600408220548e-06,0.00010750603268933393,344,-2.685032582529022e-06,0.0,0.0028584872086686295,0.0005706582277703068,3324.67,1.4176696534819462e-08,1.7820551155314475e-05,-1485.9443356430593,367200
7.570030342892082e-05,0.0,0.0,0.00011009604023413322,2.1972248464065887,52,-3.696986371302219e-08,-2.348478819651888e-06,0.00010962664611349559,344,-2.3854486830400907e-06,0.0,0.0028933047574784205,0.0005594700325826355,3324.67,1.2344894006720838e-08,2.2851798673059175e-05,-188.0050364124586,374400
7.446084306171281e-05,0.0,0.0,0.00010336345987467674,2.197224765760558,53,-3.240798748034678e-08,-2.1275645060002024e-06,0.0001025564760115346,344,-2.1599724935888227e-06,0.0,0.002637428529370041,0.0005971222836070945,3324.67,1.4336611244571317e-08,1.873007465062786e-05,-1390.4735490338387,381600
8.773152119980303e-05,0.0,0.0,0.00010174040762274036,2.1972245473174192,54,-1.8715067530273976e-08,-2.459366406269669e-06,0.00010064955162970511,343,-2.478081471915031e-06,0.0,0.0029879663234736666,0.0007312338363485578,3324.67,1.7455664405989327e-08,2.1320907019593732e-05,-466.8327182202301,388800
9.063952889937835e-05,0.0,0.0,9.917560989537925e-05,2.197224600283557,55,-1.0067311519732256e-08,-2.6608125054090283e-06,9.937220768103433e-05,343,-2.6708798174656154e-06,0.0,0.0018294072170692499,0.0007634712311999216,3324.67,1.757589016174177e-08,2.2795002077660494e-05,-822.7031099796295,396000
8.182059689929811e-05,0.0,0.0,9.964413854518965e-05,2.1972247189125684,56,-2.806174553754279e-08,-2.8162873635979905e-06,9.891826314987921e-05,343,-2.8443491093776443e-06,0.0,0.0033578113277691795,0.000660935102687242,3324.82,1.5860113912550357e-08,2.013814882142901e-05,-1131.408756597471,403200
5.8944731830969174e-05,0.0,0.0,0.00010043626622511132,2.1972250048632,57,-1.852854048398499e-08,-2.233071772847553e-06,9.74918644294986e-05,343,-2.2516003121365345e-06,0.0,0.0026120953163123167,0.00045831681531513757,3324.82,9.200774518666279e-09,1.550379992426388e-05,-1082.284217634826,410400
6.251579781363374e-05,0.0,0.0,9.187247521468735e-05,2.1972249137692983,58,-1.0860643229193556e-08,-2.207467025906832e-06,9.047508780447913e-05,343,-2.2183276678333636e-06,0.0,0.002206817488637624,0.0005047657282384462,3324.82,9.1850090335566e-09,1.6284972245839103e-05,-966.1466436673534,417600
8.154335714504583e-05,0.0,0.0,8.53665112438085e-05,2.1972247060045365,59,-1.0077668122221439e-08,-1.6505371294776751e-06,8.376604638143028e-05,343,-1.660614798547287e-06,0.0,0.002786258787777537,0.000655476433603759,3324.82,1.5138113544022034e-08,1.790217027897642e-05,-529.467206275255,424800
6.618100924366666e-05,0.0,0.0,8.434029581650745e-05,2.1972248687252165,60,-4.453653234599071e-09,-2.0039416175632202e-06,8.256048823371264e-05,342,-2.0083952701250243e-06,0.0,0.002103224812953719,0.0005489658339346384,3324.82,9.736201861333454e-09,1.553485035948358e-05,-1252.3577611135488,432000
9.639000908031276e-05,0.0,0.0,7.53553589366054e-05,2.1972244822411313,61,-2.127482439107098e-08,-1.7202197153997823e-06,7.498199191826323e-05,343,-1.7414945407461387e-06,0.0,0.002929762836167702,0.0008059035267023506,3324.83,1.8771730320732342e-08,2.3172957006395735e-05,-223.22339458382322,439200
5.4108730663529054e-05,0.0,0.0,8.079340616527517e-05,2.197225055905877,62,-1.5497932961652497e-09,-1.8784233925110114e-06,7.944864115078989e-05,342,-1.879973185219992e-06,0.0,0.001963148036812333,0.0004454127141311633,3324.83,6.814218183884624e-09,1.314622582231559e-05,-1492.851958811138,446400
5.553689445243601e-05,0.0,0.0,7.736297141188211e-05,2.1972250283237487,63,-1.3206163392472565e-09,-1.6947700027496954e-06,7.608436633947552e-05,342,-1.6960906191836815e-06,0.0,0.0021569885239979603,0.000425302822544771,3324.83,7.545719940012373e-09,1.3136664166145173e-05,-261.906406346919,453600
5.7970615041378025e-05,0.0,0.0,7.2907285015794e-05,2.197225018768084,64,-4.196829733121237e-09,-1.6956444771990032e-06,7.122157676854436e-05,342,-1.6998413073100937e-06,0.0,0.0027392093321814645,0.00045746182811536344,3324.83,7.753698063378366e-09,1.3652010730303108e-05,-1473.4991303839952,460800
6.506185446437846e-05,0.0,0.0,6.778298476251259e-05,2.1972249358514,65,-2.597045146836131e-10,-1.7251028175999057e-06,6.848962400663512e-05,341,-1.72536252254881e-06,0.0,0.0018059819721312513,0.0005214627447639942,3324.83,8.690427130375676e-09,1.4525291236997645e-05,-428.8723211553362,468000
5.733619933467316e-05,0.0,0.0,6.859579836326168e-05,2.1972249964368404,66,-4.209739026508587e-09,-1.6774197257981025e-06,6.677649491148401e-05,341,-1.6816294650462327e-06,0.0,0.0029263448760844966,0.00046284587539819656,3324.83,8.138789835903733e-09,1.39848461878726e-05,-1012.6594063334176,475200
6.0928406447504e-05,0.0,0.0,6.343302672070826e-05,2.197224936579901,67,-3.2571932657216646e-09,-1.466646518159628e-06,6.393622185275908e-05,341,-1.4699037109881688e-06,0.0,0.0027926938131370496,0.0005083974440062487,3324.94,8.301761583660987e-09,1.4566032469542311e-05,-952.1894592043332,482400
4.775289471081785e-05,0.0,0.0,6.576702855805927e-05,2.197225056183401,68,8.198731348738594e-11,-1.5038492741315437e-06,6.493317376119738e-05,340,-1.503767286345154e-06,0.0,0.001597217448233028,0.0003786327352133205,3324.94,6.576705886141745e-09,1.2236068035025263e-05,-1456.05222490211,489600
4.535653198451905e-05,0.0,0.0,6.42711069881371e-05,2.197225108913013,69,-1.7334521926512831e-09,-1.6101731755073637e-06,6.318349491276041e-05,340,-1.6119066277342263e-06,0.0,0.002217369830274,0.00036780137942115146,3324.94,4.985166749275552e-09,1.0904375662087083e-05,-640.4006783494623,496800
5.562589651091545e-05,0.0,0.0,6.015952355287913e-05,2.1972249887983284,70,-1.8143537144645786e-09,-1.2205284984350508e-06,6.004916146183697e-05,340,-1.2223428517976277e-06,0.0,0.002153608144788541,0.00046652641645718047,3324.94,6.0693302514347976e-09,1.2685398427616938e-05,-594.6406372318432,504000
5.379962971149661e-05,0.0,0.0,6.00687508499616e-05,2.197225055741025,71,-3.098786059128161e-09,-1.3852329210030497e-06,6.075761339090677e-05,340,-1.3883317066882443e-06,0.0,0.002088182967624913,0.00045477454925111396,3324.94,5.967796241582574e-09,1.3077644068542015e-05,-1102.224831105388,511200
6.751396617708585e-05,0.0,0.0,5.99614007786105e-05,2.1972248489068873,72,-5.803486612617036e-09,-1.359004953827148e-06,5.8592073342173234e-05,340,-1.3648084400774444e-06,0.0,0.0027674581001073165,0.0005527539880404744,3324.94,8.893061370115755e-09,1.5825991137483157e-05,-308.19612566480225,518400
4.591088467903893e-05,0.0,0.0,5.8261072491938915e-05,2.1972250828383464,73,-7.23656298538976e-09,-1.2838596066072361e-06,5.677752082769913e-05,339,-1.2910961687636592e-06,0.0,0.003923756335837597,0.00037345251815741864,3324.98,5.065780680443519e-09,1.0641333020733223e-05,-1533.5108144092183,525600
4.285721520507953e-05,0.0,0.0,5.581288741268509e-05,2.197225091078925,74,-7.972988195585155e-11,-1.2333038324511463e-06,5.5461438772591275e-05,340,-1.233383562451526e-06,0.0,0.0022333433875260447,0.0003352565000605388,3324.98,5.116405056753493e-09,1.0462939535768669e-05,-518.4715541752369,532800
4.4278873451252554e-05,0.0,0.0,5.487494721704038e-05,2.197225103491829,75,8.448197485493092e-11,-1.4752346029287475e-06,5.435184897361891e-05,340,-1.4751501214817242e-06,0.0,0.001706986361938614,0.00036001625989095533,3324.98,4.894408879605523e-09,1.0378689638872813e-05,-1489.2529254129008,540000
5.0085618374898615e-05,0.0,0.0,5.225282983216028e-05,2.19722505632073,76,-5.395249628787408e-09,-1.186553006079372e-06,5.130553801416046e-05,339,-1.1919482563427135e-06,0.0,0.0031411054134606246,0.0004124042232239857,3324.98,5.56854264182858e-09,1.1595179996562683e-05,-251.16351316009076,547200
4.726777552578432e-05,0.0,0.0,5.1018887563990794e-05,2.1972250742571693,77,-2.292371324862251e-10,-1.1934053844568937e-06,5.097679852417694e-05,339,-1.1936346212069698e-06,0.0,0.0021381495155549175,0.0003728639916333979,3324.98,5.077609300460587e-09,1.0847193860478156e-05,-1003.0450813751373,554400
5.190012185199154e-05,0.0,0.0,5.060189973572426e-05,2.19722506035888,78,-1.4401416612328272e-09,-1.2714076677562094e-06,4.907783323543544e-05,339,-1.272847808783875e-06,0.0,0.0021732434357641666,0.0004174822199718345,3324.91,6.136445559655266e-09,1.150504840972347e-05,-987.1537934708028,561600
4.344873406630144e-05,0.0,0.0,4.997182508420323e-05,2.1972251173428123,79,-4.004142676687176e-10,-1.1633404625446684e-06,5.012409181478096e-05,339,-1.1637408766820712e-06,0.0,0.0018127379900164263,0.00034670720105269644,3324.91,5.2246545557740254e-09,1.064921044346913e-05,-1504.6721143176064,568800
4.172518048889404e-05,0.0,0.0,4.849499886664228e-05,2.1972251053367344,80,-1.3554765930490385e-10,-1.1253893074455263e-06,4.757908085334098e-05,339,-1.125524854872636e-06,0.0,0.0013065263851687148,0.0003546902136580294,3324.91,4.587593130796851e-09,1.08227746296031e-05,-571.2297465867656,576000
4.638757342958728e-05,0.0,0.0,4.5606597760070693e-05,2.1972250452408426,81,-4.842617171460815e-10,-1.1165597280133504e-06,4.3839937995790406e-05,339,-1.1170439897304965e-06,0.0,0.0016241113118485688,0.00039147402626668663,3324.91,4.537471986720673e-09,1.0808738235071586e-05,-768.1656952966805,583200
4.342417628564849e-05,0.0,0.0,4.0504907958512334e-05,2.1972251342307954,82,-7.830400032086496e-11,-9.717195945407493e-07,3.943872022424695e-05,339,-9.717978985156937e-07,0.0,0.001233087062972559,0.0003598201657249084,3324.91,3.8359313098189755e-09,9.796976308400455e-06,-1092.2221262625096,590400
5.322669026895409e-05,0.0,0.0,3.719273910293234e-05,2.197225002113473,83,-9.016117235521253e-11,-9.865401185847296e-07,3.668684529296274e-05,338,-9.86630279747216e-07,0.0,0.000984313408226288,0.00043515502964869946,3324.91,5.385517606127883e-09,1.1479898118492884e-05,-280.45147824288676,597600
4.162344308119296e-05,0.0,0.0,3.8557345928243845e-05,2.1972250949785996,84,-6.811051831176782e-10,-1.0525786290532699e-06,3.7717407615241654e-05,338,-1.0532597339087483e-06,0.0,0.0017831621100959615,0.00035319720847554913,3324.85,4.276067490906458e-09,1.0103709068319339e-05,-1555.1011320519515,604800
3.9200345413432026e-05,0.0,0.0,3.7166994085685584e-05,2.1972251629482504,85,2.6074616243931816e-10,-7.014843341734616e-07,3.691860576454158e-05,338,-7.01223588105761e-07,0.0,0.0011402336351869192,0.00032696986444820885,3324.85,4.566433887247444e-09,9.464284707514652e-06,-940.3572245233274,612000
4.041775400062469e-05,0.0,0.0,3.577862966171033e-05,2.197225134707002,86,0.0,-7.36320578591556e-07,3.446949719687913e-05,338,-7.36320578591556e-07,0.0,0.0006366280713085773,0.00033374435215137655,3324.85,4.048777390969387e-09,9.670115524723472e-06,-1770.36990489071,619200
5.1320557080665455e-05,0.0,0.0,3.1619405494917785e-05,2.197225087174663,87,0.0,-6.874849240770867e-07,3.204034065261088e-05,338,-6.874849240770867e-07,0.0,0.0006185082865698844,0.0004400491709220876,3324.85,4.954846811899091e-09,1.1864728191217534e-05,-125.95470110174841,626400
4.296370673210819e-05,0.0,0.0,3.4007614892917624e-05,2.197225075957579,88,0.0,-7.43704146892309e-07,3.427812025633493e-05,338,-7.43704146892309e-07,0.0,0.0004590029256563267,0.0003413699886841513,3324.85,4.0059317977039396e-09,9.42421740218789e-06,-1121.520543564693,633600
4.643099972768249e-05,0.0,0.0,3.3690563459290223e-05,2.197225062358316,89,0.0,-7.413680561163418e-07,3.337851552777268e-05,338,-7.413680561163418e-07,0.0,0.00044535848893903577,0.00039212033729989096,3324.93,4.4622248263625085e-09,1.072816525513944e-05,-949.0578833693172,640800
4.0233135907601477e-05,0.0,0.0,3.404586577470048e-05,2.1972251464891683,90,0.0,-8.615902104249972e-07,3.374215639524139e-05,338,-8.615902104249972e-07,0.0,0.0004656531938797559,0.000313607871822255,3324.93,4.828621814453888e-09,8.977279899172708e-06,-1521.2020832996393,648000
3.232093420986111e-05,0.0,0.0,3.325602363835811e-05,2.197225189568505,91,0.0,-7.933072939203887e-07,3.2354475038191016e-05,338,-7.933072939203887e-07,0.0,0.00028241713596434425,0.00026882356062305775,3324.93,3.5912314445051664e-09,7.898422748390943e-06,-732.4926714619567,655200
