epoch_idx,avg_q_retraced,policy_gradient_bias_correction,P01:episode_rewards,rollout_prob_std,PMM:episode_rewards,policy_loss,episode_length,explained_variance,grad_norm,model_prob_std,frames,P09:episode_rewards,fps,policy_entropy,policy_gradient_loss,q_loss,advantage_norm,avg_q_selected
411,10.241643348572747,-0.00015390447413494702,486.7,0.303658924585297,729.72,-0.0004060608410959719,9393.8,0.9774205986256637,2.8067032102879486,0.3089335974672484,2959200,800.0,389,0.05194064275952914,-0.00025215635136336214,0.3210070388728664,11.725830027338057,10.241651058613309
412,8.123200892411843,-0.0003548324366579033,486.7,0.30328236431277616,729.72,-0.0022961410189679585,9393.8,0.9694430037229149,2.494635120234447,0.30691599634825856,2966400,800.0,389,0.07293999676257953,-0.001941308583967834,0.2832327563356037,10.947911409095484,8.133364748588946
413,9.998083490302008,-0.00023924682236305768,486.7,0.30288780772851565,729.72,-0.0009124795789503162,9393.8,0.9739235458274682,2.3594995212250462,0.3042605967504322,2973600,800.0,389,0.09684597892323313,-0.0006732327811533607,0.2914331562409089,11.179077043678395,9.999240684925564
414,9.834733344474166,-0.000490885158563198,486.7,0.30075709779899584,729.72,-0.0012835703269152275,9393.8,0.9869996732016089,2.7008644507058204,0.2984361603004591,2980800,800.0,389,0.1566838663951469,-0.0007926851739611019,0.2904249324497802,11.18034622705803,9.83344204120535
415,7.516874918612137,-0.00029631254411715386,486.7,0.29143802046195255,729.72,-0.0022201955868601515,9393.8,0.9794873047812505,2.513242748688104,0.2869695468127598,2988000,800.0,389,0.26812225743243945,-0.0019238830392987012,0.2464617503596964,10.19743129563796,7.51435914894418
416,8.36742533083394,-0.0003602683471714878,487.59999999999997,0.29647618548225163,732.85,0.00018571558586141912,9427.29,0.9255893796162,2.174666482796787,0.29769428561210004,2995200,800.0,389,0.1595222828891523,0.0005459839254166507,0.24191516012269343,9.679274637222923,8.359015419053495
417,11.551003709098019,-0.0004196634440788046,487.59999999999997,0.3023549718185077,732.85,-0.0025211556854724967,9427.29,0.9697963428718073,2.942954180629484,0.3076805985971261,3002400,800.0,389,0.06353650917141408,-0.002101492233175762,0.31850223252441356,11.672210735013245,11.548795443691272
418,8.856948824785945,-0.0001622792692501204,487.59999999999997,0.3040075639706282,732.85,-0.0021086355298640977,9427.29,0.9691146017540068,2.229604644189034,0.3095579608210495,3009600,800.0,389,0.04598459662762397,-0.0019463562554958682,0.26368239009250255,10.530812262788652,8.850725452155466
419,10.651282056670969,-0.000324651370780807,487.59999999999997,0.30278861603724266,732.85,-0.004481249369412787,9427.29,0.9778992857732784,2.8198632812408557,0.3079286186192086,3016800,800.0,389,0.06137685821859768,-0.00415659797369492,0.31149892352077924,11.294409129266386,10.658524498270934
420,8.568015744648283,3.701932015954394e-05,487.59999999999997,0.3013813823059438,732.85,-0.0023843715064309655,9427.29,0.9862981051821558,2.650622093622218,0.3060375949062368,3024000,800.0,389,0.08115332847017617,-0.0024213908161226077,0.2648595862802138,10.576992544131306,8.572951868337299
421,7.74277897942003,-2.539833624802544e-05,487.59999999999997,0.30216825559025723,732.85,-0.0003667029997604288,9427.29,0.9879892670240982,2.6021963712423473,0.3048618811621237,3031200,800.0,389,0.08981036905152477,-0.0003413046605983351,0.22406990270657592,9.864258285275211,7.743124630470125
422,10.104783305686617,-0.0002515631976389475,491.6,0.3026796350253638,738.92,-0.0006197686360764521,9461.39,0.9625077179783867,2.249573555561798,0.3076057115575624,3038400,800.0,389,0.06307279268338803,-0.00036820544141019076,0.26076551702583123,10.502365011475074,10.096882993985735
423,8.78977043564121,0.00012104617760435153,491.6,0.30245958826489866,738.92,-0.0017283967532444329,9461.39,0.9722209878360469,2.806773133693077,0.3075124106638961,3045600,800.0,389,0.06652347232141191,-0.0018494429192411654,0.31764290740210854,11.652527668097662,8.786824615805868
424,9.90546669346236,-9.693574248139675e-05,491.6,0.30345162543867316,738.92,0.00030834587394421096,9461.39,0.9792043503503951,2.4264425164643044,0.30940224348670914,3052800,800.0,389,0.04679323131144638,0.00040528159591838003,0.27222618027605,10.646390585993966,9.901858158809326
425,10.065718769232433,-4.8343891408674774e-05,491.6,0.3033842322340718,738.92,-0.00033902152819252857,9461.39,0.9854882197578748,2.491079894218677,0.307611556497437,3060000,800.0,389,0.0636582978654446,-0.00029067764611884043,0.27437018000141333,10.751758788294264,10.066612947340365
426,7.804735516962551,-0.00021925389461694537,491.6,0.30292104010780646,738.92,-0.0016826478409596361,9461.39,0.9886908977774399,2.387265958976196,0.307778924376009,3067200,800.0,389,0.06436028377589073,-0.0014633939745201335,0.24188456062183136,9.846901624874464,7.804242050174682
427,8.18620386825983,-0.0003688785824093516,498.8,0.30452538599452333,751.28,-0.0012817150804428378,9562.1,0.9815360768352235,2.3976582923261276,0.308748952607235,3074400,800.0,389,0.05466214200979463,-0.0009128365080433826,0.2938089808363901,10.790435591601819,8.188756338998123
428,10.864938675991443,-0.0003767858481027827,498.8,0.30344686131786425,751.28,-0.0022454995560863165,9562.1,0.978148737838344,2.9492875443595343,0.3078761362848143,3081600,800.0,389,0.06220564535612034,-0.0018687137402244728,0.3084956495722056,11.647898519518515,10.863883709352482
429,7.370869069987965,-0.00011663110758365255,498.8,0.3045135351487253,751.28,-0.002593159104661738,9562.1,0.9727271828165759,2.5794033572769104,0.3098590403282768,3088800,800.0,389,0.04347161655873976,-0.002476527975331197,0.30254850686719964,10.893731866892056,7.374185368302326
430,10.352584244952629,-0.00023250870505292753,498.8,0.30356607374848515,751.28,-0.001536004774070101,9562.1,0.9807004229921514,2.6855588218323883,0.30667947529958034,3096000,800.0,389,0.0743058629323625,-0.001303496110124042,0.28490829322477257,11.078009038501316,10.357977229514452
431,8.159717226690717,-0.00046677512147541686,498.8,0.3007106397092027,751.28,-0.0022569578012480245,9562.1,0.9880327837855095,2.3594137082569415,0.3011254733666856,3103200,800.0,389,0.12418215342772701,-0.001790182664987562,0.26097907301028644,10.52694261024238,8.1614169744209
432,8.095143300927907,-4.9112042677608734e-05,498.8,0.2987867377246871,751.28,-0.00023272066152472569,9562.1,0.9880840552287528,2.311838655680988,0.30009305472981623,3110400,800.0,389,0.1374970301235038,-0.00018360860384959994,0.23106848455888918,9.831759413401633,8.095326919031866
433,9.476314383688427,-0.0005097649632572704,498.8,0.299845396883431,751.44,-0.0027906332545067666,9562.31,0.967453472351744,2.772058006611453,0.2977878684680613,3117600,800.0,389,0.1610094799003785,-0.0022808682732862965,0.33167425376939624,11.934075334545167,9.472670837110943
434,9.137974483487074,-0.00033155726992377854,498.8,0.303561974565188,751.44,-0.0017938459859383955,9562.31,0.972064109796254,2.8126321736351874,0.3026393101210632,3124800,800.0,389,0.1127999365102513,-0.0014622887191073249,0.29719684957295023,11.097514917964025,9.13934214024186
435,9.801735234154911,-0.00044037286936831905,498.8,0.30313669367205526,751.44,-0.00044224953372109767,9562.31,0.9769935577760929,2.41184209200524,0.3023367208928342,3132000,800.0,389,0.11566852806486644,-1.8766621134324163e-06,0.2951844758216153,10.907634770958513,9.794662773990758
436,11.767058514489067,-0.001123125106826306,498.8,0.3040455606745349,751.44,-0.0017706984450180448,9562.31,0.9752529935042064,3.005499184452691,0.3039135368168353,3139200,800.0,389,0.10024040554960566,-0.0006475733158408225,0.33945511117577554,11.893776781294081,11.7683265654246
437,8.57983495405742,-9.525678025103403e-05,498.8,0.30038931583088857,751.44,-0.0014365332024017191,9562.31,0.9864454329100549,2.789111836320047,0.3015178983197326,3146400,800.0,389,0.12364001398541466,-0.0013412764164325492,0.2387110929688064,10.089288191587205,8.586876931288256
438,8.106918743845162,-0.00029179191522498007,697.0000000000001,0.3012920741933387,762.72,-0.00020572850703627375,9663.02,0.9816402413695141,2.216236768756511,0.3041405884362075,3153600,800.0,389,0.10042527685105637,8.606339885426722e-05,0.2151659259236428,9.298938905132411,8.103349046291594
439,10.579222088364697,-0.00042763435723190864,725.3,0.30402943171087704,766.02,-0.0008960096727642133,9696.51,0.977962596146045,2.502330312165495,0.3044964546552568,3160800,800.0,389,0.09407416967310445,-0.0004683753262026354,0.28512551576776246,11.06353366191425,10.571300694387425
440,7.899579556434164,-0.0007148871842492719,725.3,0.30394079833513216,766.02,-0.002374105228924428,9696.51,0.9778918645936977,2.292007788014721,0.3037510297234569,3168000,800.0,389,0.10192738369386273,-0.0016592180350223482,0.26788429373145967,10.505291894749991,7.901033162379234
441,11.13908327474165,-0.0002306024873407278,725.3,0.30379123457288615,766.02,-0.0007725866607067895,9696.51,0.9786564842181863,2.672814533050882,0.3050419038865302,3175200,800.0,389,0.08794190380515324,-0.0005419841504141684,0.31497492168680147,11.498153132584992,11.135121046399314
442,9.729832142116967,-0.00028747132345127816,725.3,0.3028544389996882,766.02,-0.001864258132358044,9696.51,0.9843759440120322,2.697977307969822,0.30539663011819956,3182400,800.0,389,0.08376404785112192,-0.0015767867990975199,0.2919138318918172,11.114653473913453,9.73556408857324
443,7.810276938752523,-9.989561465311639e-05,725.3,0.3013968237067656,766.02,-0.002712889499479479,9696.51,0.9883844152999618,2.562934396267942,0.30484301439668765,3189600,800.0,389,0.0892081726023129,-0.0026129938807737813,0.2488706903749949,10.265269285989186,7.8110610893920605
444,9.262697150940618,-0.000278185376173936,731.7,0.3043646448539205,770.37,-4.0557795133117936e-05,9729.93,0.9830034101364158,2.186114246978305,0.30867304953199526,3196800,800.0,389,0.05366842966768201,0.00023762759522989136,0.26128000642971266,10.372264743425227,9.268523336289421
445,9.454263199273715,-0.00025476464058900723,731.7,0.30324022511562343,770.37,-0.0009342850076641227,9729.93,0.9791948119515463,2.73926374868187,0.3081227958651762,3204000,800.0,389,0.0588473656309877,-0.0006795203342512386,0.3130598733911202,11.464487436599832,9.453098517611386
446,8.625137026366733,-0.00020268893467114305,731.7,0.3038724818057011,770.37,-0.0017057423289938852,9729.93,0.9764849379895225,2.397690161072555,0.3097274935198209,3211200,800.0,389,0.044441660549014286,-0.0015030533931554774,0.2747610119300545,10.837144191977838,8.622482373868978
447,10.280415452889034,-9.144288586770133e-05,731.7,0.3039120094277083,770.37,-0.002157514310343281,9729.93,0.983704381861857,2.8153030791537144,0.3064946936827803,3218400,800.0,389,0.07608301180200502,-0.00206607143496101,0.2992499909839696,11.308207915756437,10.282601467522365
448,7.891958764644126,-0.00021264824318182994,731.7,0.30307301537435244,770.37,-0.001722757932370526,9729.93,0.9881343507520163,2.3025031540300933,0.3061525980127638,3225600,800.0,388,0.0800988192778903,-0.0015101096921568869,0.24926017497614664,10.028371040164533,7.891104783593834
449,7.911902901719488,-0.0003399224447339781,731.7,0.299215975164894,770.37,-0.001666674893146054,9729.93,0.9840327778978952,2.339353136289718,0.3020597051509789,3232800,800.0,388,0.11550224896121239,-0.0013267524318422105,0.22843528871764507,9.768623267847396,7.90794078780545
450,10.846100919606194,-0.0006251735829071372,731.7,0.3033324458343642,770.39,1.813114270690772e-05,9729.93,0.974613049829763,2.866679555863146,0.30599695023208384,3240000,800.0,388,0.07941337802432596,0.0006433047169482397,0.3715968736562701,12.353445297082263,10.844238195021946
451,7.246021887973424,1.647295513536155e-06,731.7,0.3052481979060741,770.39,-0.0009060250480412774,9729.93,0.9688438395067812,2.4708050360931937,0.30447930795569267,3247200,800.0,388,0.09287831631445788,-0.0009076723522671155,0.31733581837325814,11.329386000330485,7.247618425979264
452,11.314895475099958,-0.00043445407351808786,731.7,0.30362423369690544,770.39,-0.0021098900336550116,9729.93,0.9664570374006318,2.7943719921863237,0.3045754029377113,3254400,800.0,388,0.09293036214316207,-0.0016754359257821407,0.30015295476194415,11.270688192976845,11.307089044669317
453,10.039433595749436,-7.755638694481914e-05,731.7,0.3028578431202621,770.39,-0.0006457291315474855,9729.93,0.9813374374869955,2.5341023265416576,0.3062092339448512,3261600,800.0,388,0.07811202025238087,-0.0005681727438444864,0.2905080755488582,10.957637816226043,10.042103646779188
454,9.12506861987138,-0.00017067298374707723,731.7,0.2985746317704088,770.39,-0.0008031540855138413,9729.93,0.9897419584264056,2.4067140357021297,0.30141623977899634,3268800,800.0,388,0.12371977499636456,-0.0006324810977748795,0.22750751904193126,10.005911599963602,9.125188137544008
455,9.54878596296386,-0.00013047734294659483,741.0,0.3018159223241465,773.3,-0.0005227628422982802,9763.23,0.9773266782174035,2.773466918889852,0.30533464442169855,3276000,800.1,388,0.08564346462783831,-0.0003922854789896749,0.3090598629728432,11.299614874219136,9.550277776093711
456,9.267934060613946,-5.183795177947144e-05,741.0,0.3037106991464657,773.3,0.00011074835042501235,9763.23,0.9740389548904366,2.4715089295787447,0.30638202187679114,3283200,800.1,388,0.07622513167875469,0.00016258629455055042,0.30474974276064326,11.40699423284127,9.271338907921757
457,8.457493550548005,-0.00013639676553555034,741.0,0.3045784949570421,773.3,-0.0007507059735042452,9763.23,0.9784783038828109,2.372643781661047,0.3058095624628995,3290400,800.1,388,0.08128293214110777,-0.0006143091882654969,0.27396433476358656,10.597906004928406,8.456705231271565
458,11.381180875932099,-5.3593508933704424e-05,741.0,0.3037864699388149,773.3,-0.0012237417822967308,9763.23,0.9832417278851151,2.8596858749387715,0.30572232581477954,3297600,800.1,388,0.0824329639780557,-0.0011701482642121615,0.30213972150096813,11.380087470068503,11.375790146620814
459,8.345041255402187,-0.0002996555417963786,741.0,0.30111434107419666,773.3,-0.002421740087550114,9763.23,0.9835412726586771,2.830044731753257,0.3021437824769783,3304800,800.1,388,0.11710735865701087,-0.0021220845339369127,0.26167152386927417,10.396718011306076,8.345826941501526
460,7.852754597176635,4.549446071687868e-05,741.0,0.3007620315040861,773.3,-0.0010234393215538032,9763.23,0.9882789306035117,2.277068050615362,0.30320056393742567,3312000,800.1,388,0.10881540753686475,-0.0010689338006286274,0.2506527838200361,9.89366893718167,7.853428420982663
461,10.915805509834692,-0.0005049487354755314,758.1,0.30366116252604614,774.41,-0.001055806355823676,9763.61,0.9813601441239869,2.7299711734558625,0.3050709988791791,3319200,801.0,388,0.08755863943910867,-0.0005508576194673271,0.27715389886673875,10.798385009797162,10.914704794303448
462,8.501365592314139,3.582442211878466e-05,758.1,0.3052284800813154,774.41,-0.0006545527541615437,9763.61,0.9672596676426904,2.4405815159154955,0.3066093254530871,3326400,801.0,388,0.07334153440393144,-0.0006903771897314213,0.2869872631353361,10.666710179690961,8.509931571914091
463,10.387274572473983,-0.00014923871990331128,758.1,0.3043489817052922,774.41,-0.000146556571561886,9763.61,0.9761234557865159,2.683666586854616,0.30626851852096265,3333600,801.0,388,0.07638777106086679,2.6821437822571824e-06,0.29909655052340695,11.345379105642362,10.380664088970454
464,8.91210665712281,-0.00029591850537772095,758.1,0.30228672209437246,774.41,-0.001826145495340045,9763.61,0.9876798543010754,2.678836444118218,0.3033383617491003,3340800,801.0,388,0.10428081669351924,-0.0015302269809824543,0.27340709976704114,10.755158291058565,8.913145298428004
465,7.469049112863008,-0.0003927235368219489,758.1,0.29878348241781905,774.41,-0.0024300879794166594,9763.61,0.9750534162114537,2.3769800073894762,0.3014132072220719,3348000,801.0,388,0.12365650146430919,-0.002037364456777401,0.2144432205530549,9.385600457640868,7.468106109712805
466,8.74467229374975,-0.0002770896525580238,769.0999999999999,0.29940093937413714,777.57,0.0008218007377119707,9797.11,0.9400931439781316,2.76800720281764,0.30092414286559227,3355200,801.0,388,0.1268996587778545,0.0010988904003057236,0.278332470970896,10.622770277126126,8.731521396851413
467,11.490064220431378,-0.0001468011039305402,769.0999999999999,0.30363414174762254,777.57,0.00024996567907175114,9797.11,0.9731572350581874,2.812266064835128,0.3072207101671905,3362400,801.0,388,0.06821125569483467,0.00039676678655127876,0.33009671191075773,11.665362743325092,11.491621045382178
468,8.05131730826483,-0.00035426690216323664,769.0999999999999,0.3044176970300062,777.57,-0.0012733115274738613,9797.11,0.9695237643685605,2.6001769030347166,0.30597200834601335,3369600,801.0,388,0.08050626355769093,-0.000919044613740038,0.3203831175369796,11.644616080219782,8.042992029174295
469,10.920382469022083,-0.00026807837490772763,769.0999999999999,0.3037659997966082,777.57,-0.0008641889796911977,9797.11,0.9790081942199714,2.7512157973515836,0.30616084256224213,3376800,801.0,388,0.07757307139580094,-0.0005961105696792761,0.3281905958564982,11.506372024047943,10.921248640257213
470,8.969660892026134,-0.0001522855415963922,769.0999999999999,0.3022270212223921,777.57,-0.00021963757615142324,9797.11,0.9837227038518778,2.8375022362269626,0.30464255050849665,3384000,801.0,388,0.0910654385441855,-6.735203505625598e-05,0.30109829865238336,11.236700172834297,8.970431589834273
471,7.788081551255687,-0.00017171984870474483,769.0999999999999,0.3016837547731306,777.57,0.001168483792307453,9797.11,0.9883895630945289,2.150719721967576,0.30635646462322225,3391200,801.0,388,0.07473463112906005,0.0013402036179057594,0.20907466898280536,9.006924902635907,7.786513578149061
472,10.638279517781793,-0.00016255446790139645,775.5,0.30320389099931594,783.9,-0.002746595792498656,9864.12,0.9804839580541564,2.7849161380829064,0.3071581017143196,3398400,801.0,388,0.06761210304943638,-0.00258404136127263,0.2904041090996434,10.946841053395042,10.642225032760981
473,8.395679773711969,-0.00020700065870717557,775.5,0.3041633185626022,783.9,-0.0005851918062404684,9864.12,0.9756504177124727,2.3511081807194594,0.3084549178100294,3405600,801.0,388,0.05710651829212328,-0.00037819114726711885,0.27986359244685566,10.725453743064215,8.400429254666207
474,9.57313378195441,-0.00019871865366183076,775.5,0.3037386728633964,783.9,-0.0008470132332012516,9864.12,0.9774062644252701,2.500162055651207,0.30677950210514526,3412800,801.0,388,0.07212341810683794,-0.0006482945972021254,0.2945415140173975,10.891331727031677,9.567705699432462
475,9.35571224837076,-0.00039977202781766566,775.5,0.30362490136945053,783.9,-0.0028166812286427654,9864.12,0.9843552826794366,3.2142524199185463,0.3068963955248159,3420000,801.0,388,0.0698146472164681,-0.0024169092526381067,0.34196749991545133,12.155396253722055,9.363391524969584
476,7.71073720341637,-0.0001720995439918674,775.5,0.3026518992086252,783.9,-0.0017838944955449268,9864.12,0.9880021594188833,2.7010897527163897,0.3051646761990413,3427200,801.0,388,0.08668612921511924,-0.0016117949556644663,0.24141282362548053,10.050527022162441,7.712888097454
477,8.513833291678832,-0.0004008216367615268,770.9000000000001,0.30427012553369553,783.23,-0.00030759606370463704,9863.94,0.9888442684575995,2.1838026531275045,0.30699852380369386,3434400,801.0,388,0.06913136332892078,9.322555916446495e-05,0.24627967138942233,9.877459891504714,8.511164126897615
478,10.472440233378528,-0.0003058302922195261,770.9000000000001,0.3037749220654476,783.23,-0.0022417849202522005,9863.94,0.97108880762586,2.9374683507573085,0.3065211681709833,3441600,801.0,388,0.07365322771886683,-0.0019359546431784388,0.3275061589994698,11.722225098214283,10.470759157105785
479,7.0702314110665965,-0.0006794861153634889,770.9000000000001,0.30431200466261654,783.23,-0.0013136333532229544,9863.94,0.9701434047220562,2.246368397470025,0.30535221100208304,3448800,801.0,388,0.08661753654692869,-0.0006341472478316943,0.24519827432294805,10.087730851804137,7.071047612714862
480,10.31965708072854,-0.0007771415439565209,770.9000000000001,0.30424090593107167,783.23,-0.00021937655281536062,9863.94,0.9858451946600088,2.534254503619122,0.30426292293128504,3456000,801.0,388,0.09588610199519071,0.0005577649999836877,0.25750937595135637,10.648057248598686,10.31741954824912
481,9.032765411188993,-0.0001491534647930112,770.9000000000001,0.30084545467029167,783.23,-0.0018560557240284868,9863.94,0.988257289222151,2.826911535026232,0.3023991608745838,3463200,801.0,388,0.11119730491674058,-0.0017069022321742349,0.2569285238049333,10.375274016087648,9.035552936458084
482,8.244064025853678,-0.0004187090079414371,770.9000000000001,0.30092866490205766,783.23,-0.0008743666393405798,9863.94,0.9885143098282435,2.472670692393827,0.30193972663668106,3470400,801.0,388,0.11660866351601071,-0.0004556576472195619,0.24693661630286703,10.170601410430576,8.243692535950393
483,10.288712290342522,-0.0004257771890767835,770.9000000000001,0.3037016227557546,783.23,-0.001490326832405579,9863.94,0.9781997230475543,2.9241409976308357,0.30491518296616726,3477600,801.0,388,0.08963109160965634,-0.0010645496319459573,0.3277570130271472,11.526947333140978,10.290062854119709
484,9.575929251339229,-0.0005472775830440986,770.9000000000001,0.3044513936167357,783.23,-0.0017706770121095894,9863.94,0.9775497251457322,2.686070852181193,0.30535795366440815,3484800,801.0,388,0.08599627937269075,-0.0012233994250357412,0.3387177919324429,11.890129927283244,9.582265355566507
485,8.842272767623266,-0.00046081570093500454,770.9000000000001,0.3046280835651689,783.23,-0.00019115642961893057,9863.94,0.9778490558053765,2.596830814203758,0.3073457617478238,3492000,801.0,388,0.06645845701341473,0.00026965927594882743,0.2847270423469562,10.907475881122407,8.841785000884345
486,10.423157201551257,-0.0003547116916629449,770.9000000000001,0.30430022934836054,783.23,-0.0013594610272954766,9863.94,0.9797188114599575,2.9289657524701957,0.3071034957231983,3499200,801.0,388,0.06877139182628265,-0.0010047493326937765,0.33355222488176955,11.836126999154924,10.423115156851118
487,8.60345218647094,-0.00028053857940176684,770.9000000000001,0.3007712672981951,783.23,-0.0006879823602225986,9863.94,0.9884582980473837,2.44059809489261,0.3018499514507869,3506400,801.0,388,0.11966268520447469,-0.0004074437825825982,0.2693708880473343,10.309929111533696,8.600567040178511
488,7.666126018103469,-0.0001960563304385776,775.5,0.2978548017857724,783.92,-0.0001785881225485008,9864.14,0.9592522418680327,2.19034912113714,0.2999123466866357,3513600,801.0,388,0.14052663431591575,1.746820162561899e-05,0.2525058373445571,9.987950851488366,7.664723700707552
489,10.321515772611031,-0.00018876225663316045,775.5,0.30318057909600715,783.92,0.00015654204747159422,9864.14,0.9789214383386088,2.675518001802613,0.3086285007932098,3520800,801.0,388,0.05431797186100874,0.00034530428621132645,0.2876252243101029,11.255005519884376,10.320560296334115
490,7.678250765733891,-0.00016837348867713796,775.5,0.3038844505524036,783.92,-0.0004239880454520947,9864.14,0.977023523679185,2.374810592135808,0.30830391597391577,3528000,801.0,388,0.05720613152551584,-0.00025561456397932687,0.29841660541230064,11.261268920381232,7.679128284538492
491,11.748497556239842,-0.00015431070420921048,775.5,0.30386913144399247,783.92,-0.0003432455047068144,9864.14,0.9792819344130143,2.698090621003543,0.30879928719863375,3535200,801.0,388,0.05192551825597153,-0.00018893477062965037,0.2856818410495503,10.994323301491916,11.745533373154029
492,8.705448730531192,-0.0002575864949270058,775.5,0.303037516723865,783.92,-0.0006054734561894773,9864.14,0.9892092321907717,2.7462185725046964,0.306069146376596,3542400,801.0,388,0.07873246893680916,-0.00034788696927183776,0.2758665431533304,10.84218479731726,8.70264320145839
493,8.387632348223653,-0.00026357734950910723,775.5,0.2999720650138678,783.92,-0.001690631122309285,9864.14,0.9885594607385063,2.1739825802626402,0.3015649623892926,3549600,801.0,388,0.12263008403828339,-0.001427053781221369,0.21691568485793794,9.465770700526615,8.387940588982174
494,8.982614300813939,-0.00041755835352651617,778.8,0.30131202753219344,787.76,0.00040764641527655637,9897.88,0.9582335629728104,2.416864882400266,0.3040982120484113,3556800,802.0,388,0.0966332444248514,0.0008252047894630878,0.28222629477192335,10.603232142329215,8.982735938164923
495,10.000206593713434,-0.0002573149619220093,778.8,0.3048035553172625,787.76,-0.00011046434213317566,9897.88,0.974195433095807,2.451967071391778,0.30677944745533364,3564000,802.0,388,0.07179093057304503,0.00014685062247168075,0.28363698466478915,10.491455956123495,10.001071673360451
496,9.416494997191052,-0.00016874229041959876,778.8,0.3044928203795164,787.76,-0.0004778592889081553,9897.88,0.9754702995386388,2.7310486923761683,0.307159776880391,3571200,802.0,388,0.06761509994710707,-0.0003091170030940056,0.3057779911088033,11.291360942957892,9.412588570993098
497,10.098206398928607,-0.0003678771680849957,778.8,0.30273203124878584,787.76,-0.0008997728218997104,9897.88,0.9854023360654159,2.4238180988923665,0.3054547047670241,3578400,802.0,388,0.0857112891782351,-0.000531895647587522,0.2707230030020906,10.648922175522204,10.095042100394213
498,7.930332147582269,-0.0002114130259097284,778.8,0.3021496685400799,787.76,-0.0009653217862723768,9897.88,0.9871608692581776,2.1552861212908345,0.3050590643399593,3585600,802.0,388,0.08817125457598364,-0.0007539087634360596,0.22924989979074456,9.417732801790017,7.931149604388475
499,7.206372800245092,-0.00014258765620216832,778.8,0.30261772069942067,787.76,-0.0002666515020923702,9897.88,0.9590744938886672,2.1159896827779283,0.3058461304899877,3592800,802.0,388,0.08094706306645459,-0.00012406384403846306,0.23125652109739672,9.274267732346498,7.207697265264849
500,11.855454928420837,-8.509204628019605e-06,778.8,0.3043366325185412,787.79,0.0004409805638854215,9897.88,0.9695331456500386,2.663123139722163,0.30501110203209375,3600000,802.0,388,0.08804370389615614,0.00044948977767056756,0.3044321548708138,11.412979679410421,11.851529365569826
501,6.831812162978781,-0.000360787784720525,778.8,0.303935841190673,787.79,-0.00277775318318856,9897.88,0.9767647941457848,2.5689294981195476,0.30467912362799765,3607200,802.0,388,0.0913430706355425,-0.002416965392640104,0.28379445125748004,10.61268025366087,6.8399792336956375
502,10.517466462661352,-0.00024172565945460164,778.8,0.30449064674595044,787.79,-0.0006646307969506035,9897.88,0.9805763978144479,2.63062824527256,0.3048417092303908,3614400,802.0,388,0.09164020867367821,-0.00042290518182446526,0.26866075118042765,10.754495459236797,10.50854348350139
503,9.845988253922691,-0.00010299347319016132,778.8,0.30165207528642246,787.79,-0.0010866190648315722,9897.88,0.988293058810726,2.653048946533691,0.30097998843070056,3621600,802.0,388,0.1288481980266552,-0.000983625605991937,0.27927219619294485,10.950701155473315,9.845558055885252
504,7.5231680651348105,-0.0002499896374929212,778.8,0.292334625167506,787.79,-0.0013845413493123566,9897.88,0.9894729492399429,2.128537444477376,0.29004731998084077,3628800,802.0,388,0.23043485323696464,-0.0011345516927860598,0.2176707334410419,9.408708224050583,7.52740492360617
505,9.217495270718342,-0.00023686662961768394,790.7,0.301539845734677,791.08,0.0004925075429838173,9931.38,0.9586773131480293,2.493722570832054,0.3040703182486157,3636000,803.0,387,0.09861632105396696,0.0007293741471619883,0.28539252724084585,10.487641318702194,9.216334242789204
506,9.897651586286607,-0.0001888428949033674,790.7,0.3033299623808217,791.08,-8.937244750707165e-05,9931.38,0.9748620061741934,2.580991642708202,0.3051022780911317,3643200,803.0,387,0.08909643214547061,9.947044370006011e-05,0.2972161612919872,11.062467157159533,9.899655356520698
507,8.978448525163786,-0.0006418586186803635,790.7,0.3044227374183438,791.08,-0.0019109997444228081,9931.38,0.979561655864356,2.2146954609117993,0.30501188310405253,3650400,803.0,387,0.09129206697341971,-0.0012691411256676632,0.24368299225369894,10.163430211039447,8.978393964834078
508,11.131740842105218,-0.0003719622477034764,790.7,0.30254213263275764,791.08,-0.0008563372733763009,9931.38,0.9855470888821222,2.7720460051456324,0.3022853410756462,3657600,803.0,387,0.11593102411253664,-0.00048437504363661266,0.28528785523781114,11.028058684685874,11.128416979489502
509,9.470471783617816,-0.0002491699407581389,790.7,0.3012786823388918,791.08,-0.002156015355182318,9931.38,0.9868722840497103,2.648313139650581,0.301395158844177,3664800,803.0,387,0.12713944234407296,-0.0019068454158350763,0.2409916289063003,10.13399574462068,9.46997343586551
510,8.959704573611734,-0.000294738891955016,790.7,0.2973037689715309,791.1,-0.0010600957917450667,9931.38,0.9544472257398738,2.1247294034722968,0.2992525960268483,3672000,803.0,387,0.14493002416452677,-0.0007653569115283307,0.18279967407831457,8.422011587380103,8.957162273429216
511,11.00031139757898,-0.00018884215999267218,790.7,0.30267795589944674,791.29,-0.0005907056274701887,9931.56,0.9779524934386451,2.6871492755924544,0.30459764399935335,3679200,803.0999999999999,387,0.09362198436839715,-0.00040186347885248823,0.29299585495587616,10.843416010898258,11.000451044033445
512,6.7420802370517965,-0.0006063770468077264,790.7,0.304564694736212,791.29,0.0002800356835776837,9931.56,0.9258886657986375,2.7761863732574716,0.30596853670264995,3686400,803.0999999999999,387,0.08201395150873887,0.00088641276674275,0.3645885285300513,11.25626184866542,6.747115338643392
