advantage_norm,PMM:episode_rewards,epoch_idx,policy_loss,fps,frames,grad_norm,policy_entropy,P09:episode_rewards,explained_variance,value_loss,episode_length,clip_fraction,approx_kl_divergence,P01:episode_rewards
15.968718391656875,145.16129032258064,1,0.04430790316029061,266,10240,427684142.8044906,0.03551042688258389,150.0,-1.2402171406894922,262120495.49972734,322.64516129032256,0.1072509765625,1211831.1435163044,125.0
15.968717783689499,147.58064516129033,2,0.0017511958747491007,240,20480,0.6562501402134288,0.018768520549666334,150.0,4.8428773880004884e-09,0.09502016031910898,325.48387096774195,0.0115966796875,0.13467297992457503,127.50000000000001
15.968717783689499,148.68421052631578,3,0.0011096651749539887,243,30720,0.13607092389265474,0.001814867574338308,150.0,-2.6077032089233397e-09,0.012150907786781318,325.41052631578947,0.0046875,0.24688298991032695,150.0
15.96871777176857,150.25,4,0.0007302636127860751,241,40960,0.09867308718961483,0.011593669294516972,150.0,9.685754776000977e-09,0.01174579645630729,325.32,0.002685546875,0.00995383418436262,150.0
15.968717569112778,150.25,5,-1.1731390259228646e-08,242,51200,0.07866230756294448,3.530776227478327e-06,150.0,4.097819328308106e-09,0.01161311032701633,323.28,0.0,0.0,150.0
15.968717712163926,150.0,6,-3.1781382858753205e-09,242,61440,0.07570590349072452,6.451099783362224e-05,150.0,5.215406417846679e-09,0.011206970938656014,322.32,0.0,9.094947017729282e-13,150.0
15.968717592954636,150.0,7,5.8062261814484374e-06,242,71680,0.07372476905952767,0.004191977096070332,150.0,1.3411045074462891e-08,0.011228701603249647,322.05,0.000146484375,1.3163576036134827e-05,150.0
15.96871777176857,154.75,8,0.0017787988526833942,243,81920,0.08388556691492663,0.18631925574736669,150.0,-2.2351741790771484e-08,0.012961152422940358,322.1,0.0474365234375,0.0030964309463259454,150.0
15.968717980384827,186.75,9,0.0017051976596121677,242,92160,0.11640720095582305,0.4931096525862813,275.0,-2.421438694000244e-08,0.018951184226898475,320.04,0.0697021484375,0.002802661760351555,150.0
15.9687180519104,216.75,10,0.0006588198884855956,244,102400,0.04733154580082112,0.6219506803900003,277.5000000000002,-2.2351741790771484e-09,0.017784160311566665,315.32,0.055029296875,0.0021213352047681155,150.0
15.968718022108078,241.25,11,0.00019924193184124307,244,112640,0.0387756887467751,0.7364350035786629,300.0,-2.6077032089233397e-09,0.01714123761630617,314.43,0.077001953125,0.0021626090230597583,175.0
15.968717950582505,250.0,12,-0.0004784609358466696,244,122880,0.0418887516259283,0.9095164313912392,325.0,1.9744038581848144e-08,0.01720844307274092,321.31,0.0885498046875,0.0017319486639848947,175.0
15.968717813491821,250.75,13,-0.0004488394766667625,243,133120,0.04433188312198736,0.9651741959154606,325.0,-1.862645149230957e-09,0.017104392411420123,328.91,0.097216796875,0.001765475000479455,175.0
15.96871801018715,260.5,14,7.013120703049935e-05,243,143360,0.045037993922602035,0.917642267420888,350.0,-9.685754776000977e-09,0.017904140587052097,332.89,0.092626953125,0.001860494927120726,175.0
15.9687180519104,265.25,15,-0.0004923202068312094,243,153600,0.04204532537879887,0.8523720372468233,350.0,1.1175870895385742e-09,0.01843901526008267,337.17,0.0737060546875,0.001364867160691574,175.0
15.968718022108078,277.0,16,-0.000496763168121106,243,163840,0.04307931402664772,0.8685677759349346,375.0,-1.1548399925231934e-08,0.01804521212761756,337.86,0.0704833984375,0.0015145077795295947,175.0
15.968717968463897,277.5,17,-0.0005070394610811491,243,174080,0.04752339758353169,0.9036571070551872,375.0,1.30385160446167e-08,0.01671088189468719,339.86,0.0970458984375,0.0015720069305828587,172.5
15.968717986345291,274.75,18,-0.0005966557342617307,244,184320,0.0357547344608507,0.8110076896846294,352.5000000000002,-2.0116567611694337e-08,0.016041876122471876,338.6,0.0848876953125,0.001675782917146762,150.0
15.968718022108078,274.5,19,0.00033314232859993353,244,194560,0.04902620442328872,1.0693160478025674,377.5000000000002,4.470348358154297e-09,0.01472178104595514,345.73,0.1242919921875,0.0033512608473984075,150.0
15.968717873096466,257.5,20,-0.0004548564582364634,244,204800,0.043814552710630617,1.0454855602234603,350.0,-3.7252902984619143e-10,0.015611168934265151,346.27,0.109521484375,0.001729262048684177,150.0
15.968717920780183,260.25,21,-0.0005996378844429273,244,215040,0.04380142484192627,0.9853984139859676,377.5000000000002,-5.587935447692871e-09,0.015745709234033713,350.42,0.1068115234375,0.0020793298065086676,150.0
15.968718087673187,284.0,22,-0.0001020944218907971,244,225280,0.04648370270674644,0.9875241257250309,552.5000000000002,5.587935447692871e-09,0.016020268382271753,358.14,0.0998779296875,0.001696762471350155,150.0
15.968717789649963,282.75,23,-0.0006851171478047035,244,235520,0.03730881558468519,0.9154121156781911,552.5000000000002,-2.9802322387695314e-09,0.014589480976064806,356.59,0.092041015625,0.0017356035316765882,150.0
15.968718063831329,280.25,24,-0.0002500921727914829,244,245760,0.04325465931418702,0.9816759347915649,477.5000000000002,1.4156103134155273e-08,0.01609763353189919,357.76,0.09541015625,0.0015809096604925798,150.0
15.968717861175538,259.5,25,-0.0007393464329652488,245,256000,0.04248647338365916,1.0050589431077241,327.5000000000002,4.097819328308106e-09,0.01559181860066019,349.78,0.09912109375,0.0017163788028128125,150.0
15.968717914819717,249.75,26,-0.0002534253908379469,245,266240,0.04930749671896029,1.1759973555803298,327.5000000000002,2.2724270820617674e-08,0.016733894011122175,342.89,0.1013916015625,0.0018354494249877007,150.0
15.96871783733368,253.0,27,-0.0005513473894097842,245,276480,0.05444677291423242,1.2187436111271381,350.0,-1.1548399925231934e-08,0.01642074473784305,336.3,0.1239013671875,0.0021925923707215135,150.0
15.96871793270111,257.75,28,-0.0012617166474228724,245,286720,0.054408839406538546,1.3136449322104453,352.5000000000002,-2.5331974029541015e-08,0.016728568614053075,337.71,0.150634765625,0.0023945301134176587,150.0
15.968717885017394,274.0,29,-0.001320596726873191,245,296960,0.049217357816853116,1.2965464867651462,400.0,-7.82310962677002e-09,0.018068809129181317,341.45,0.12197265625,0.0020240666918709847,150.0
15.968717974424361,296.5,30,-0.000990110544807976,245,307200,0.0530593802544979,1.1941331073641777,437.500000000001,-4.8428773880004884e-09,0.017309509922051804,343.16,0.12060546875,0.0020119835455034265,175.0
15.968717926740647,288.0,31,-0.0010035680097644217,245,317440,0.05132738123480386,1.2297305062413215,400.0,7.450580596923828e-09,0.01768988992262166,338.42,0.1293701171875,0.002377564542507571,150.0
15.968718034029006,275.75,32,-0.0005414897263108287,245,327680,0.04021550277038673,1.0364667065441608,375.0,1.6763806343078613e-08,0.01613111329061212,337.69,0.0783935546875,0.001502962672918784,150.0
15.968717956542969,266.0,33,-0.000738098604415427,245,337920,0.04759328936827392,1.139659583568573,352.5000000000002,-5.215406417846679e-09,0.018011656554881482,338.04,0.0971435546875,0.0014514685850201658,150.0
15.968718105554581,262.5,34,-0.0004530700265604537,245,348160,0.04919632958426928,1.2139241002500056,350.0,1.862645149230957e-08,0.01663097490527434,337.07,0.119091796875,0.0017818247733544013,150.0
15.968717700242996,258.0,35,-0.0006566183874383569,245,358400,0.050173662251104666,1.309043398499489,350.0,7.450580596923828e-09,0.017116514744702726,336.08,0.1159423828125,0.0017656111652854633,150.0
15.968717926740647,279.0,36,-0.0015452302242920269,245,368640,0.053038276541757044,1.3828149415552615,425.0,-2.0861625671386717e-08,0.015670678376045542,342.61,0.1505126953125,0.0020871415044439344,150.0
15.968717795610427,273.75,37,-0.0014377768427948467,245,378880,0.05913364645795734,1.4496435433626176,425.0,1.862645149230957e-09,0.01690650313248625,344.18,0.1900634765625,0.002408607784855121,125.0
15.968718081712723,290.75,38,-0.001690895075444132,245,389120,0.06032445402192479,1.4515136368572712,552.5000000000002,-1.7508864402770997e-08,0.01709925579925766,343.98,0.1798828125,0.002413116471556975,150.0
15.968717873096466,280.5,39,-0.0011095935202320105,245,399360,0.058054879180966176,1.4874090917408467,502.5000000000002,-8.195638656616212e-09,0.016078156445291824,341.67,0.1712646484375,0.002419956489541164,150.0
