P09:episode_rewards,value_loss,epoch_idx,policy_loss,explained_variance,fps,frames,advantage_norm,PMM:episode_rewards,grad_norm,clip_fraction,policy_entropy,approx_kl_divergence,episode_length,P01:episode_rewards
50.0,0.001779280159955654,232,-0.0010392941374448128,-2.0489096641540527e-08,288,2375680,15.968689358234405,20.25,0.04409823374807122,0.2551513671875,1.455451214313507,0.0023679739238062327,286.98,0.0
50.0,0.0017747785847662457,233,-0.0007353889948717551,-7.82310962677002e-09,288,2385920,15.968520599603654,22.75,0.044694683564400664,0.2437744140625,1.5534993268549442,0.0024195637179360574,287.39,0.0
52.50000000000021,0.003989243974513878,234,-0.0010152426308195571,6.7055225372314455e-09,288,2396160,15.968644440174103,30.5,0.05232455635552309,0.304345703125,1.6092564567923546,0.002987117892951119,291.56,0.0
125.0,0.005336532266674965,235,-0.0011768216754717287,1.080334186553955e-08,288,2406400,15.968713861703872,59.0,0.052104458283826226,0.238037109375,1.6038856327533721,0.0020541135812521816,301.87,0.0
150.0,0.0066680572350946935,236,-0.0011348827734764199,-1.862645149230957e-08,288,2416640,15.968716555833817,77.25,0.05075441375425184,0.2460205078125,1.5511126041412353,0.0024336983915873136,311.94,0.0
150.0,0.005711223304228952,237,-0.0009086430374736665,6.7055225372314455e-09,288,2426880,15.96871719956398,97.0,0.049390838785108714,0.202783203125,1.5119318842887879,0.001934038525840265,322.98,22.500000000000007
152.50000000000023,0.005704184276351043,238,-0.0010553937565418892,-9.313225746154785e-09,288,2437120,15.968716394901275,103.25,0.05289776560956,0.2410888671875,1.5008569657802582,0.0021812957947389576,324.26,25.0
192.5000000000015,0.004995185708662575,239,-0.0011747389875381487,-5.215406417846679e-09,288,2447360,15.968714517354964,109.75,0.05009692318790952,0.25087890625,1.539772981405258,0.002195785779815651,319.61,25.0
150.0,0.004601791227702279,240,-0.0012827282418584219,-1.3411045074462891e-08,288,2457600,15.968710404634475,88.0,0.05256563777486785,0.320654296875,1.6066031455993652,0.0027585316027796125,306.08,0.0
102.50000000000021,0.004212545400503131,241,-0.0007211025418655481,-7.450580596923829e-10,288,2467840,15.968714052438736,68.25,0.04749754460769076,0.250146484375,1.5704364828765391,0.002343976605743592,299.33,0.0
127.50000000000021,0.006636677590176987,242,-0.000978302660951158,-8.568167686462402e-09,288,2478080,15.968717831373215,79.75,0.05083147051198902,0.2279541015625,1.546712090075016,0.0019731028344267543,302.87,0.0
177.50000000000023,0.005463682902359324,243,-0.0008068954157351982,1.3783574104309083e-08,288,2488320,15.968716955184936,91.75,0.04981774275346058,0.178125,1.586742325872183,0.0015772053300509015,312.08,0.0
177.50000000000023,0.006098145180112624,244,-0.0011121204843220767,-8.195638656616212e-09,288,2498560,15.968717515468597,102.75,0.05224328296577661,0.237353515625,1.5960790894925594,0.002004910686707717,318.05,25.0
150.0,0.005934563618143329,245,-0.0013312422590388451,1.0430812835693359e-08,289,2508800,15.968717366456985,88.25,0.051553802896610545,0.2457763671875,1.6130770221352577,0.002313459865331424,317.61,25.0
175.0,0.009143669162585865,246,-0.0012279411850613542,3.3527612686157227e-09,289,2519040,15.968717807531357,96.25,0.05575409812657386,0.2468994140625,1.5761163607239723,0.0027615445936646664,318.26,22.500000000000007
225.0,0.010384860630438197,247,-0.0012355640206806128,-1.862645149230957e-09,289,2529280,15.968717867136002,129.5,0.05319050945694652,0.202197265625,1.4585067063570023,0.0017479749014398748,335.3,0.0
250.0,0.009711498107935767,248,-0.0012382946515572257,-1.30385160446167e-08,289,2539520,15.968717741966248,155.25,0.04954024937291378,0.170068359375,1.469663767516613,0.0014734240562063405,346.32,47.50000000000001
250.0,0.008830903160378512,249,-0.0009018161850690376,-4.8428773880004884e-09,289,2549760,15.968717521429062,157.75,0.05396902900483863,0.208837890625,1.5007980361580848,0.0018085979682382458,349.66,50.0
250.0,0.00819564796092891,250,-0.0008751478751946706,-1.1175870895385742e-09,289,2560000,15.968717008829117,145.25,0.05149073775192049,0.17724609375,1.5764570973813534,0.0015659952096712005,341.55,50.0
250.0,0.008587420175899751,251,-0.001317309726800886,-3.7252902984619143e-10,289,2570240,15.968717920780183,140.75,0.05026589724001147,0.20087890625,1.5888376086950302,0.00197990321791508,337.64,50.0
225.0,0.006633906323986594,252,-0.0010566918645054102,1.862645149230957e-09,289,2580480,15.968717420101166,131.25,0.050474793440123136,0.211181640625,1.5695688709616662,0.002054598612500058,330.19,25.0
200.0,0.007363344342456913,253,-0.0008376601537747775,7.078051567077636e-09,289,2590720,15.968717539310456,118.0,0.05081008898955665,0.2081787109375,1.5910934813320636,0.0018414033810017828,325.85,25.0
200.0,0.008815020933600693,254,-0.0012187690997961908,5.587935447692871e-09,289,2600960,15.968716937303544,108.0,0.051813594426582676,0.2154296875,1.5792838297784328,0.0018766038362173277,326.77,25.0
225.0,0.011481607644236646,255,-0.0007033037389192031,-8.940696716308593e-09,289,2611200,15.968717741966248,144.25,0.04866502256165686,0.1529541015625,1.5427844367921353,0.0016520058376158886,342.05,25.0
277.5000000000002,0.011508689958645846,256,-0.0006195611898874631,-1.564621925354004e-08,289,2621440,15.968717813491821,176.25,0.05442885350703179,0.1700439453125,1.460746854543686,0.0016426568113843132,353.52,50.0
300.0,0.010743487309082412,257,-0.001452463280293159,-1.30385160446167e-08,289,2631680,15.968717724084854,202.25,0.054064509812340164,0.2186279296875,1.503192063421011,0.002100291269016452,361.63,75.0
300.0,0.013131391306524165,258,-0.000781915423067403,-8.568167686462402e-09,289,2641920,15.968718028068542,206.75,0.05020905479325932,0.144873046875,1.401283333450556,0.0014268853320061226,362.3,75.0
275.0,0.009578874514591006,259,-0.0009871110702079021,3.7252902984619143e-10,289,2652160,15.968717747926712,198.5,0.04341428908954524,0.1573486328125,1.3163144879043103,0.001379712120797194,369.17,125.0
277.5000000000002,0.010179815404262627,260,-0.0007956145789648871,-1.3783574104309083e-08,289,2662400,15.968717807531357,195.0,0.04503330784536645,0.128759765625,1.264476677775383,0.0013309138451376157,361.7,125.0
300.0,0.012514494510833174,261,-0.0010640727155987405,8.568167686462402e-09,289,2672640,15.968717813491821,208.0,0.04856728433348255,0.1511474609375,1.3381900809705258,0.0014495932833057169,373.95,125.0
475.0,0.00998038054258359,262,-0.0003873596029734472,-1.1175870895385742e-08,289,2682880,15.968717682361603,223.25,0.04783628783215846,0.1080322265625,1.3422083772718907,0.0009945175839646935,379.3,125.0
475.0,0.011103415799152572,263,-0.0016715487890905933,-1.1175870895385742e-09,289,2693120,15.968717950582505,229.75,0.054512405607104165,0.216015625,1.450973593443632,0.0017819447189026504,382.59,125.0
475.0,0.011479527089977636,264,-0.0008805050525552361,4.470348358154297e-09,289,2703360,15.968717908859253,235.5,0.057251622655589786,0.2087158203125,1.491752839833498,0.001659280990975276,379.63,100.0
425.0,0.00879492732115068,265,-0.0011627191433944972,3.7252902984619143e-10,289,2713600,15.968717002868653,209.0,0.054395937747997544,0.2260498046875,1.5093796029686928,0.0019323616683493583,373.37,75.0
427.5000000000002,0.008520190921990434,266,-0.0009597508626029594,7.450580596923829e-10,289,2723840,15.968717670440673,195.0,0.04964891220135322,0.2111572265625,1.5222727842628956,0.0017036679068326067,367.16,50.0
427.5000000000002,0.00985688449436566,267,-0.0010686137211450841,-5.215406417846679e-09,289,2734080,15.968717801570893,192.25,0.057483326258947295,0.2146484375,1.501400101184845,0.0016751680726088125,366.96,50.0
427.5000000000002,0.0088581004887601,268,-0.0012267684360267594,7.82310962677002e-09,289,2744320,15.968717557191848,188.25,0.05682322436453706,0.2515380859375,1.4908857107162476,0.001978945194196058,365.77,50.0
427.5000000000002,0.009486809166992316,269,-0.0012589418336574453,-2.2351741790771484e-09,289,2754560,15.968717765808105,195.75,0.054324939745733804,0.21513671875,1.4634436801075936,0.001725594628419458,363.34,50.0
450.0,0.008986072672632872,270,-0.0011044230101106222,-1.1175870895385742e-09,289,2764800,15.96871770620346,193.5,0.05411765301036374,0.19423828125,1.4384052954614162,0.0014520975250036372,365.42,50.0
402.5000000000002,0.009354115117457696,271,-0.0011448535711679141,2.6077032089233397e-09,289,2775040,15.968717920780183,182.75,0.05135010917488504,0.1976806640625,1.424853403121233,0.0018363685445876854,362.88,50.0
202.50000000000023,0.007970908764036722,272,-0.0009324193470092723,-2.3469328880310058e-08,288,2785280,15.968717765808105,155.0,0.052849727871900384,0.1859619140625,1.470484808832407,0.0015309211800627054,355.22,50.0
175.0,0.008423107110866112,273,-0.0010884167095355224,8.940696716308593e-09,287,2795520,15.968717944622039,145.5,0.05320514985376601,0.1967041015625,1.4460850425064564,0.0016614245872347056,348.09,50.0
175.0,0.009192024362528172,274,-0.0007179926600656472,-5.587935447692871e-09,287,2805760,15.968717700242996,137.0,0.052197675199901,0.17509765625,1.3713467709720135,0.0015731426201909926,344.73,50.0
175.0,0.01009871762507828,275,-0.0005171293552848511,-2.2351741790771484e-09,287,2816000,15.968717741966248,145.5,0.04636539096969601,0.13203125,1.31805484816432,0.0011402409718414218,347.3,50.0
175.0,0.009204187387877028,276,-0.001001704766531475,2.6077032089233397e-09,287,2826240,15.968717741966248,155.75,0.053771240647169496,0.198583984375,1.3510136276483535,0.0015207877931516123,346.56,50.0
175.0,0.008982279285919503,277,-0.000732694369071396,4.8428773880004884e-09,287,2836480,15.968717652559281,159.0,0.04871795373935553,0.1440673828125,1.2992938309907913,0.0012216738677565786,349.58,97.5
175.0,0.009132179483276558,278,-0.001003257945922087,-3.3527612686157227e-09,287,2846720,15.96871775984764,150.25,0.05240365294391043,0.156396484375,1.2777485847473145,0.0013700395334915072,347.45,75.0
175.0,0.00894310231669806,279,-0.0004877244296949357,1.080334186553955e-08,287,2856960,15.968717634677887,152.5,0.047132647580605,0.11787109375,1.3069127343595028,0.0010830746480877452,354.2,75.0
175.0,0.00829547854300472,280,-0.000767583170090802,-1.0430812835693359e-08,287,2867200,15.968717575073242,157.75,0.05218895542654274,0.17705078125,1.3607885606586934,0.0014902413758136391,357.18,75.0
175.0,0.007392407230145182,281,-0.0009202774050208973,-2.0116567611694337e-08,286,2877440,15.968717741966248,156.0,0.05150038551623763,0.192431640625,1.3898593805730344,0.0014798636840339442,353.57,50.0
175.0,0.009035536958981539,282,-0.0005622909473459003,-2.458691596984863e-08,286,2887680,15.968717682361603,147.5,0.054585797405885296,0.1561767578125,1.3616056159138679,0.0011656923607375803,351.11,50.0
175.0,0.0074553626352496846,283,-0.0006585199742403347,-2.6077032089233397e-09,286,2897920,15.968715745210648,134.5,0.056568050766624675,0.190966796875,1.4026417925953865,0.0014255857568429065,342.64,50.0
175.0,0.007497233679350757,284,-0.0008922506433009403,-3.7252902984619143e-10,286,2908160,15.968717634677887,133.5,0.05697612877296722,0.2300537109375,1.422057220339775,0.0018194044476899762,343.98,50.0
175.0,0.006453757734243481,285,-0.0013121420146489982,-1.4901161193847657e-09,286,2918400,15.968716967105866,113.75,0.05246419205253152,0.2396728515625,1.4344264045357704,0.0017423833923317033,330.47,25.0
175.0,0.007792420665521149,286,-0.0008003492330317385,4.8428773880004884e-09,286,2928640,15.968716847896577,113.5,0.05260874333514167,0.2080322265625,1.4547759287059308,0.0014835245698122889,325.7,25.0
175.0,0.007771022542328865,287,-0.0014429245493374765,1.1175870895385742e-09,286,2938880,15.968717658519745,119.0,0.055995934470726594,0.25166015625,1.4045665480196476,0.0023373152751219096,323.36,25.0
175.0,0.007695150283143448,288,-0.0011233072094910313,5.960464477539063e-09,286,2949120,15.96871726512909,123.75,0.05351385857631554,0.2033447265625,1.3623256891965867,0.0015990264781180485,330.77,47.50000000000001
175.0,0.009137682984874117,289,-0.0009057128827407723,-4.8428773880004884e-09,286,2959360,15.968717861175538,137.25,0.048519571148461414,0.168408203125,1.3101355887949466,0.0015059500792119706,340.32,50.0
175.0,0.009269800546644547,290,-0.0010747814332717099,-2.421438694000244e-08,286,2969600,15.968717312812805,149.0,0.052718833027977474,0.1991943359375,1.2688436940312386,0.0016414312697349942,352.74,50.0
175.0,0.008001703119225568,291,-0.0009473242182139075,-1.1175870895385742e-08,286,2979840,15.968717938661575,144.25,0.049546311659684525,0.179443359375,1.2741737186908721,0.001636537071362909,349.95,75.0
175.0,0.00937304994936312,292,-0.0008688370384334121,-5.587935447692871e-09,286,2990080,15.968717437982558,141.5,0.04961494173383163,0.14912109375,1.2441881433129311,0.0013281820611751982,341.42,72.50000000000001
175.0,0.009198837237636325,293,-0.0011224018151551717,-2.16066837310791e-08,286,3000320,15.96871783733368,140.75,0.049963982573944764,0.1641357421875,1.201286156475544,0.0013590917225272392,342.49,72.50000000000001
175.0,0.009203315103786736,294,-0.00034600365106598476,-2.6077032089233397e-09,286,3010560,15.968717712163926,147.75,0.045014002401634355,0.1149169921875,1.1456344790756703,0.0011698486650459472,356.41,75.0
175.0,0.008799119361356134,295,-0.0009041235756740207,-3.837049007415772e-08,287,3020800,15.968717652559281,149.5,0.04319133863702333,0.11904296875,1.0763753931969404,0.0012322500840944884,363.8,75.0
175.0,0.009142265631817281,296,-0.0007244529675517697,-3.7252902984619143e-10,287,3031040,15.968717777729035,166.75,0.04214901038937677,0.11728515625,1.0299737248569727,0.0010671069365685072,377.71,100.0
177.50000000000023,0.008163473195418191,297,-0.0009734290637425147,-2.6077032089233397e-09,287,3041280,15.968717801570893,167.25,0.04419738214487827,0.1549072265625,1.1173888929188251,0.0014183887884158253,377.96,75.0
200.0,0.008963515384675703,298,-0.0007528199730586493,7.82310962677002e-09,287,3051520,15.968717712163926,163.0,0.046707874411571995,0.1418212890625,1.1787931025028229,0.0014225985700250022,367.14,75.0
175.0,0.009539665385091212,299,-0.0005832029517478076,-2.6077032089233397e-09,287,3061760,15.968717813491821,147.0,0.04857531819838471,0.1495849609375,1.2368742279708385,0.0013727336272765455,356.81,50.0
175.0,0.008481080044657575,300,-0.0002876836068026023,8.195638656616212e-09,287,3072000,15.968717592954636,137.5,0.049339574978530885,0.1390380859375,1.2087717726826668,0.0011397483227824523,345.07,50.0
175.0,0.009573336722678506,301,-0.000987700551195303,-3.725290298461914e-09,287,3082240,15.968717765808105,140.25,0.04551666234463699,0.14814453125,1.1614856824278832,0.0011075937795681056,340.49,50.0
200.0,0.009407725984328864,302,-0.0007032013178104535,1.1175870895385742e-08,287,3092480,15.968717312812805,148.25,0.04833619776545768,0.1602783203125,1.1362187355756759,0.0012746862848302953,344.79,50.0
200.0,0.00917975848497008,303,-0.0007942016047309153,4.470348358154297e-09,287,3102720,15.968717741966248,144.25,0.0456893984150301,0.1218505859375,1.101674434542656,0.0010858805340291156,350.02,50.0
177.50000000000023,0.00843858729567728,304,-0.00024809959722915664,0.0,287,3112960,15.9687175989151,150.0,0.04446737569611785,0.1313720703125,1.1284630991518498,0.0013760987973967076,357.93,50.0
200.0,0.008843226703356777,305,-0.0010589643228740898,-4.470348358154297e-09,287,3123200,15.968717646598815,160.75,0.04624993858880059,0.177978515625,1.1926440663635731,0.0017426816504295672,368.21,97.5
202.50000000000023,0.008650368205053383,306,-0.0006207824364537374,8.195638656616212e-09,287,3133440,15.968717724084854,168.0,0.04713282804158851,0.1813232421875,1.278575202077627,0.001467840226888484,378.16,100.0
202.50000000000023,0.008491624411453813,307,-0.0005560205310757738,1.601874828338623e-08,287,3143680,15.968717807531357,169.5,0.05000431945506687,0.20576171875,1.393960989266634,0.0018122742666378145,375.63,75.0
225.0,0.008763792006357107,308,-0.0008998125893413089,-1.601874828338623e-08,287,3153920,15.96871789097786,165.75,0.052963921583784324,0.193701171875,1.4291996270418168,0.001814285846785424,375.36,50.0
250.0,0.0103328942990629,309,-0.0009914910577208502,-5.587935447692871e-09,287,3164160,15.968717813491821,169.75,0.051303510787520414,0.1565185546875,1.2870841935276984,0.001435551804922852,373.84,75.0
250.0,0.009214188045734772,310,-0.000794145973486593,-6.332993507385254e-09,287,3174400,15.96871777176857,176.5,0.04989961438268199,0.195068359375,1.3096787750720977,0.0017636534662216264,368.91,100.0
250.0,0.010113202291540802,311,-0.0009010082656459417,4.470348358154297e-09,287,3184640,15.96871770620346,178.0,0.04802920543421453,0.152978515625,1.306382691860199,0.001420171179188401,371.4,125.0
225.0,0.01017557985323947,312,-0.0010214795009233057,-7.078051567077636e-09,287,3194880,15.968718034029006,179.75,0.05405780109755283,0.1794189453125,1.3705709606409073,0.001332620640175719,374.02,125.0
225.0,0.009369344453853045,313,-0.0007572625159809832,-3.7252902984619143e-10,287,3205120,15.968717682361603,174.25,0.0532036343807467,0.165576171875,1.3610537335276605,0.0011772541810842086,377.5,125.0
227.5000000000002,0.009633056252641835,314,-0.0004670924088713946,-1.1920928955078126e-08,287,3215360,15.968717777729035,177.25,0.054766351145199454,0.15810546875,1.344497200846672,0.001176347465278127,382.92,125.0
250.0,0.009320235766608675,315,-0.0009345743481389945,-2.384185791015625e-08,287,3225600,15.968717622756959,186.25,0.0506435424114325,0.1478515625,1.3312891364097594,0.001228119395932481,386.94,125.0
252.50000000000023,0.011005410592770205,316,-0.001317530145024648,4.097819328308106e-09,287,3235840,15.96871793270111,195.75,0.051465761985330885,0.18046875,1.2481505893170834,0.0015389375962271857,387.58,125.0
250.0,0.010082657488965197,317,-0.0006319888369034743,-1.080334186553955e-08,287,3246080,15.968717801570893,194.0,0.048833055597282536,0.1389404296875,1.2859985627233983,0.001201410698666905,384.4,125.0
250.0,0.010888179902394768,318,-0.0010013096863985993,-1.30385160446167e-08,287,3256320,15.96871770620346,192.25,0.054725518249943116,0.1834716796875,1.3342260077595711,0.0013019624976536193,376.86,125.0
252.50000000000023,0.009052302777854493,319,-0.0006075051671359688,-1.2293457984924316e-08,287,3266560,15.968717885017394,190.25,0.049845252345987204,0.1508056640625,1.3071932576596736,0.0012744680395030627,381.27,125.0
290.0000000000013,0.009487877174979075,320,-0.000547612051377655,-7.450580596923828e-09,287,3276800,15.968717831373215,191.75,0.04963763012864164,0.159912109375,1.2792537055909634,0.0012434487986922704,387.53,125.0
427.5000000000002,0.008946207754888746,321,-0.0005171988193978904,-1.4156103134155273e-08,287,3287040,15.968717670440673,203.75,0.05513322555537383,0.188671875,1.2986253164708614,0.001385684060112169,397.67,125.0
427.5000000000002,0.009644171267245838,322,-0.0010627469193423167,-6.7055225372314455e-09,287,3297280,15.968717634677887,207.25,0.05039182548498664,0.1981201171875,1.3529300704598426,0.0015861729412435465,401.73,125.0
427.5000000000002,0.010143785470427246,323,-0.0013162956882297294,1.4901161193847657e-09,287,3307520,15.968717896938324,203.25,0.05419533269351044,0.2208740234375,1.3228453554213047,0.0016330424773684626,399.21,125.0
427.5000000000002,0.00922882925169688,324,-0.0012149157581006875,2.6077032089233397e-09,287,3317760,15.968717581033706,197.75,0.04832527497541168,0.1876220703125,1.3203012742102147,0.0014042329601522852,386.33,125.0
287.5000000000011,0.009731083652150118,325,-0.0007462174264219357,-1.4901161193847657e-09,288,3328000,15.968717873096466,187.5,0.0494080154080645,0.189111328125,1.3531604900956153,0.0014270194760001686,374.94,125.0
287.5000000000011,0.01004599545194651,326,-0.0009124492949922569,1.2665987014770507e-08,288,3338240,15.968717753887177,183.0,0.05151381967673887,0.1802978515625,1.3360458008944989,0.0013734457050759374,367.85,100.0
275.0,0.008918844483014254,327,-0.000688553242071066,-1.825392246246338e-08,288,3348480,15.968717849254608,177.75,0.05370275631099871,0.161328125,1.3764005802571773,0.001093291921764461,359.68,100.0
227.5000000000002,0.008114621230402009,328,-0.0006931947900739033,-8.940696716308593e-09,288,3358720,15.968717432022094,165.25,0.04930696184096096,0.1811279296875,1.415039024502039,0.001420489855388496,352.04,75.0
287.5000000000011,0.00849924232243211,329,-0.0008785241829173174,-1.601874828338623e-08,288,3368960,15.96871777176857,158.0,0.051000143565823705,0.2266845703125,1.4401558108627797,0.0016495736963349828,341.94,50.0
177.50000000000023,0.007981038814978091,330,-0.0012375351489026798,2.2351741790771484e-09,288,3379200,15.968717783689499,143.75,0.05321771357297963,0.2408447265625,1.4549965560436249,0.0016487487562699243,347.65,50.0
262.5000000000011,0.009622296953239129,331,-0.0013189238969061989,-4.470348358154297e-09,288,3389440,15.96871766448021,157.25,0.05129468088643422,0.23662109375,1.43013024777174,0.0019477838570480799,353.76,50.0
427.5000000000002,0.008654003365245444,332,-0.0008876111685822252,3.3527612686157227e-09,288,3399680,15.968717640638351,180.75,0.04875324387081996,0.1627685546875,1.43044790700078,0.001247910748054437,362.0,75.0
450.0,0.008113315318041714,333,-0.0011483758593385574,1.30385160446167e-08,288,3409920,15.968717634677887,190.5,0.05462822402391905,0.2490966796875,1.4387534432113172,0.0016418049196317952,366.7,75.0
400.0,0.008111701284542505,334,-0.001360840696725063,-1.4528632164001465e-08,288,3420160,15.968717360496521,183.5,0.05294742914666537,0.2466064453125,1.4504848942160606,0.0017932454896651961,362.95,72.50000000000001
405.00000000000045,0.009600088876777591,335,-0.0013406751731963595,-2.60770320892334e-08,288,3430400,15.968717592954636,182.25,0.05638537638920782,0.2117919921875,1.4276845335960389,0.0014359502352746744,361.56,50.0
377.5000000000002,0.00928731851890916,336,-0.0010168706612603273,8.195638656616212e-09,288,3440640,15.968717861175538,174.25,0.05208397654091784,0.1949951171875,1.415936577320099,0.0014121063616613582,360.32,75.0
185.00000000000085,0.008981957680589403,337,-0.0008060706350079272,-3.7252902984619143e-10,288,3450880,15.968717592954636,168.0,0.05376912812002058,0.1817138671875,1.366396038979292,0.00118028706090314,359.18,75.0
427.5000000000002,0.008611095214519082,338,-0.0005680930833477759,-2.7194619178771972e-08,288,3461120,15.968717551231384,177.0,0.04707558304791373,0.1472412109375,1.3346826940774918,0.0010782724885814333,362.51,75.0
245.0000000000017,0.008336624427465722,339,-0.0007238051086460473,-4.8428773880004884e-09,288,3471360,15.968717807531357,169.75,0.04696851471551955,0.17021484375,1.337358506768942,0.0011209979969677875,366.85,75.0
427.5000000000002,0.007411013228556839,340,-0.0004740209944429807,-2.9802322387695314e-09,288,3481600,15.968717616796493,174.75,0.047241255503076604,0.1994384765625,1.3049400329589844,0.001508887289991634,373.01,72.50000000000001
450.0,0.007360024789886665,341,-0.0006755474802048411,1.6391277313232423e-08,288,3491840,15.968717783689499,174.0,0.04985550433329561,0.2003173828125,1.4157581426203252,0.0013630484660907883,367.53,50.0
450.0,0.007068976670916527,342,-0.0008301887912239181,-1.2665987014770507e-08,288,3502080,15.968717312812805,181.25,0.04944429469142702,0.1938232421875,1.4033682696521281,0.00136091138519987,367.94,50.0
452.50000000000017,0.007346390809390613,343,-0.000446415696569602,-1.862645149230957e-09,288,3512320,15.968713092803956,190.25,0.048838851157890335,0.155224609375,1.4239868067204953,0.0011734808936694208,362.88,25.0
452.50000000000017,0.006061176128105217,344,-0.0008852614782881574,-7.450580596923829e-10,288,3522560,15.96871725320816,186.0,0.049729627647604434,0.247314453125,1.4122851267457008,0.001612253047591139,363.02,25.0
450.0,0.006674687880195052,345,-0.0005777685450084391,-2.2351741790771484e-08,288,3532800,15.96871658563614,176.25,0.0534446109576248,0.199169921875,1.4587947063148021,0.001457558763914335,368.35,25.0
450.0,0.007176105040616676,346,-0.0008446388834272512,-7.450580596923828e-09,288,3543040,15.968716615438462,166.75,0.053202489896445916,0.242041015625,1.463266994059086,0.001900960533930629,369.08,25.0
400.0,0.007174552554971569,347,-0.0007400597460218705,-8.568167686462402e-09,288,3553280,15.968712449073792,151.0,0.05167761928912198,0.1830078125,1.4650444321334362,0.001292676215962274,367.34,47.50000000000001
400.0,0.006610735367007692,348,-0.000727762845781399,-2.6077032089233397e-09,288,3563520,15.968717098236084,150.25,0.0510698621916294,0.2629150390625,1.5207526437938212,0.0018026273736040821,357.24,47.50000000000001
400.0,0.006833750694517704,349,-0.0010666742191460798,-1.601874828338623e-08,288,3573760,15.968706780672074,147.0,0.05364634637336681,0.2446533203125,1.5024602375924587,0.0015726295565514192,347.95,47.50000000000001
400.0,0.0046511971916118,350,-0.0010015475989348487,-5.960464477539063e-09,288,3584000,15.96871195435524,127.0,0.046871821399725,0.2214599609375,1.4592706918716432,0.001329646274679419,333.93,25.0
195.0000000000017,0.00477645920075247,351,-0.0008138447901728796,-8.195638656616212e-09,288,3594240,15.968709307909013,101.5,0.051038052638385144,0.1946044921875,1.4386513255536557,0.0013633407655220253,331.21,0.0
375.0,0.005628768694714381,352,-0.0011359255498973654,2.2351741790771484e-09,288,3604480,15.968691653013229,105.75,0.053127270579954665,0.2470947265625,1.4521618999540806,0.0016416108745545444,333.61,0.0
352.5000000000002,0.004730981805134604,353,-0.001610648215864785,-1.1175870895385742e-08,288,3614720,15.968711119890212,100.5,0.048336349204488635,0.276806640625,1.4077504873275757,0.0018077675530918213,333.09,0.0
352.5000000000002,0.0037890686649745932,354,-0.0008119541958876653,-1.0058283805847169e-08,288,3624960,15.968715500831603,102.0,0.047137526101284064,0.292724609375,1.3418900683522224,0.0017004646119119116,324.81,0.0
102.50000000000021,0.002674006299201892,355,-0.0011712466770404718,-5.215406417846679e-09,288,3635200,15.968706625699998,66.75,0.04244945771439447,0.3214111328125,1.3003382861614228,0.002052920692602811,307.29,0.0
100.0,0.002787345645433348,356,-0.0008415651809627889,-6.7055225372314455e-09,288,3645440,15.96868264079094,60.5,0.042739212675811676,0.22265625,1.3596082046627997,0.0016872118061513675,302.33,0.0
100.0,0.0035790422623470874,357,-0.001016732810967369,-1.080334186553955e-08,288,3655680,15.968710714578629,52.25,0.04422436663972277,0.2520751953125,1.4243406794965268,0.0017355656716787848,302.52,0.0
100.0,0.004668069662784546,358,-0.0008663019398227334,-3.7252902984619143e-10,288,3665920,15.968717014789581,66.0,0.04841039163017864,0.23642578125,1.5030826419591903,0.0019264609608001138,307.27,0.0
150.0,0.006867864735409057,359,-0.0008315206312545342,-1.825392246246338e-08,288,3676160,15.968716984987259,83.5,0.05260614216769627,0.2473388671875,1.5951754301786423,0.0019304262846020492,312.38,0.0
275.0,0.007328253248488181,360,-0.0009093773489439628,7.82310962677002e-09,288,3686400,15.968717652559281,103.25,0.052055707817832884,0.2238037109375,1.5517328016459941,0.0017365176101918679,318.98,0.0
375.0,0.006991025108495563,361,-0.0008358238963410258,-7.450580596923828e-09,288,3696640,15.968712109327317,127.75,0.05120065690432911,0.2546875,1.598612404614687,0.0017944980423749257,324.46,0.0
307.5000000000006,0.007005610800833039,362,-0.0013346377309062518,6.332993507385254e-09,288,3706880,15.968717330694199,124.25,0.051968438212719,0.2584228515625,1.607412502169609,0.0015591090740485925,324.55,0.0
425.0,0.005597961046510136,363,-0.0011742315138690174,-1.564621925354004e-08,288,3717120,15.968717062473297,129.25,0.051392811815191966,0.282373046875,1.5832451671361922,0.001888028855040602,324.74,0.0
285.00000000000085,0.006597865747289688,364,-0.0009367428396217292,-1.1920928955078126e-08,288,3727360,15.96871775984764,115.25,0.05222342123940447,0.256298828125,1.621898914128542,0.0017440921713330227,322.81,0.0
402.5000000000002,0.007695935183824077,365,-0.00047493961174041035,4.470348358154297e-09,288,3737600,15.968716537952423,128.5,0.05516558594838642,0.226611328125,1.6104478403925895,0.00147598026040896,324.63,0.0
425.0,0.010122714585122594,366,-0.000993396889680298,-1.3783574104309083e-08,288,3747840,15.968717569112778,144.25,0.05903034031082938,0.275244140625,1.5922630272805691,0.001718799392335768,329.08,25.0
427.5000000000002,0.009157765879717773,367,-0.0009750729961524485,1.4901161193847657e-09,288,3758080,15.968717902898788,173.25,0.05601128026837117,0.2422119140625,1.6045738078653813,0.001581213047666097,344.54,25.0
450.0,0.010911548555304762,368,-0.0003875961287121754,-1.564621925354004e-08,288,3768320,15.968717682361603,194.0,0.05337797510310601,0.1323974609375,1.5617403000593186,0.0011009352711312203,350.57,47.50000000000001
450.0,0.008251634054249734,369,-0.0007576479565614136,-1.7881393432617187e-08,288,3778560,15.96871777176857,196.25,0.05001085812783087,0.18154296875,1.5263447917997837,0.001156814439258369,352.86,25.0
