advantage_norm,policy_entropy,clip_fraction,fps,policy_loss,P01:episode_rewards,value_loss,frames,P09:episode_rewards,approx_kl_divergence,grad_norm,epoch_idx,explained_variance,PMM:episode_rewards,episode_length
15.968715971708297,0.01705810440796042,0.1096435546875,478,0.036930179474347825,0.0,3165020475.2141275,10240,175.0,22451728.47893753,2836858623.1404676,1,-3.1235006880015135,40.625,294.5625
15.967651104927063,0.05957307536737062,0.0239013671875,397,0.0008768158255406888,0.0,0.020607121078902196,20480,119.99999999999994,0.011151757002122814,0.17458338879282667,2,-34.94280431382358,19.09722222222222,289.7083333333333
15.68397244811058,0.02789361615332382,0.0642333984375,434,0.001529050906356133,0.0,0.0015656390258829166,30720,0.0,0.14211624145698293,0.042828614016682504,3,-1.0430812835693359e-08,7.25,287.61
15.967305612564086,0.44065126568893903,0.2146240234375,459,0.0024930489058647256,0.0,0.002804327928161587,40960,0.0,0.014033644964979853,0.0591966093842,4,-0.5972247373312711,2.75,286.35
15.968696582317353,1.0581611434012301,0.1864013671875,469,0.0029791535642289093,0.0,9.592939551404166,51200,27.500000000000213,5.766500244537679,122.40473504184752,5,-696.9531677115708,15.25,289.11
15.968714225292207,1.4893543638288975,0.4404541015625,478,0.002934077572353999,0.0,0.030604771580943435,61440,100.0,0.030027740501714105,0.18768111737712315,6,-4.855825087055564,37.5,295.06
15.968713742494582,1.5873913221061229,0.2677734375,485,0.0004259244553395547,0.0,0.024888209227127332,71680,125.0,0.0070577701267213,0.1910113465195654,7,-1.9192975871264935,57.75,299.86
15.968681609630584,1.512868455797434,0.310107421875,494,-0.0009118169451539871,0.0,0.003376197849235929,81920,125.0,0.007057212836389226,0.040805876980289375,8,-3.3527612686157227e-09,61.25,302.35
15.96871674656868,1.469448371231556,0.285400390625,497,-0.001536764850243344,0.0,0.005471016594162848,92160,125.0,0.004636533768371009,0.0439355238307035,9,-1.3411045074462891e-08,65.5,302.76
15.968717449903489,1.549071905761957,0.2443359375,502,-0.0013749367339187303,0.0,0.006083484669488826,102400,175.0,0.003922404879341456,0.04764787053467133,10,-2.421438694000244e-08,67.75,303.85
15.9687171459198,1.6287967883050443,0.2101318359375,503,-0.0005113569244713289,0.0,0.007646009532118114,112640,225.0,0.0031874933785729807,0.05281299481152907,11,-1.7508864402770997e-08,90.75,314.24
15.968713945150375,1.6377157032489777,0.325634765625,506,-0.0014829643223492894,25.0,0.0054616939798620475,122880,200.0,0.004713215389483594,0.04938559602681926,12,2.2351741790771484e-09,93.75,313.79
15.968717288970947,1.6078157536685467,0.2576416015625,507,-0.0011191635210707318,25.0,0.005806280998206148,133120,225.0,0.0038487226670440577,0.04953122738036339,13,-7.450580596923829e-10,101.5,314.75
15.968716645240784,1.5590215124189855,0.2765869140625,510,-0.0012914160230138804,25.0,0.004925360718152661,143360,150.0,0.0042462471455621655,0.048017977973541126,14,-4.097819328308106e-09,82.0,307.92
15.96854588985443,1.6117312222719193,0.257373046875,512,-0.0012517583621956875,0.0,0.004039316011565907,153600,127.50000000000021,0.004230920511997738,0.04358158379315848,15,-1.9744038581848144e-08,74.0,308.06
15.96871412396431,1.5321892991662025,0.337451171875,514,-0.0012653646472244873,0.0,0.003414956539393188,163840,125.0,0.004643362800607065,0.04175771194341988,16,9.313225746154785e-09,62.75,306.62
15.96871509552002,1.4903270125389099,0.25029296875,515,-0.0008205627505958546,0.0,0.004225240850610134,174080,125.0,0.0037802579043841435,0.04526689075745464,17,-8.195638656616212e-09,56.25,302.79
15.968709200620651,1.4127500616014004,0.2121337890625,516,-0.0011816900725534652,0.0,0.004040092052360933,184320,125.0,0.0031829899500849025,0.044478601288159295,18,3.3527612686157227e-09,54.0,298.87
15.968675661087037,1.4488861851394177,0.272265625,517,-0.0013890027523302706,0.0,0.004745237885282805,194560,127.50000000000021,0.003849867045141764,0.04454196469978313,19,-4.097819328308106e-09,71.75,301.27
15.968717807531357,1.5933680966496468,0.2227783203125,516,-0.0007839495228836313,0.0,0.00719214082473627,204800,225.0,0.0029234677679937705,0.049045206580173126,20,2.570450305938721e-08,94.0,306.88
15.968717342615127,1.5125203631818294,0.2831787109375,516,-0.0008652017058921047,0.0,0.005507516558702718,215040,227.5000000000002,0.0049103464467179945,0.04527201980142429,21,-9.313225746154785e-09,108.5,312.28
15.968686717748643,1.521725669503212,0.1904052734375,517,-0.0005874997747014277,0.0,0.003305726544713128,225280,202.50000000000023,0.003418726076802159,0.04205489290170058,22,1.4901161193847656e-08,91.75,307.05
15.967584037780762,1.4752037785947323,0.27666015625,518,-0.0009473888185311807,0.0,0.002940749124594788,235520,127.50000000000021,0.0059053365477609535,0.042079183845534725,23,-2.2351741790771484e-09,63.75,298.14
15.968708312511444,1.546237736940384,0.2645751953125,519,-0.000920656696689548,0.0,0.004423351838383027,245760,100.0,0.003701725723669824,0.04884285866973474,24,-6.7055225372314455e-09,52.75,296.81
15.968716061115265,1.550228264182806,0.245849609375,520,-0.001353988459595712,0.0,0.005790331771720503,256000,127.50000000000021,0.0033065777014712693,0.04817498614271436,25,6.332993507385254e-09,68.0,306.58
15.96871766448021,1.5363207519054414,0.20205078125,520,-0.001141348409873899,0.0,0.00921627763309516,266240,250.0,0.002951868084551279,0.052982497527883796,26,-2.7194619178771972e-08,110.25,321.04
15.968717652559281,1.552856507152319,0.18544921875,521,-0.0009635114271077328,25.0,0.010052957207335567,276480,480.00000000000045,0.002783223439359972,0.051731829208345306,27,-7.82310962677002e-09,170.25,341.57
15.968717575073242,1.602528305351734,0.216259765625,521,-0.0007287300035386579,47.50000000000001,0.008274164512022253,286720,480.00000000000045,0.002872433358879789,0.05090394347570937,28,-8.940696716308593e-09,186.25,348.12
15.968717056512833,1.6108500607311727,0.2265869140625,521,-0.0011468503769719973,25.0,0.006473711536000337,296960,430.0000000000004,0.0031853805443688545,0.05013235628078029,29,-4.470348358154297e-09,166.25,340.56
