policy_gradient_bias_correction,advantage_norm,policy_loss,PMM:episode_rewards,explained_variance,frames,model_prob_std,q_loss,fps,episode_length,rollout_prob_std,avg_q_selected,epoch_idx,grad_norm,P01:episode_rewards,policy_gradient_loss,P09:episode_rewards,policy_entropy,avg_q_retraced
0.0,0.0002467223342557009,8.549546773397213e-08,0.0,-1053.8141797037322,2109600,2.4272892817446514e-05,1.2694384505261556e-09,391,3324.33,2.6583690541326204e-05,-5.824639594727544e-06,293,6.4597539565345394e-06,0.0,8.549546773397213e-08,0.0,2.1972252295532155,-5.98537108435531e-06
0.0,0.0002907215812057416,1.9874815782406617e-07,0.0,-1071.8533624163317,2116800,2.8859580032030618e-05,1.8625800318888646e-09,391,3324.33,3.115880047058482e-05,-5.680928241270168e-06,294,7.189336328178905e-06,0.0,1.9874815782406617e-07,0.0,2.1972250793156802,-5.883600808420182e-06
0.0,0.00022192896412690291,1.3976105501845332e-07,0.0,-1362.9347258295613,2124000,2.24222007243687e-05,1.4762496615074828e-09,391,3324.33,2.4749110552085718e-05,-5.568895587533263e-06,295,6.305494664546102e-06,0.0,1.3976105501845332e-07,0.0,2.1972252211305827,-4.718509408500419e-06
0.0,0.00023143633413951346,2.7460655414188265e-08,0.0,-615.8246513441599,2131200,2.4352038261132638e-05,1.4603880338400072e-09,391,3324.33,2.665303631327709e-05,-3.60327517212494e-06,296,6.7319900190125306e-06,0.0,2.7460655414188265e-08,0.0,2.1972252982224107,-3.803189371388824e-06
0.0,0.000246108962423588,1.529090287948676e-07,0.0,-718.3346578849807,2138400,2.4621442941678663e-05,1.3470068781044081e-09,391,3324.33,2.6772896082143495e-05,-5.565285684482366e-06,297,6.629867412748255e-06,0.0,1.529090287948676e-07,0.0,2.1972252798458887,-5.600397824945954e-06
0.0,0.00021045372159361945,9.177013799304277e-08,0.0,-1642.601010617803,2145600,2.0759563732872448e-05,9.511325591187946e-10,391,3324.33,2.251030194128495e-05,-5.182129943306287e-06,298,5.619289752091244e-06,0.0,9.177013799304277e-08,0.0,2.197225262844373,-5.041642393771036e-06
0.0,0.0002968217193001679,6.918421168326821e-08,0.0,-201.60429324123595,2152800,2.791840971838566e-05,1.4571897116970317e-09,391,3324.3,2.9915028905140784e-05,-4.553702986548978e-06,299,7.4471022842811375e-06,0.0,6.918421168326821e-08,0.0,2.197225250112374,-3.886192301615731e-06
0.0,0.00016673117288456272,5.069258981100342e-08,0.0,-1991.6459634061118,2160000,1.6771116529139422e-05,6.948287090555861e-10,391,3324.42,1.870689419565384e-05,-2.858744137783137e-06,300,4.577380431913961e-06,0.0,5.069258981100342e-08,0.0,2.197225313331715,-3.188962557674202e-06
0.0,0.00023800262181118294,5.0115955469874784e-08,0.0,-556.1553835026423,2167200,2.4642549725039468e-05,2.568597488742659e-09,391,3324.42,2.6565454045244982e-05,-2.0178751498494624e-06,301,7.972495447791298e-06,0.0,5.0115955469874784e-08,0.0,2.197225270602438,-2.6079316006644147e-06
0.0,0.00022693663673530195,3.5249716422078017e-08,0.0,-1031.9954451128035,2174400,2.292895019297943e-05,1.2978836365402833e-09,391,3324.42,2.522272320192538e-05,-3.935074582039206e-06,302,6.3300374852855855e-06,0.0,3.5249716422078017e-08,0.0,2.1972252639797003,-3.7991710812758045e-06
0.0,0.00032907798486164167,-3.2595245414161984e-08,0.0,-147.53724094358702,2181600,3.128325862190703e-05,1.945477288480637e-09,391,3324.42,3.359875136094984e-05,-3.903240772164403e-06,303,8.072200763505343e-06,0.0,-3.2595245414161984e-08,0.0,2.197225252831424,-4.306430556749384e-06
0.0,0.0002528563816422588,-3.782443162098442e-08,0.0,-1231.4936994937248,2188800,2.473107788714683e-05,1.6550666487835266e-09,391,3324.42,2.6965565100626913e-05,-3.85848122473861e-06,304,6.755447583080818e-06,0.0,-3.782443162098442e-08,0.0,2.1972252280268316,-3.3704010003439095e-06
0.0,0.0002868266578490879,4.788067097678223e-08,0.0,-672.3056257730249,2196000,3.060653074561244e-05,1.8599606285940034e-09,391,3324.44,3.255539668505063e-05,-2.8406296617525467e-06,305,7.478705516838041e-06,0.0,4.788067097678223e-08,0.0,2.197225182226726,-2.519677841650268e-06
0.0,0.00028876394869692846,-1.6914723247705962e-07,0.0,-1266.1701072530655,2203200,2.597424138023698e-05,2.9967029349892373e-09,391,3324.44,2.8028816651074005e-05,-1.1315659556596563e-06,306,7.652516059915167e-06,0.0,-1.6914723247705962e-07,0.0,2.1972252066961673,-1.3571638864671094e-06
0.0,0.00022145945099565182,1.2763757718355427e-08,0.0,-421.9204633097453,2210400,2.505750078825783e-05,1.2730675540470602e-09,391,3324.44,2.7215971742687723e-05,-1.1481551249070276e-06,307,6.963762298453099e-06,0.0,1.2763757718355427e-08,0.0,2.1972252589464185,-8.250641996249639e-07
0.0,0.0002326211327454346,5.951995489333453e-08,0.0,-872.2837184160476,2217600,2.2887638760899283e-05,1.1725338130487252e-09,391,3324.44,2.4945790888286034e-05,-1.6078514124687942e-06,308,6.174895858684242e-06,0.0,5.951995489333453e-08,0.0,2.19722525698798,-1.3019669662551871e-06
0.0,0.00024583536602683977,6.979839935177837e-08,0.0,-1001.2540197839057,2224800,2.457621662919398e-05,1.3123875416756676e-09,391,3324.44,2.6810747798386215e-05,-1.0059955837388255e-06,309,6.455404815210658e-06,0.0,6.979839935177837e-08,0.0,2.1972252947659716,-6.643174903699288e-07
0.0,0.0002566419351492379,-1.5223564954351507e-08,0.0,-457.9512337748052,2232000,2.6229600102781014e-05,1.3557030793723732e-09,391,3324.44,2.8311069797535e-05,-6.923996079626491e-07,310,6.669502693526292e-06,0.0,-1.5223564954351507e-08,0.0,2.1972252627308406,-4.0158417637997695e-07
0.0,0.0002351878390400738,1.91430416700476e-08,0.0,-1476.9753818148185,2239200,2.285181327764684e-05,1.3272602477032649e-09,391,3324.34,2.514784803217989e-05,4.522181162158824e-11,311,6.050273878554242e-06,0.0,1.91430416700476e-08,0.0,2.1972252682182525,3.219241587025325e-07
0.0,0.00021782397651102785,-1.1876621069642776e-07,0.0,-721.0935577779063,2246400,2.2907661777817597e-05,1.4052922838290007e-09,391,3324.34,2.50210813951805e-05,2.4792000323401918e-06,312,6.6826883057412485e-06,0.0,-1.1876621069642776e-07,0.0,2.197225255141928,2.095320768818312e-06
0.0,0.00022079980181995468,-1.004741690516275e-07,0.0,-1404.677989211991,2253600,2.329516670807419e-05,1.2725140267545787e-09,391,3324.34,2.5184673730773426e-05,7.338108830758811e-07,313,6.640651048213118e-06,0.0,-1.004741690516275e-07,0.0,2.1972252047818803,4.4881154029604027e-07
0.0,0.0002791412185381576,1.0253070367173918e-07,0.0,-126.57687540080812,2260800,2.789765158538449e-05,1.4603960489618168e-09,391,3324.34,2.9943438224971408e-05,-9.096302492045494e-07,314,7.002230046872555e-06,0.0,1.0253070367173918e-07,0.0,2.197225237195454,-7.229792177611471e-07
0.0,0.00019973957227155254,-8.207935274603435e-08,0.0,-1386.4202183158309,2268000,2.054322911134183e-05,8.875699792423725e-10,391,3324.34,2.2841542528069457e-05,1.1823712677943278e-07,315,5.227870384262879e-06,0.0,-8.207935274603435e-08,0.0,2.1972253192669498,4.483564644040088e-08
0.0,0.0002704054397872087,6.088500590836487e-09,0.0,-491.912139162418,2275200,2.6470019921125563e-05,1.415012141319204e-09,391,3324.35,2.8665888869766688e-05,-4.971318380845849e-07,316,7.079992470028427e-06,0.0,6.088500590836487e-09,0.0,2.19722525013187,-6.932337284251763e-07
0.0,0.00021469359897268537,-2.4315502963433744e-08,0.0,-1636.2177163054546,2282400,2.0203996195667908e-05,1.8193550910246078e-09,391,3324.35,2.2104756195767293e-05,-1.9642171480782359e-07,317,6.249128456233307e-06,0.0,-2.4315502963433744e-08,0.0,2.197225276336697,-2.384929718570873e-07
0.0,0.00021620897541791936,7.637960156648274e-08,0.0,-325.9836272127438,2289600,2.4836164309471364e-05,1.3858744816102632e-09,391,3324.35,2.6897898949805996e-05,-3.0338733557724394e-07,318,6.937114878359091e-06,0.0,7.637960156648274e-08,0.0,2.197225251661407,-1.8378000045710606e-07
0.0,0.00023460551695073846,1.1654241977187236e-07,0.0,-930.7835162629339,2296800,2.3190857263480824e-05,1.2547013291581844e-09,391,3324.35,2.5405012164076463e-05,-5.272805617754305e-07,319,5.979613443780122e-06,0.0,1.1654241977187236e-07,0.0,2.1972252827882763,-3.1283896149132673e-07
0.0,0.00022894519477207028,-8.097056273102626e-08,0.0,-812.7991735485117,2304000,2.38190587619301e-05,1.0843645398582753e-09,391,3324.35,2.6242388323193416e-05,-2.0758331975438542e-08,320,6.005085010791536e-06,0.0,-8.097056273102626e-08,0.0,2.197225271709381,1.561792314517945e-07
0.0,0.0002526316343987322,-2.020000471089941e-08,0.0,-465.4721960648658,2311200,2.586338438290914e-05,1.3020172810601131e-09,391,3324.35,2.8187439578101915e-05,1.1041067201327686e-06,321,6.2568452986769536e-06,0.0,-2.020000471089941e-08,0.0,2.197225279114234,1.486251379710847e-06
0.0,0.00022225428510996313,-1.0672165749047281e-07,0.0,-1560.542066099309,2318400,2.2133116125026332e-05,1.0586017872375633e-09,391,3324.42,2.4260610324484902e-05,2.335716932562499e-06,322,5.762950533548016e-06,0.0,-1.0672165749047281e-07,0.0,2.197225253266632,2.542806017824916e-06
0.0,0.00023499379162457946,-4.878514067137817e-08,0.0,-703.0630714165596,2325600,2.2283322412380143e-05,1.757578759462967e-09,391,3324.42,2.4441518162766124e-05,3.438920231513829e-06,323,7.2521591700176705e-06,0.0,-4.878514067137817e-08,0.0,2.1972252965068058,3.4042289812710365e-06
0.0,0.00017162272222201013,-1.0926103176342417e-07,0.0,-1639.313510062833,2332800,1.8897756168487508e-05,1.109663613534349e-09,391,3324.42,2.0704975044196022e-05,3.0203843384849273e-06,324,5.065497875777011e-06,0.0,-1.0926103176342417e-07,0.0,2.197225238967825,2.9053261725559204e-06
0.0,0.0002463201019476661,1.544797554249864e-08,0.0,-220.74295558342862,2340000,2.2680959910335985e-05,9.983263498591337e-10,391,3324.42,2.4753474232175863e-05,2.0517387508552546e-06,325,6.037294039042574e-06,0.0,1.544797554249864e-08,0.0,2.197225224489258,2.4492904174285477e-06
0.0,0.00019698214847566187,-1.4556515396472197e-07,0.0,-1584.92904712735,2347200,1.9923689546297742e-05,1.1450864748393604e-09,391,3324.42,2.2093142901979194e-05,3.4632893682095576e-06,326,5.3129228515151785e-06,0.0,-1.4556515396472197e-07,0.0,2.1972252950308815,3.505974727851157e-06
0.0,0.0002903855061720196,-1.3139671553363816e-07,0.0,-400.29482628334137,2354400,2.76990647140673e-05,1.4811053064534528e-09,391,3324.31,2.9852271705318158e-05,3.3813780115088045e-06,327,7.371052909550143e-06,0.0,-1.3139671553363816e-07,0.0,2.197225275607336,3.4992611389686855e-06
0.0,0.00023190143975014996,-1.1048443052040952e-07,0.0,-1591.811022907817,2361600,2.2389169308324364e-05,1.2636349384277133e-09,391,3324.31,2.4632939890760026e-05,3.877964461751835e-06,328,6.3065088201453465e-06,0.0,-1.1048443052040952e-07,0.0,2.197225198061378,4.250976732584253e-06
0.0,0.00022416657668571365,-1.9086836893893864e-07,0.0,-405.95283555836903,2368800,2.2585426716663243e-05,1.1976539730289081e-09,391,3324.31,2.479464340886186e-05,5.2135227680081024e-06,329,6.845858916908394e-06,0.0,-1.9086836893893864e-07,0.0,2.1972252771873326,4.949196211670809e-06
0.0,0.00021657355405737793,-1.5606046984688206e-07,0.0,-1076.5331943233334,2376000,2.1852297659270404e-05,1.0658189832227512e-09,391,3324.31,2.4053987627163613e-05,4.031744728534715e-06,330,5.702974407388255e-06,0.0,-1.5606046984688206e-07,0.0,2.197225291038316,4.150662929442924e-06
0.0,0.0002914860586374635,-5.962375988793899e-08,0.0,-660.0894406206645,2383200,2.8478043516604393e-05,1.6831639734386305e-09,391,3324.31,3.042060602107692e-05,3.7971210699151388e-06,331,7.429054341698034e-06,0.0,-5.962375988793899e-08,0.0,2.1972252048008025,3.7134751139046243e-06
0.0,0.00029838098230891135,-1.3796297776675233e-07,0.0,-635.4382104538357,2390400,2.8274219469035455e-05,1.757458730428042e-09,391,3324.31,2.990692102030688e-05,4.194767569120337e-06,332,7.705610845037548e-06,0.0,-1.3796297776675233e-07,0.0,2.1972252232656277,4.104057364412092e-06
0.0,0.0002470794750214882,-4.713953976682879e-08,0.0,-1210.764560270505,2397600,2.380613063459736e-05,1.519495386597283e-09,391,3324.3,2.6081699947528753e-05,4.292606199031551e-06,333,6.534660367903081e-06,0.0,-4.713953976682879e-08,0.0,2.1972252732263042,4.672175321961996e-06
0.0,0.0002191339643006507,-1.926796924922327e-07,0.0,-807.6020749342064,2404800,2.208233003835226e-05,1.6088843595447547e-09,391,3324.3,2.393386587592821e-05,5.7676278352335515e-06,334,6.969336506915164e-06,0.0,-1.926796924922327e-07,0.0,2.197225260242583,5.732501015949137e-06
0.0,0.00021273479918354572,-6.212799110423706e-08,0.0,-1025.4610903418443,2412000,2.1435561910116412e-05,1.3345706787246846e-09,391,3324.3,2.3380811098786947e-05,4.633230058698043e-06,335,6.1960612943014246e-06,0.0,-6.212799110423706e-08,0.0,2.19722528784048,4.68710445108035e-06
0.0,0.00027869887732037425,-1.0645546666588142e-07,0.0,-486.0881058152075,2419200,2.5839271706503035e-05,1.4486245670664083e-09,391,3324.3,2.7812749072997804e-05,3.6155948977318278e-06,336,6.7330778752594355e-06,0.0,-1.0645546666588142e-07,0.0,2.1972251056111047,3.7681440076157163e-06
0.0,0.00019596198005310435,-1.2992710626766454e-07,0.0,-1293.0927909460902,2426400,2.0500463127664914e-05,8.883702862565943e-10,391,3324.3,2.2724832719049234e-05,3.98500177969336e-06,337,5.107938613103029e-06,0.0,-1.2992710626766454e-07,0.0,2.197225296251358,4.292431494002178e-06
0.0,0.0002909913280348801,-1.1634213366833245e-07,0.0,-344.85632784884126,2433600,2.7871279707705715e-05,1.4552244278135962e-09,391,3324.29,3.006867641594666e-05,4.676106581359307e-06,338,6.97198270888361e-06,0.0,-1.1634213366833245e-07,0.0,2.1972252162013737,5.203863303664649e-06
0.0,0.00021590953930026094,-1.8924972100171347e-07,0.0,-1709.4787436966667,2440800,2.0696526286721644e-05,1.4337690417223683e-09,391,3324.29,2.2831137130687257e-05,6.075375439782873e-06,339,5.790484086680785e-06,0.0,-1.8924972100171347e-07,0.0,2.197225261302221,5.818500909051649e-06
0.0,0.00025190352678239515,-1.044314093979706e-07,0.0,-83.65990878976527,2448000,2.5575301413623276e-05,1.7723086491720003e-09,391,3324.29,2.7948434047689088e-05,5.4876354346957836e-06,340,7.301454801199805e-06,0.0,-1.044314093979706e-07,0.0,2.1972252231394807,5.422435737920884e-06
0.0,0.0001995118439053308,-1.448882762206616e-07,0.0,-1387.0469897277392,2455200,1.905019178865233e-05,9.672395370369064e-10,391,3324.29,2.1109877496092208e-05,4.8502187221151225e-06,341,5.0081797242320255e-06,0.0,-1.448882762206616e-07,0.0,2.197225255177765,4.954661090361995e-06
0.0,0.0002173752751340958,-1.0022782038281558e-08,0.0,-967.5188802520828,2462400,2.1395296863997812e-05,9.30220082284133e-10,390,3324.29,2.3352827771804314e-05,4.94501707847851e-06,342,5.584784770448881e-06,0.0,-1.0022782038281558e-08,0.0,2.1972252215315864,5.132893237323946e-06
0.0,0.00022729966101034431,-2.0337315554632295e-07,0.0,-840.979020135223,2469600,2.1382391242081284e-05,1.1575233005213889e-09,390,3324.29,2.3449579158980345e-05,5.176731613205702e-06,343,5.41498940190336e-06,0.0,-2.0337315554632295e-07,0.0,2.197225249204686,5.172973794808742e-06
0.0,0.00022044315833124443,-8.998168947940838e-08,0.0,-1199.1366385136428,2476800,2.2422282935226412e-05,1.100501199255762e-09,390,3324.13,2.4377165856454215e-05,4.987885720702532e-06,344,6.017213997318828e-06,0.0,-8.998168947940838e-08,0.0,2.197225263941856,4.976773377933492e-06
0.0,0.00027203615300219096,-1.72989399064555e-07,0.0,-852.7207327138517,2484000,2.4316674432368154e-05,1.7422131132060682e-09,390,3324.13,2.626556541536962e-05,4.963559403494007e-06,345,7.828895422165461e-06,0.0,-1.72989399064555e-07,0.0,2.1972252328020843,4.880892249039034e-06
0.0,0.00020421205098066652,-1.7561898837590048e-07,0.0,-1095.1744656046988,2491200,2.1659433375192287e-05,1.2976978815287305e-09,391,3324.13,2.334693929280244e-05,4.5955514660511375e-06,346,6.578265244859381e-06,0.0,-1.7561898837590048e-07,0.0,2.197225270242918,4.108452514361806e-06
0.0,0.0002670993874297587,-1.655669174348556e-07,0.0,-343.44005459177436,2498400,2.6115501461308414e-05,1.3876110427194787e-09,391,3324.13,2.8472423051380912e-05,3.762781377150548e-06,347,6.625149887159116e-06,0.0,-1.655669174348556e-07,0.0,2.197225187909666,3.7784273509561236e-06
0.0,0.00020689228808878725,-1.0037788342566488e-07,0.0,-1422.7277257751805,2505600,1.9792649510423286e-05,1.0475951838802422e-09,391,3324.13,2.1826366895786865e-05,3.892172047166862e-06,348,5.2625108031087695e-06,0.0,-1.0037788342566488e-07,0.0,2.197225280404091,3.916679801553601e-06
0.0,0.000291895160360019,-6.003126955665428e-08,0.0,-153.06639946493996,2512800,2.811625334621331e-05,1.4441999379501509e-09,391,3324.23,3.0330386514715764e-05,3.4791797094346944e-06,349,7.412755318777888e-06,0.0,-6.003126955665428e-08,0.0,2.19722526045388,3.976467534976539e-06
0.0,0.00018169726745509727,-1.153194094207549e-07,0.0,-1811.1862967558325,2520000,1.8141524027790383e-05,9.288042274659536e-10,390,3324.23,2.0325628530724296e-05,5.002395609861103e-06,350,4.7332570633798696e-06,0.0,-1.153194094207549e-07,0.0,2.1972253037056984,4.923236726099468e-06
0.0,0.0002537348627700138,-9.800277364305972e-08,0.0,-205.97865773483872,2527200,2.4654012863386867e-05,1.6134649790018519e-09,391,3324.23,2.669148088086461e-05,4.312714001187488e-06,351,7.259436111928584e-06,0.0,-9.800277364305972e-08,0.0,2.1972252934035796,4.29404726385688e-06
0.0,0.0002282085214932262,2.120422854374799e-09,0.0,-1255.6012108722025,2534400,2.097258455580188e-05,1.416485948303427e-09,390,3324.23,2.3018044937873083e-05,3.432263574767417e-06,352,6.242490120146546e-06,0.0,2.120422854374799e-09,0.0,2.1972252655717375,3.148020752185311e-06
0.0,0.0002889342202130383,-8.051325226165324e-08,0.0,-492.7383091281662,2541600,2.7728219958846004e-05,1.5200897446709698e-09,391,3324.23,2.978637753699332e-05,2.074193416324495e-06,353,7.33507274901881e-06,0.0,-8.051325226165324e-08,0.0,2.1972252489082393,2.4981320528706335e-06
0.0,0.0002570807215558655,-8.755451505861072e-08,0.0,-1088.5595406441587,2548800,2.3767708872977056e-05,1.3844171234800992e-09,391,3324.23,2.606075506502306e-05,3.364886040933825e-06,354,6.541079280107987e-06,0.0,-8.755451505861072e-08,0.0,2.1972252958918377,3.438982413618374e-06
0.0,0.0002431204737770114,-1.2471460911543876e-07,0.0,-870.4646500745715,2556000,2.5639719968676667e-05,1.388822718882058e-09,391,3324.37,2.7662134058317487e-05,4.020225071254901e-06,355,6.1143752891067625e-06,0.0,-1.2471460911543876e-07,0.0,2.197225235460927,3.884513102987184e-06
0.0,0.00020480232438372363,-5.396719298953838e-08,0.0,-1438.4638643107812,2563200,1.922515405197604e-05,1.2569599062846901e-09,391,3324.37,2.1221811843519943e-05,4.136258453616478e-06,356,6.100321276774809e-06,0.0,-5.396719298953838e-08,0.0,2.1972253025334982,4.127312907226633e-06
0.0,0.0002077002518537559,-1.871562929259318e-07,0.0,-741.6975823675356,2570400,2.0744186196674534e-05,1.0298041924531217e-09,391,3324.37,2.296013731753401e-05,3.8228629766304295e-06,357,5.71152953860456e-06,0.0,-1.871562929259318e-07,0.0,2.197225257640793,3.5600101374989715e-06
0.0,0.0002415312245578086,-6.270324062726187e-08,0.0,-539.7210608354258,2577600,2.2064752481240263e-05,1.3553352689846292e-09,391,3324.37,2.4165478509371853e-05,3.732629311823105e-06,358,6.146439726720666e-06,0.0,-6.270324062726187e-08,0.0,2.197225302713258,3.744477981046299e-06
0.0,0.0002130463338646807,-1.0581426549650199e-07,0.0,-1433.2522362517964,2584800,2.0338679483584372e-05,1.0454617402034313e-09,391,3324.37,2.237875842822223e-05,3.100127694074698e-06,359,5.642248645917921e-06,0.0,-1.0581426549650199e-07,0.0,2.1972252519326236,2.912226492297739e-06
0.0,0.00030543233807103814,-9.136905949303868e-08,0.0,-227.7912412809001,2592000,3.066736531884039e-05,1.918243638449276e-09,391,3324.36,3.28380222284822e-05,1.79181111845369e-06,360,7.802083292844899e-06,0.0,-9.136905949303868e-08,0.0,2.1972252067592413,1.8631149134024347e-06
0.0,0.00020774377801099973,1.1147240754436379e-07,0.0,-1777.3126917619177,2599200,1.9443125600415688e-05,8.990928745422032e-10,391,3324.36,2.1666105585672488e-05,2.3070129131367495e-06,361,5.413046357778854e-06,0.0,1.1147240754436379e-07,0.0,2.197225296345968,2.501105145233128e-06
0.0,0.00025569093813799783,-1.3696528604285408e-07,0.0,-288.7722972278935,2606400,2.466708006724631e-05,1.690604322443617e-09,391,3324.36,2.702902283142858e-05,2.5166233000294763e-06,362,7.16197033186357e-06,0.0,-1.3696528604285408e-07,0.0,2.1972251736991617,3.08302437427695e-06
0.0,0.0002108703917263098,-6.977534179340988e-08,0.0,-1353.5630778467942,2613600,2.076418126674169e-05,9.718102664682382e-10,391,3324.36,2.2978629893276934e-05,4.049655578491278e-06,363,5.627285167869855e-06,0.0,-6.977534179340988e-08,0.0,2.1972253022717414,4.205066249284523e-06
0.0,0.00024940036750612605,-7.741146636201386e-08,0.0,-429.2083331152654,2620800,2.4718909158511953e-05,1.11560714268242e-09,391,3324.36,2.7005986694175454e-05,4.172583528720211e-06,364,6.042389146963669e-06,0.0,-7.741146636201386e-08,0.0,2.197225261885653,4.195527409664495e-06
0.0,0.0002437737662941862,-4.847432160332595e-08,0.0,-854.8118818264554,2628000,2.3093867825456554e-05,1.1157455756289716e-09,391,3324.36,2.532974262750721e-05,3.6061160430579908e-06,365,6.331804364385906e-06,0.0,-4.847432160332595e-08,0.0,2.197225214668683,3.2602061502177313e-06
0.0,0.00026983605814389375,-6.112333583586991e-08,0.0,-860.5137680242443,2635200,2.6005265628689647e-05,1.2783579718404165e-09,391,3324.41,2.8168591790458646e-05,2.825466567464132e-06,366,6.541507608279783e-06,0.0,-6.112333583586991e-08,0.0,2.1972252307934736,2.872050423717166e-06
0.0,0.0001933648748334424,-7.371414849392631e-08,0.0,-1199.7153050529248,2642400,1.902654325711578e-05,8.576414001549275e-10,391,3324.41,2.1240107902429067e-05,3.1784129888804023e-06,367,5.136927380163845e-06,0.0,-7.371414849392631e-08,0.0,2.197225279480061,2.8965111718217707e-06
0.0,0.0002136595724818151,-1.748672070192977e-08,0.0,-734.8375661874576,2649600,2.2108310536619713e-05,1.0867103721044867e-09,391,3324.41,2.4109536383456367e-05,2.326664171876235e-06,368,5.8091705273747356e-06,0.0,-1.748672070192977e-08,0.0,2.1972252650487993,2.179851790421549e-06
0.0,0.0002558104768198177,-7.730906908234663e-08,0.0,-882.9038361763231,2656800,2.3836372280698588e-05,1.231391934496731e-09,391,3324.41,2.601722300706762e-05,1.528925363181121e-06,369,6.378216059921127e-06,0.0,-7.730906908234663e-08,0.0,2.1972252724628256,1.7830318801697995e-06
0.0,0.0002448618498806685,-8.990624701125063e-08,0.0,-1321.012066924378,2664000,2.1929364042732472e-05,1.4052991714625487e-09,391,3324.41,2.4110311222184716e-05,1.6544046257642155e-06,370,6.298972110527088e-06,0.0,-8.990624701125063e-08,0.0,2.197225211729448,1.7316736326671735e-06
0.0,0.00031988798834152416,-1.6768693542882776e-08,0.0,-405.6708631113975,2671200,2.8174118475283368e-05,1.7859670868106778e-09,391,3324.45,3.04301388243785e-05,1.5457136506945162e-06,371,7.501496822102646e-06,0.0,-1.6768693542882776e-08,0.0,2.19722527190491,2.012273068638032e-06
0.0,0.00019428649796591522,-1.0342928461875035e-07,0.0,-2233.132136224083,2678400,1.9111937677547435e-05,1.2070514757756691e-09,391,3324.47,2.1022816006027116e-05,2.5783536858279317e-06,372,5.2713493857937695e-06,0.0,-1.0342928461875035e-07,0.0,2.1972252296234567,2.5627712570794043e-06
0.0,0.00024876118860717086,-1.455072883829425e-07,0.0,-365.32662927152927,2685600,2.3532034777952468e-05,1.1808326328494944e-09,390,3324.47,2.5788403596965074e-05,2.80518592027896e-06,373,7.297748978466317e-06,0.0,-1.455072883829425e-07,0.0,2.1972252853932206,2.9814375597575697e-06
0.0,0.00022816863707408563,-8.073888775993989e-08,0.0,-1746.6427655105158,2692800,2.152576222048509e-05,1.16614367775105e-09,390,3324.47,2.3698719009163646e-05,2.4995060751525e-06,374,6.1153076944224e-06,0.0,-8.073888775993989e-08,0.0,2.1972252482932713,2.5290191932688003e-06
0.0,0.0002246767224403988,5.456814367315012e-09,0.0,-277.0106962831436,2700000,2.0994846057516183e-05,8.337628061846787e-10,391,3324.47,2.2853998341735595e-05,2.745810737993999e-06,375,5.312806090811361e-06,0.0,5.456814367315012e-09,0.0,2.1972252860334183,2.8977423177427364e-06
0.0,0.00021808308491857916,-4.144535596645389e-08,0.0,-978.3384208219708,2707200,1.959600981747798e-05,9.780064905011512e-10,390,3324.47,2.166802948193793e-05,2.8605603786444077e-06,376,5.679712929218234e-06,0.0,-4.144535596645389e-08,0.0,2.197225176165344,3.0572437118584387e-06
0.0,0.0002611526613091594,3.335778273795751e-08,0.0,-1147.7766127224604,2714400,2.458583288635644e-05,1.3643185654956607e-09,390,3324.36,2.651384950879867e-05,2.994463513525794e-06,377,6.277061006971351e-06,0.0,3.335778273795751e-08,0.0,2.197225213864493,3.084873396727915e-06
0.0,0.00020932987210082958,-4.528480906989537e-08,0.0,-1125.5706589893373,2721600,2.0403198789469024e-05,1.0220535931158573e-09,390,3324.36,2.239437880365373e-05,3.01985035636691e-06,378,5.4861523767722265e-06,0.0,-4.528480906989537e-08,0.0,2.1972252394188017,3.263027021862447e-06
0.0,0.00017463658520752433,-1.051242450614731e-07,0.0,-931.8299810984968,2728800,1.8398756936951858e-05,8.049302319625293e-10,390,3324.36,2.0046484401960195e-05,3.926763847962693e-06,379,5.423306268386474e-06,0.0,-1.051242450614731e-07,0.0,2.1972252981183393,3.930610633610151e-06
0.0,0.00022927955020463742,-8.849335507142717e-08,0.0,-902.4263119321021,2736000,2.2107692023577585e-05,1.0954128105385036e-09,391,3324.36,2.4255418574941564e-05,3.2421251225400734e-06,380,5.678423624582236e-06,0.0,-8.849335507142717e-08,0.0,2.197225281492112,3.2487076468660415e-06
0.0,0.00021402341653130097,-1.5288500120212863e-08,0.0,-994.0324072088072,2743200,2.0671337871463747e-05,9.951395587388714e-10,391,3324.36,2.262884599839216e-05,3.358564767683233e-06,381,5.485859208419507e-06,0.0,-1.5288500120212863e-08,0.0,2.1972252475899996,3.6351603050977076e-06
0.0,0.0002606592658513149,-5.8432878187363025e-08,0.0,-308.95636938987275,2750400,2.495188345490505e-05,1.1109871827218458e-09,391,3324.36,2.7016403226464598e-05,4.195038154947004e-06,382,6.501117410640654e-06,0.0,-5.8432878187363025e-08,0.0,2.197225303917966,4.300098764471449e-06
0.0,0.00020307544682789022,-1.9674056598327238e-07,0.0,-1701.8142604496998,2757600,1.8666650675474676e-05,9.205296000802688e-10,391,3324.63,2.058379354042713e-05,4.418886871257327e-06,383,5.076055854403404e-06,0.0,-1.9674056598327238e-07,0.0,2.197225285875734,4.1880077470335576e-06
0.0,0.00023426480854781887,-1.0027883409519891e-07,0.0,-439.93250008908524,2764800,2.1528284159654938e-05,1.3093771765856196e-09,391,3324.63,2.3270635947702796e-05,4.658845840258476e-06,384,6.680755783438081e-06,0.0,-1.0027883409519891e-07,0.0,2.1972252710597227,4.672964460480195e-06
