episode_length,avg_q_retraced,avg_q_selected,q_loss,policy_gradient_loss,advantage_norm,frames,policy_gradient_bias_correction,policy_loss,PMM:episode_rewards,epoch_idx,model_prob_std,rollout_prob_std,grad_norm,explained_variance,fps,P09:episode_rewards,P01:episode_rewards,policy_entropy
3324.22,-1.4074074381267716e-05,-1.3831532721934404e-05,7.927383236782767e-09,4.262456841052733e-07,0.0006770190283181592,2750400,2.039542226354594e-09,4.2828522387168845e-07,0.0,382,0.011408592025983898,0.011298005115116501,1.5542335942053402e-05,-44792418717.28196,312,0.0,0.0,2.191975436411035
3324.28,-9.614575328314264e-06,-1.0499795463395593e-05,4.63153086986502e-09,3.622379280870212e-07,0.000471228508873575,2757600,-6.26487680640816e-10,3.6161144105075766e-07,0.0,383,0.011414404741153315,0.011306083965701636,1.1400835940715823e-05,-inf,312,0.0,0.0,2.1919703504774306
3324.28,-1.0990131572510343e-05,-1.0528823097627799e-05,4.179243872885987e-09,3.10843361143498e-07,0.00042895011544853413,2764800,-6.441231396615147e-10,3.101992379344665e-07,0.0,384,0.011429808308868101,0.011299119171253735,1.01050336749524e-05,-inf,311,0.0,0.0,2.191956463248871
3324.28,-1.3454364319006353e-05,-1.3625530667306302e-05,4.066135303997226e-09,2.885361995502858e-07,0.00045701441518079843,2772000,7.335271026110206e-10,2.8926972924676406e-07,0.0,385,0.01144612461131401,0.011302049213542392,1.104406381385683e-05,-inf,311,0.0,0.0,2.1919421563703545
3324.28,-9.321489806876783e-06,-9.26199716598894e-06,6.854521914250697e-09,4.4130791869477056e-07,0.0006405153923808773,2779200,-7.630278355098397e-10,4.405448943779307e-07,0.0,386,0.011464245857845836,0.011316386207521808,1.5538653276949073e-05,-inf,311,0.0,0.0,2.1919257400401686
3324.28,-1.0433186648067214e-05,-1.0770602615486745e-05,4.285765504802844e-09,2.966393902623172e-07,0.0004620140541248058,2786400,6.875808481079511e-10,2.973269697444154e-07,0.0,387,0.01147623696384173,0.011328611423744372,1.0820325589809135e-05,-inf,312,0.0,0.0,2.191913798372582
3324.32,-7.70469674835663e-06,-7.755554306289099e-06,6.621260296312558e-09,8.823988098187176e-07,0.0006666306063161819,2793600,1.4141953727124811e-09,8.838130109720429e-07,0.0,388,0.011494376935353058,0.011339826917660141,1.5833133046900864e-05,-1998925242739.115,312,0.0,0.0,2.1918970478527133
3324.32,-9.142132578994104e-06,-8.486330178307785e-06,4.235623866741966e-09,1.535084188315118e-07,0.0004436966466078251,2800800,-1.0347512763922061e-09,1.5247366706308003e-07,0.0,389,0.011503115904138045,0.011338485941024764,1.0573003668291453e-05,-inf,312,0.0,0.0,2.1918890846500947
3324.32,-1.0758717329219996e-05,-1.0951523336094247e-05,5.08012428669177e-09,3.60454073383469e-07,0.0004888896843856454,2808000,-5.547312825374437e-10,3.598993504903813e-07,0.0,390,0.011504020249648462,0.01134110551630516,1.209939243372413e-05,-inf,312,0.0,0.0,2.191888207916229
3324.32,-9.703328143861278e-06,-9.77322739819852e-06,4.8758673543671e-09,1.5471392215501407e-07,0.00053979246300533,2815200,-1.3697465426999757e-10,1.5457694676999963e-07,0.0,391,0.011495036336386369,0.011341496095524501,1.2809801818503387e-05,-inf,312,0.0,0.0,2.1918965653042317
3324.32,-7.0776872913693425e-06,-7.503372197146428e-06,4.079890667565415e-09,1.818382206228386e-07,0.0004828580599182544,2822400,1.0751465373240145e-09,1.829133705799095e-07,0.0,392,0.011492012946031218,0.011344412402878146,1.1455685535457204e-05,-inf,312,0.0,0.0,2.1918997687006754
3324.32,-3.578562357717032e-06,-3.587694104024044e-06,7.236562667922084e-09,3.2737036939914296e-07,0.0006455570439809038,2829600,3.097143132388108e-10,3.2768007457272496e-07,0.0,393,0.011508855734158448,0.01134520377001661,1.557157634151803e-05,-inf,312,0.0,0.0,2.191884526925743
3324.35,-5.922296588034098e-06,-5.647639629787477e-06,5.999350076694012e-09,4.7487966566231256e-07,0.0005440238255263252,2836800,-2.9214734178877343e-10,4.7458751604103505e-07,0.0,394,0.011496499927465624,0.011348407046227459,1.2789676714629888e-05,-inf,312,0.0,0.0,2.1918959014237416
3324.35,-1.5402343570501394e-05,-1.513210685422132e-05,4.111003658502238e-09,4.835961118366204e-07,0.000447704410397114,2844000,4.2104578630857445e-10,4.84017154399325e-07,0.0,395,0.011483736697395351,0.011349496008886965,1.095138080659385e-05,-1234678991319.782,312,0.0,0.0,2.19190779613038
3324.35,-1.2500266212620252e-05,-1.2294241627298213e-05,4.1859247486659606e-09,5.591997484562966e-07,0.00043789653439590986,2851200,-9.705957559650755e-10,5.582291527862969e-07,0.0,396,0.01148546189620411,0.011363050537405626,1.1036961088377462e-05,-inf,312,0.0,0.0,2.191906733462419
3324.35,-1.554597180909686e-05,-1.4976516338453332e-05,6.969460902614818e-09,5.267397765539534e-07,0.0006255622676378224,2858400,-4.360458538662351e-10,5.263037277125157e-07,0.0,397,0.011492762427786907,0.011364132961117854,1.5052419818295544e-05,-333529710209.282,312,0.0,0.0,2.191899927652702
3324.35,-1.5100367225797872e-05,-1.5284278475020426e-05,4.8934778980003865e-09,4.229684209739961e-07,0.00045236697135707675,2865600,-6.856636113788597e-10,4.2228276000202827e-07,0.0,398,0.011498670203995608,0.011363778398187448,1.1063217587921406e-05,-inf,312,0.0,0.0,2.191894255573787
3324.32,-2.008773228746057e-05,-2.0382758670426225e-05,6.878197134465525e-09,5.137407080509545e-07,0.000619385059644556,2872800,2.2915716098193865e-09,5.160322780797502e-07,0.0,399,0.011499526358379555,0.011363981575224667,1.4975504592250212e-05,-inf,312,0.0,0.0,2.1918934795875398
3324.32,-1.9816866153185343e-05,-2.0044476178980632e-05,4.054105390171643e-09,4.4156137652285296e-07,0.0004564138770051667,2880000,-1.2591750781041407e-09,4.403022008576709e-07,0.0,400,0.0115038436871495,0.011371203055974863,1.1358499403783905e-05,-inf,312,0.0,0.0,2.191889804857118
3324.32,-1.658752416586948e-05,-1.703008039134335e-05,4.806610596092498e-09,7.31358998539655e-07,0.0005114904010940851,2887200,-8.75769672271898e-10,7.304832316638696e-07,0.0,401,0.01150758034634655,0.011368779506898985,1.2480127872887537e-05,-inf,312,0.0,0.0,2.191886321438683
3324.32,-1.4006820623324997e-05,-1.3920097350726927e-05,4.299265035230073e-09,3.164199343864816e-07,0.00047866774037585297,2894400,3.663220517276578e-10,3.1678625406592773e-07,0.0,402,0.011513300108878561,0.011381416137899374,1.1681340761434441e-05,-inf,312,0.0,0.0,2.1918812607394327
3324.32,-1.4286723415861359e-05,-1.546874276819855e-05,6.052187820219012e-09,4.893575331151573e-07,0.000555001234509088,2901600,6.507170440843773e-10,4.900082516450923e-07,0.0,403,0.011518224123167914,0.011397280516622206,1.2960930490181257e-05,-inf,312,0.0,0.0,2.1918776092793233
3324.32,-1.4907151365814713e-05,-1.4934402283076438e-05,7.950983227942208e-09,5.154956120108466e-07,0.0006176754456648614,2908800,-8.780169843936216e-11,5.154078105768926e-07,0.0,404,0.011516162927025958,0.011383522690517737,1.4311983024242108e-05,-132087320635.7591,312,0.0,0.0,2.1918795126108894
3324.48,-1.741541331804391e-05,-1.713848353116521e-05,6.354829483950035e-09,8.449020346135856e-07,0.0005443147342667585,2916000,5.552899329689874e-10,8.454573161613123e-07,0.0,405,0.011519930865861987,0.011401597258965017,1.3246096205345903e-05,-inf,312,0.0,0.0,2.1918758984154496
3324.48,-1.9346428712160845e-05,-1.9325837746205806e-05,3.4480167495306636e-09,5.986528043240504e-07,0.0003988410262294951,2923200,-8.903001581855379e-10,5.977625089467356e-07,0.0,406,0.01153180089904853,0.011402525730029478,9.934824262620723e-06,-inf,312,0.0,0.0,2.191865018268742
3324.48,-2.1294861958989397e-05,-2.1328605156723692e-05,3.6401247506646623e-09,5.003657262964762e-07,0.00036530314545621146,2930400,-2.5360266369557946e-10,5.001121226748461e-07,0.0,407,0.01153116903588097,0.0114007771404943,9.03905221436234e-06,-inf,312,0.0,0.0,2.191865762301854
3324.48,-2.409375950060287e-05,-2.3912336321486283e-05,5.983868202028747e-09,2.6517715652031614e-07,0.0005989722641146169,2937600,1.7453000746830012e-09,2.669224592238516e-07,0.0,408,0.011547024019639054,0.011408056663361591,1.401990039680549e-05,-inf,312,0.0,0.0,2.191850925800662
3324.48,-1.5991371734629034e-05,-1.6761708839724013e-05,4.286427111685898e-09,4.6001227328459263e-07,0.0004862621224736388,2944800,-2.694535481953611e-10,4.5974282111650867e-07,0.0,409,0.011556109630953448,0.0114056635038066,1.17796658867719e-05,-inf,312,0.0,0.0,2.1918425709516187
3324.63,-1.9123973387296343e-05,-1.8192954723901713e-05,7.943425821553356e-09,9.33969693966498e-07,0.0006538090452510466,2952000,1.5931421797066993e-09,9.355628414996187e-07,0.0,410,0.011562883543804109,0.011422126701153399,1.5545301087838056e-05,-101218337272.91876,312,0.0,0.0,2.1918360717239835
3324.63,-2.3550795834789968e-05,-2.3851184764355694e-05,3.951012434663736e-09,7.608854774986634e-07,0.00041411091105544526,2959200,7.652692068937841e-10,7.616507402470715e-07,0.0,411,0.011561854176060666,0.011424909669772857,1.0225397909634095e-05,-inf,312,0.0,0.0,2.1918370077155886
3324.63,-1.909944772232992e-05,-1.9736621173626824e-05,3.6193388825278482e-09,6.050154145921395e-07,0.00041758490891477356,2966400,-1.5984388450990702e-09,6.034169718778626e-07,0.0,412,0.011557790687315108,0.01143102850051715,9.875275076053091e-06,-inf,312,0.0,0.0,2.1918407860918654
3324.63,-9.279865469434853e-06,-9.619724991020359e-06,3.6809675438573675e-09,2.2180324717149507e-07,0.00042938741977918633,2973600,-1.5256425819985583e-09,2.2027760520889064e-07,0.0,413,0.011552634085454639,0.011418956803187493,1.0131325254903247e-05,-inf,312,0.0,0.0,2.1918453055998635
3324.63,-1.0670575357028095e-05,-1.0834416155192258e-05,5.5518076288449615e-09,4.7650092761313527e-07,0.0005816610043984568,2980800,7.96678342388174e-10,4.772976102641314e-07,0.0,414,0.011567668192108313,0.011433843862334335,1.3822639151899901e-05,-268108780022.03452,312,0.0,0.0,2.191831599429802
3324.63,-1.1341507860409128e-05,-1.1595711424413078e-05,5.692613200411766e-09,4.833346711150297e-07,0.0005517957276796801,2988000,2.511074683260142e-09,4.858457460780898e-07,0.0,415,0.011582303790870817,0.011434800583898782,1.316446725223319e-05,-inf,312,0.0,0.0,2.1918185650072397
3324.59,-1.2698393184362228e-05,-1.3074787318271681e-05,6.641459914404339e-09,4.2204190054676416e-07,0.0006342303629007495,2995200,8.349205050696969e-10,4.228768226309675e-07,0.0,416,0.011591775564159017,0.011435331504400228,1.5381075880059493e-05,-1020395985033.1078,312,0.0,0.0,2.19181041266237
3324.59,-1.0671544515592854e-05,-1.0924063573702552e-05,3.4481199949733135e-09,5.929278872812841e-07,0.00041394056054155486,3002400,1.4296523393099316e-09,5.943575401878196e-07,0.0,417,0.011595597027470825,0.011453430644882025,9.789824207138771e-06,-inf,312,0.0,0.0,2.1918068337093586
3324.59,-1.4165263386265464e-05,-1.3393417737240302e-05,3.4780942219270013e-09,4.713867390542709e-07,0.00038664404502066315,3009600,4.3752949961167994e-10,4.718242688279008e-07,0.0,418,0.01160398360062256,0.011469702215759086,9.317363599612022e-06,-inf,312,0.0,0.0,2.191799224506725
3324.59,-1.6712211390731968e-05,-1.6541010607647173e-05,5.815345842923562e-09,6.61352609613784e-07,0.0005978458507766369,3016800,-3.559647077198875e-10,6.609966458924984e-07,0.0,419,0.011608383737272883,0.011453682668741163,1.438333783621052e-05,-inf,312,0.0,0.0,2.1917949863274893
3324.59,-1.3099269550936682e-05,-1.3389714480423259e-05,3.729164077911422e-09,4.1746442011162e-07,0.000428304449411066,3024000,-1.1712620137913828e-09,4.1629315731192623e-07,0.0,420,0.011606723813675144,0.011458670907905177,1.0377521228181512e-05,-inf,312,0.0,0.0,2.1917960465017448
3324.66,-6.524432662807443e-06,-6.243228456139665e-06,6.4497835421555455e-09,2.6169322801634384e-07,0.000635314477877564,3031200,-3.5337969180464065e-10,2.613398515836779e-07,0.0,421,0.01160803511635297,0.011466267055304593,1.5046665490926565e-05,-inf,312,0.0,0.0,2.1917952482977876
3324.66,-9.21151561837654e-06,-9.066629319625414e-06,3.35289545587975e-09,2.0473948803276373e-07,0.000353771776442432,3038400,9.647800081543101e-11,2.0483596352850408e-07,0.0,422,0.011612920382481424,0.011482438595285492,8.66499362849849e-06,-inf,312,0.0,0.0,2.1917906003055116
3324.66,-1.711683856985483e-05,-1.7019739919518658e-05,4.3268490019609444e-09,2.3947917124965977e-07,0.00044292004731970796,3045600,3.710221750265142e-11,2.395162713190374e-07,0.0,423,0.011620988506656238,0.011482290545633683,1.074103638622626e-05,-inf,312,0.0,0.0,2.191783259498379
3324.66,-1.1604623520187243e-05,-1.1897300498990462e-05,4.568361437854485e-09,4.926429103082502e-07,0.00044550503012186394,3052800,5.46649550570045e-10,4.93189563244219e-07,0.0,424,0.011622837588545822,0.01148931784769668,1.1060958661518578e-05,-inf,312,0.0,0.0,2.1917816119723854
3324.66,-8.253812634369336e-06,-8.954852107289449e-06,5.2633134347886675e-09,2.675147832474494e-07,0.0005379681738122208,3060000,2.7518271401717422e-09,2.7026660939384896e-07,0.0,425,0.011631706818832311,0.011481400214347537,1.2938206651099013e-05,-inf,312,0.0,0.0,2.1917737296964748
3324.66,-7.285076682877005e-07,-9.60511432288426e-07,5.26930500656497e-09,1.3190894133023725e-07,0.0005237377601516722,3067200,-5.802117088914224e-10,1.3132872898852617e-07,0.0,426,0.011625192333653412,0.011494095700388902,1.2484253648343156e-05,-inf,312,0.0,0.0,2.1917798387247416
3324.76,4.748252792462758e-06,4.68696636942339e-06,6.162715942592876e-09,6.545662448427165e-08,0.0005674460730173867,3074400,1.0403991436775734e-09,6.649702367193759e-08,0.0,427,0.011634199960728878,0.011503317521308504,1.3711559366800247e-05,-inf,312,0.0,0.0,2.1917711340245747
3324.76,-5.799115894114994e-06,-5.0913285372895315e-06,4.702602176900052e-09,2.135103495648435e-07,0.0004873740389131151,3081600,8.376633405769352e-11,2.135941154458475e-07,0.0,428,0.011625791675480151,0.011488755939604724,1.2185653046533562e-05,-inf,312,0.0,0.0,2.191779115575331
3324.76,-1.2715375540273074e-05,-1.2397950384074913e-05,3.378206881274725e-09,3.551327639944326e-07,0.00041798799704030934,3088800,-9.883195091071963e-10,3.541444452146248e-07,0.0,429,0.011618316189790014,0.011509751409671648,9.742496085100319e-06,-inf,312,0.0,0.0,2.191786097622422
3324.76,-1.139031793015766e-05,-1.169438923406168e-05,4.341048348279082e-09,3.516157824301832e-07,0.0005198507918669923,3096000,-1.778852813104645e-10,3.514378973957911e-07,0.0,430,0.011624311473191021,0.011501038280603964,1.207894345369843e-05,-113411732704.62067,312,0.0,0.0,2.1917803907110582
3324.76,-7.769020594537241e-06,-7.181275590353424e-06,5.0250022022730396e-09,2.231608519698553e-07,0.0004621955078542605,3103200,2.1721915437587806e-09,2.2533304429388292e-07,0.0,431,0.011627974617899722,0.011511631500618303,1.1368838481557891e-05,-inf,312,0.0,0.0,2.1917770175147715
3324.78,-1.978816766271601e-05,-1.923040399796855e-05,7.1497703649903126e-09,7.984210120341449e-07,0.0006381792713723206,3110400,8.32536963673768e-10,7.992535460552926e-07,0.0,432,0.011632634522519895,0.011519170606923444,1.5794421423286806e-05,-26408074184.28565,312,0.0,0.0,2.1917728817425655
3324.78,-2.0473724192222576e-05,-2.054409756978703e-05,3.3788304400673944e-09,4.3878943693672134e-07,0.0003984332151366296,3117600,7.851106331963926e-10,4.395745520891065e-07,0.0,433,0.011641280392293259,0.011522719357088797,9.70201604247027e-06,-inf,312,0.0,0.0,2.1917645088516213
3324.78,-2.0723158906486075e-05,-2.1147948660577054e-05,4.591204890226511e-09,5.120700019611612e-07,0.00046291372070967967,3124800,2.810074922279899e-09,5.148800843782674e-07,0.0,434,0.011645993990133762,0.011523157227562652,1.187241797132965e-05,-inf,312,0.0,0.0,2.1917601331989602
3324.78,-2.3652489324679967e-05,-2.3130542868033093e-05,3.6291974970017245e-09,5.090075950328576e-07,0.0004166677972231957,3132000,-5.097336319092489e-10,5.084978612074794e-07,0.0,435,0.01164918198239147,0.011519671820274125,1.0119065655455201e-05,-117860464443.78218,312,0.0,0.0,2.1917570537612554
3324.78,-2.024898001395957e-05,-2.0989655499797374e-05,4.68401798411107e-09,6.19497667729576e-07,0.0005568690367977791,3139200,-1.1025298860843746e-09,6.183951400521673e-07,0.0,436,0.011642920734427336,0.011530828103681817,1.289324020125093e-05,-46405102892.36231,312,0.0,0.0,2.1917627593827627
3324.78,-1.6949184459809616e-05,-1.780675660121632e-05,4.253178708980378e-09,5.471769858799916e-07,0.0004658159723890419,3146400,-3.201420442280934e-10,5.46856837504492e-07,0.0,437,0.011637831123560548,0.01152519056255678,1.0795205348401988e-05,-inf,312,0.0,0.0,2.1917678558448004
3324.66,-2.7504717027030757e-06,-3.3522078580987337e-06,6.0983434980311916e-09,3.476779930614611e-07,0.0005549435779699014,3153600,-4.948172458224609e-10,3.4718317614749035e-07,0.0,438,0.011625909311364275,0.011524096298186732,1.3043372918895463e-05,-inf,312,0.0,0.0,2.1917788480198577
3324.66,-2.6274666697738704e-06,-2.6519864376358084e-06,3.7134421376840663e-09,-7.218972988511744e-08,0.00042260664457365754,3160800,9.08729957685828e-10,-7.128099926043002e-08,0.0,439,0.011638728516927132,0.011529823722048587,1.0213745327810782e-05,-inf,312,0.0,0.0,2.1917665491441283
3324.66,-6.0395665692563544e-06,-5.321207622010379e-06,3.5532180295022767e-09,2.4200737454982236e-07,0.00040855499785848567,3168000,9.400034108956637e-10,2.429473752815373e-07,0.0,440,0.011646879994724359,0.011536290214271359,9.878474935283104e-06,-inf,312,0.0,0.0,2.1917590688239965
3324.66,-1.1333405221605409e-05,-1.199438378347681e-05,3.910618286745311e-09,4.3963383628363827e-07,0.0004935534180190093,3175200,1.6154407061014006e-09,4.412492779945737e-07,0.0,441,0.011657176505227292,0.011548554168905687,1.1308946011356296e-05,-inf,312,0.0,0.0,2.1917495149090174
3324.66,-6.8743627688823e-06,-6.547493093160299e-06,3.3329712216830362e-09,2.0598699394523313e-07,0.0004458897757009193,3182400,-9.10472046796072e-10,2.0507652078078775e-07,0.0,442,0.011655333097358899,0.011547090580080827,1.0396658250847152e-05,-inf,312,0.0,0.0,2.1917512801431474
3324.68,-8.988632907529196e-06,-9.61226031613491e-06,6.291194245205563e-09,3.696468228897335e-07,0.0006025126804073632,3189600,2.2204331223972368e-10,3.698688670172083e-07,0.0,443,0.011650037905342423,0.011554680039392563,1.44373055440511e-05,-57803636112.84318,312,0.0,0.0,2.191756676258291
3324.75,-1.066500382794913e-05,-1.0352224993445273e-05,2.938036122122897e-09,5.156698526375164e-07,0.0003654637686800801,3196800,-2.3676520398543604e-10,5.154330839454892e-07,0.0,444,0.011648770002889879,0.011549961149254167,8.973148039561604e-06,-inf,312,0.0,0.0,2.1917579986520734
3324.75,-1.0647881609252688e-05,-1.1059296642797346e-05,3.0245578438964413e-09,2.345768103464147e-07,0.00038460810867152733,3204000,7.743567695180415e-10,2.3535116504483765e-07,0.0,445,0.011649502096734645,0.011552120280999039,9.023562682407722e-06,-inf,312,0.0,0.0,2.1917572350256025
3324.75,-1.0636383518808856e-05,-9.884638927658708e-06,3.67104317326557e-09,2.791983676607883e-07,0.0004111551410403566,3211200,1.001838201526372e-09,2.8020020692080474e-07,0.0,446,0.011663030995962718,0.011556335912386655,9.524284886838753e-06,-inf,312,0.0,0.0,2.191744679837
3324.75,-1.3464337761224524e-05,-1.3337180723497524e-05,3.954756256141514e-09,2.561365654447445e-07,0.0004982929662111576,3218400,-5.823253961597896e-10,2.555542396637803e-07,0.0,447,0.011672365295358257,0.011561311892007117,1.1219971669689823e-05,-53619687210.59903,312,0.0,0.0,2.191735707735889
3324.75,-1.607978699325339e-05,-1.5730715070014086e-05,2.95325813104434e-09,2.786267352850212e-07,0.00037460073723486956,3225600,1.0685570626678686e-09,2.7969529087334905e-07,0.0,448,0.0116734883041126,0.011567728231739864,8.970496342092764e-06,-inf,312,0.0,0.0,2.191734534495722
3324.81,-1.490879267929279e-05,-1.5781969696378824e-05,4.896367934039713e-09,5.026218078307303e-07,0.0004990664059750312,3232800,-7.261572197862975e-10,5.01895649183267e-07,0.0,449,0.011660892714687168,0.011571430893880982,1.2138970022113032e-05,-138870464336.12936,312,0.0,0.0,2.191746068530613
3324.81,-1.3208971260740198e-05,-1.3262680541965027e-05,3.366553764575436e-09,5.095177744235138e-07,0.0003999493931151875,3240000,-5.374640593620047e-10,5.089803051320071e-07,0.0,450,0.0116611479709871,0.011578392360344646,9.947856149177679e-06,-inf,312,0.0,0.0,2.1917458924414617
3324.81,-5.391629537558377e-06,-5.181055471102804e-06,3.313275255413635e-09,2.9030753561059536e-07,0.00039813922861801855,3247200,1.0972449820402458e-09,2.914047802505388e-07,0.0,451,0.011640380616342105,0.011562486960842845,9.683267468901325e-06,-inf,312,0.0,0.0,2.191765575500326
3324.81,-6.24285363979599e-06,-6.525992609928183e-06,4.650524860509032e-09,-2.158711922826987e-08,0.0005263202449604002,3254400,8.526050625083733e-10,-2.07345151047001e-08,0.0,452,0.011637378869101829,0.011568245548519077,1.1992786682273468e-05,-inf,312,0.0,0.0,2.1917686278049393
3324.81,-5.026633445352494e-06,-5.492799715556226e-06,4.398191378886421e-09,8.714401688367073e-08,0.0004439513225046683,3261600,-4.297412959956535e-10,8.671427469380659e-08,0.0,453,0.011637972321647103,0.011570870940063501,1.0822370178330457e-05,-inf,312,0.0,0.0,2.1917680785264917
3324.81,-5.5433539490987055e-06,-5.527260083653117e-06,7.847394810577242e-09,2.0878573003607423e-07,0.0006090852208216414,3268800,1.8348513512272713e-09,2.106205820322586e-07,0.0,454,0.011635465153355012,0.011575007648897113,1.483896835077236e-05,-inf,312,0.0,0.0,2.1917707189807185
3324.49,-5.290445159414262e-06,-5.059008451085702e-06,4.883645593552807e-09,5.199652876635763e-07,0.0004509319378799141,3276000,-8.82288166926906e-11,5.198770561441254e-07,0.0,455,0.01164775987296173,0.01157447684083193,1.0746537312825008e-05,-inf,312,0.0,0.0,2.191759439722571
3324.49,-7.204786366705763e-06,-7.0979943796760844e-06,3.3979691050255976e-09,2.6196059165861595e-07,0.0003895706819941305,3283200,5.392710717118688e-10,2.6249986335483243e-07,0.0,456,0.011645670035723397,0.011578086390734096,9.724812102346239e-06,-inf,312,0.0,0.0,2.1917613512056846
3324.49,-8.822730880168034e-06,-9.183938630439785e-06,2.9037091019486032e-09,2.2462306962667796e-07,0.0003485057113796623,3290400,-1.1301925547671228e-10,2.2451005641293476e-07,0.0,457,0.011656701379312722,0.011579464009061218,8.287570145670725e-06,-inf,312,0.0,0.0,2.1917514698152187
3324.49,-2.4572385894485866e-07,-3.0337474559001356e-07,4.10898449376865e-09,1.2880136669684333e-07,0.000516637800431572,3297600,4.816864545816153e-10,1.2928305185155746e-07,0.0,458,0.011655884786883479,0.01158598688768627,1.1584038864475385e-05,-2099636621187493.8,312,0.0,0.0,2.1917521532628905
3324.49,-5.371489361165919e-07,-6.312842149363383e-07,2.7857358947868694e-09,5.245818364327793e-08,0.00036384902058974775,3304800,1.8182240594583774e-10,5.264001111251128e-08,0.0,459,0.011655988622476498,0.011589849790639524,8.744087079330134e-06,-inf,312,0.0,0.0,2.191751915162833
3324.53,7.642674134656896e-06,6.873361477312084e-06,4.534515196436795e-09,1.1583698344450656e-07,0.0005036420047103935,3312000,2.928187540776388e-10,1.1612980329306327e-07,0.0,460,0.011657422932564582,0.011589384894133126,1.1740240562655927e-05,-inf,312,0.0,0.0,2.1917509210961206
3324.53,1.348926136874041e-05,1.3660850037210301e-05,2.5257066902507332e-09,2.5808638287000455e-08,0.0003581167686661201,3319200,-3.459053197300852e-10,2.546273453315349e-08,0.0,461,0.011666251922693972,0.011595852316071392,8.512723275374831e-06,-inf,312,0.0,0.0,2.1917425670573323
3324.53,9.564788896834138e-06,1.0327165177665434e-05,2.761852514297831e-09,-3.1250353621715105e-08,0.0003575388902889676,3326400,7.13215583763501e-11,-3.11790295033048e-08,0.0,462,0.011658109528574325,0.011597663014794568,8.616013037334353e-06,-1322187325495.7734,312,0.0,0.0,2.191750276003565
3324.53,2.940013100462212e-06,1.9920288254692973e-06,4.583516955805399e-09,9.263218110145739e-11,0.00047146481940833757,3333600,1.1724742353120702e-09,1.2651060431314166e-09,0.0,463,0.011650366698272577,0.011597417922061789,1.1181735716503761e-05,-inf,312,0.0,0.0,2.191757753206423
3324.53,6.3956467042519044e-06,6.4780073260332445e-06,4.3595347102027315e-09,-1.236658198225074e-07,0.00045644628056477486,3340800,7.712067045505718e-10,-1.2289461385527213e-07,0.0,464,0.011658382169488406,0.011604271114855591,1.0992141819730571e-05,-inf,312,0.0,0.0,2.1917501752244095
3324.53,3.7073306035085444e-06,3.876732782062754e-06,6.361583828156617e-09,1.7394249089923086e-07,0.0005302716196789233,3348000,1.3978762275909088e-10,1.740822772057585e-07,0.0,465,0.011663549736243175,0.01160955523991977,1.2592373491560129e-05,-inf,312,0.0,0.0,2.1917452659272643
3324.51,-2.4789367770075785e-07,3.3630496209233857e-07,3.977784453326203e-09,-6.790332672301426e-08,0.0004265526961220999,3355200,7.100898098399512e-11,-6.783231295959082e-08,0.0,466,0.011660391168358425,0.011604590313546066,9.851239685039297e-06,-inf,312,0.0,0.0,2.1917486488819127
3324.51,-6.5484013301796246e-06,-6.546228125056653e-06,2.960734170044338e-09,1.427497118256724e-07,0.0003556876371218611,3362400,9.138689183066315e-10,1.4366357977908268e-07,0.0,467,0.011669945354085592,0.011611127209167179,8.567014397956791e-06,-inf,312,0.0,0.0,2.1917395920633638
3324.51,-7.145346641685873e-06,-6.829047001216863e-06,3.3873777748002558e-09,4.601232449728974e-07,0.00040192567102690095,3369600,-9.441731435764958e-12,4.601138059612793e-07,0.0,468,0.01168466094881296,0.011617341525446152,9.659201124123771e-06,-inf,312,0.0,0.0,2.1917257121158022
3324.51,-1.1929111575026782e-05,-1.1732872673421175e-05,5.430729161614454e-09,2.5709571681221626e-07,0.0005731949542194458,3376800,-6.37142999794266e-10,2.564585747933812e-07,0.0,469,0.011691295126027025,0.011621707348061611,1.3762262403706841e-05,-28702648471.1333,312,0.0,0.0,2.191719216674265
3324.51,-1.4076390393025604e-05,-1.3967685199740871e-05,4.1313426624954035e-09,3.3454120132370914e-07,0.0004367289850792366,3384000,-6.509478731672323e-10,3.338902577468669e-07,0.0,470,0.011695751642966002,0.011623336291199344,1.0417827094556815e-05,-inf,312,0.0,0.0,2.191715006503479
3324.39,-9.662242155587908e-06,-1.0263078640898118e-05,5.505801404987761e-09,4.931095458055387e-07,0.0005347001489717433,3391200,4.819563491129516e-10,4.935915044786947e-07,0.0,471,0.011687374486484462,0.01162019712052175,1.2353479158337784e-05,-inf,312,0.0,0.0,2.191722574934127
3324.39,-7.947706687133744e-07,-1.1634027850227757e-06,3.2087762826232847e-09,5.034683184763538e-08,0.0003909613212409503,3398400,9.50526004265133e-11,5.04418873127992e-08,0.0,472,0.011689566623064734,0.011624565055882113,9.386226827658056e-06,-inf,312,0.0,0.0,2.1917203327713817
3324.39,6.585673349148476e-06,6.2306654310087574e-06,3.403238892171607e-09,-6.756671194764263e-08,0.00038626664445536604,3405600,1.5278532580852834e-10,-6.741392706631761e-08,0.0,473,0.011677515065869089,0.01162614796892124,9.32893706888524e-06,-inf,312,0.0,0.0,2.19173110904517
3324.39,8.018669884181114e-06,7.4279704256723684e-06,6.480958988949012e-09,-3.051607877882895e-08,0.0005538918258735977,3412800,7.952469591817209e-10,-2.9720832231907984e-08,0.0,474,0.011665671186092947,0.011620999105895558,1.3285264130724429e-05,-inf,312,0.0,0.0,2.1917426437801786
