grad_norm,epoch_idx,P09:episode_rewards,policy_entropy,explained_variance,approx_kl_divergence,clip_fraction,fps,P01:episode_rewards,policy_loss,advantage_norm,episode_length,PMM:episode_rewards,frames,value_loss
0.04900983853793643,28,225.0,1.7135214023292065,2.0861625671386717e-08,0.004888927577258073,0.26962890625,441,25.0,-0.0010900703200604767,15.968716394901275,313.97,105.75,286720,0.006025802129875047
0.05357740945589037,29,225.0,1.745503520220518,7.450580596923829e-10,0.0037655910973171556,0.2554443359375,441,0.0,-0.0014379837884916924,15.968717116117478,313.6,99.75,296960,0.006728211815374152
0.04831634197086614,30,200.0,1.6603490173816682,-2.6077032089233397e-09,0.00436874448139406,0.301708984375,440,0.0,-0.001469110704783816,15.968712985515594,312.53,94.0,307200,0.004473343772428961
0.04712316467094854,31,200.0,1.662681758403778,3.725290298461914e-09,0.0036997271067548353,0.274755859375,440,0.0,-0.0014380889901076444,15.968699342012405,308.67,81.75,317440,0.003575274623188918
0.049671610876866876,32,175.0,1.7038598380982877,0.0,0.004274897159439206,0.2831787109375,441,0.0,-0.0010938075080048292,15.968706440925597,305.71,75.75,327680,0.005180022448482191
0.04966053630373074,33,175.0,1.6898825667798518,-1.4901161193847657e-09,0.0033058106198438964,0.2377685546875,441,0.0,-0.0012316228639974725,15.968712902069091,301.73,79.0,337920,0.005649408496128672
0.050448151371809316,34,200.0,1.6994640074670315,-1.0430812835693359e-08,0.004040140871802577,0.2742431640625,442,0.0,-0.001043988744095259,15.968716812133788,307.79,97.5,348160,0.005533727914831843
0.05014163569748219,35,177.50000000000023,1.6504025310277939,2.2351741790771484e-09,0.004594903082886503,0.3001220703125,442,0.0,-0.0009732221646117978,15.968714779615402,307.79,97.25,358400,0.00463476320092866
0.045565954968195634,36,152.50000000000023,1.6179053768515588,8.195638656616212e-09,0.0055998315888075465,0.33349609375,443,0.0,-0.00139245320478949,15.96841166615486,300.74,74.0,368640,0.0020531152677142226
0.04448012471367889,37,75.0,1.620968483388424,-5.587935447692871e-09,0.004422429348915102,0.329833984375,444,0.0,-0.0011849633643578271,15.968580675125121,291.91,43.25,378880,0.0020969039330563043
0.04814974702278302,38,75.0,1.6736054211854934,7.078051567077636e-09,0.004572866895318839,0.3343994140625,444,0.0,-0.0017275184764002915,15.968693971633911,292.64,35.5,389120,0.004324423079963571
0.04639489279382645,39,125.0,1.683646274358034,2.3096799850463868e-08,0.004489607879236246,0.289501953125,444,0.0,-0.0010162313574255677,15.968607705831527,293.69,50.0,399360,0.003992458662025911
0.05203657468122882,40,152.50000000000023,1.7059746563434601,1.1175870895385742e-09,0.004521232214460724,0.3063720703125,444,0.0,-0.0013956042443169282,15.968717277050018,304.69,80.25,409600,0.0062285276953844
0.053137557027372884,41,200.0,1.6693748950958252,-1.2665987014770507e-08,0.0036690866559411007,0.2813720703125,444,0.0,-0.001727317889526603,15.968716281652451,309.41,95.0,419840,0.006316274957799806
0.048509346737734105,42,200.0,1.6671055108308792,-1.1175870895385742e-08,0.0039589682350197105,0.272998046875,444,0.0,-0.001408206501218956,15.968715184926987,319.86,106.75,430080,0.006250110202336146
0.05346430331505938,43,202.50000000000023,1.752955012768507,4.470348358154297e-09,0.0031662807526345203,0.25400390625,445,22.500000000000007,-0.0011357282084645704,15.968717747926712,320.74,107.0,440320,0.007352710972008935
0.05417452748717353,44,252.50000000000023,1.7675485625863074,-2.9802322387695314e-09,0.0036112214529680385,0.2832763671875,446,25.0,-0.0017478104626206914,15.968710792064666,327.24,125.25,450560,0.008828062268114677
0.05389289697104711,45,277.5000000000002,1.7568280339241027,-2.2351741790771484e-09,0.00261897836726348,0.1956787109375,446,25.0,-0.0010333426580473315,15.968717658519745,333.76,143.5,460800,0.0096365817903461
0.05465245667882483,46,352.5000000000002,1.7540431842207909,6.332993507385254e-09,0.0032873851986323643,0.2534912109375,446,50.0,-0.0011612251248152461,15.968717795610427,336.65,166.75,471040,0.008984689079079544
0.04836699870766795,47,302.5000000000002,1.7346669793128968,-8.940696716308593e-09,0.003539269109205634,0.2553466796875,446,50.0,-0.0019747176111195586,15.968717712163926,335.77,158.0,481280,0.007867989286933153
0.05268192089722834,48,300.0,1.6726915590465068,1.2665987014770507e-08,0.00378130425141876,0.2615234375,445,50.0,-0.002062749796277785,15.968717479705811,329.58,152.0,491520,0.008230841716340365
0.0506102229687459,49,227.5000000000002,1.6663016818463803,5.960464477539063e-09,0.003952259883715214,0.2549072265625,445,25.0,-0.0009088890983548481,15.968715989589692,320.27,121.0,501760,0.006103151806723872
0.048907471048265726,50,177.50000000000023,1.7392441593110561,4.8428773880004884e-09,0.003923017320664713,0.2620361328125,444,0.0,-0.0010804302946780808,15.968709790706635,309.67,92.5,512000,0.004797338271155116
0.0486557035234762,51,175.0,1.742508491128683,-4.470348358154297e-09,0.0035620139328102597,0.2800048828125,444,0.0,-0.0014592694857128662,15.968715572357178,312.82,88.0,522240,0.005828242145412332
0.04925531768572929,52,152.50000000000023,1.7260662004351617,-4.097819328308106e-09,0.005070767011579847,0.3490478515625,445,0.0,-0.0016542187351660687,15.968709594011306,310.84,77.75,532480,0.003977240570941376
0.050006629589322824,53,177.50000000000023,1.7132478483021258,-1.9371509552001954e-08,0.0041273781633208275,0.32392578125,445,0.0,-0.0017196003755088896,15.96871730685234,314.54,87.5,542720,0.0054106524469716534
0.049881235137553756,54,177.50000000000023,1.6750487804412841,6.332993507385254e-09,0.0032483746757179686,0.2482421875,445,0.0,-0.001421584081981564,15.968716317415238,311.08,82.0,552960,0.007269829703741948
0.0501799466894285,55,227.5000000000002,1.6454421527683736,-1.4156103134155273e-08,0.003828609256083837,0.3101806640625,445,0.0,-0.0016789018038252835,15.968716496229172,315.11,108.5,563200,0.006001817562230371
0.04840836081835666,56,225.0,1.6524803444743157,-1.2293457984924316e-08,0.004587959045113621,0.296435546875,445,0.0,-0.0009726311209306004,15.968715691566468,308.77,95.75,573440,0.004123241237061847
0.04693186041524044,57,150.0,1.6876161076128482,1.564621925354004e-08,0.004017966474577861,0.291015625,445,0.0,-0.0012529051549790894,15.968686282634735,305.57,77.5,583680,0.0037754182036927376
0.04435693155426344,58,100.0,1.619048184901476,4.470348358154297e-09,0.003965441925311097,0.2785400390625,446,0.0,-0.000807585773509345,15.968698400259019,297.79,47.25,593920,0.002730845870591736
0.0467597968060085,59,150.0,1.6720052540302277,1.30385160446167e-08,0.002736866785693337,0.1892578125,446,0.0,-0.0005374691585529945,15.968703109025956,302.19,57.75,604160,0.005454360228243615
0.0479329541026565,60,125.0,1.6697808250784874,-1.080334186553955e-08,0.003327121769257246,0.240478515625,445,0.0,-0.0013747536278970074,15.968714553117753,301.07,63.0,614400,0.005514145896032119
0.04919042759369219,61,200.0,1.6681791454553605,1.0058283805847169e-08,0.003107931238639594,0.2604248046875,445,0.0,-0.001200724734371761,15.968717521429062,310.42,88.25,624640,0.006513259563507745
0.0522949573542521,62,200.0,1.7274551071226596,-2.2724270820617674e-08,0.0036072774574222423,0.26962890625,444,0.0,-0.001048138545593247,15.968715655803681,312.07,92.75,634880,0.005743555389508259
0.05361945539822797,63,250.0,1.744984783232212,7.450580596923828e-09,0.005370313288767648,0.343505859375,442,0.0,-0.0012525786623882595,15.968716675043106,319.74,108.25,645120,0.006979445577044885
0.050082549170231624,64,250.0,1.6676705829799174,-4.470348358154297e-09,0.003604828483094025,0.260107421875,441,0.0,-0.0011256093574047554,15.968716078996659,316.67,105.0,655360,0.0050805989895707174
0.05256178005382904,65,205.00000000000043,1.642938044667244,-8.195638656616212e-09,0.0026849297207377277,0.2137451171875,440,0.0,-0.0008865895577400806,15.968717533349992,322.15,106.25,665600,0.0064662988677810064
0.049148242187984845,66,175.0,1.6076880611479283,1.7881393432617187e-08,0.0035514509045697197,0.255419921875,440,0.0,-0.0018015611029113642,15.968716889619827,322.09,98.5,675840,0.006654407914993499
0.050934740581706404,67,225.0,1.6562499329447746,1.7136335372924803e-08,0.003232096696046938,0.258447265625,440,25.0,-0.0019432333574513905,15.968717616796493,333.58,122.75,686080,0.00983284238827764
0.05238772752010408,68,250.0,1.6353793531656264,-1.4528632164001465e-08,0.003776734435950857,0.2503662109375,439,25.0,-0.0012258062539331148,15.968717795610427,333.15,136.75,696320,0.00914760457817465
0.05268969998389635,69,275.0,1.6144477382302285,-1.3411045074462891e-08,0.0022887583933879794,0.189599609375,437,25.0,-0.0007259101468662266,15.968717747926712,337.72,161.0,706560,0.009612671340437372
0.05217236460214936,70,327.5000000000002,1.641438077390194,1.1175870895385742e-08,0.002698134414350761,0.2105712890625,435,25.0,-0.0013475069328706013,15.968717724084854,337.07,172.0,716800,0.010411436845060962
0.05424876985323011,71,427.5000000000002,1.6722284466028214,-1.2293457984924316e-08,0.0030409955715299474,0.2280029296875,433,50.0,-0.001440778460528236,15.968717724084854,342.55,191.25,727040,0.009989568903620238
0.05543114542225578,72,350.0,1.6141922913491726,-3.3527612686157227e-09,0.0028672518039115857,0.236572265625,432,50.0,-0.0012047697466186947,15.968717795610427,346.71,191.75,737280,0.01029342431720579
0.0528133985463181,73,305.00000000000045,1.6013651669025422,-1.30385160446167e-08,0.002573773108133537,0.2143798828125,431,50.0,-0.0012579555153934053,15.968717640638351,348.63,194.25,747520,0.010263414111432213
0.05559413213779478,74,350.0,1.6860440716147422,-7.450580596923828e-09,0.003090466105209089,0.2370361328125,430,50.0,-0.0013477360731485532,15.968717873096466,346.3,194.0,757760,0.010826003100373783
0.06022721004688188,75,405.00000000000045,1.7347093157470226,2.421438694000244e-08,0.0031980862127284127,0.258349609375,426,75.0,-0.001218543576032971,15.96871801018715,345.26,213.5,768000,0.013500822576315841
0.05561456396081173,76,375.0,1.724428302794695,-7.078051567077636e-09,0.002730472129519512,0.228369140625,422,72.50000000000001,-0.0014989292489190121,15.968717819452285,347.1,218.25,778240,0.012784901857958175
0.05793478990224441,77,375.0,1.6950829356908799,-4.470348358154297e-09,0.0025475646164522915,0.210400390625,418,50.0,-0.0005981102756777545,15.968717843294144,347.7,223.25,788480,0.011958564318774734
0.05175900845627546,78,382.5000000000007,1.713381278514862,-2.3469328880310058e-08,0.0025316635651620343,0.19287109375,414,50.0,-0.0013155837972590235,15.968717765808105,357.26,228.75,798720,0.011088484640640672
0.05353008114622352,79,377.5000000000002,1.6882873862981795,1.7881393432617187e-08,0.0030214945473630906,0.2259521484375,410,50.0,-0.0015696943446528167,15.968717736005782,354.9,221.25,808960,0.011709772162066655
0.049807377689647936,80,352.5000000000002,1.7011880569159985,7.078051567077636e-09,0.0027705141423325585,0.214208984375,407,50.0,-0.0011003466705005848,15.968716579675675,341.24,189.0,819200,0.008425790526359833
0.05423112626693569,81,352.5000000000002,1.7038537569344043,-1.7136335372924803e-08,0.0025472983294775988,0.2075439453125,404,25.0,-0.0008081585998297669,15.968717676401138,328.07,173.25,829440,0.008204390327682632
0.0533750673707041,82,325.0,1.7279859729111195,1.1175870895385742e-08,0.003663113075265301,0.2709716796875,400,25.0,-0.0011441910111898324,15.968717312812805,322.6,142.25,839680,0.007182369948259293
0.04688517360084182,83,227.5000000000002,1.7150964900851249,-1.1920928955078126e-08,0.004263596449004581,0.3235595703125,397,22.500000000000007,-0.001969155354163377,15.968716633319854,316.19,123.25,849920,0.004570449464290504
0.05169732695914364,84,227.5000000000002,1.7668098494410516,-1.3411045074462891e-08,0.0026037727301172708,0.2376220703125,394,0.0,-0.001096061924181413,15.968714261054993,315.74,114.75,860160,0.007488395788409719
0.057157893406646135,85,227.5000000000002,1.7313559219241141,-1.862645149230957e-08,0.0034563809469545957,0.2555419921875,391,25.0,-0.000739314224847476,15.968717712163926,322.25,120.25,870400,0.00863643889024388
0.05108076412291933,86,250.0,1.7021156527101993,-2.123415470123291e-08,0.0026807641143307137,0.21474609375,388,25.0,-0.0011365828901034546,15.968714398145675,324.84,127.25,880640,0.006697404162952214
0.05189972287197768,87,275.0,1.6337893523275853,-1.7508864402770997e-08,0.002544571415194241,0.221337890625,385,25.0,-0.0015442696560057812,15.968717831373215,336.88,146.25,890880,0.00973207450042537
0.053774942274185625,88,475.0,1.6982878386974334,-1.564621925354004e-08,0.002760414343993034,0.2353271484375,383,50.0,-0.0013280980325362179,15.96871775984764,340.62,180.0,901120,0.010192802544042933
0.05397767174823004,89,452.50000000000017,1.7274810895323753,4.8428773880004884e-09,0.002630660741917268,0.22041015625,381,50.0,-0.0015399268202600069,15.968717604875565,346.6,192.5,911360,0.010877236170836113
0.05578934093584951,90,477.5000000000002,1.6958466470241547,1.2665987014770507e-08,0.0027267563860277734,0.2181640625,378,50.0,-0.0010953556178719738,15.968717688322068,353.15,215.0,921600,0.011626069920021109
0.05168450051764756,91,375.0,1.764708435535431,1.2665987014770507e-08,0.004323614669101516,0.323046875,377,50.0,-0.0014291892595792888,15.968717485666275,347.3,185.5,931840,0.007064885620457062
0.05306173923494424,92,375.0,1.7619978569447994,-1.4156103134155273e-08,0.0027341320745790654,0.230224609375,374,47.50000000000001,-0.0013365980626986128,15.96871782541275,350.0,187.75,942080,0.010221288893080781
0.05388725414213515,93,330.0000000000004,1.728500072658062,1.601874828338623e-08,0.0028587501198330755,0.2419921875,372,25.0,-0.0012314786741626448,15.968717437982558,331.11,156.25,952320,0.00828299700219759
0.05127249912584131,94,300.0,1.6952143020927906,-1.1175870895385742e-08,0.0028607762128103785,0.2300048828125,371,25.0,-0.0014438676276768091,15.968717485666275,328.6,157.75,962560,0.008598398685990105
0.05347333433395873,95,302.5000000000002,1.6450048498809338,8.195638656616212e-09,0.0033926551951765304,0.281591796875,369,25.0,-0.0012962281005457043,15.96871777176857,325.19,154.25,972800,0.008795917853785796
0.05320063585049874,96,302.5000000000002,1.6022123485803603,-3.7252902984619143e-10,0.002980681885554759,0.224658203125,367,25.0,-0.001423811186759849,15.968717646598815,328.72,161.25,983040,0.01045719677094894
0.051256461675905175,97,325.0,1.5954023905098438,-2.6077032089233397e-09,0.0033476381897685316,0.244140625,365,50.0,-0.0013593100338766817,15.968717658519745,330.32,169.25,993280,0.009108573825687926
0.05111056807703555,98,325.0,1.576708908379078,-1.1548399925231934e-08,0.002638692477546556,0.2223876953125,363,50.0,-0.0012767796193656976,15.968717724084854,339.93,180.25,1003520,0.009045356099159107
0.05349605813186757,99,225.0,1.6460854940116405,4.470348358154297e-09,0.002830822501789498,0.23974609375,362,50.0,-0.000659259198437212,15.968717396259308,334.11,159.75,1013760,0.006784092499947292
0.05528190489554152,100,242.50000000000148,1.6183522373437882,-1.7136335372924803e-08,0.0024570016279312767,0.1926025390625,360,50.0,-0.0005522818948520581,15.968717688322068,334.22,160.75,1024000,0.009399976178974612
0.051949316979912064,101,355.00000000000045,1.586524698138237,2.2351741790771484e-09,0.0026253194523690126,0.2241943359375,358,25.0,-0.0011557836274732835,15.968714904785156,334.07,143.0,1034240,0.00480057361969557
0.05385384544307621,102,477.5000000000002,1.5454831428825855,7.82310962677002e-09,0.0025925604604708496,0.2126220703125,357,47.50000000000001,-0.0014074774833716219,15.96871787905693,345.29,183.0,1044480,0.009290348318609176
0.05215966270898219,103,475.0,1.5104057371616364,-3.3527612686157227e-09,0.00285224454619879,0.2201904296875,355,25.0,-0.0007020382301561768,15.96871750354767,346.38,176.0,1054720,0.008149065431280179
0.049511213456811934,104,477.5000000000002,1.4285820066928863,-1.9371509552001954e-08,0.00271754042247494,0.1923583984375,354,50.0,-0.0011163133327499962,15.968717765808105,356.85,194.25,1064960,0.007842273300593661
0.045450291571140375,105,475.0,1.3500903308391572,4.8428773880004884e-09,0.0017379669438781775,0.1376708984375,353,50.0,-0.0005505540611920878,15.968717962503433,370.46,194.5,1075200,0.008452415584179107
0.046213566839917744,106,475.0,1.462873175740242,-2.2351741790771484e-09,0.0023277217855223855,0.183447265625,351,50.0,-0.0011698548652930186,15.968717843294144,377.09,188.75,1085440,0.008303317272839195
0.04714218945285108,107,425.0,1.472933516651392,-1.4901161193847656e-08,0.00260248764021469,0.2190673828125,350,50.0,-0.001281124346132856,15.968717670440673,371.53,182.75,1095680,0.007613293387294107
0.050675424088865925,108,250.0,1.5636553093791008,7.82310962677002e-09,0.0028109391381576643,0.2309326171875,349,50.0,-0.0009800014828215352,15.968717819452285,351.37,163.0,1105920,0.007383554256921343
0.05299782636577206,109,227.5000000000002,1.5509230643510818,3.3527612686157227e-09,0.0030930930857948624,0.2318359375,348,50.0,-0.0010858489637030288,15.968717485666275,338.39,143.75,1116160,0.0073042905305555905
0.05078415045586356,110,177.50000000000023,1.5575131587684155,1.6391277313232423e-08,0.0026236975020083263,0.2438720703125,346,50.0,-0.001443447038764134,15.968717801570893,332.33,121.25,1126400,0.007254923911568767
0.05078863857426491,111,200.0,1.5644473113119601,-1.4901161193847657e-09,0.002027211964872322,0.1892578125,345,47.50000000000001,-0.000635917742329184,15.968716984987259,331.73,121.75,1136640,0.006041055685049912
0.05284051861031471,112,377.5000000000002,1.5263134226202966,-1.4901161193847657e-09,0.0023948880152147465,0.1901123046875,344,50.0,-0.0008094010874629021,15.968717753887177,343.09,146.75,1146880,0.008167179477095488
0.050041892176260296,113,377.5000000000002,1.5666261963546275,-1.2665987014770507e-08,0.002579984463341134,0.23671875,342,50.0,-0.0012549468807264929,15.9687169611454,343.14,143.0,1157120,0.0060127752429252725
0.04947133258617679,114,242.50000000000148,1.5523741506040096,4.470348358154297e-09,0.003347593292738793,0.2920654296875,341,25.0,-0.001513429160695523,15.968715924024583,339.99,133.75,1167360,0.0054085165739337525
0.0487116229351084,115,175.0,1.517813789099455,-5.215406417846679e-09,0.0032502787497151074,0.2722412109375,340,25.0,-0.0010150093905394897,15.968717259168624,330.67,103.5,1177600,0.005213107062172639
0.047924247079503775,116,175.0,1.509968176484108,1.1175870895385742e-08,0.0032282834481065946,0.274560546875,339,25.0,-0.0010848114849068224,15.968715769052505,324.11,103.0,1187840,0.00585114163523599
0.04194064036019943,117,175.0,1.4179766431450844,-1.1548399925231934e-08,0.0025853761363066495,0.1816650390625,338,0.0,-0.00072815730527509,15.968702083826065,321.35,94.0,1198080,0.004565191671611046
0.0483607271000716,118,175.0,1.5097858302295208,-3.725290298461914e-09,0.0028310959383290426,0.2453857421875,337,0.0,-0.001114421512465924,15.968717461824417,328.72,107.5,1208320,0.005782090441789478
0.05056104504510611,119,175.0,1.6133368536829948,5.215406417846679e-09,0.0028525830920443696,0.2489990234375,336,0.0,-0.0008051945449551567,15.968716615438462,323.97,101.5,1218560,0.00586683249376847
0.04552583388736377,120,240.00000000000125,1.6259836249053479,5.215406417846679e-09,0.003298121642376373,0.2775634765625,335,0.0,-0.0015274568013410317,15.968717283010482,322.55,115.5,1228800,0.005587013752119674
0.04826307731479906,121,177.50000000000023,1.6067244388163089,-6.7055225372314455e-09,0.0036373248931909075,0.3186767578125,334,0.0,-0.0010864977433811874,15.968713855743408,314.5,93.25,1239040,0.00378173154228989
0.04526870299634746,122,175.0,1.6588192522525786,-8.195638656616212e-09,0.003934492312964721,0.3174560546875,333,0.0,-0.0014971205266192556,15.968716371059418,304.79,70.75,1249280,0.004237563964738911
0.046788300259530013,123,125.0,1.6627695806324483,-1.0058283805847169e-08,0.003304133027040734,0.3056640625,332,0.0,-0.0011005480057065143,15.96871275305748,300.46,57.25,1259520,0.004074008979927157
0.04844983582135091,124,125.0,1.608796274662018,1.4901161193847656e-08,0.0030732150220046605,0.2648681640625,332,0.0,-0.0005543577521166298,15.96871384382248,299.18,60.25,1269760,0.0030948230573091704
0.04939021085032287,125,102.50000000000021,1.6610884644091128,-1.5273690223693846e-08,0.0036677237205566373,0.309130859375,331,0.0,-0.0009141857364738826,15.968573051691056,300.78,59.0,1280000,0.0041555618563807965
0.04828486628688166,126,150.0,1.6874744147062302,-9.313225746154785e-09,0.004406279057707252,0.3076416015625,330,0.0,-0.001894443583296379,15.968656367063522,303.58,63.0,1290240,0.005990550271924055
0.04887218630818961,127,175.0,1.6781299412250519,-4.097819328308106e-09,0.003745504004950817,0.336328125,329,0.0,-0.001646856432489585,15.968717050552367,305.84,74.5,1300480,0.004851551054980518
0.04948314565313789,128,200.0,1.649238134175539,1.564621925354004e-08,0.004024016585253776,0.3173095703125,328,0.0,-0.0018606264316986198,15.968717455863953,309.58,92.75,1310720,0.0061548090307042
0.04784302120832962,129,200.0,1.6246369145810604,1.0430812835693359e-08,0.003739343719325916,0.285205078125,327,0.0,-0.001278417474895832,15.968669295310974,309.66,95.25,1320960,0.0046476427701003685
0.04992724649268206,130,202.50000000000023,1.6866910733282565,-1.2293457984924316e-08,0.0027747661389753374,0.255712890625,326,0.0,-0.0009887568616250065,15.96871730685234,312.4,99.5,1331200,0.006073839971759298
0.052426269977158414,131,225.0,1.6685302272439002,-3.3527612686157227e-09,0.0027818798342877926,0.22216796875,325,0.0,-0.0012877363340521697,15.96871771812439,315.96,98.5,1341440,0.007378819364930678
0.05354982238943361,132,250.0,1.6777176022529603,-8.568167686462402e-09,0.002891169740132682,0.2379638671875,325,0.0,-0.0014494093105895446,15.968717652559281,326.12,124.75,1351680,0.008797546330606565
0.054477626827226164,133,325.0,1.7050766833126545,1.862645149230957e-09,0.002465789887475012,0.2150634765625,324,25.0,-0.0010359841675381177,15.968717741966248,339.86,156.25,1361920,0.009708499830230722
0.05312718593744646,134,327.5000000000002,1.7096446640789509,-6.332993507385254e-09,0.002248181218715217,0.2130859375,323,25.0,-0.0010253792428557063,15.968717557191848,339.71,166.75,1372160,0.008753370510385139
0.053861865139299116,135,325.0,1.7061621807515621,-2.6077032089233397e-09,0.0022323019964915146,0.2030029296875,322,25.0,-0.0009625807666452602,15.968717843294144,336.82,167.0,1382400,0.00993714813812403
0.05107475041109381,136,302.5000000000002,1.6767248250544071,-1.4901161193847657e-09,0.0022290938643436675,0.2001708984375,321,25.0,-0.0009660042731411522,15.968717533349992,336.61,161.25,1392640,0.010696246306179092
0.056606831024704304,137,325.0,1.6473684296011926,1.1175870895385742e-09,0.0023130960701337245,0.2185546875,321,47.50000000000001,-0.001457985217712121,15.968717896938324,340.13,189.25,1402880,0.013479196968546603
0.054373137866581524,138,375.0,1.5923119984567164,2.2351741790771484e-08,0.00277241732812854,0.239599609375,320,72.50000000000001,-0.001527115465796669,15.968717855215072,347.82,215.25,1413120,0.012011066521517932
