advantage_norm,policy_loss,frames,explained_variance,PMM:episode_rewards,fps,value_loss,episode_length,P09:episode_rewards,grad_norm,epoch_idx,policy_entropy,P01:episode_rewards
0.888146690428257,0.0001815200513738091,168000,-0.06576992571353912,1.53,1190,0.006657056475814898,188.97,4.0,0.1859445099236833,21,1.384758847951889,0.0
0.6928630605340004,3.423620422836393e-05,176000,-0.25783015370368956,1.19,1184,0.004338044986798195,176.4,3.0,0.1528607583913071,22,1.3832997345924378,0.0
0.87405203089118,-0.0001411008134164149,184000,0.012842684388160705,1.1,1182,0.006481399972108193,170.83,3.0,0.20393543731099126,23,1.3775681066513061,0.0
0.8721380698680877,-0.001036255453400372,192000,0.15248508989810944,1.36,1185,0.006458036058029392,180.03,3.0,0.19779373436786138,24,1.3797019267082213,0.0
0.7817845332622528,-0.00016148666793014855,200000,0.06464942932128906,1.48,1183,0.005467024240133469,185.71,3.0,0.18073940763659613,25,1.3751374447345734,0.0
0.7930956579744816,-0.00201413050875999,208000,0.17673390209674836,1.28,1183,0.005209893014689442,178.29,3.0,0.1943240970423123,26,1.3790106356143952,0.0
0.7989826962351799,0.0003863218619517283,216000,0.24013423442840576,1.29,1184,0.005301709327322896,177.83,3.0,0.16845201207757185,27,1.3814607918262483,0.0
0.8705976730585099,-2.78588110813871e-05,224000,0.1374524390697479,1.48,1187,0.006730405537819024,185.52,4.0,0.20176347865944208,28,1.3742364931106568,0.0
0.7534350621700286,-0.0010060733907448593,232000,0.44373854637146,1.58,1191,0.004940260502771707,190.56,4.0,0.1631539195473978,29,1.3836410689353942,0.0
0.7995532038807869,5.494196935615036e-05,240000,-0.02174003005027771,1.56,1196,0.005240070730505977,190.45,4.0,0.17508475418407132,30,1.3831778490543365,0.0
0.829614442512393,-0.0003495273225962592,248000,-0.03710041880607605,1.26,1199,0.005809700079043978,177.0,3.0,0.16350564772074122,31,1.382364113330841,0.0
0.8418695703148842,-0.0002492721714952495,256000,-0.10190556287765502,1.57,1204,0.006267311520059593,187.53,4.0,0.17882348589750396,32,1.3773366129398346,0.0
0.8002239213883877,8.117017045151442e-05,264000,0.14228976428508758,1.57,1205,0.004962461819523014,188.95,3.1000000000000085,0.1722164207893972,33,1.374802919626236,0.0
0.8714520706236363,6.672753102975549e-05,272000,-0.2466008859872818,1.46,1209,0.005867318759701447,185.31,3.0,0.1797033875544006,34,1.3816739785671235,0.0
0.7600757378339768,-0.0002501192336785607,280000,-0.7683186066150666,1.5,1206,0.005081743065675255,186.73,3.0,0.16023429972637826,35,1.379894493818283,0.0
0.6941357992589474,0.0001239590678596869,288000,-0.9878894436359406,1.34,1208,0.004416444097805652,180.27,3.0,0.13500158799351442,36,1.3810463702678681,0.0
0.6239940045028924,6.5853268097271215e-06,296000,-0.0025520873069763183,1.18,1206,0.0033990387256926623,174.1,3.0,0.1331672115761771,37,1.379383659362793,0.0
0.823704931885004,-0.0005243450540001504,304000,0.046744779348373414,1.15,1206,0.0053515907323162535,175.75,3.1000000000000085,0.1660603312865239,38,1.3754495620727538,0.0
0.8712167726457118,-0.0004476565454388037,312000,0.28260899245738985,1.58,1208,0.006209876579232514,191.11,4.0,0.1770060596979556,39,1.3821761226654052,0.0
0.7563800029456615,4.774700064444914e-05,320000,0.4129031389951706,1.84,1212,0.0044406413659453395,200.85,4.0,0.146930281099132,40,1.378105068206787,0.0
0.6873276079446078,0.0005881382996449247,328000,0.10076960444450378,1.56,1211,0.00402812107502541,189.93,4.0,0.14133627937288584,41,1.3786796247959137,0.0
0.6819867222011089,-0.0006986352891544811,336000,0.5482647114992142,1.26,1214,0.0039648776967078445,176.78,3.0,0.1436294229995395,42,1.3811874508857727,0.0
0.7017095819115639,-0.00025830145910731516,344000,0.2600936543941498,1.47,1216,0.0042618141791899685,185.9,3.0,0.14586111494199763,43,1.383851488828659,0.0
0.6357907098531723,-0.0012057208284386434,352000,0.05787023425102234,1.38,1216,0.0038782007942791095,182.65,3.0,0.12649995469341038,44,1.3808419823646545,0.0
0.7807066041231155,0.00011481044686206587,360000,0.42853202402591706,1.2,1216,0.005117774936516071,174.38,3.0,0.16388857668317772,45,1.3788532102108002,0.0
0.7019551222026348,-0.000957411498457077,368000,0.41551927506923675,1.55,1215,0.0041966152514214625,188.13,4.1000000000000085,0.13692204169776764,46,1.380278193950653,0.0
0.85333092212677,0.0003199137942283414,376000,0.13598361372947693,1.67,1216,0.006079839963495033,195.16,4.0,0.16328426113900357,47,1.3822326982021331,0.0
0.8194576452672482,0.0004921887165983208,384000,0.48740962088108064,2.05,1216,0.005515382871963083,209.44,5.0,0.16964737869530275,48,1.3832392156124116,0.0
0.7766951455175877,-6.361453706631437e-05,392000,0.2315264970064163,1.85,1216,0.004889201925398084,202.0,4.0,0.16037781658525002,49,1.3846403026580811,0.0
0.734312706142664,0.00025094047843595037,400000,0.4425458413362503,1.49,1215,0.004741019040957326,187.1,4.0,0.14614082828099473,50,1.3838095617294313,0.0
0.7057971764355898,0.00016657739157381003,408000,0.1789187878370285,1.34,1215,0.0043845388824411205,181.61,3.1000000000000085,0.14819899366287412,51,1.382889039516449,0.0
0.6257116670906544,-0.0003788158087991178,416000,-0.12692095339298248,1.33,1212,0.003546471411100356,180.29,3.0,0.1221264351248895,52,1.3837861895561219,0.0
0.6038523533940315,0.00018633285060786875,424000,0.5578767168521881,1.33,1213,0.003182205111224903,181.03,3.0,0.11960364496582866,53,1.3842836701869965,0.0
0.5272176675498486,-0.00044333707366604356,432000,0.3137773674726486,1.1,1214,0.002582478120457381,172.61,3.0,0.10680282987458303,54,1.3846472609043121,0.0
0.632960118278861,-9.792822900635656e-05,440000,0.23202123284339904,1.01,1215,0.003567588650257676,167.96,3.0,0.1276630678473371,55,1.3844309532642365,0.0
0.6587311427295208,-0.000134087816986721,448000,0.20187880277633666,1.2,1217,0.003565467981679831,175.98,3.0,0.12176953307314721,56,1.3831186032295226,0.0
0.6382778064906597,0.0003393800603225827,456000,0.20100169897079467,1.24,1218,0.0036458726993441816,176.23,3.0,0.12596476410363214,57,1.3823858332633971,0.0
0.7382823423296213,-0.001137944058755238,464000,0.06265402257442475,1.25,1219,0.004464162549702451,175.95,3.0,0.1639255286526427,58,1.3806925117969513,0.0
0.5802354342490434,-0.0008667983177292626,472000,0.033410687446594235,1.25,1217,0.0034403273734642426,175.23,3.0,0.11725873592654205,59,1.381220005750656,0.0
0.6436331909894943,0.000489551105274586,480000,0.5232678574323654,1.19,1217,0.0033673644889495335,174.33,3.0,0.12482211975945479,60,1.3787244033813477,0.0
0.6507435248792172,0.0004781377773178974,488000,0.23708901584148406,1.24,1217,0.003736910699662985,177.46,3.0,0.12405976105743881,61,1.3837137937545776,0.0
0.6549188781529665,-0.00014168459176289617,496000,-0.03436940312385559,1.14,1216,0.004016828164749313,170.51,3.0,0.13168502841239302,62,1.38351349234581,0.0
0.7410152691602707,-0.0009988370882638264,504000,0.06646779000759125,1.37,1216,0.004842601299096714,180.72,3.1000000000000085,0.14056482160355704,63,1.3841549587249755,0.0
0.6481426925957203,0.0003201266221003607,512000,0.269575896859169,1.65,1215,0.0037897110178892034,192.1,4.0,0.12205292258276035,64,1.381300654411316,0.0
0.5892121807485818,0.0005017608939670026,520000,0.3247507530450821,1.38,1214,0.003304692160054401,179.81,3.1000000000000085,0.11312374337723378,65,1.3825923669338227,0.0
0.7396692864596843,0.00010796824710268993,528000,0.48651389837265013,1.43,1216,0.004636460380061181,182.66,4.0,0.13818088867534187,66,1.3801861166954041,0.0
0.6881718713045121,-0.0003226176647876855,536000,0.44383220493793485,1.86,1216,0.004197128937084927,197.5,4.1000000000000085,0.13112739828071762,67,1.382105565071106,0.0
0.5894228612631559,0.00030193398779374545,544000,0.455366353392601,1.73,1215,0.003006299502958427,195.97,4.0,0.11012932618449826,68,1.3822380650043486,0.0
0.6567247724533081,-0.00036612137249903754,552000,0.5008052510023117,1.56,1216,0.0037294320821820294,190.57,4.0,0.12335662253262353,69,1.3823054766654967,0.0
0.6949893559515476,-0.0010507320320175496,560000,0.4213941591978073,1.56,1217,0.00432864638591127,191.55,4.1000000000000085,0.13401901497819377,70,1.3795567595958709,0.0
0.6355989092588424,-6.117921966506402e-05,568000,0.4909591817855835,1.57,1219,0.003443972766253864,193.26,4.1000000000000085,0.11692473894298926,71,1.378855128288269,0.0
0.5273882565647363,0.0006551545484398957,576000,0.6214349061250687,1.47,1218,0.0024494867640169104,186.56,4.0,0.09215458923383016,72,1.3810424768924714,0.0
0.6256825288385153,-0.0005914357554866001,584000,0.3226692235469818,1.52,1219,0.0034517766629869585,187.1,5.0,0.1254628786427738,73,1.3807891035079956,0.0
0.6607267898321152,-0.00023753626097459347,592000,0.37600099682807925,1.54,1219,0.0037460673716122983,187.9,4.0,0.13027090306838832,74,1.3824836802482605,0.0
0.610294329971075,0.0004969919550057967,600000,0.34346332609653474,1.29,1219,0.0033187450183322655,179.15,4.0,0.11100635275831423,75,1.3827232968807222,0.0
0.6449453639984131,-0.00048071791097754614,608000,0.5654197740554809,1.32,1220,0.003451030315773096,181.5,3.1000000000000085,0.13163277075311441,76,1.380902214050293,0.0
0.591452387869358,-5.2023910102434455e-05,616000,0.5366419029235839,1.58,1220,0.0028987190590123646,191.62,4.0,0.115827973492393,77,1.3817187094688415,0.0
0.5986280965805054,-2.7734555478673427e-05,624000,0.42900594711303713,1.37,1220,0.0032241005390824286,182.9,4.0,0.10995192908659632,78,1.3841051268577576,0.0
0.6928020344674587,0.0003329764085356146,632000,0.5294271522760391,1.23,1220,0.00397737004183,176.68,3.0,0.12851585421407136,79,1.3834060633182526,0.0
0.6456899823248387,0.00019636957134935073,640000,0.3613292360305786,1.49,1220,0.003405583894054871,187.82,3.1000000000000085,0.12079101531484097,80,1.384283766746521,0.0
0.5875594887882472,-0.0003356146403530147,648000,0.33462419867515564,1.55,1221,0.003124279747426044,190.06,4.0,0.1052189956195737,81,1.381589047908783,0.0
0.584408777281642,0.00022010474480339327,656000,0.393296394944191,1.54,1221,0.00322328776208451,189.39,4.0,0.11066798517968725,82,1.3825810289382934,0.0
0.5181661842018366,0.0001975532692449633,664000,-0.12191262304782867,1.17,1221,0.0026423457712735398,174.49,3.0,0.09087584987136965,83,1.3830371689796448,0.0
0.604058693870902,-1.95181568415137e-05,672000,0.5621021592617035,1.25,1221,0.003386248087044805,175.0,3.0,0.11319914741210932,84,1.384488216638565,0.0
0.6353035240620375,6.287090276600793e-05,680000,0.11491891026496887,1.41,1221,0.0036046589037869127,181.06,3.0,0.12354005346383527,85,1.3813105237483978,0.0
0.7054629904776811,-0.00021071681447210722,688000,0.0482210910320282,1.23,1221,0.004052803449740168,175.37,3.0,0.13501044870115694,86,1.3794918394088744,0.0
0.7053864440321922,0.00029105196153977886,696000,0.4125641906261444,1.19,1220,0.004215366571734194,174.18,3.0,0.13031672230676178,87,1.3847723412513733,0.0
0.6158239224553108,-0.0006384754198370501,704000,0.5293061089515686,1.49,1222,0.003133091569179669,185.99,4.0,0.10694095663886301,88,1.383738750219345,0.0
0.5390914319455624,0.0009667191495100269,712000,0.6323221391439438,1.49,1224,0.0024980735054123213,187.77,4.0,0.09598253022814733,89,1.3839566886425019,0.0
0.6763188754022121,-0.0012492202993598766,720000,0.07252282798290252,1.33,1225,0.004099629174015717,181.68,4.0,0.14078816964499588,90,1.3835473084449768,0.0
0.5354286268353462,-0.00024566777690779415,728000,0.33528765678405764,1.28,1226,0.0024532210563484114,179.06,3.1000000000000085,0.10321630451039152,91,1.3840600335597992,0.0
0.5889935816079378,-0.0002915233263775008,736000,0.12359759330749512,1.11,1227,0.0031333486297808123,170.62,3.0,0.1085136930747697,92,1.3827244019508362,0.0
0.602283437922597,-0.00013797916428302416,744000,0.16570794939994812,1.23,1228,0.0030773123660765124,175.66,3.0,0.11593329295776524,93,1.3824411046504974,0.0
0.6349589914828538,-4.840578738367185e-05,752000,-0.5613831508159638,1.16,1229,0.0034756984917476076,173.35,3.0,0.13037302768249398,94,1.3846529948711395,0.0
0.6124489703774452,0.0003617942493292503,760000,0.4192459863424301,1.25,1228,0.003588130366115365,176.74,4.0,0.11276023250210698,95,1.3849130272865295,0.0
0.5305644341558218,3.8182032167242145e-05,768000,0.6097781258821487,1.33,1229,0.002504447228566278,179.96,4.0,0.09452248906974842,96,1.3847744679450988,0.0
0.6081900702416897,0.0002587113452682388,776000,0.7039381170272827,1.6,1230,0.0031277362114633432,189.23,4.0,0.11269716617406511,97,1.383494918346405,0.0
0.5747495128214359,-0.00018806567666615592,784000,0.2511382967233658,1.68,1232,0.0030655698986083737,195.51,4.0,0.11501855972490892,98,1.3850021016597749,0.0
0.5397785364091396,-0.0008917184668825939,792000,0.39510654091835024,1.28,1232,0.0026043363274948204,180.5,3.0,0.10691246353598043,99,1.3834443366527558,0.0
0.5545306382328272,0.00021560586417763262,800000,0.2416703635454178,1.12,1232,0.0027810468116513222,171.78,3.0,0.1010539247759676,100,1.3820769250392915,0.0
0.6691316364705563,-5.783647931821179e-05,808000,0.039041863679885866,1.25,1233,0.0038955615462327843,177.69,3.0,0.12708350387578002,101,1.383640056848526,0.0
0.5138737717270851,0.00021993318292516052,816000,-0.3085031586885452,1.39,1233,0.0022291071285144427,182.76,3.0,0.09336467045413624,102,1.384706984758377,0.0
0.5594387394189835,1.6024811775423585e-05,824000,0.3638161832094193,1.16,1233,0.0027959033466322582,174.33,3.0,0.10681634465700743,103,1.38404625415802,0.0
0.5248450314253569,0.0006220993201714009,832000,0.4620154446363449,1.24,1234,0.0025073552617686803,175.89,3.0,0.09860353806470712,104,1.381874498128891,0.0
0.48107243396341803,-0.00028553534008096904,840000,0.05400349140167236,1.07,1234,0.0022186525336292105,168.27,3.0,0.09330239187087319,105,1.3845868825912475,0.0
0.6076770991086959,-0.00044426497515814845,848000,-0.04532514035701752,1.04,1233,0.0032726349852600835,167.17,3.0,0.1183647873722545,106,1.3808147239685058,0.0
0.5655585086345672,-0.00033194951689438315,856000,-0.3051982718706131,1.09,1233,0.002767525458984892,169.38,3.0,0.11285200808836038,107,1.3757885766029359,0.0
0.682549442872405,-0.000279606637195684,864000,-0.0015132951736450196,1.04,1233,0.0038467264045175397,167.13,3.0,0.1283764217087602,108,1.3762093901634216,0.0
0.40883639313280584,1.1485081959108357e-05,872000,-0.37770755171775816,1.04,1233,0.0015321239388140385,167.62,3.0,0.0697084160015199,109,1.3843750739097596,0.0
0.489820552021265,-7.849332996556768e-05,880000,0.46909186244010925,1.06,1235,0.0019609095010673628,171.34,3.0,0.0853241218408924,110,1.3851121592521667,0.0
0.5794355171918869,0.00026701908547693164,888000,0.5253990691900253,1.26,1236,0.002838801259567845,180.36,3.1000000000000085,0.10718644364803859,111,1.3848178315162658,0.0
0.6791478210687637,-6.792862797738052e-05,896000,0.11230299234390259,1.53,1235,0.0035861254495102913,190.27,4.0,0.12384157791485649,112,1.3834655976295471,0.0
0.6103820276260375,-0.0003886209588381462,904000,0.08113311469554901,1.41,1235,0.0031032244660309516,185.47,3.0,0.11588036956961485,113,1.384461555480957,0.0
0.608895957916975,-0.00022742479282896965,912000,0.37305346250534055,1.31,1236,0.003210460356785916,180.19,3.0,0.11038559783497424,114,1.3793905317783355,0.0
0.5250633446872235,0.0002758515572350007,920000,0.5060181987285614,1.47,1236,0.002456191480378038,187.04,4.0,0.09102139801969043,115,1.3802894020080567,0.0
0.595155384093523,-0.00019046391040319577,928000,0.2730285066366196,1.69,1237,0.0032618780373741174,194.92,4.0,0.11049385865537237,116,1.3837613141536713,0.0
0.61571867197752,7.042386569082737e-05,936000,0.44419886529445646,1.47,1237,0.0032536226422234904,184.54,4.0,0.11526574702892786,117,1.3839225471019745,0.0
0.6288547497987748,-0.0007003245261148549,944000,0.4612339264154434,1.44,1237,0.003336527060237131,183.44,3.0,0.1183929800666485,118,1.3839437925815583,0.0
0.5241557254642248,7.802990505297203e-05,952000,0.5961835891008377,1.44,1236,0.0023431203053041827,184.22,3.0,0.09437985352519072,119,1.3851415252685546,0.0
0.4583497032523155,-0.00014818802825175225,960000,0.44711589217185976,1.2,1237,0.001866439021177939,174.68,3.0,0.087172766241772,120,1.3848777949810027,0.0
0.6127451497316361,-4.547370743239298e-05,968000,0.34528229415416717,1.29,1237,0.0032762644621834626,180.51,3.0,0.10522032774482552,121,1.3856161105632783,0.0
0.6004172862321139,5.827189132105559e-05,976000,0.3620156979560852,1.48,1236,0.003126355813219561,187.58,4.0,0.10866107318054591,122,1.385009492635727,0.0
0.6413150261342525,-3.139218897558749e-06,984000,0.4477792763710022,1.43,1237,0.0034363625379046424,185.3,4.0,0.11742825228890329,123,1.384852068424225,0.0
0.5348439300060273,2.4669381673447785e-07,992000,-0.0572527813911438,1.43,1237,0.002604709375227685,184.53,3.1000000000000085,0.09323708601478067,124,1.3856017363071442,0.0
0.5736881411075592,-0.00032808132134960034,1000000,0.218040611743927,1.44,1237,0.002750633688410744,185.32,4.0,0.09869064089811173,125,1.3851098477840424,0.0
0.6126693719625473,2.4992208054754883e-05,1008000,0.5605462509393692,1.3,1236,0.0029463370784651487,179.61,4.0,0.10877467435066407,126,1.3846264219284057,0.0
0.4813805478811264,-2.554458304075524e-05,1016000,0.43295509338378907,1.26,1235,0.0020227733696810903,178.38,3.0,0.08587638258496416,127,1.3845460391044617,0.0
0.4117357011884451,0.00022237615441554227,1024000,0.22811858713626862,1.2,1234,0.0016014237367926397,175.84,3.0,0.0699962164490871,128,1.384398225545883,0.0
0.5787833368033171,0.00028207619761815294,1032000,0.6525554591417313,1.07,1234,0.002951389137087972,170.66,3.0,0.10133747924053442,129,1.3845214450359344,0.0
0.7149331596493721,4.801537288585678e-06,1040000,0.5836231780052185,1.41,1234,0.004021271497622365,184.11,3.1000000000000085,0.13034785489877862,130,1.3847377038002013,0.0
0.5706370270252228,-0.00021026399757829496,1048000,0.5423079210519791,1.64,1234,0.0028716422785510076,193.0,4.0,0.10468678388504324,131,1.3845005583763124,0.0
0.5988931708037853,-0.00023414448060066206,1056000,0.36814058661460874,1.6,1235,0.003181261210847879,191.45,4.0,0.10229438636865178,132,1.3845905709266662,0.0
0.5565130050480366,-1.0445223015267402e-05,1064000,0.3889831668138504,1.46,1234,0.002735351276714937,184.41,4.0,0.10643415697133783,133,1.3850828695297241,0.0
0.540446555763483,0.00010478495438292157,1072000,0.3902165764570236,1.32,1234,0.002619344371050829,180.22,3.0,0.09231639311168797,134,1.38479909658432,0.0
0.5400838062167168,-0.00038116475829156113,1080000,0.44376334846019744,1.21,1234,0.002364312853169395,175.54,3.0,0.09645681572503717,135,1.3829204750061035,0.0
0.44899532802402975,0.00019152233900967985,1088000,0.22366574466228484,1.22,1234,0.0018495874443033244,175.27,3.0,0.07496895548845951,136,1.3849978303909303,0.0
0.48577513590455057,8.491653425153345e-05,1096000,0.40323048174381254,1.31,1234,0.0021829883536702253,178.41,3.0,0.08559204108286148,137,1.384223816394806,0.0
0.5354987464100123,-0.0001555447826103773,1104000,0.5311730039119721,1.27,1234,0.0025744247536204057,175.13,3.0,0.09430432367208642,138,1.3840328872203826,0.0
0.47295273542404176,-0.0006406955894635758,1112000,0.3120898699760437,1.22,1234,0.002021517387838685,173.59,3.0,0.090699018234374,139,1.3835296201705933,0.0
0.4893112117052078,0.0007951255436273641,1120000,0.4729113519191742,1.19,1233,0.002122974943340523,173.3,3.0,0.08123536059778882,140,1.3840781664848327,0.0
0.5881212493032217,-0.00017776425615011247,1128000,0.4582282668352127,1.38,1233,0.0030362833895196673,181.3,3.0,0.10679807095153449,141,1.38474107503891,0.0
0.6413102239370346,-0.0002620047428354155,1136000,0.39093758404254914,1.79,1234,0.003407984727527946,196.39,4.0,0.10671164156618758,142,1.3840658724308015,0.0
0.538619567900896,-0.00036260212742490695,1144000,0.04515860617160797,1.86,1235,0.002584776305448031,196.42,4.0,0.10165310034669231,143,1.3808213770389557,0.0
0.5047343437373638,0.0003451103958650492,1152000,0.14184960901737212,1.31,1236,0.0020793874454830075,176.43,3.0,0.0858120923068389,144,1.383231258392334,0.0
0.45732456594705584,-0.00011407403795601567,1160000,0.7309577280282974,1.14,1237,0.0018989830142527352,170.39,3.0,0.0761681279181159,145,1.3852841413021089,0.0
0.6018257082998753,0.00027229659215663557,1168000,0.6666618454456329,1.69,1238,0.002998386336694239,194.28,4.0,0.097276014726393,146,1.3841886615753174,0.0
0.5357669527828693,0.0004732818188495003,1176000,0.1812162744998932,1.9,1238,0.0025130745833303082,200.66,5.0,0.09224624751105694,147,1.385098090171814,0.0
0.4911184823513031,-0.0003240909795567859,1184000,0.30210945427417757,1.59,1238,0.0022473864848871015,190.02,4.0,0.08440745780644944,148,1.3854618966579437,0.0
0.5662079358100891,-0.0003278385428711772,1192000,0.5111527574062348,1.37,1238,0.002670750422475976,183.41,4.0,0.10036338775574728,149,1.3844110357761383,0.0
0.5085124862194061,0.00031962768080120443,1200000,0.04533437788486481,1.25,1237,0.0022197665669955314,176.66,3.0,0.0853376616237444,150,1.3843296587467193,0.0
0.5963785383850336,0.000639558906405,1208000,0.6013609671592712,1.37,1237,0.003045985065327841,180.58,3.0,0.1060616821749632,151,1.3849782121181489,0.0
0.6245806220173836,-0.0006271542173362832,1216000,0.6917212510108948,1.51,1237,0.0031179781637911217,185.06,4.0,0.10403118919700029,152,1.3850342381000518,0.0
0.5271724720299243,0.00030118617801235816,1224000,0.43733357727527616,1.61,1237,0.0025909511315694543,190.55,4.0,0.09284510795150264,153,1.3846790158748628,0.0
0.5091298355162144,-0.00011689556355122477,1232000,0.6708912116289139,1.66,1237,0.0021784326786291786,194.29,5.0,0.09210903369288066,154,1.3816354012489318,0.0
0.536165257692337,0.0001515283406479284,1240000,0.6305500960350037,1.92,1237,0.002414209181588376,203.61,5.0,0.09519339805412093,155,1.3833253467082978,0.0
0.484686536565423,-0.00021530906351074463,1248000,0.6473850208520889,1.82,1237,0.002124612204861478,200.23,5.0,0.0900704343209267,156,1.3831618571281432,0.0
0.44951000668108465,-0.00020066101373231504,1256000,0.6535316801071167,1.54,1237,0.0017539183619373943,190.8,4.0,0.08049093837161748,157,1.3828647005558015,0.0
0.4900663870573044,9.880443435577036e-05,1264000,0.27235879361629484,1.46,1237,0.002108509895770112,188.37,4.0,0.09122046495157109,158,1.3830674171447754,0.0
0.4848333114385605,1.886220656160731e-05,1272000,0.6467282515764237,1.38,1237,0.0020724361880274955,183.77,4.0,0.0898924493724367,159,1.3829811418056488,0.0
0.48715945437550545,0.0001849258120637387,1280000,0.1335192686319351,1.34,1237,0.002009441268601222,180.97,3.1000000000000085,0.08818630950863493,160,1.38438805103302,0.0
0.4604712876677513,-0.00011024532446754165,1288000,0.6298687434196473,1.36,1237,0.0019268342901341384,180.25,3.0,0.07831828981601466,161,1.3846358048915863,0.0
0.6063618516921997,0.00011162888171384111,1296000,0.2992839694023132,1.58,1237,0.0031422077379829718,186.06,4.0,0.11317198755574917,162,1.3851037764549254,0.0
0.4429215817153454,-0.00016493421993800438,1304000,0.40153627038002015,1.54,1237,0.0016834513474532286,187.24,4.0,0.07829047278475476,163,1.3854435276985169,0.0
0.6130921643972397,0.00011722667593858205,1312000,0.5910500401258468,1.3,1236,0.0030717369190824684,179.5,3.0,0.10764828350030595,164,1.3842323184013368,0.0
0.4983775246143341,-0.0007425374388685668,1320000,0.61776850938797,1.35,1236,0.002222617206425639,180.6,3.0,0.08154229993117135,165,1.381972712278366,0.0
0.4841399475932121,6.135005212854595e-05,1328000,0.3436803710460663,1.28,1236,0.0020253147541370708,177.41,3.0,0.08367901171063048,166,1.3810496568679809,0.0
0.5256320722401142,0.001042314360893215,1336000,0.09300703763961791,1.29,1236,0.0024101058472297153,179.15,3.0,0.08983671166587051,167,1.3839889287948608,0.0
0.5488146356493234,-0.0010730555396003183,1344000,0.21171190559864045,1.38,1235,0.002721918894749251,182.56,3.0,0.09291842613853278,168,1.3854261934757233,0.0
0.4620199154317379,8.704268533620052e-05,1352000,0.25304794788360596,1.29,1235,0.002076265018986305,177.81,3.0,0.07504573582124859,169,1.3842066895961762,0.0
0.6480307222902775,2.286972739966586e-05,1360000,0.3281345576047897,1.33,1234,0.0034560191440687047,178.69,3.0,0.11759860131454042,170,1.3844507777690886,0.0
