advantage_norm,value_loss,episode_length,grad_norm,epoch_idx,P01:episode_rewards,fps,P09:episode_rewards,policy_loss,policy_entropy,PMM:episode_rewards,explained_variance,frames
0.5354127976298332,0.0025238680915208533,210.67,0.12988423160784351,34,0.0,1369,6.300000000000026,-0.00042600386135745796,1.3325390779972077,2.19,0.9762358838319778,272000
0.6439850625395774,0.0035995243871002457,210.92,0.17086861098477182,35,0.0,1370,6.300000000000026,-0.0008289063085976522,1.3526060557365418,2.23,0.9708546704053879,280000
0.775615913271904,0.004706273255578708,193.57,0.2041344690971915,36,0.0,1369,5.0,-0.002006925085443072,1.359935861825943,1.8,0.9564227730035781,288000
0.710598921328783,0.004272742213215679,198.25,0.1807763468553547,37,0.0,1370,5.0,-0.00023149485770773026,1.3494211089611055,1.94,0.9436531066894531,296000
0.8827684131264687,0.005884574128431268,195.71,0.22029502410528543,38,0.0,1371,5.0,-9.453429709537886e-05,1.3470147502422334,1.84,0.916060460805893,304000
0.5499512879550457,0.002688138971279841,195.42,0.1356128969743338,39,0.0,1371,5.0,-0.0006028779189909982,1.3505461347103118,1.81,0.9781716901063919,312000
0.7217836430668831,0.004738753279671073,215.01,0.18537169538097356,40,0.0,1372,9.0,-4.7482512600254266e-05,1.3597359871864318,2.34,0.9141126453876496,320000
0.7265372484922409,0.004051228846074082,222.24,0.17575972535573986,41,0.0,1373,7.1000000000000085,-0.0006195725828911236,1.352393811941147,2.49,0.9631647878885269,328000
0.7463582149147987,0.004410661214496941,217.29,0.18585464349911673,42,0.0,1374,6.1000000000000085,-0.0007389779110235395,1.3553242909908294,2.4,0.9605280858278274,336000
0.6798945461213589,0.0037733011739328505,209.24,0.17694649086800557,43,0.0,1374,6.0,-0.0012076270561374258,1.3413236320018769,2.18,0.962977746129036,344000
0.9908074769377708,0.007478584733325988,209.89,0.22477107983127706,44,0.0,1375,6.0,8.114518132060765e-06,1.3707410037517547,2.2,0.9088895958662033,352000
0.8348447252810002,0.005445906538807321,218.25,0.21037729736624955,45,0.0,1375,5.1000000000000085,-0.0007120107801165432,1.3591439831256866,2.38,0.9424067437648773,360000
1.021791221946478,0.0082002721587196,210.68,0.283481203702334,46,0.0,1375,5.0,-0.0028609164821682496,1.3603265726566314,2.11,0.9025652408599854,368000
0.9691150885820389,0.007175042055314407,211.76,0.2332343071001629,47,0.0,1376,5.0,0.0005693364482431207,1.3645183479785918,2.22,0.9008707624673843,376000
0.756941813826561,0.004531674485770054,199.39,0.18884030213738093,48,0.0,1376,5.0,-0.001498509020457277,1.3498821926116944,1.87,0.9612566399574279,384000
1.0498829063773156,0.008395246795844287,213.8,0.25589776672527004,49,0.0,1376,6.0,-0.0009175673962454312,1.360198301076889,2.25,0.9106907784938812,392000
1.1139752408862114,0.00912524075130932,213.37,0.2665143481084533,50,0.0,1377,5.0,-0.00041834596573607995,1.36093181848526,2.22,0.8828538089990616,400000
0.895403413772583,0.006092725793132558,208.69,0.21338238526915954,51,0.0,1377,5.0,0.0012874624191317708,1.3564170467853547,2.07,0.9349628406763076,408000
1.162946755886078,0.009956037166994065,210.9,0.313412212052278,52,0.0,1376,5.0,-0.001991258553243824,1.3533940982818604,2.15,0.879419469833374,416000
1.0308064365386962,0.007969960767077282,216.73,0.2509548720115223,53,0.0,1377,5.1000000000000085,-0.002038172789470991,1.3422527503967285,2.34,0.9119670832157135,424000
1.2944026976823806,0.011884471675148233,215.42,0.3241928042730522,54,0.0,1377,5.1000000000000085,-0.002235223055249662,1.3368515133857728,2.25,0.8220188343524932,432000
0.901179316341877,0.00590724928479176,219.38,0.23114938038017993,55,0.0,1377,5.0,-0.0006716004040208646,1.346580024957657,2.29,0.9346885001659393,440000
1.13486765563488,0.009442977349972353,219.33,0.2842731586518503,56,0.0,1378,5.0,0.00016531006287550553,1.3562323904037477,2.37,0.8538630288839341,448000
1.5001893275976181,0.05306088701938279,233.71,0.9033189139703289,57,0.0,1379,6.0,-0.005090641245392363,1.2738159049348905,2.75,0.8240236121416092,456000
1.0002988469600678,0.00751494180294685,243.6,0.24705529584171995,58,0.0,1380,8.100000000000009,-0.0008922652259934693,1.3467332696914673,3.11,0.9253598994016647,464000
1.0267515063285828,0.007549220793298446,240.82,0.2545989457614019,59,0.0,1381,7.0,-0.0019480337179265917,1.341139771938324,2.99,0.9303074777126312,472000
1.108960635662079,0.009198214890202507,235.02,0.2754535022692902,60,0.0,1381,6.0,0.0013516489657922647,1.344534409046173,2.86,0.9026445585489273,480000
1.0163394725322723,0.0076955260999966415,233.0,0.2501349550346194,61,0.0,1382,6.0,-0.00038441459560999646,1.3277798533439635,2.75,0.9300740647315979,488000
0.9022728273272514,0.006453299022396095,233.81,0.24184445216198922,62,0.0,1383,6.0,-0.002752230877522379,1.332758939266205,2.77,0.9441808611154556,496000
1.0367423084378242,0.008275446374318563,234.03,0.2500718608464566,63,0.0,1383,6.1000000000000085,-0.002054374943982111,1.3434797239303589,2.76,0.8988354414701462,504000
1.0341099980473518,0.007854495258652606,227.31,0.2546716497476877,64,0.0,1383,6.0,-0.0018453993180446559,1.3359267795085907,2.58,0.9228751176595688,512000
1.1248593628406525,0.009161006239010021,237.41,0.2651996376688062,65,0.0,1384,8.0,-0.001937849261375959,1.3240552699565888,3.02,0.8915540212392807,520000
1.155662869811058,0.009643101842375473,233.66,0.2865147393144577,66,0.0,1385,7.1000000000000085,-0.0011286307303817011,1.325239827632904,2.96,0.8901592844724655,528000
1.1449031621217727,0.009253277819370851,249.04,0.2928421118155154,67,0.0,1385,9.0,-0.003651187836076133,1.319355080127716,3.48,0.8918235570192337,536000
1.0601558685302734,0.007985039905179292,236.33,0.29954502666055327,68,0.0,1386,8.100000000000009,-0.0002656420291168615,1.320112348794937,3.06,0.9232063984870911,544000
0.8442241102457047,0.005308848200365901,234.88,0.2143590543624492,69,0.0,1385,9.100000000000009,-0.0007815455316449515,1.325256485939026,2.97,0.9536818981170654,552000
1.0436032980680465,0.008010620399727487,231.83,0.2716403012363784,70,0.0,1386,8.0,-0.0020359386719064785,1.3440423250198363,2.83,0.9066456377506256,560000
1.593911762237549,0.01992228519404307,233.16,0.4833677663822647,71,0.0,1387,8.100000000000009,-0.0035117665556026623,1.2971051794290542,2.94,0.7832221001386642,568000
1.0412414464354516,0.007682624625740573,241.96,0.2588057544970455,72,0.0,1388,9.0,-0.0007529953656194266,1.3305846989154815,3.25,0.9185947066545487,576000
1.2793535602092743,0.010913060372695326,249.39,0.33023352153007685,73,0.0,1389,8.100000000000009,-0.002932653963798657,1.3379725122451782,3.41,0.8781884002685547,584000
1.1486631125211715,0.00893621999770403,245.43,0.2897784375537954,74,0.0,1389,8.0,-0.0018256201028998475,1.3422346723079681,3.19,0.8960908037424088,592000
1.060120504796505,0.007696347665041685,228.95,0.27297411747141526,75,0.0,1389,6.0,-0.0004644042691506911,1.3367874503135682,2.67,0.9250092542171479,600000
1.2983434891700745,0.011640588126610965,242.27,0.3196787133731111,76,0.0,1390,9.0,-0.0015971329601597972,1.3317929816246032,3.06,0.8771101182699204,608000
1.2487809658050537,0.010679922585841268,262.95,0.3115023059743459,77,0.0,1391,9.0,0.0003684964839339955,1.3369676923751832,3.7,0.8886794364452362,616000
1.1493564331531525,0.008958016496617347,279.51,0.2868515743752001,78,1.0,1392,10.0,-0.001943161195376888,1.330327764749527,4.14,0.9048870378732681,624000
1.1781509059667588,0.009515181814786047,271.61,0.3025081224447247,79,1.0,1392,9.100000000000009,-0.002179351553786546,1.3353871083259583,3.99,0.8995396149158478,632000
1.4152551698684692,0.013799016126431524,260.34,0.357425187320561,80,1.0,1393,8.0,-0.0013036836707033218,1.3153840696811676,3.68,0.8397360801696777,640000
1.4592015135288239,0.014274100246839226,260.53,0.38466994104986774,81,0.9000000000000004,1394,9.0,-0.002160698412480997,1.2945130002498626,3.7,0.8404013603925705,648000
1.315892300605774,0.011708730140235275,264.76,0.3658922857049091,82,1.0,1394,8.100000000000009,-0.0029049219004809858,1.3190352785587312,3.74,0.8656466537714005,656000
1.5460373377799987,0.015508319069631397,287.17,0.4317321289839533,83,1.0,1396,8.100000000000009,-0.004492702052230016,1.2841395390033723,4.31,0.8635369688272476,664000
1.3935545641183853,0.013144708815962075,283.43,0.37758645586919604,84,1.0,1396,8.0,-0.003418717574822949,1.2870876824855804,4.18,0.858998777270317,672000
1.5596207654476166,0.016232659090310336,301.47,0.42292131124735,85,1.0,1398,9.0,-0.001256143333739601,1.2899500060081481,4.71,0.8427951180934906,680000
1.5556690889596938,0.01598312667105347,306.77,0.4449945995131179,86,1.0,1398,10.0,-0.007722933697514236,1.2679239094257355,5.02,0.8138082319498062,688000
1.4987591475248336,0.015213918704539538,306.86,0.405084458197029,87,1.0,1399,9.100000000000009,-0.003569345495197922,1.2604784786701202,4.98,0.8245310217142106,696000
1.4265751779079436,0.013457430708222091,319.2,0.38374451939533544,88,3.0,1400,9.100000000000009,-0.003452339190589555,1.242253770828247,5.4,0.8465247702598572,704000
1.5009610879421234,0.014858303335495293,313.76,0.42512007798568546,89,2.9000000000000004,1401,9.0,-0.0016223102970980108,1.271457986831665,5.29,0.8130750024318695,712000
1.5889836180210113,0.016866345063317568,325.99,0.43448294138200266,90,3.0,1402,9.0,-0.0020984279370168226,1.2688767850399016,5.73,0.8095727598667145,720000
1.537531543970108,0.01574658994562924,335.34,0.4160498739441365,91,3.0,1403,10.0,-0.005325462096370756,1.2475070345401764,6.25,0.8332762813568115,728000
1.4648725682497024,0.014356007743626832,327.77,0.4305159331195047,92,2.0,1404,10.100000000000009,-0.0019933789075003007,1.2510927379131318,6.18,0.850394207239151,736000
1.4845489329099655,0.015032471842132508,338.13,0.40850823204546916,93,3.0,1405,11.100000000000009,-0.0017034190718550235,1.2902615702152251,6.71,0.8440407687425613,744000
1.5169557559490203,0.015262649348005652,338.76,0.4488270894353177,94,3.0,1406,11.0,-0.005849986214016099,1.2278598368167877,6.55,0.8300541257858276,752000
1.6361012119054794,0.01781501643359661,345.25,0.4758286816734699,95,3.0,1407,12.0,-0.003460063798702322,1.2089389967918396,7.12,0.7806325620412826,760000
1.5315825068950653,0.015488665765151382,365.77,0.4502789333785039,96,4.0,1409,12.0,-0.006007722912418103,1.2200400125980377,7.69,0.8433013540506363,768000
1.7142289182543755,0.021048164777457714,357.01,0.5368204919473747,97,3.0,1410,12.100000000000009,-0.0009152689692564309,1.212236335873604,7.48,0.7610403305292129,776000
1.6264093261957169,0.01795293559320271,356.01,0.4647848949854392,98,3.0,1411,12.100000000000009,-0.003146675803000107,1.2528532254695892,7.5,0.8221755093336105,784000
1.637718260884285,0.018329867459833622,362.98,0.4528990874600053,99,3.0,1412,14.0,-0.0014923122321488336,1.2321265482902526,7.79,0.8048072838783265,792000
1.7179626506567,0.019295798628591,374.04,0.5154074641602477,100,3.0,1413,14.0,-0.0029839211015496403,1.2011870849132538,8.14,0.7915065240859985,800000
1.727869774699211,0.02014636181294918,376.8,0.5104602932363033,101,3.0,1414,14.0,-0.008058799050049857,1.1935011947154999,8.3,0.7868240147829055,808000
1.5513754737377168,0.016127859281841666,400.1,0.4456355976648392,102,4.0,1415,14.0,-0.0036076696850068403,1.2134357821941375,8.74,0.8336632406711578,816000
1.6839008659124375,0.01926875194068998,402.79,0.4794106582761502,103,4.0,1417,14.0,-0.005065787100320449,1.1948693025112151,8.86,0.7833289396762848,824000
1.8556564700603486,0.022821501907892526,405.36,0.5789089589132356,104,4.0,1418,14.100000000000009,-0.00936646255548112,1.1996811068058013,8.59,0.7639295780658721,832000
1.7900297021865845,0.021101141604594885,408.51,0.51145979876934,105,4.0,1419,14.0,-0.0076594947010744365,1.2187919306755066,8.75,0.7753820186853408,840000
1.5815420180559159,0.016290520704351365,397.08,0.4608653343589956,106,4.0,1419,13.100000000000009,-0.0044961235905066135,1.217951842546463,8.5,0.8127122628688812,848000
1.7274698609113692,0.019621939305216073,414.31,0.48283631970175345,107,4.0,1421,14.0,-0.001384957415430108,1.2367030203342437,9.16,0.7901964169740677,856000
1.589917492866516,0.01666227161884308,411.91,0.43871700747306236,108,4.0,1422,14.100000000000009,-0.005572775250329869,1.198227914571762,9.04,0.8131609749794007,864000
1.6104320871829987,0.017158609074540435,414.97,0.4618022162698046,109,4.0,1422,14.0,-0.002161776856519282,1.1745609939098358,9.31,0.8135732781887054,872000
1.5815856659412384,0.016728891325183213,403.42,0.4347660598719065,110,4.0,1423,14.0,-0.003443757602653932,1.1830318343639374,8.81,0.8174318027496338,880000
1.6691402745246888,0.018516775434836746,413.89,0.4673605938852821,111,4.0,1424,14.0,-0.003026798143982887,1.194547063112259,9.15,0.784117442369461,888000
1.78220301091671,0.021644521141424775,420.22,0.5124963171625824,112,4.0,1425,15.0,-0.007331651059503202,1.198277748823166,9.32,0.737140645980835,896000
1.6601335978507996,0.018223958271555603,426.12,0.4612278889499123,113,5.0,1426,15.0,-0.007196085730975028,1.1986602437496185,9.47,0.8020538532733917,904000
1.632967619895935,0.01768228749744594,429.45,0.47703744942867615,114,5.0,1426,15.0,-0.0017048715765122324,1.2161529672145843,9.41,0.8234203022718429,912000
1.6434749561548232,0.01792962973471731,436.57,0.44413240626638706,115,5.0,1427,15.100000000000009,-0.002241212127264589,1.235063729286194,9.8,0.795018527507782,920000
1.7927939295768738,0.021287010195665063,442.99,0.4915700956281714,116,5.0,1427,16.0,-0.005576819840352982,1.216190096139908,9.93,0.7850775361061096,928000
1.7167944997549056,0.019414567039348185,441.16,0.4663212961049909,117,5.0,1427,16.0,-0.0033998597714526113,1.2335580813884734,10.01,0.7983228987455369,936000
1.744030820131302,0.020359491738490762,440.88,0.5093038546510826,118,5.0,1427,16.0,-0.005743748176610097,1.2078411018848418,9.83,0.7849806553125381,944000
1.7895499324798585,0.02096511411014944,437.52,0.5469265289400328,119,5.0,1427,16.0,-0.008507714670849964,1.2038784909248352,9.91,0.7874256509542465,952000
1.8192257404327392,0.02216999193653464,456.87,0.5225079617219067,120,5.0,1427,16.0,-0.0024798171146539973,1.189336587190628,10.31,0.7608535546064377,960000
1.861853129863739,0.022503642505034803,462.75,0.5235495492148441,121,5.0,1428,16.0,-0.01002077769022435,1.1682291805744172,10.45,0.7491934025287628,968000
1.7405876672267915,0.020044375858269632,466.45,0.47461151013314695,122,5.9,1428,16.0,-0.0026795566827058793,1.1994204366207122,10.65,0.8038224411010743,976000
1.7505055963993073,0.02005740113090724,471.61,0.5195066425407604,123,6.0,1428,16.0,-0.002996792283374816,1.1719840860366821,10.58,0.7942331153154373,984000
1.6943164730072022,0.019730460275895895,483.79,0.4737276180576056,124,7.0,1428,16.0,-0.000563433330389671,1.1774743402004242,11.0,0.7988612973690032,992000
1.7111547815799713,0.019378720968961715,487.68,0.4830100231635566,125,7.0,1428,16.0,-0.005270957420580089,1.2227312171459197,11.18,0.7987082445621491,1000000
1.7317802566289902,0.02000384160783142,480.83,0.4989707617675025,126,6.0,1429,16.0,-0.0062770074274158105,1.2268200397491456,11.02,0.7994069212675095,1008000
1.7522430664300919,0.0202546241087839,473.42,0.5113332655091412,127,6.9,1429,16.0,-0.0033397696104657372,1.2014310079813004,10.56,0.786574536561966,1016000
1.7356646764278412,0.019625015906058252,466.07,0.4981105441972935,128,6.0,1429,16.0,-0.006746235152822919,1.1781865310668946,10.54,0.7986935698986053,1024000
1.723901561498642,0.019450590717606245,470.51,0.5083716868600227,129,6.0,1429,15.100000000000009,-0.00211193683790043,1.1896772122383117,10.62,0.8063724410533905,1032000
1.8895181232690812,0.024223765125498176,477.81,0.5901702906626228,130,6.0,1429,16.0,-0.007999893811283982,1.1783823096752166,10.84,0.7348259556293487,1040000
1.7837187707424165,0.02072683797683567,485.18,0.565310600932934,131,6.9,1430,17.0,-0.002539758081547916,1.187712985277176,11.29,0.7901620751619339,1048000
1.8253537130355835,0.02232412268873304,498.39,0.5769400180855448,132,7.0,1430,17.10000000000001,-0.002626548340776935,1.2153696811199188,11.98,0.7657459080219269,1056000
1.8394665288925172,0.02302578744478524,503.85,0.5271650450908498,133,7.0,1430,19.0,-0.006071365931420587,1.1937732321023942,12.18,0.7519612038135528,1064000
1.8099550890922547,0.02177381857763976,512.32,0.5560782751054113,134,7.9,1430,19.0,-0.00552489831650746,1.2113583087921143,12.34,0.7846308118104934,1072000
2.0782416009902955,0.02936849033460021,519.3,0.7429806685346595,135,7.0,1431,19.0,-0.00405562840969651,1.1857433533668518,14.75,0.785403578877449,1080000
1.940062753558159,0.024970503519289197,503.04,0.6134782332368784,136,6.0,1431,19.10000000000001,-0.0061600078303308695,1.1917539715766907,14.44,0.7516108447313309,1088000
1.8471749210357666,0.022274097995832562,506.04,0.5607740940894109,137,7.0,1431,19.10000000000001,-0.011464116148999892,1.1714830780029297,14.49,0.7558083337545395,1096000
2.0379183542728425,0.02771361595019698,506.05,0.6659064337236538,138,7.0,1431,19.0,-0.009941563643224072,1.1337043327093124,14.45,0.6980395752191544,1104000
1.840804957151413,0.022429910399951042,498.69,0.5207954568188401,139,7.0,1431,19.0,-0.003304189209011383,1.195184096097946,14.32,0.7661369317770004,1112000
1.9110717809200286,0.02407981009222567,511.56,0.5940612534969241,140,7.0,1432,19.0,-0.00640714748762548,1.156245055794716,14.66,0.7419908851385116,1120000
2.0012872117757796,0.026775195337831972,515.72,0.6261683501093991,141,7.0,1432,19.0,-0.008073828445740219,1.1129562488198281,13.26,0.697368711233139,1128000
1.9284479695558547,0.024869708605110646,526.3,0.5957516002981703,142,8.0,1432,19.10000000000001,-0.00921610191137006,1.1588026297092437,13.45,0.7533142000436783,1136000
1.872220482826233,0.023310276120901106,534.51,0.5735706180455048,143,8.0,1432,19.0,-0.007059143354417756,1.1475663959980011,13.62,0.7631268519163131,1144000
1.8953123688697815,0.023766167843714357,529.98,0.5832535758046635,144,8.0,1433,19.200000000000017,-0.005929082520015072,1.1564690709114074,13.59,0.7569365811347961,1152000
1.9087726259231568,0.024137783674523235,546.31,0.5837398032700645,145,8.9,1433,19.200000000000017,-0.0078509910912544,1.1792405712604523,14.01,0.7482447129487991,1160000
1.9212797313928605,0.024365307302214204,561.85,0.6540380564810131,146,9.0,1433,21.0,-0.0077726466599779085,1.186590131521225,14.42,0.7509731674194335,1168000
1.9290462386608125,0.0243247266439721,549.76,0.6000108590978008,147,9.0,1433,19.0,-0.006413546945841517,1.1586469221115112,13.97,0.73811578810215,1176000
1.8920205652713775,0.023675793088041245,561.55,0.5683545869070663,148,8.0,1434,19.10000000000001,-0.004937304141931236,1.1310175013542176,13.95,0.7223828166723252,1184000
1.9410819518566131,0.0247016872651875,564.11,0.5958014678543817,149,8.0,1434,19.10000000000001,-0.009592260279750917,1.1442709898948669,13.98,0.736258893609047,1192000
1.9677502703666687,0.026518494198098777,567.83,0.6619534774517493,150,7.0,1434,19.10000000000001,-0.009484598448034376,1.1256568855047226,14.06,0.7178142249584198,1200000
1.9539713704586028,0.025469617126509546,563.1,0.5734091565261957,151,7.0,1434,19.10000000000001,-0.0023513287800597028,1.158417547941208,14.12,0.6743240237236023,1208000
1.8278727865219115,0.02216722458600998,553.99,0.5132136747232684,152,7.0,1434,20.0,-0.0025521572737488897,1.1951098263263702,13.99,0.7650245386362076,1216000
2.042112720012665,0.02787127988412976,549.21,0.7039821712381957,153,7.0,1435,20.0,-0.01219766166235786,1.1495968788862228,13.93,0.7386497467756271,1224000
1.9139274555444716,0.023747937437146902,553.03,0.560848356182873,154,7.0,1435,20.10000000000001,-0.0028273326966154855,1.1664879083633424,14.12,0.7303391021490097,1232000
2.20732635974884,0.03206558228004724,560.57,0.6945576323302425,155,8.9,1435,21.0,-0.012755009959073504,1.1542281711101532,14.53,0.6660651558637619,1240000
1.948178412914276,0.025027156434953214,555.44,0.5819788902103842,156,8.8,1436,22.0,-0.0017190596030559392,1.1363447988033295,14.67,0.7135937148332596,1248000
1.876882219314575,0.023050771192647517,564.96,0.5763359668821179,157,9.9,1436,22.0,-0.006021923940861598,1.1554927211999892,15.22,0.7690444177389145,1256000
2.245125164985657,0.03516788261476904,581.67,0.7228738059685286,158,10.0,1436,23.10000000000001,-0.007422487763687968,1.1502652543783187,15.92,0.6858445638418198,1264000
1.8455256938934326,0.02246417245361954,592.04,0.5290530908118484,159,10.0,1437,23.10000000000001,-0.008107942724600435,1.149784563779831,16.04,0.7630267286300659,1272000
2.1905948269367217,0.033756995657458905,577.6,0.7952593524252413,160,8.9,1437,24.0,-0.00889456739416346,1.1196894204616548,15.58,0.5858968389034271,1280000
2.0901538944244384,0.0291146504227072,564.8,0.6544532167516902,161,7.9,1437,24.0,-0.009158909851685167,1.1201327109336854,15.44,0.6900988805294037,1288000
2.0468606555461886,0.02805086803622544,563.64,0.7134094335201039,162,7.9,1437,24.0,-0.006731580247505917,1.1287475562095641,15.34,0.6946825206279754,1296000
1.932071839570999,0.02504704806022346,573.05,0.6451258422451995,163,9.8,1437,23.10000000000001,-0.00811912231874885,1.1007235556840897,15.41,0.7302194309234619,1304000
1.9967232179641723,0.026396857630461453,556.17,0.6032820591852828,164,6.9,1437,22.10000000000001,-0.004615720574802254,1.1100071251392365,14.46,0.697899489402771,1312000
1.9529902958869934,0.025478473007678984,547.21,0.5586804847137405,165,6.9,1438,22.0,-0.005801356906013098,1.1231254732608795,14.42,0.7123904609680176,1320000
1.9925802505016328,0.026771692615002392,552.48,0.6288938579720721,166,6.9,1438,22.0,-0.005857375412306283,1.1014763325452805,14.81,0.7212500929832458,1328000
2.0752751350402834,0.02880201849155128,566.17,0.7098171064095203,167,8.0,1438,22.10000000000001,-0.011198561753553804,1.065918471813202,15.32,0.7074964553117752,1336000
1.9352126348018646,0.024971626768819987,590.69,0.6094631314472612,168,10.0,1438,23.0,-0.007807768441234657,1.102681867480278,16.4,0.7055538320541381,1344000
2.056235159635544,0.02817391576245427,595.3,0.622805729955681,169,10.0,1439,24.0,-0.012488973991421516,1.0830741240084172,16.57,0.6980157762765884,1352000
2.0630633676052095,0.02868176142219454,560.81,0.6508490166169962,170,6.9,1438,22.0,-0.0015396356082055718,1.1315098348259927,15.09,0.6062637835741043,1360000
2.0239962112903593,0.027462300891056658,574.77,0.6172001917808603,171,7.0,1439,24.10000000000001,-0.010859847814426758,1.1365201646089553,15.61,0.6991030412912369,1368000
