value_loss,grad_norm,epoch_idx,explained_variance,P09:episode_rewards,clip_fraction,approx_kl_divergence,episode_length,fps,PMM:episode_rewards,advantage_norm,P01:episode_rewards,frames,policy_loss,policy_entropy
0.021882290329085664,0.06342789134464619,12,1.1175870895385742e-09,427.5000000000002,0.0,0.00013792215963093213,335.04,203,182.5,15.968718159198762,25.0,122880,-0.0005288159743940923,1.784651742130518
0.022600469962344504,0.07140049944214125,13,-1.3411045074462891e-08,552.5000000000002,0.0,0.00013639136187961753,339.61,203,204.25,15.968718272447585,25.0,133120,-0.00047142492003331425,1.7843954280018806
0.018088382252608427,0.0635586584105222,14,-7.450580596923828e-09,527.5000000000002,0.0,0.00012055999456315192,340.87,203,190.25,15.968717867136002,47.50000000000001,143360,-0.00044841571034339724,1.7820784829556942
0.018219857555232012,0.06868566119778102,15,-1.7881393432617187e-08,480.00000000000045,0.0,0.0001855201621708602,338.12,203,184.0,15.968717867136002,50.0,153600,-0.0006968507521378342,1.7863787531852722
0.021237361698877067,0.06447866509885818,16,-5.215406417846679e-09,475.0,0.002392578125,0.00016276990843060445,334.73,202,177.0,15.968718105554581,50.0,163840,-0.0006541970775288064,1.7897393822669982
0.020060922013362868,0.06761559455863744,17,2.3469328880310058e-08,475.0,0.0,0.0001404866525767545,330.46,203,189.0,15.968718105554581,50.0,174080,-0.0006138334105344256,1.7889884792268276
0.016311939584556966,0.0575535338427454,18,-2.2724270820617674e-08,405.00000000000045,0.0,0.00012746079050387493,323.78,202,167.5,15.968718016147614,25.0,184320,-0.0006461785771534779,1.7843885093927383
0.016918869833170903,0.05630567081714549,19,-1.899898052215576e-08,352.5000000000002,0.0,0.00016772082132270326,327.64,201,165.25,15.968717962503433,25.0,194560,-0.0006662667590717319,1.7884286738932134
0.019803009933093564,0.05644565619823878,20,-1.3783574104309083e-08,327.5000000000002,0.0,0.00017599985012353158,329.54,202,150.0,15.968718022108078,25.0,204800,-0.0008850106200043228,1.7807544060051441
0.018979130845400503,0.05754118140890045,21,-3.7252902984619143e-10,375.0,0.0,0.00013225493428166147,337.78,202,166.0,15.9687180519104,0.0,215040,-0.0005384139400121058,1.7725738123059274
0.02107580375159159,0.05288939277768515,22,-2.9429793357849122e-08,302.5000000000002,0.0,9.823261532755367e-05,336.32,202,158.5,15.968718123435973,22.500000000000007,225280,-0.00041320166492369025,1.769257614761591
0.020313582840026358,0.05760033368654762,23,2.2351741790771484e-09,352.5000000000002,0.0,0.0001718990065789683,337.16,202,166.25,15.968717992305756,25.0,235520,-0.0007374392971541965,1.7810842663049697
0.01698758918500971,0.05424905094655798,24,-1.0430812835693359e-08,375.0,0.0,8.167089994444154e-05,332.28,202,163.5,15.968717968463897,25.0,245760,-0.00032328357992810196,1.7852475203573703
0.023109556510462426,0.05422688473719167,25,-1.862645149230957e-09,407.5000000000006,0.0,7.928429707320106e-05,341.4,202,193.5,15.968718272447585,25.0,256000,-0.0003634770209828275,1.7823198541998864
0.0213860987132648,0.05825543329898934,26,1.862645149230957e-09,475.0,0.0,0.00016077812925345824,341.47,202,195.75,15.968718141317368,25.0,266240,-0.0007863887203711784,1.7728251211345196
0.02660711474600248,0.06034837064673824,27,-8.940696716308593e-09,500.0,0.000927734375,0.00019074100913663017,352.78,202,224.75,15.968718457221986,47.50000000000001,276480,-0.0008001754311408149,1.7563077948987484
0.02548628961085342,0.05912654906337626,28,-1.2665987014770507e-08,402.5000000000002,0.0,0.00017927127593253545,346.12,202,212.5,15.968718320131302,50.0,286720,-0.0007663096428586868,1.7734104707837104
0.023262416874058545,0.05849586166154279,29,-1.601874828338623e-08,377.5000000000002,0.0,0.00015337510454749292,343.66,202,211.25,15.968718159198762,50.0,296960,-0.0006494335590105038,1.773884292691946
0.021531915038940495,0.057907569627419275,30,9.313225746154785e-09,327.5000000000002,0.0,0.00023169630857324818,338.58,202,203.5,15.968718165159226,25.0,307200,-0.0010471109500940657,1.7779695324599742
0.020922080671880394,0.055446059573883065,31,-2.9802322387695312e-08,325.0,0.0,0.00010263414146720607,333.06,202,180.25,15.968718147277832,25.0,317440,-0.0004637936744984472,1.7854961082339287
0.02131264187628403,0.05422427301219659,32,-1.2665987014770507e-08,325.0,0.0,0.00010627688654913925,334.7,202,182.5,15.96871834397316,25.0,327680,-0.0004892744313110597,1.7875552944839002
0.019562275616044643,0.05608433859638571,33,-2.6077032089233397e-09,340.00000000000125,0.0,0.00011836918216419079,331.44,203,176.75,15.968718028068542,25.0,337920,-0.0003921836992958561,1.7864340223371982
0.016866897526779213,0.05652175881632167,34,1.825392246246338e-08,300.0,0.0,9.387277292702834e-05,330.13,202,165.0,15.968717968463897,25.0,348160,-0.0003640607126726536,1.7860285371541977
0.017315460159443317,0.0550022523680123,35,-2.9802322387695314e-09,277.5000000000002,0.0,9.606428532453748e-05,326.56,202,149.25,15.968717807531357,25.0,358400,-0.0004073213574883994,1.7860573522746563
0.016538469435181467,0.05859561939588918,36,-6.7055225372314455e-09,277.5000000000002,0.0,0.00017470652391651242,328.29,202,149.75,15.96871799826622,25.0,368640,-0.000848718530323822,1.7834921181201935
0.01985287183779292,0.05608078906635814,37,-1.4156103134155273e-08,327.5000000000002,0.0,0.00016319498969181724,328.47,203,147.0,15.968717962503433,25.0,378880,-0.0007160236455092672,1.7830313436686993
0.0199874805577565,0.054086544840565756,38,-2.3469328880310058e-08,327.5000000000002,0.0,7.108221976181994e-05,326.76,203,147.75,15.968717986345291,25.0,389120,-0.00031098009530978744,1.7817057818174362
0.021575240288802887,0.057846380466546186,39,-2.60770320892334e-08,352.5000000000002,0.0,0.0001400420701280325,329.6,202,170.25,15.968718236684799,25.0,399360,-0.000597849563928321,1.7831749305129052
0.01745744304789696,0.05643782274838234,40,-2.16066837310791e-08,452.50000000000017,0.0,0.0001301694522275909,334.63,203,179.0,15.968717968463897,47.50000000000001,409600,-0.000631348037677526,1.7897489376366138
0.020384082519740332,0.05700044617003005,41,2.7567148208618165e-08,475.0,0.0,0.0001910458437599516,340.44,203,186.75,15.96871812939644,50.0,419840,-0.0009661978539952543,1.7796196840703487
0.020385814920882695,0.055691938184274,42,1.1175870895385742e-08,450.0,0.0,8.54310796540858e-05,340.12,202,176.75,15.968718123435973,47.50000000000001,430080,-0.00036025368135597093,1.7789367020130158
0.021301556058460847,0.058732026284660344,43,3.7252902984619143e-10,325.0,0.0,0.00013925341836937833,339.52,203,175.5,15.96871822476387,47.50000000000001,440320,-0.0006172381094074808,1.7707477912306786
0.021460169379133733,0.05313791877024571,44,-2.3096799850463868e-08,325.0,0.0,0.00010929117150570988,340.25,203,185.25,15.968717968463897,50.0,450560,-0.00042331642980570906,1.7810783587396144
0.019268662421382032,0.05334737142454116,45,-2.123415470123291e-08,327.5000000000002,0.0,5.509087370088039e-05,338.83,203,181.75,15.968718135356903,50.0,460800,-0.00021010554482927545,1.7796295575797558
0.022411627139081246,0.05432369424278928,46,-2.905726432800293e-08,350.0,0.0,8.044263779218852e-05,340.27,203,184.0,15.96871821284294,50.0,471040,-0.0003238051566768263,1.7822470858693122
0.020366893569007515,0.058792694986779345,47,-2.4959444999694825e-08,350.0,0.0,0.00015906137561856327,343.75,202,178.75,15.968718141317368,25.0,481280,-0.0006985346099099843,1.7890972293913365
0.02134140534908511,0.05592271470908371,48,-1.564621925354004e-08,350.0,0.0,0.00011224548566026726,343.92,202,185.25,15.968718045949936,25.0,491520,-0.000496909274806967,1.7845915578305722
0.01986938746413216,0.052596720444481236,49,1.6763806343078613e-08,327.5000000000002,0.0,8.621135884041564e-05,342.77,202,182.0,15.968718057870865,25.0,501760,-0.00037928793535684234,1.779615407437086
0.021467442129505798,0.05604104122292025,50,-1.7136335372924803e-08,300.0,0.0,0.0001453666657774022,342.7,202,177.0,15.968718093633651,25.0,512000,-0.0007152109355956782,1.7841875202953816
0.016724365422851405,0.05677346050294387,51,-4.470348358154297e-09,277.5000000000002,0.0,0.0001327992764032615,336.38,202,154.5,15.9687180519104,25.0,522240,-0.0005741730899899266,1.7846399337053298
0.018738559090706985,0.056316863385514546,52,2.0116567611694337e-08,300.0,0.0,0.00011871611720373209,329.88,202,156.5,15.968717992305756,25.0,532480,-0.0004910120474960422,1.7843701019883156
0.019180979352677242,0.054723234319583106,53,1.1175870895385742e-09,300.0,0.0,0.00012374359315447947,325.81,202,158.0,15.968717914819717,25.0,542720,-0.0005975709689664654,1.7846672251820563
0.020503524664673024,0.05539883089587637,54,1.4901161193847657e-09,302.5000000000002,0.0,0.00011879337569560277,332.41,202,163.25,15.968718147277832,25.0,552960,-0.0005252422031844616,1.780313788354397
0.021568504185415803,0.05730315500956059,55,-1.1175870895385742e-09,300.0,0.0,0.00014272716776346782,337.76,202,165.25,15.968718147277832,47.50000000000001,563200,-0.0006159664655569941,1.7846082486212254
0.02512721898383461,0.05442078228686711,56,1.4156103134155273e-08,325.0,0.0,0.00015484321960457237,339.67,202,175.0,15.968718272447585,47.50000000000001,573440,-0.0006682132276182529,1.7840813882648945
0.022882876789662988,0.058455239074403385,57,-2.123415470123291e-08,407.5000000000006,0.0,0.00011734359259634175,340.02,203,202.0,15.968718147277832,50.0,583680,-0.0005214322889514733,1.7846035696566105
0.019138644085614942,0.055816779862060205,58,-3.725290298461914e-09,362.5000000000011,0.0,7.203295181970048e-05,338.47,203,189.75,15.968717986345291,25.0,593920,-0.00039392751823470463,1.775031315535307
0.015519151926855556,0.056667093512273926,59,-1.1920928955078126e-08,305.00000000000045,0.0,0.0001591220658895054,334.14,203,169.5,15.968717938661575,25.0,604160,-0.000680382262726198,1.7704274013638497
0.019436718020006082,0.05840538105824865,60,-2.2351741790771484e-09,250.0,0.0,0.0001722309160953728,332.12,203,141.0,15.968718087673187,25.0,614400,-0.0007541413866420044,1.7752542808651923
0.02052562313328963,0.05480256456743493,61,-1.862645149230957e-09,275.0,0.0,0.0001431638895503795,331.43,203,148.0,15.96871822476387,25.0,624640,-0.0006210278459548135,1.7857890732586383
0.025702366104815154,0.05668748955769383,62,1.825392246246338e-08,355.00000000000045,0.0,0.00013508251021399076,339.47,203,172.0,15.968718373775483,25.0,634880,-0.0006600740405701799,1.7814746409654618
0.022567498910939322,0.05396905450298648,63,-1.4901161193847656e-08,402.5000000000002,0.0,0.0001135880417118429,342.2,203,186.0,15.968718189001084,25.0,645120,-0.0004834651917917654,1.776558355987072
0.024902472709072754,0.053572066512667826,64,-7.450580596923829e-10,400.0,0.0,8.243942912784518e-05,344.65,203,197.25,15.968718355894088,25.0,655360,-0.00040024736754276093,1.7677643865346908
0.025772288400912658,0.05047072112392377,65,1.1175870895385742e-09,427.5000000000002,0.0,8.271052504404963e-05,347.25,203,220.0,15.968718302249908,25.0,665600,-0.00034395825387036896,1.7656730718910694
0.022453371834126302,0.057508406098711565,66,-1.6391277313232423e-08,427.5000000000002,0.0,0.00014980865606020188,344.45,203,210.5,15.968718361854553,25.0,675840,-0.0006482738881459227,1.7758247941732406
0.021965291115338913,0.05624979580104752,67,1.1175870895385742e-09,502.5000000000002,0.0,8.704272824324732e-05,346.49,203,214.5,15.968718338012696,50.0,686080,-0.0003696137635415653,1.7689682848751545
0.019864279637113215,0.05438734383596783,68,-1.6763806343078613e-08,302.5000000000002,0.0,0.00010074179643204673,337.92,203,181.0,15.968718093633651,25.0,696320,-0.00039113257626013367,1.7756755098700523
0.015986893154331484,0.056134165332106446,69,-2.9802322387695314e-09,302.5000000000002,0.0,0.00010791281886533,330.64,203,165.5,15.968717902898788,25.0,706560,-0.000485297926934436,1.782740194350481
0.017421608077711426,0.05551730741663644,70,2.9802322387695314e-09,277.5000000000002,0.0,0.00014370697506507212,323.92,203,144.5,15.968717968463897,25.0,716800,-0.0005937786554568447,1.7861094616353512
0.02141036431421526,0.054874024783276874,71,4.097819328308106e-09,352.5000000000002,0.0,0.00012862437300640295,322.26,203,152.5,15.968718045949936,25.0,727040,-0.0006403778078492905,1.7809122867882252
0.021095102926483377,0.05911066420558447,72,-1.4528632164001465e-08,275.0,0.0,0.00014920725377649547,328.52,203,161.5,15.968718135356903,50.0,737280,-0.0007604362041092827,1.77926913946867
0.022290370881091804,0.05549176800098864,73,-2.2351741790771484e-08,302.5000000000002,0.0,0.00014693417578968138,335.71,203,178.0,15.968717986345291,50.0,747520,-0.0006449991658882936,1.7797778025269508
0.02099041804904118,0.055519181302459385,74,-1.3411045074462891e-08,352.5000000000002,0.0,0.00011396253594142536,340.79,203,188.5,15.968718296289444,50.0,757760,-0.0005757583403465105,1.780187799781561
0.023660769080743195,0.057296785592462575,75,2.458691596984863e-08,455.0000000000004,0.0,0.00010994023173882539,341.74,203,203.5,15.968718236684799,50.0,768000,-0.0005307916439051041,1.7774697810411453
0.023100616707233713,0.05448787755322184,76,2.0489096641540527e-08,500.0,0.0,0.00010615309609249835,340.41,203,210.5,15.968718183040618,50.0,778240,-0.00047783848640392534,1.7758999936282636
0.02040310071897693,0.0576273757322204,77,1.0430812835693359e-08,455.0000000000004,0.0,0.00015739255381390648,340.4,203,205.5,15.968718105554581,50.0,788480,-0.0007827932029613293,1.7788865461945533
0.02244424488162622,0.05347318346490763,78,-2.7194619178771972e-08,327.5000000000002,0.0,0.0001098788408398832,337.5,203,185.0,15.968718260526657,50.0,798720,-0.0004579956279485486,1.778953817486763
0.02168969782651402,0.05683025002619961,79,-5.587935447692871e-09,400.0,0.000830078125,0.00020066182437350477,336.61,203,187.0,15.968718123435973,50.0,808960,-0.0008905364575184649,1.772523406147957
0.02025286252901424,0.05745623279511101,80,-1.0058283805847169e-08,402.5000000000002,0.0,0.00011389951332816395,336.76,203,191.25,15.968718105554581,50.0,819200,-0.0004543486204056535,1.7835960127413273
0.01843513436615467,0.05444958188351651,81,-7.82310962677002e-09,327.5000000000002,0.0,8.74071729949577e-05,334.37,203,173.5,15.968717938661575,47.50000000000001,829440,-0.00036010883122798986,1.7851856663823127
0.019998788434895685,0.054521969847364446,82,4.097819328308106e-09,300.0,0.0,9.322264938358416e-05,338.37,203,168.0,15.968717962503433,25.0,839680,-0.00046580202179029583,1.7882928758859635
0.01696813206508523,0.058407958399391446,83,-2.60770320892334e-08,302.5000000000002,0.0,0.00015660345967880574,334.88,203,159.0,15.968718022108078,25.0,849920,-0.0007568855071440339,1.7843963578343391
0.02104400013340637,0.05785185718519459,84,-3.3527612686157227e-09,302.5000000000002,0.0,0.00012798729801968278,338.26,203,168.25,15.968717962503433,25.0,860160,-0.0006334177232929505,1.7703714981675147
0.020754894817946477,0.05552152902649841,85,-1.2665987014770507e-08,300.0,0.0,0.0001420368920486581,332.23,203,157.75,15.968718105554581,25.0,870400,-0.0005971311529719969,1.7614529319107533
0.0227020956837805,0.057229528687977184,86,-4.507601261138916e-08,502.5000000000002,0.0,0.00014099086163241737,335.96,203,186.25,15.968718177080154,25.0,880640,-0.0005230880487943068,1.7814211547374725
0.0197836737788748,0.05429902161846516,87,1.4528632164001465e-08,427.5000000000002,0.0,0.00015535610545640565,338.42,203,183.75,15.968718069791795,25.0,890880,-0.0007039241081656655,1.7851959839463234
0.018587202130584048,0.0552076934922609,88,-3.5017728805541994e-08,427.5000000000002,0.0,8.537670067223501e-05,338.93,203,188.5,15.968718034029006,25.0,901120,-0.0003830005442068796,1.7854308247566224
0.02062808263581246,0.05697946100359698,89,-5.960464477539063e-09,352.5000000000002,0.0,7.955096699845399e-05,334.57,203,162.0,15.968718177080154,25.0,911360,-0.0003698986416566186,1.7865662381052971
0.021066692852764392,0.05431635718795893,90,-1.4901161193847656e-08,380.00000000000045,0.0,7.251869691717871e-05,330.56,203,173.25,15.96871822476387,25.0,921600,-0.00031685832909715826,1.7857544727623462
0.018810262247279753,0.05764893523784337,91,-1.9371509552001954e-08,350.0,0.0,0.00012583476462477706,329.67,203,164.25,15.96871799826622,25.0,931840,-0.0005489654129632981,1.7890408627688885
0.017823223886080087,0.05648549003991228,92,-7.82310962677002e-09,360.0000000000009,0.0,0.00010951295113699188,331.14,203,171.25,15.968717956542969,25.0,942080,-0.0004935475808451883,1.7823508642613888
0.01694152979180217,0.05799807403828816,93,3.725290298461914e-09,327.5000000000002,0.0,7.882995480770205e-05,328.51,203,150.75,15.968717938661575,25.0,952320,-0.00034527917596278713,1.7873472817242146
0.018324196676258,0.05485307364269878,94,4.470348358154297e-09,475.0,0.0,0.00013533194822059613,336.14,202,170.75,15.96871793270111,25.0,962560,-0.000662082529743202,1.785519900918007
0.01372911641956307,0.05432731900855592,95,2.868473529815674e-08,475.0,0.0,0.00015225131885223674,333.59,202,158.5,15.96871775984764,25.0,972800,-0.0006997125314228469,1.7765901245176792
0.014722853568673599,0.05581919321359121,96,2.384185791015625e-08,382.5000000000007,0.0,0.00010213076955842837,328.97,202,145.5,15.96871782541275,0.0,983040,-0.00048454656080139103,1.7811383485794068
0.019782006976311096,0.06111879920910566,97,-1.825392246246338e-08,275.0,0.0,0.00015721474410739232,330.0,202,133.75,15.968718099594117,0.0,993280,-0.0007334672287470312,1.7878244750201702
0.025747888680780307,0.05770704505107553,98,-1.6391277313232423e-08,325.0,0.0,0.00010916506898901445,338.89,202,170.0,15.968718457221986,25.0,1003520,-0.0005025282633141614,1.7846977934241295
0.023878385411808267,0.05534720122054848,99,-1.9371509552001954e-08,325.0,0.0,0.00011394222492988604,343.26,202,192.5,15.968718403577805,50.0,1013760,-0.0005384963289543521,1.7768904201686382
0.024093486781930552,0.055983050917690645,100,-8.195638656616212e-09,327.5000000000002,0.0,0.00012613751624250823,346.42,202,217.5,15.968718326091766,50.0,1024000,-0.000585575451987097,1.7791485987603664
0.021281843187171034,0.055325268127253545,101,-9.685754776000977e-09,355.00000000000045,0.0,0.00010423906653365123,342.42,202,204.75,15.968718063831329,50.0,1034240,-0.00044595949366339483,1.7752119198441505
0.020888810424366966,0.05742513581826395,102,5.960464477539063e-09,402.5000000000002,0.0,0.00014309787121185024,346.07,202,208.75,15.968718236684799,50.0,1044480,-0.0006600209762837039,1.7862633273005486
0.02081151525489986,0.05661464205563858,103,-4.097819328308106e-09,402.5000000000002,0.0,0.00011645447221013683,341.75,202,194.75,15.96871811747551,50.0,1054720,-0.0006045501217158744,1.78531099781394
0.0205475334849325,0.05746631229976821,104,7.82310962677002e-09,400.0,0.0,0.0001185102051620035,340.63,202,187.5,15.968718206882476,50.0,1064960,-0.0006193591845658375,1.771977646648884
0.019024023649399167,0.057805742518941605,105,1.4901161193847657e-09,325.0,0.0009033203125,0.00012619486192839703,339.02,202,179.5,15.96871811747551,50.0,1075200,-0.0005464533638587455,1.7780017413198947
0.020912402946851216,0.056058913117744025,106,-3.091990947723389e-08,300.0,0.0,7.329288222202024e-05,332.97,202,157.0,15.968718194961548,50.0,1085440,-0.0003704679609654704,1.78136767745018
0.014226068718562601,0.055288725030469554,107,-8.568167686462402e-09,277.5000000000002,0.0,0.00010506184167731192,326.62,202,143.75,15.968717896938324,25.0,1095680,-0.00043562635546550154,1.7826981648802758
0.018197473126929254,0.05411276249968081,108,-2.0116567611694337e-08,350.0,0.0,7.251037374444991e-05,326.51,202,143.5,15.968718069791795,25.0,1105920,-0.00030256477039074524,1.7890303283929825
0.02538428013212979,0.055047024735748504,109,-5.960464477539063e-09,400.0,0.0,0.00011000801883760402,336.57,202,172.5,15.968718326091766,25.0,1116160,-0.0005423637830972439,1.7824240684509278
0.020698016422102228,0.056934015556279784,110,-1.1175870895385742e-09,402.5000000000002,0.0,0.0001344266819620188,339.42,202,186.25,15.968718189001084,25.0,1126400,-0.0006692039874906186,1.780719593167305
0.025051499204710125,0.05746675837492721,111,-1.862645149230957e-09,505.00000000000045,0.0,0.00010448409415815263,347.61,202,218.25,15.968718326091766,50.0,1136640,-0.0004942961670167279,1.7795222021639348
0.01796819089795463,0.0597277529641214,112,-2.421438694000244e-08,402.5000000000002,0.0,0.0001625517428450962,337.52,202,188.0,15.968717980384827,50.0,1146880,-0.0007460628781700507,1.7804921507835387
0.019835057776072064,0.05612505338858905,113,-2.3096799850463868e-08,380.00000000000045,0.0,8.081953519276653e-05,342.89,202,187.0,15.968718111515045,25.0,1157120,-0.0003357747798872879,1.7798409685492516
0.02100755199790001,0.054797253826491685,114,-4.097819328308106e-09,352.5000000000002,0.0,8.546780349121264e-05,338.61,201,169.75,15.968717974424361,25.0,1167360,-0.000363603830919601,1.7842545367777347
0.020003717252984644,0.05525594458375501,115,-4.76837158203125e-08,380.00000000000045,0.0,9.442037408948777e-05,343.8,201,178.75,15.968717938661575,25.0,1177600,-0.00043147458745806944,1.7881304502487183
0.01822289729025215,0.05397648540466823,116,-1.3411045074462891e-08,382.5000000000007,0.0,0.00012372133835256705,339.29,201,175.25,15.968717986345291,25.0,1187840,-0.0005971081540337764,1.7864240802824498
0.017807027092203498,0.0551130640782951,117,-2.3469328880310058e-08,327.5000000000002,0.0,8.510052604719931e-05,334.93,201,157.75,15.96871801018715,25.0,1198080,-0.00039485953784605953,1.7818961925804615
0.02274178913939977,0.05595482814014886,118,4.8428773880004884e-09,302.5000000000002,0.0,0.0001229197939924376,334.52,202,156.75,15.968718302249908,47.50000000000001,1208320,-0.0006166435145132709,1.7824820570647717
0.02349534752429463,0.05491228345252698,119,6.332993507385254e-09,402.5000000000002,0.0,0.00011324303066970743,337.87,201,184.75,15.96871811747551,50.0,1218560,-0.0005518220337762614,1.7744377724826337
0.021779763587983326,0.05488546825518055,120,-2.9802322387695314e-09,400.0,0.0,0.00011567463969157643,344.57,201,195.5,15.968718272447585,47.50000000000001,1228800,-0.0004739414591313107,1.7824427984654903
0.022614108205016237,0.05741450215591133,121,-2.6822090148925782e-08,402.5000000000002,0.0,0.00010777270334898504,341.02,201,201.75,15.968718254566193,47.50000000000001,1239040,-0.0005091879545943811,1.7886922717094422
0.02277232631458901,0.05383122485339509,122,-6.7055225372314455e-09,380.00000000000045,0.0,8.88908180229464e-05,337.68,201,189.75,15.968718087673187,25.0,1249280,-0.00045966770085215103,1.7849812656641006
0.021724812203319743,0.056043783908363606,123,-3.5390257835388184e-08,502.5000000000002,0.0,0.00012017744209202874,345.75,201,202.5,15.968718004226684,25.0,1259520,-0.0005860628956725122,1.7869792632758617
0.024581834638956933,0.05868374071000424,124,4.8428773880004884e-09,505.00000000000045,0.0,0.00012513557053637215,348.89,201,207.75,15.968718308210374,50.0,1269760,-0.0005640096776915015,1.785703556984663
0.02280843013431877,0.05812741237939455,125,8.568167686462402e-09,360.0000000000009,0.0,0.00010813445053372561,347.03,201,203.0,15.968718093633651,50.0,1280000,-0.0005059000715846196,1.7838856972754003
0.020111829863162713,0.05533065057537876,126,-1.6763806343078613e-08,355.00000000000045,0.0,7.837406518511614e-05,339.85,201,187.75,15.968718081712723,50.0,1290240,-0.0003617294318246422,1.7835749194025994
0.017767799936700614,0.0559166270053042,127,-5.960464477539063e-09,332.5000000000006,0.0,0.00011416750624064776,330.07,201,170.5,15.9687180519104,47.50000000000001,1300480,-0.00056587017752463,1.783013465255499
0.022667095504584723,0.059513964283338196,128,1.601874828338623e-08,332.5000000000006,0.0,0.00013149119255189133,327.98,201,167.25,15.968718373775483,25.0,1310720,-0.0006300092696619686,1.7819571375846863
0.01801643797371071,0.055094976892170376,129,-2.5331974029541015e-08,355.00000000000045,0.0,9.21152823920579e-05,328.22,201,171.75,15.968718028068542,50.0,1320960,-0.0004424262555403402,1.785698088258505
0.019109697069507093,0.052208991463372455,130,-7.82310962677002e-09,400.0,0.0,7.4963171794451e-05,331.99,201,177.25,15.968718057870865,50.0,1331200,-0.000339136527327355,1.7859439983963967
0.020015615699230695,0.056805076834517076,131,-1.4528632164001465e-08,412.5000000000011,0.0,0.00014773674869559273,332.75,201,177.5,15.96871801018715,50.0,1341440,-0.0007385621585854097,1.7829494297504425
0.018245570738508833,0.05704265480891006,132,1.1548399925231934e-08,405.00000000000045,0.0,0.00012285917686583048,335.3,201,173.25,15.96871801018715,25.0,1351680,-0.0005206483696383657,1.781565748155117
0.017956146791402717,0.052866394072319335,133,-5.587935447692871e-09,300.0,0.0,9.126856526151528e-05,330.45,201,161.5,15.96871799826622,25.0,1361920,-0.00043693564184650314,1.7877553455531596
0.01928273830853868,0.0575232907968221,134,-6.332993507385254e-09,335.00000000000085,0.0,7.548074966630125e-05,337.19,201,172.75,15.968718200922012,25.0,1372160,-0.0003469457533356035,1.7846238747239114
0.018676503832102752,0.05552480083114879,135,7.82310962677002e-09,325.0,0.0,9.457830137016288e-05,334.7,201,169.25,15.968717986345291,25.0,1382400,-0.00041193405231751965,1.7857195734977722
0.020501459098886697,0.05486099700816781,136,-8.568167686462402e-09,335.00000000000085,0.0,0.00010511097079444199,338.42,201,179.75,15.96871801018715,25.0,1392640,-0.000498212774982676,1.7834632024168968
0.01665672938688658,0.055289627237154394,137,-1.1548399925231934e-08,300.0,0.0,0.00011252293853587503,334.78,201,171.5,15.968717885017394,25.0,1402880,-0.0005410701930259165,1.77993400990963
0.016940491599962117,0.05560661261949982,138,5.587935447692871e-09,277.5000000000002,0.0,9.11555104693207e-05,331.61,201,157.5,15.968718028068542,25.0,1413120,-0.0004108850196644198,1.7858102679252625
0.017759760723856745,0.05760880834490524,139,-6.332993507385254e-09,252.50000000000023,0.0,0.00012389016814857713,328.12,201,144.75,15.968718016147614,22.500000000000007,1423360,-0.0006658302700088825,1.780984179675579
