advantage_norm,explained_variance,PMM:episode_rewards,policy_entropy,episode_length,policy_loss,frames,epoch_idx,fps,value_loss,P09:episode_rewards,P01:episode_rewards,grad_norm
1.0053652095049619,-0.056149955987930295,1.59,1.377859501838684,192.73,-9.842718092841096e-05,128000,16,263,0.009615188368443342,4.1000000000000085,0.0,0.13273911466205982
1.0005062752962113,-0.06007425725460053,1.81,1.3810698091983795,200.67,0.0006345127330860123,136000,17,262,0.009551730625862547,5.0,0.0,0.14794856922730895
0.8516614259779454,-0.15039556384086608,1.44,1.3806371629238128,184.51,-0.0003479535182850668,144000,18,262,0.007732498425793892,4.0,0.0,0.13231883844568526
0.8862581594288349,-0.2669953340291977,1.32,1.3772842478752136,179.52,-9.624985475966242e-05,152000,19,262,0.008138992107778903,3.0,0.0,0.14196091708216327
0.930646850168705,-0.1090355372428894,1.49,1.3735145354270935,185.07,0.00016762439081503545,160000,20,262,0.008847881942638197,4.1000000000000085,0.0,0.15060185331078105
0.8940279471874237,-0.2053217476606369,1.53,1.3788348710536957,188.07,0.0011094591412984301,168000,21,263,0.007761227708251681,3.1000000000000085,0.0,0.1338390406076395
0.9084952257573604,-0.12574119985103607,1.39,1.3821811664104462,182.44,-8.6271262698574e-05,176000,22,263,0.008072376006530248,3.0,0.0,0.14709602645138872
0.8873763397336006,-0.2903376191854477,1.39,1.3817302322387695,181.87,0.0018693728864309378,184000,23,264,0.007174907092557987,3.0,0.0,0.13648076707629184
0.805791050568223,-0.43250841557979586,1.25,1.380030664205551,177.67,-0.0010343656127224676,192000,24,264,0.006806914923363366,3.0,0.0,0.1466173639353541
0.9005033803731203,-0.1877702957391739,1.21,1.3824375891685485,175.99,0.0005928837426472456,200000,25,264,0.007126773208728992,3.0,0.0,0.15875500654301744
0.9173198978602887,0.060005140900611875,1.3,1.3841115653514862,178.66,0.00027281465296255194,208000,26,265,0.0072990445357572755,3.0,0.0,0.15929054439906895
0.8456319895386696,-0.2754069811105728,1.33,1.3828028488159179,182.26,-0.00015374424275250932,216000,27,265,0.0064968997090181805,3.1000000000000085,0.0,0.15602107992319889
0.8780099205672741,-0.18282457947731018,1.26,1.3801139163970948,178.26,0.00027205947859329174,224000,28,265,0.007216018663020804,3.1000000000000085,0.0,0.16832847583415794
0.8130901366472244,-0.36932373702526095,1.17,1.379559895992279,173.11,0.00042161176714671455,232000,29,265,0.006270479967643041,3.0,0.0,0.15224620684677612
0.859168648570776,-0.3518383139371872,1.08,1.3796291887760161,171.21,9.425637021195144e-05,240000,30,264,0.006976071134049562,2.1000000000000085,0.0,0.16533756815101977
0.8585620045661926,-0.1541522753238678,1.25,1.3836712038516998,176.79,0.0009736585870268754,248000,31,264,0.006243480169505346,3.0,0.0,0.16382975481933065
0.826333946287632,0.033199957609176635,1.43,1.3783137440681457,184.08,-0.0010582433789386415,256000,32,265,0.0058728480576246515,3.0,0.0,0.16144083047533933
0.9061172342300415,0.08680729508399963,1.35,1.3764811944961548,181.19,0.0007876519867568277,264000,33,265,0.007024303145517479,3.0,0.0,0.17069898798950978
0.8595534816384316,-0.30913218021392824,1.32,1.3742436122894288,177.83,-0.0013591014636403997,272000,34,266,0.006333127623365726,3.0,0.0,0.16425577819970894
0.8944348278641701,-8.241474628448487e-05,1.43,1.3763856601715088,182.44,0.0002109117217332823,280000,35,266,0.006670855657866923,3.0,0.0,0.16336408526272414
0.7868854498118162,-0.4561014622449875,1.21,1.3810889434814453,174.66,0.0005270952064893209,288000,36,265,0.0055845686402972205,3.0,0.0,0.13948228952428537
0.8120283938944339,0.07167522311210632,1.17,1.3792450416088105,173.35,-0.00044102619889599734,296000,37,265,0.005642432324966648,3.0,0.0,0.14015370578909273
0.811885137334466,-0.21482258677482605,1.29,1.3814040076732637,177.84,-0.0001677004067460075,304000,38,265,0.0058441071927882145,3.0,0.0,0.17332997850339088
0.9701064415276051,0.2725933188199997,1.46,1.3776429295539856,182.52,-0.0002999167388770729,312000,39,265,0.00767176819004817,3.0,0.0,0.1986825290196009
0.7344472531974315,-0.20042918741703034,1.35,1.3785130560398102,179.68,-8.925861853640526e-05,320000,40,266,0.004498774688690901,3.0,0.0,0.15295688556325365
0.7743252643942833,0.4245218765735626,1.2,1.3819236528873444,176.55,0.0003752945058568002,328000,41,266,0.004995519381482154,3.1000000000000085,0.0,0.1409747026999787
0.8292716883122921,0.13621357202529907,1.35,1.3848364090919494,183.72,0.000688225461053662,336000,42,266,0.0056865025707520545,4.0,0.0,0.1575716729004388
0.8417237310111523,0.18973859369754792,1.58,1.3837678503990174,192.45,-0.001824413756839931,344000,43,266,0.0062216561184322925,4.0,0.0,0.17204226245662357
0.7567792777717114,0.28304246366024016,1.7,1.383233163356781,195.91,6.471266504377127e-05,352000,44,266,0.00464431955391774,4.1000000000000085,0.0,0.147084740639505
0.6784280365705491,0.348291112780571,1.72,1.3836604058742523,195.64,-0.00022267685999395327,360000,45,266,0.0041545378362206975,5.0,0.0,0.13094887091050153
0.7907402037084102,-0.23577791273593904,1.44,1.3808986067771911,184.23,0.0001547164682415314,368000,46,266,0.005315201914927456,3.1000000000000085,0.0,0.14523224217878086
0.8198964750766754,0.40797966957092285,1.35,1.3831489658355713,182.98,0.00010323774349672022,376000,47,266,0.005560398966190405,3.1000000000000085,0.0,0.14686000326305465
0.7896515469253064,0.1824592685699463,1.47,1.3818053722381591,189.11,5.99993800278753e-06,384000,48,266,0.0055792125865991695,4.0,0.0,0.15299882604835044
0.7037923059612513,-0.013763886094093323,1.44,1.382318276166916,182.98,-0.00010263609292451292,392000,49,266,0.004642096570423746,4.0,0.0,0.14051738554883994
0.622974160388112,-0.1310897397994995,1.14,1.3829775083065032,170.58,-0.00034783310926286506,400000,50,266,0.0037179329709033484,3.0,0.0,0.1124836011315508
0.6645005431771278,0.2244800692796707,1.2,1.3845662081241608,173.98,-1.259569064131938e-05,408000,51,267,0.0038407537585590035,3.0,0.0,0.12454421560718389
0.7328683432936668,0.2273942595720291,1.25,1.3848947501182556,178.33,-0.0003069582238094881,416000,52,267,0.004590924268122762,3.0,0.0,0.13395527433238422
0.5839469569921494,-0.004273170828819275,1.39,1.3811704075336457,181.23,0.0005256811410072259,424000,53,267,0.003200989428369212,3.0,0.0,0.10376876079065639
0.649386184066534,0.3018921810388565,1.2,1.3826302206516266,171.38,-0.0006147293784306384,432000,54,267,0.003635484937331057,3.0,0.0,0.13069471539554298
0.6617612820863724,-0.29987346708774565,1.19,1.381192364692688,173.07,-0.00021199372960836626,440000,55,267,0.003947349862428382,3.0,0.0,0.12492715797983987
0.728055859953165,0.13625379502773285,1.26,1.3812865889072419,177.84,-0.000494258250691928,448000,56,267,0.004666526152868755,3.0,0.0,0.12480022832114397
0.7603176806867122,0.5402636712789536,1.54,1.3804837918281556,185.84,0.00018690047872951254,456000,57,267,0.004955734948598547,3.1000000000000085,0.0,0.1296402419980553
0.7050152743607759,-0.23666283071041108,1.82,1.3794634747505188,195.23,-0.00042731007803922696,464000,58,267,0.004117731106489373,4.1000000000000085,0.0,0.1289470660003987
0.6947388522326946,0.4418774938583374,1.6,1.3781618571281433,189.02,0.0005111133088939823,472000,59,267,0.004393629256082931,4.0,0.0,0.13494560601708763
0.5441873253881931,0.37933398663997653,1.32,1.3802042615413666,177.77,0.00016231930516369175,480000,60,266,0.0026689443562645464,4.0,0.0,0.09187307201478255
0.7826355920732021,0.24823763370513915,1.33,1.3803640449047088,178.66,-0.002361818167482852,488000,61,266,0.00561150132023613,3.1000000000000085,0.0,0.16070997456464625
0.6326205217838288,0.2723809850215912,1.52,1.3806973445415496,187.8,-1.4562491269316525e-05,496000,62,266,0.003527192927285796,4.0,0.0,0.11073484617474899
0.6081167377531529,0.058547369837760925,1.39,1.381957837343216,182.19,-0.00027257670066319404,504000,63,266,0.003273103937171982,4.0,0.0,0.11843686424743004
0.6669137664139271,-0.5170442086458206,0.95,1.3838401234149933,164.32,0.0005084088645526208,512000,64,266,0.004088060729554854,3.0,0.0,0.13360032424615628
0.680262828245759,0.0935779082775116,1.04,1.3838606572151184,169.0,-0.0006925431755371392,520000,65,267,0.004178194587657344,3.0,0.0,0.13040635915140583
0.6901255430281162,0.37206280350685117,1.46,1.382707656621933,185.16,-0.00026085336416144857,528000,66,267,0.004121403848112095,3.0,0.0,0.1269640297087746
0.672612001746893,0.6337300151586532,1.58,1.3819888925552368,189.96,8.62447771942243e-05,536000,67,267,0.0037483584793517365,4.0,0.0,0.11666661310673831
0.6209049388766289,0.3214753216505051,1.36,1.3826244914531707,182.56,0.0001498337889825052,544000,68,266,0.003457222798897419,4.0,0.0,0.11039921481650213
0.6224147847294808,0.3772934955358505,1.22,1.3834155261516572,177.6,0.000406064433263964,552000,69,267,0.0032919902963840287,3.0,0.0,0.10527603695966237
0.7282418492436409,-0.2692361605167389,1.29,1.3795654547214509,177.8,-0.0005285517332958989,560000,70,266,0.0044524786882539046,3.0,0.0,0.13762307424129716
0.6897203244268895,0.36601649343967435,1.3,1.3795101535320282,176.4,0.0005914814525749535,568000,71,266,0.003815772105153883,3.0,0.0,0.12180222583838791
0.6641012136638165,-0.017422393560409546,1.24,1.383748515844345,176.3,-0.0004827327923339908,576000,72,266,0.00420194871017884,3.0,0.0,0.12550682635693003
0.679571223333478,0.27138294398784635,1.24,1.384951148033142,176.17,0.0003929069571313448,584000,73,266,0.004091741961310617,3.0,0.0,0.11231785860506058
0.6319139210879803,-0.3876857942342758,1.17,1.3819148755073547,172.58,0.0005573672344326042,592000,74,266,0.0035179971374600426,3.0,0.0,0.12009746029577688
0.6191359002888203,0.4698638063669205,1.17,1.379321540594101,173.01,-0.00046998444850032683,600000,75,266,0.0034263202862348406,3.0,0.0,0.12321084763382548
0.6835313765704631,0.38421043634414676,1.44,1.3814967691898346,184.7,-0.0007506295272469288,608000,76,266,0.003995941159082576,4.0,0.0,0.1262876862472273
0.5755356349050998,0.5770767122507096,1.56,1.377567639350891,191.76,0.0003356164941214956,616000,77,267,0.002848394219399779,4.0,0.0,0.10223917357312126
0.5031336749717593,-0.11375844359397888,1.18,1.3817862892150878,177.81,0.00022626828265401855,624000,78,267,0.002510558764661255,3.1000000000000085,0.0,0.08876266553903613
0.6713545153290034,-0.1681152093410492,1.16,1.3819341933727265,172.97,-0.00041513367788866164,632000,79,267,0.004048423957137857,3.0,0.0,0.11956581768302957
0.6309911026805639,-0.344905309677124,1.19,1.384336943626404,172.67,0.0006053447909653187,640000,80,267,0.0037007022985199,3.0,0.0,0.11181077969817713
0.6009897494316101,-1.1032029497623443,1.01,1.3844487690925598,168.05,-0.0008378046430880204,648000,81,267,0.0032307956625299995,2.0,0.0,0.11078848579900319
0.5383585514128209,-0.18543631553649903,0.93,1.3845143520832062,164.57,0.000415290889213793,656000,82,267,0.0029437974225584185,3.0,0.0,0.0953091702485262
0.6587959067523479,0.43441522657871245,0.97,1.3846069383621216,165.29,-0.0003778226506256033,664000,83,267,0.0038065735419877456,3.0,0.0,0.11515339859865938
0.7566478824615479,0.27973450779914855,1.38,1.3838708698749542,181.81,-0.00023445920634003416,672000,84,267,0.004708137881170842,3.1000000000000085,0.0,0.139799694672142
0.7006087094545365,0.06700774252414704,1.56,1.384751126766205,189.17,-0.000138499949243851,680000,85,267,0.004623211339639966,4.0,0.0,0.12011856639113361
0.6401033848524094,0.02723226249217987,1.35,1.383605912923813,181.43,0.0008402158773969859,688000,86,266,0.0036134368533384986,3.1000000000000085,0.0,0.10950801870246195
0.6057614444196224,0.11467708230018615,1.24,1.3847581434249878,177.87,-0.0004039474666933529,696000,87,266,0.0031242140138783726,3.0,0.0,0.10108843119563087
0.6678654296696186,0.3447152191400528,1.25,1.3846392083168029,177.45,-6.252872000914067e-05,704000,88,266,0.003882329037296586,3.0,0.0,0.11119870262575461
0.7466861467808485,-0.22292975187301636,1.51,1.3850778102874757,187.1,0.0008713476827688282,712000,89,266,0.004795572163129691,4.0,0.0,0.1316058172491273
0.6093315821886063,0.2563856214284897,1.32,1.3844076347351075,181.0,0.00010109562776051461,720000,90,266,0.0032035665582952786,4.0,0.0,0.10320316312721758
0.7227843382954597,0.15660364985466002,1.3,1.3825599837303162,178.41,-0.0001710749705671333,728000,91,266,0.00451778066548286,3.0,0.0,0.12955014600441767
0.714792519658804,0.25977200388908384,1.43,1.3830965113639833,182.68,-7.938007453049067e-05,736000,92,266,0.00420711666563875,3.0,0.0,0.12783099007493187
0.6334171351790429,0.37096983134746553,1.65,1.3846729040145873,189.14,-0.00010028039425378665,744000,93,266,0.0033839654411713127,4.0,0.0,0.11584699499503288
0.5074164030700922,0.516387574672699,1.58,1.3849366867542268,187.22,0.0001426931144669652,752000,94,266,0.002548378682404291,4.0,0.0,0.08917563776365393
0.6986980801820755,0.1457316344976425,1.37,1.385216442346573,180.39,0.00030022372397070285,760000,95,266,0.0042102662149409295,3.0,0.0,0.12276666845609041
0.6596198932826519,0.33990185618400576,1.52,1.3821662545204163,186.64,-0.00037095794497872704,768000,96,266,0.0036402957105019593,3.0,0.0,0.1113934936665634
0.6373505850881338,0.3381264352798462,1.49,1.381433846950531,186.69,6.607511459151283e-05,776000,97,266,0.0036443403098382985,4.0,0.0,0.11953989073732531
0.6323035317659378,0.30501095235347747,1.56,1.384637199640274,188.27,0.0006784762340248563,784000,98,266,0.0032886540015169886,4.0,0.0,0.10800827494827038
0.6190941517055034,0.4520241916179657,1.48,1.3840235161781311,184.96,0.000413695618553902,792000,99,266,0.003514197717886418,3.0,0.0,0.11410284231224545
0.5646841647475958,-0.1439928877353668,1.37,1.3843822300434112,182.25,-0.0006402272055856884,800000,100,266,0.0028807371503353353,3.1000000000000085,0.0,0.10367020391860454
0.5849223475903272,-1.300516839027405,1.33,1.383327875137329,180.48,-4.922435611661058e-05,808000,101,266,0.002936255305248778,3.0,0.0,0.09285821347948159
0.573328367844224,0.08133677005767823,1.06,1.384200246334076,168.59,-0.0004116733108821791,816000,102,266,0.0031795064327889123,2.1000000000000085,0.0,0.1037067430303913
0.6168332156538964,0.3460114449262619,1.02,1.3849518239498138,167.28,0.0003651750780409202,824000,103,266,0.003264725210974575,2.0,0.0,0.10009627945053987
0.6441271817684173,-0.24117391288280488,1.24,1.382816916704178,177.41,-0.0003805139666656032,832000,104,266,0.00366783711615426,3.0,0.0,0.11325179191534912
0.6601536596566439,0.25425240516662595,1.15,1.3815685534477233,172.72,-0.00021903254586504772,840000,105,266,0.0038477023511950393,3.0,0.0,0.1266998865146099
0.6481173300743103,0.09260265111923217,1.2,1.3830131554603577,174.28,-0.00037081624555867164,848000,106,266,0.0034218889377370942,3.0,0.0,0.11002121372596568
0.5848959442973137,0.4053405928611755,1.39,1.3840940368175507,183.52,0.00029839349153917285,856000,107,266,0.0031923558018024777,3.1000000000000085,0.0,0.08981154334026044
0.6134016337245702,0.2605000817775726,1.31,1.3830050086975099,180.05,0.000632301077930606,864000,108,266,0.003199076793534914,3.0,0.0,0.11118502823846589
0.6230028741806746,0.23816084265708923,1.22,1.3798394739627837,174.95,-0.0003067877277499065,872000,109,266,0.003310216626705369,3.0,0.0,0.10713759175014272
0.6879267652332782,0.13459912419319153,1.29,1.3807525146007538,177.59,-0.00016217957774642856,880000,110,266,0.004033978364241193,3.0,0.0,0.12185089398869038
0.6095138242840767,0.23577891945838927,1.29,1.3817996263504029,177.82,-0.00031217325682519003,888000,111,265,0.0032853049407276557,3.0,0.0,0.1100521393707462
0.5489541210234166,0.13479740858078004,1.18,1.3815356636047362,174.48,-0.0004155381681630388,896000,112,265,0.0026131587824056624,3.0,0.0,0.09611077401957839
0.49837576046586035,0.20027437210083007,1.0,1.3835195887088776,166.86,0.0002627578028477728,904000,113,265,0.002454433794991928,3.0,0.0,0.09380593507760207
0.5992867399007082,0.08986563444137573,0.99,1.3843992924690247,167.72,0.00017066720074581098,912000,114,265,0.003263297750017955,2.0,0.0,0.10795349182449288
0.569258505180478,0.45955658972263336,1.29,1.3849469029903412,178.19,0.0007459098928484309,920000,115,265,0.003005069870232546,3.0,0.0,0.09794144344515633
0.5741913821548223,-0.2874889749288559,1.38,1.3848694884777069,179.74,-0.0007603896543878363,928000,116,265,0.002961861708681681,3.1000000000000085,0.0,0.11082198151831588
0.5955319999158383,0.3587155723571777,1.28,1.3852885484695434,177.39,0.0004570539095584536,936000,117,265,0.0029996123163437004,3.0,0.0,0.10083854086419286
0.5924383363127709,0.6180544102191925,1.33,1.38241175532341,180.04,-0.0008434766004211269,944000,118,265,0.0029768276270624484,3.0,0.0,0.10585749990799781
0.6507940609753132,0.6023793202638626,1.64,1.3826470506191253,188.43,0.0008584172104747267,952000,119,265,0.0036470304734393722,3.1000000000000085,0.0,0.11156390051811688
0.5395109847933054,0.5761785477399826,1.65,1.3821281170845032,188.57,-0.0008883848502773617,960000,120,265,0.0024391752032533985,4.0,0.0,0.0960559980990978
0.6721704176068306,-0.5658457207679749,1.47,1.3779685366153718,183.32,0.0010313808650244027,968000,121,265,0.003763493021106115,4.0,0.0,0.12147968228065358
0.5551898664236069,0.014614333510398864,1.19,1.380839616060257,172.39,-0.0002906779706609086,976000,122,265,0.002678879710874753,3.1000000000000085,0.0,0.09260638703354647
0.5929995860159397,-0.1086425119638443,1.2,1.381317378282547,172.79,0.00010259412360028364,984000,123,265,0.0032189542858759523,3.0,0.0,0.1026149290577925
0.6638922644406557,0.5747418558597565,1.27,1.381824758052826,176.04,-0.0003456587746040896,992000,124,266,0.00400410491914954,3.1000000000000085,0.0,0.12180143240937057
0.5814438204467297,-0.9964244705438614,1.57,1.3829088401794434,189.33,-0.000641817883006297,1000000,125,265,0.003027008521312382,4.0,0.0,0.11052097121417344
0.49489559799432753,0.4784544610977173,1.47,1.3839539766311646,184.94,-0.000321887402824359,1008000,126,266,0.0021628128532029224,4.0,0.0,0.08560065464130288
0.6108585407584906,0.4852151465415955,1.23,1.3851110327243805,175.94,-0.0005713556162663735,1016000,127,266,0.0031295157418207964,3.0,0.0,0.11443696489269396
0.5609701253473759,0.4191051870584488,1.35,1.3825250852108002,181.48,0.00014442365616559982,1024000,128,266,0.002693704960765899,3.0,0.0,0.09588256870477885
0.5960077667236328,0.6020134621858597,1.64,1.38475124001503,193.23,0.00036245850602426797,1032000,129,266,0.0031224211168591866,4.0,0.0,0.10837286077754009
0.6064942966401577,-2.011157864332199,1.64,1.3856477665901183,193.21,-0.000586661670167814,1040000,130,266,0.003528940164578671,4.0,0.0,0.10465490583256219
0.6139425829797983,0.5171981817483902,1.5,1.384997352361679,186.44,0.00015337846387410535,1048000,131,266,0.003188847166384221,4.0,0.0,0.10428081599177612
0.6411402321606875,0.43154614508152006,1.62,1.3837070226669312,190.3,6.45308416824264e-05,1056000,132,266,0.003477753201150335,4.0,0.0,0.1125109037254448
0.6739900767803192,0.2855854761600494,1.52,1.383447937965393,187.44,0.000523446535516996,1064000,133,266,0.0036033974082238275,3.0,0.0,0.11807343204962384
0.5992942465841771,0.6020345759391784,1.57,1.384396367073059,188.29,-0.00016162585889105684,1072000,134,266,0.0032314722091541627,3.0,0.0,0.09751267434931794
0.5378421553969384,0.19381562352180481,1.4,1.383253663778305,180.18,-0.0005045980085560586,1080000,135,266,0.0024875206934666496,3.0,0.0,0.09146448236277599
0.5259946239739657,0.26481580078601835,1.03,1.3845288240909577,167.36,0.00034240782024426154,1088000,136,266,0.0025106519256951287,2.0,0.0,0.09208750168258463
0.5646780881285668,0.46731783747673034,1.18,1.384783809185028,173.87,-0.0003577309547108598,1096000,137,266,0.00271562930647633,2.0,0.0,0.09915879592259212
0.5853800873458386,0.6887608438730239,1.39,1.3842056334018706,183.63,0.00020144108246313407,1104000,138,266,0.0032391314858978147,3.0,0.0,0.1005021428740835
0.5104015500098467,0.48173530876636506,1.28,1.3840305078029633,180.38,0.0002883133105933666,1112000,139,266,0.002494648151114234,3.0,0.0,0.0869114387339402
0.557667922526598,0.3430132019519806,1.25,1.3837235581874847,177.42,-0.0003908388364652637,1120000,140,266,0.0026024717568361665,3.0,0.0,0.09263350679392005
0.5843740490078926,0.5952685022354126,1.4,1.3818715560436248,181.86,0.0001589363647508435,1128000,141,266,0.003245097927429015,4.0,0.0,0.09078994614723256
0.6930855484306813,0.592064054608345,1.72,1.3821217978000642,194.59,9.462475543841719e-05,1136000,142,267,0.004000629236688837,5.0,0.0,0.12268027110190055
0.5807829415798187,0.5827204561233521,1.75,1.3838831424713134,196.94,0.00017047673609340563,1144000,143,266,0.003266385881943279,5.0,0.0,0.0998837254738897
0.6023520021885633,0.5874492782354355,1.63,1.3835730624198914,189.44,5.067319998488529e-05,1152000,144,267,0.0032600246613583295,4.1000000000000085,0.0,0.09414255947208228
0.4547094824910164,0.47074906587600707,1.25,1.38546013712883,176.32,-0.00034408575995257705,1160000,145,267,0.001962222285765165,3.0,0.0,0.07263834881522097
0.593355877995491,0.243146094083786,1.4,1.3856749784946443,184.01,0.00027444679872132836,1168000,146,267,0.003028468166376115,3.0,0.0,0.09837201239264173
0.5517925296723842,0.36285996198654175,1.61,1.3853865885734558,192.26,9.085776138817892e-05,1176000,147,267,0.0028326525224838407,4.0,0.0,0.08871828991518312
0.48345898009836674,0.680721892118454,1.45,1.3852377557754516,185.61,0.00019434760521107818,1184000,148,267,0.002246079542528605,4.0,0.0,0.07778981175575023
0.566920953989029,0.069891117811203,1.45,1.384981907606125,185.66,-0.0006675059761619195,1192000,149,267,0.0026354357010131934,3.1000000000000085,0.0,0.09360634061587964
0.5153372973948717,0.509731469154358,1.37,1.385702098608017,180.46,0.0003540727956715273,1200000,150,267,0.0024525222292140826,3.0,0.0,0.08093887161610507
0.5460280153155327,0.7463674855232239,1.35,1.384607300758362,181.84,0.0003026896939263679,1208000,151,267,0.002561865756797488,4.0,0.0,0.09717399338810624
0.4917061823606491,0.08906565725803375,1.37,1.3828694200515748,183.52,-7.57873323163949e-05,1216000,152,267,0.002182235555155785,4.0,0.0,0.07557461003877669
0.5515531077235937,-0.13390595138072967,1.25,1.3829266273975371,178.74,-0.0006602952846151311,1224000,153,267,0.002762160050478997,3.0,0.0,0.0980652323090994
0.4773838461190462,0.547156753540039,1.44,1.3829910123348237,183.5,0.0004229691749333142,1232000,154,267,0.002113105471216841,4.0,0.0,0.07747873841933864
0.5271590611338616,0.6254207855463028,1.51,1.382311406135559,186.45,-5.6961121736094355e-05,1240000,155,267,0.0023454150140605635,4.0,0.0,0.08295640535712279
0.5517089336365462,0.583920830488205,1.61,1.3840032315254212,194.13,-7.640920404810458e-05,1248000,156,267,0.002516871773113962,4.0,0.0,0.09383524393009392
0.5465977236628532,0.17523831367492676,1.37,1.382284939289093,183.67,-0.0006832487555220723,1256000,157,267,0.002564030950416054,3.0,0.0,0.08923771733835097
0.5101744093000888,-0.34404247879982,1.07,1.3829182422161101,170.04,0.0004124591303116176,1264000,158,267,0.00213114119884267,2.0,0.0,0.08221069616978001
0.5046723694354296,0.09781351864337921,1.03,1.3852104294300078,168.14,-0.00031084146747161867,1272000,159,267,0.002251174201010144,3.0,0.0,0.08094483900171259
0.5111486568301916,-0.18194734990596773,1.06,1.3836960065364838,168.11,0.00045862798593589106,1280000,160,267,0.002170462633075658,3.0,0.0,0.08565916716276466
0.5107287276536226,0.5759906589984893,1.12,1.3835566067695617,170.41,-0.0003330302151152864,1288000,161,267,0.002353137615646119,3.0,0.0,0.08598970147090211
0.553222777992487,0.22050041139125823,1.2,1.3841820919513703,174.09,0.00014690080570289865,1296000,162,267,0.002570062631421024,2.1000000000000085,0.0,0.09888521326867067
0.5008953945338726,0.3021313613653183,1.41,1.384631633758545,182.88,-0.0005631872091908008,1304000,163,267,0.002079913508205209,3.1000000000000085,0.0,0.08298591138473992
0.6207455576211214,0.4496792095899582,1.44,1.3844792246818542,180.98,0.00042069373361300675,1312000,164,267,0.0036307703158672665,4.0,0.0,0.10809677481900463
0.48957804940640925,0.29142973482608797,1.71,1.3833510494232177,191.44,-0.0004523732146481052,1320000,165,267,0.0022975780723209025,4.1000000000000085,0.0,0.08253022358884507
0.42575821094214916,0.6966384321451187,1.57,1.3816302955150603,189.35,7.186282105976716e-05,1328000,166,267,0.0015437720264890231,4.0,0.0,0.06882523681316273
0.5141319178789854,0.6318496400117875,1.56,1.3805737614631652,188.77,-0.000204938550668885,1336000,167,267,0.002514392488192243,4.1000000000000085,0.0,0.08505108683075317
0.6977662970125675,0.30076307356357573,1.54,1.3827821350097655,189.04,-0.000562877201482479,1344000,168,267,0.0042385630402714015,4.1000000000000085,0.0,0.11724738103859637
0.512653855830431,0.3408717978000641,1.27,1.3843953776359559,176.95,-4.791756888153031e-05,1352000,169,267,0.0026144746934005526,4.0,0.0,0.0859894296222941
0.5207437611371278,0.5324201267957688,1.37,1.3850127923488618,180.11,7.424640847602859e-05,1360000,170,267,0.0023446559435978996,3.0,0.0,0.08577189084244863
0.5691350627690553,0.5018386489152908,1.3,1.3851360738277436,178.3,-0.00028997542925935705,1368000,171,267,0.002890561108288239,3.0,0.0,0.10531944193024387
0.5630229215323925,0.49995408952236176,1.24,1.3858105552196502,176.38,0.0003387034812476486,1376000,172,267,0.002836714410732384,3.1000000000000085,0.0,0.09112122331369067
