epoch_idx,PMM:episode_rewards,policy_entropy,P09:episode_rewards,clip_fraction,frames,fps,value_loss,policy_loss,explained_variance,grad_norm,advantage_norm,P01:episode_rewards,episode_length,approx_kl_divergence
282,258.0,1.231745618581772,350.0,0.1162109375,2887680,290,0.01617527673515724,-0.0008571210328227608,-1.2293457984924316e-08,0.049970380630010545,15.968717962503433,150.0,343.88,0.001169188705301849
283,256.5,1.303226437419653,350.0,0.12158203125,2897920,290,0.018683405325282364,-0.0007958574133226648,1.7136335372924803e-08,0.05424726269784623,15.968718004226684,150.0,331.26,0.0014612264807681186
284,262.75,1.3912593089044094,350.0,0.13486328125,2908160,290,0.019659558864077553,-0.00035378551110625266,-1.899898052215576e-08,0.055560101044098406,15.968718111515045,150.0,328.01,0.001205986496256628
285,284.5,1.434587249904871,375.0,0.1528564453125,2918400,290,0.018310086234123446,-0.0014265130936109926,2.6077032089233397e-09,0.05662661846489634,15.968718230724335,200.0,330.79,0.0013488033014795065
286,290.5,1.4072996728122233,375.0,0.1403564453125,2928640,290,0.018811796451336703,-0.000674784703005571,-1.1175870895385742e-09,0.05685890037648046,15.968717926740647,200.0,335.35,0.001251550037923721
287,298.25,1.3602978229522704,352.5000000000002,0.135400390625,2938880,290,0.018851286513381638,-0.001022661321258056,-2.9802322387695314e-09,0.055185551081784454,15.968717807531357,200.0,340.32,0.0012303945728149301
288,309.25,1.3567946180701256,375.0,0.134423828125,2949120,290,0.019018903956748545,-0.0007581981750263367,-3.3527612686157227e-09,0.05809800989156222,15.96871787905693,200.0,344.91,0.0012850955774041494
289,304.5,1.4063315480947494,375.0,0.14013671875,2959360,290,0.01805363440653309,-0.0007898878298874479,2.7194619178771972e-08,0.0552733217006142,15.968717896938324,197.5,342.68,0.0013653656405949732
290,295.75,1.3876263931393624,375.0,0.151025390625,2969600,290,0.018513886054279283,-0.0011603865084907738,4.8428773880004884e-09,0.05452113323797747,15.968718016147614,197.5,337.59,0.0013629894664688891
291,281.75,1.371964717656374,375.0,0.119140625,2979840,290,0.018275734659982844,-0.0006886420655064285,3.7252902984619143e-10,0.053582072807136484,15.968717962503433,200.0,335.32,0.0011109819792025633
292,290.5,1.3626366280019284,375.0,0.1302734375,2990080,290,0.01867993834312074,-0.0007589363285660511,6.7055225372314455e-09,0.05749158671990133,15.968718022108078,200.0,342.87,0.001083348622674407
293,298.25,1.3903503090143203,375.0,0.1478759765625,3000320,290,0.019492231009644458,-0.0007970949583977927,-6.7055225372314455e-09,0.061403821509151,15.968718057870865,200.0,349.49,0.0012289285154764684
294,297.25,1.4284405514597893,375.0,0.1431884765625,3010560,290,0.018147611027234233,-0.0008785136706137564,-6.7055225372314455e-09,0.058525794134108786,15.968718057870865,200.0,349.44,0.0012326535536232087
295,292.25,1.3959921047091484,375.0,0.11328125,3020800,290,0.01857562402728945,-0.0009453991991904331,2.458691596984863e-08,0.05597149558449821,15.968718189001084,200.0,344.64,0.0010457046306072471
296,283.0,1.3684436954557895,352.5000000000002,0.138427734375,3031040,290,0.01942795456852764,-0.0007817363439244218,-2.9802322387695314e-09,0.05956517473139592,15.968718123435973,200.0,335.48,0.0011195637802728698
297,279.0,1.39541971758008,375.0,0.123876953125,3041280,290,0.018175104234251192,-0.0007114755560905905,-9.685754776000977e-09,0.0549041435849716,15.968717896938324,200.0,333.35,0.001101494122244162
298,288.0,1.38623965382576,375.0,0.1252685546875,3051520,290,0.018995751830516383,-0.001088976444589207,8.940696716308593e-09,0.057188998634430624,15.968718028068542,200.0,336.19,0.0011958386923510034
299,284.75,1.3724651522934437,350.0,0.1548095703125,3061760,290,0.01848659389652312,-0.0011111610103398562,-1.899898052215576e-08,0.057503774567000024,15.968717849254608,225.0,337.7,0.0012984653448143036
300,288.0,1.3945911549031735,352.5000000000002,0.12880859375,3072000,290,0.01864746330829803,-0.0012619640143384458,-1.2293457984924316e-08,0.05478598978066727,15.968718194961548,225.0,338.37,0.001214807676166174
301,277.25,1.354497466236353,350.0,0.137109375,3082240,290,0.017658793908776716,-0.0008939735616877442,-1.1175870895385742e-09,0.05650171915057348,15.968717902898788,200.0,333.79,0.0012674403862433792
302,278.25,1.360832977294922,350.0,0.1445556640625,3092480,290,0.019510015239939095,-0.0013431981788016856,-8.195638656616212e-09,0.05983556760031237,15.968718016147614,200.0,332.32,0.001110501077184267
303,284.75,1.3559239387512207,350.0,0.09931640625,3102720,290,0.01986505878448952,-0.0008353162593266461,-1.1175870895385742e-09,0.05347226370190598,15.968718069791795,200.0,329.23,0.000957721151544888
304,292.75,1.3602364264428615,350.0,0.115869140625,3112960,290,0.01899574772105552,-0.0009768672905920539,-3.091990947723389e-08,0.052564916247034944,15.96871801018715,225.0,334.81,0.0010228909944231645
305,293.5,1.334906905144453,350.0,0.129833984375,3123200,290,0.018568163429154082,-0.0008245034598076018,1.2665987014770507e-08,0.05685373115401184,15.968717896938324,225.0,337.86,0.0011379171344060523
306,289.0,1.2629425063729287,350.0,0.1146728515625,3133440,290,0.019364905598922632,-0.0008676748780999333,7.078051567077636e-09,0.054416636031879274,15.968718194961548,225.0,341.22,0.0011275868359177821
307,292.5,1.3119937904179095,375.0,0.1406494140625,3143680,290,0.019465143431443722,-0.0009550348895572824,1.1175870895385742e-09,0.05794211341239375,15.968717956542969,200.0,339.43,0.0012396078328833938
308,301.25,1.3870597682893275,400.0,0.161083984375,3153920,290,0.019469838752411307,-0.0010493635054444894,-5.587935447692871e-09,0.06179579324858958,15.968718022108078,200.0,339.33,0.0012037289533893159
309,295.75,1.4011210963129996,400.0,0.118701171875,3164160,291,0.0190543281234568,-0.0010286072822054849,-1.5273690223693846e-08,0.056898383831679944,15.968718034029006,200.0,333.74,0.0010126681592311116
310,295.0,1.3962493337690831,400.0,0.1562255859375,3174400,291,0.018434764270205052,-0.0007601232195156626,-3.725290298461914e-09,0.05993425122688898,15.968717944622039,200.0,332.48,0.0013638516312937555
311,297.0,1.4279964044690132,400.0,0.1535400390625,3184640,291,0.01986708558688406,-0.0009613345137040596,-1.862645149230957e-09,0.06258082342433557,15.968718087673187,197.5,332.88,0.001215350276751792
312,294.0,1.4150491222739219,377.5000000000002,0.0951416015625,3194880,291,0.017856240028049798,-0.0007021609555522446,-5.960464477539063e-09,0.051728198173294895,15.96871793270111,197.5,332.96,0.0008794490125524135
313,293.0,1.3846713863313198,377.5000000000002,0.1663818359375,3205120,291,0.018113819384598173,-0.0010372630014899187,-1.3411045074462891e-08,0.05924851477006878,15.968718153238296,200.0,339.33,0.001253707631940415
314,282.75,1.397616808861494,375.0,0.1284912109375,3215360,291,0.017677401221590117,-0.0009001450242067221,-1.1920928955078126e-08,0.057762616221393115,15.968717962503433,200.0,342.88,0.0009793252168037725
315,282.0,1.3604956656694411,377.5000000000002,0.128857421875,3225600,291,0.018756175081944094,-0.0006155018823847058,-7.450580596923828e-09,0.05784240526061294,15.968718028068542,200.0,341.4,0.0010135310834755273
316,282.0,1.3317613527178764,375.0,0.1094970703125,3235840,291,0.01898905197158456,-0.0006416589742002543,-1.080334186553955e-08,0.05535254032387001,15.968717992305756,200.0,341.28,0.000944446994020609
317,298.75,1.2964667081832886,375.0,0.1328857421875,3246080,291,0.019989034812897443,-0.0009496022663370241,5.587935447692871e-09,0.055617386111276604,15.968718045949936,222.5,341.47,0.0009710379701687088
318,301.5,1.3023594416677953,375.0,0.0791259765625,3256320,291,0.018915674573509022,-0.0002882882312405854,-4.097819328308106e-09,0.050273074521208716,15.968717926740647,225.0,341.63,0.0007124606871428795
319,292.25,1.3167663931846618,350.0,0.1061279296875,3266560,291,0.018522959979600274,-0.0004794757489435142,1.0430812835693359e-08,0.0539754922382495,15.968717920780183,225.0,339.91,0.0009301703280414131
320,282.25,1.3276067309081554,350.0,0.1305419921875,3276800,291,0.019011511525604874,-0.0009169068660412449,-4.8428773880004884e-09,0.058828336637085976,15.968718147277832,200.0,336.86,0.0010582268865562128
321,284.25,1.2720344714820384,352.5000000000002,0.127294921875,3287040,291,0.019122720362793187,-0.000836039181012893,-3.3527612686157227e-08,0.05355453634441949,15.968718004226684,225.0,335.1,0.0010123826094812216
322,287.75,1.244985207170248,352.5000000000002,0.1482177734375,3297280,291,0.017584806558443234,-0.001089893608877901,-8.195638656616212e-09,0.05722282305392522,15.968717950582505,222.5,338.82,0.0012908958298226026
323,292.75,1.2709715127944947,375.0,0.102001953125,3307520,291,0.01882053479203023,-0.000533731729228748,-2.0861625671386717e-08,0.05198381436511732,15.968718034029006,225.0,345.66,0.0008279428589872851
324,293.5,1.3260069198906421,375.0,0.133447265625,3317760,291,0.018959875399013983,-0.0006045236747013405,-2.1979212760925294e-08,0.05943402491427652,15.968718248605729,225.0,346.6,0.0010430510339688227
325,285.5,1.3123562090098857,350.0,0.1150390625,3328000,291,0.01905303957464639,-0.0005269395242066821,1.1548399925231934e-08,0.05739895530149082,15.968718016147614,225.0,343.13,0.0009766077146281305
326,285.5,1.3084616385400296,350.0,0.124560546875,3338240,291,0.018728178535820917,-0.0007725971452600788,-7.450580596923829e-10,0.055848153009074045,15.968717944622039,225.0,339.66,0.0010445439883426388
327,277.75,1.3078436799347402,350.0,0.154443359375,3348480,291,0.0181985105300555,-0.0012024972056678962,1.1175870895385742e-09,0.05678987093152391,15.968717992305756,200.0,338.8,0.0010625440637589633
328,276.0,1.2928791061043738,350.0,0.12509765625,3358720,291,0.017272685148054735,-0.0007741905727016273,5.960464477539063e-09,0.05284030672549964,15.968717896938324,200.0,343.0,0.0009930246342776173
329,274.0,1.2833609610795975,327.5000000000002,0.1264404296875,3368960,291,0.018390832756995223,-0.0003165585971146356,-2.9802322387695314e-09,0.05630137814151699,15.968717843294144,200.0,343.13,0.0009629709344039838
330,273.0,1.2766066543757915,350.0,0.1092529296875,3379200,291,0.017513864225475118,-0.00040205292389146053,7.450580596923829e-10,0.05245918392293832,15.96871793270111,200.0,344.0,0.0010268684328671896
331,268.25,1.2612366572022438,325.0,0.1464599609375,3389440,291,0.017366799895535225,-0.0009157168613455724,-2.16066837310791e-08,0.05448390309021074,15.968717855215072,200.0,342.44,0.0011287012069857382
332,264.75,1.286361961811781,327.5000000000002,0.122021484375,3399680,291,0.0175133331460529,-0.0006462079123593867,-2.2351741790771484e-09,0.057997507664218836,15.96871799826622,175.0,339.81,0.0009242269197628161
333,272.75,1.2696161948144435,350.0,0.1277099609375,3409920,291,0.01743489698128542,-0.0008296845706354361,-9.313225746154785e-09,0.05417199984415133,15.968718039989472,200.0,343.6,0.0010061285040734447
334,270.25,1.2843484677374364,350.0,0.149609375,3420160,291,0.016610513892374,-0.0009502571123448433,-4.097819328308106e-09,0.05682697532560936,15.9687180519104,200.0,350.03,0.001110408292257148
335,269.0,1.2769080750644206,350.0,0.1071044921875,3430400,291,0.017038755281828345,-0.0006259268579015042,2.2351741790771484e-09,0.053623857963068,15.968717867136002,197.5,353.6,0.000806264491740194
336,270.75,1.2919991500675678,350.0,0.1207275390625,3440640,291,0.01731777549284743,-0.0006007629137457116,-1.1175870895385742e-09,0.05274068588461035,15.968717849254608,175.0,357.48,0.0009405629181543418
337,270.5,1.2836610049009323,350.0,0.1405029296875,3450880,291,0.01818610734771937,-0.0009484357193286997,9.313225746154785e-09,0.05509329763357823,15.968718099594117,200.0,352.43,0.0010716686067056003
338,272.5,1.2776906959712506,350.0,0.1326171875,3461120,291,0.017581555261858738,-0.0009290469210100127,8.940696716308593e-09,0.053039465201418445,15.968717926740647,200.0,344.9,0.001048510714193185
339,272.0,1.3507761247456074,350.0,0.1481689453125,3471360,291,0.01879468427505344,-0.000862146763392957,0.0,0.05917373595346338,15.968717867136002,200.0,343.54,0.0011243410881320414
340,274.0,1.3895474821329117,350.0,0.1832275390625,3481600,291,0.018013249759678728,-0.0012307527562370525,5.960464477539063e-09,0.06156390186940752,15.968717956542969,200.0,339.06,0.0012675945142554212
341,282.25,1.404368630796671,350.0,0.129248046875,3491840,291,0.01897190006566234,-0.0008087600916041992,-8.940696716308593e-09,0.05963746540324492,15.968717920780183,222.5,344.21,0.0010387482649946377
342,296.25,1.4070438712835311,375.0,0.1369384765625,3502080,291,0.0191449936319259,-0.0006692765542538837,-2.2351741790771484e-09,0.056918324920324045,15.968717974424361,225.0,349.3,0.0010507958064380318
343,304.25,1.3942594572901725,375.0,0.1530517578125,3512320,291,0.01844328375009354,-0.000805106866391725,-3.3527612686157227e-09,0.06051235158922234,15.968717944622039,225.0,354.41,0.0011153707138504387
344,310.0,1.3154587380588054,375.0,0.118505859375,3522560,291,0.01928801166941412,-0.0007396647008135915,3.7252902984619143e-10,0.05405531874526102,15.968718063831329,225.0,356.5,0.0008484697210040081
345,303.75,1.2985905572772025,375.0,0.1342529296875,3532800,291,0.018694692681310698,-0.0007756026621791534,-3.3527612686157227e-09,0.05741700526218278,15.968717885017394,225.0,350.64,0.0009843810788623842
346,289.5,1.295225615054369,352.5000000000002,0.0968994140625,3543040,291,0.01865380692615872,-0.00047985223654904984,1.564621925354004e-08,0.05209046966752059,15.96871801018715,225.0,344.8,0.000785033040892813
347,282.25,1.3052139922976493,350.0,0.1189208984375,3553280,291,0.018703771580476314,-0.000731328616529936,1.564621925354004e-08,0.05526553404848664,15.968717885017394,222.5,340.19,0.000917805148137063
348,285.75,1.3111673429608346,352.5000000000002,0.1209716796875,3563520,291,0.018519146754988468,-0.000607229131492204,-1.4156103134155273e-08,0.05636434321864644,15.968718105554581,225.0,346.49,0.000882714155972053
349,288.0,1.2639360375702382,350.0,0.097314453125,3573760,291,0.018446240841876717,-0.000677900290247635,-2.3469328880310058e-08,0.05202908375915406,15.968718028068542,225.0,347.01,0.0008331790461056698
350,283.25,1.2086094200611115,350.0,0.1188720703125,3584000,291,0.016329451114870608,-0.0006543234219861915,-3.3527612686157227e-09,0.052101733715219645,15.968717962503433,225.0,351.36,0.0008492441864014211
351,272.0,1.1730853393673897,350.0,0.117578125,3594240,291,0.01688066759670619,-0.0005037311184423743,-1.1175870895385742e-09,0.04975562706292354,15.96871801018715,200.0,346.38,0.0008143039599332269
352,252.25,1.1623718023300171,325.0,0.1134033203125,3604480,291,0.015001539487275294,-0.0007704610623477492,-8.940696716308593e-09,0.04948366546389469,15.968718087673187,175.0,348.98,0.0008371692840256628
353,243.75,1.1574507720768452,300.0,0.1204833984375,3614720,291,0.015451489281258547,-0.0007171306249802,-2.2351741790771484e-09,0.04969817962209092,15.968717950582505,175.0,350.02,0.0009006133131226335
354,239.75,1.2448324136435986,300.0,0.11904296875,3624960,291,0.01592150122014573,-0.0005351498431991786,-1.6391277313232423e-08,0.055766953300778375,15.968717956542969,172.5,353.27,0.000957397011404737
355,248.75,1.2447264298796654,325.0,0.1722412109375,3635200,291,0.01545208712341264,-0.001226636273713666,-1.4901161193847657e-09,0.0539607716927339,15.96871801018715,175.0,356.17,0.0011398673656714208
356,254.75,1.2384569942951202,350.0,0.1419677734375,3645440,291,0.017210505771799944,-0.0009287968463468132,-1.9371509552001954e-08,0.054552306915200424,15.968717938661575,197.5,362.56,0.001089048042087626
357,263.0,1.2074992462992669,350.0,0.1294921875,3655680,291,0.015465521090663969,-0.0008050928208831465,-1.080334186553955e-08,0.05242666871457905,15.968718039989472,200.0,369.66,0.0010181616935497572
358,270.0,1.2216289095580577,350.0,0.109765625,3665920,291,0.016560692762141116,-0.0006141726873465814,0.0,0.05509406178786569,15.96871793270111,200.0,380.04,0.0008095609496450607
359,275.75,1.2186139076948166,350.0,0.1021728515625,3676160,291,0.0171886456431821,-0.0007224463632155675,-5.215406417846679e-09,0.05217435857821846,15.968717926740647,200.0,377.75,0.0008944622982170359
360,274.0,1.258457650989294,350.0,0.1231689453125,3686400,291,0.016012654396763536,-0.0008886058822099585,1.2665987014770507e-08,0.05390158942905626,15.968718004226684,225.0,376.88,0.0008999936404393338
361,269.25,1.2710447408258916,350.0,0.1224365234375,3696640,291,0.01658007061923854,-0.0003876332408253802,-2.60770320892334e-08,0.05615272875768992,15.968717914819717,200.0,366.89,0.0009018618086088281
362,276.75,1.2794213131070138,350.0,0.136083984375,3706880,291,0.018924599169986324,-0.0004942837149428669,1.080334186553955e-08,0.05969430320986398,15.968718063831329,222.5,363.35,0.0010602033317752557
363,285.75,1.2893212489783763,350.0,0.1137451171875,3717120,291,0.016900309914490208,-0.0007352458276727702,1.3783574104309083e-08,0.053760345882018244,15.968717831373215,225.0,363.51,0.0007777269259065633
364,293.75,1.3175859302282333,350.0,0.0971435546875,3727360,291,0.019755730940960347,-0.0006151547582703643,1.2665987014770507e-08,0.05608030968205666,15.968718034029006,225.0,359.47,0.0007802644375402678
365,296.0,1.3018529877066611,350.0,0.12490234375,3737600,291,0.01799312164366711,-0.0007385662240267266,-1.0430812835693359e-08,0.056094933213165485,15.968717807531357,225.0,357.5,0.0009143600990483946
366,280.75,1.2869740083813668,350.0,0.1232666015625,3747840,291,0.01715092369413469,-0.0007459966578608146,-1.9371509552001954e-08,0.05315059384399538,15.968717956542969,200.0,352.42,0.0008390320639819037
367,281.5,1.3276393949985503,350.0,0.1472900390625,3758080,291,0.019319871440529823,-0.0010276224737026495,-1.6391277313232423e-08,0.06121758404114103,15.968718034029006,200.0,348.09,0.0010281273085027466
368,288.0,1.3573578782379627,350.0,0.147802734375,3768320,292,0.02040297124767676,-0.000748813574318774,-2.2724270820617674e-08,0.060229514221174285,15.96871801018715,200.0,341.56,0.001088769361501818
369,299.75,1.356734962761402,375.0,0.125341796875,3778560,292,0.020206981454975903,-0.0010302778558980209,-3.7252902984619143e-10,0.054286405048661,15.968718045949936,222.5,339.94,0.001002406529318023
370,305.25,1.353034884482622,375.0,0.1693359375,3788800,292,0.019227147169294766,-0.0011631083390966524,-2.905726432800293e-08,0.06319352821538073,15.968718069791795,225.0,337.43,0.0010733692722595834
371,303.25,1.342636887729168,375.0,0.1304931640625,3799040,292,0.019488848623586817,-0.0005675880453054561,-1.1175870895385742e-08,0.05809741074998422,15.968717968463897,225.0,340.61,0.0008616831267090674
372,293.0,1.3174033470451831,375.0,0.1426513671875,3809280,292,0.019757038439274767,-0.0010733084644016344,1.564621925354004e-08,0.055757643576838455,15.968718016147614,225.0,335.36,0.0009822812731044906
373,295.5,1.3043118849396707,375.0,0.1293701171875,3819520,292,0.019516313285566866,-0.000808751138538355,-8.195638656616212e-09,0.05803776000110268,15.968718135356903,225.0,334.68,0.0009094435128645273
374,292.25,1.311416045576334,352.5000000000002,0.1080810546875,3829760,292,0.019046212028479205,-0.0007369022063357988,-3.427267074584961e-08,0.05435189602727193,15.968717992305756,225.0,332.26,0.0008553882075290175
375,297.0,1.294911152869463,375.0,0.137890625,3840000,292,0.020126182393869384,-0.0008619377287686803,2.2724270820617674e-08,0.05892916454815604,15.96871811747551,225.0,331.1,0.0008946957058157068
376,288.5,1.2112480841577054,350.0,0.129443359375,3850240,292,0.018639189173700287,-0.0006439422599214595,-1.0430812835693359e-08,0.052626254599092946,15.968718075752259,225.0,326.15,0.0009028044943136138
377,278.25,1.167299961298704,350.0,0.110009765625,3860480,292,0.01889061961846892,-0.0007585209212265908,-2.6077032089233397e-09,0.05424157913463027,15.968717980384827,225.0,323.72,0.000783596807839615
378,269.0,1.1663990132510662,325.0,0.10341796875,3870720,292,0.017725954597699455,-0.0006576066105481004,-2.123415470123291e-08,0.05153160090264215,15.968717950582505,200.0,326.88,0.0007861106127698747
379,269.5,1.1333628080785274,350.0,0.10966796875,3880960,292,0.018130999308777974,-0.0006423297916626324,-1.1175870895385742e-09,0.0486203212090069,15.968718016147614,200.0,333.95,0.0007667025273008221
380,269.0,1.2001557320356369,350.0,0.0886474609375,3891200,292,0.017413240078894887,-0.00028659526687988544,3.3527612686157227e-09,0.04967095439601939,15.968717926740647,200.0,335.69,0.0007874865877539605
381,270.75,1.2753900676965713,350.0,0.1049560546875,3901440,292,0.0190804177953396,-0.000613452258403413,-5.960464477539063e-09,0.05441675628418734,15.968717962503433,200.0,330.9,0.0007906029341347321
382,265.75,1.2808691434562207,350.0,0.122265625,3911680,292,0.0178113279864192,-0.0007967001452925615,-9.685754776000977e-09,0.05318092174261476,15.968718063831329,200.0,329.24,0.0009062474448114699
383,265.25,1.2683520495891571,327.5000000000002,0.1519287109375,3921920,292,0.017089470996870658,-0.0010149441102839773,3.3527612686157227e-09,0.05348459198735393,15.968717950582505,200.0,331.77,0.0010996281349065385
384,266.0,1.2595538169145584,327.5000000000002,0.1200439453125,3932160,292,0.018343261000700294,-0.00044828225945821033,1.6763806343078613e-08,0.053078202731989176,15.968718022108078,200.0,335.3,0.000955242568295489
385,274.5,1.2776532173156738,350.0,0.1123779296875,3942400,292,0.02044951316784136,-0.0005318833667843137,-4.8428773880004884e-09,0.053018594973909594,15.968717807531357,200.0,334.36,0.0008207978205916789
386,280.25,1.2821877628564835,350.0,0.102099609375,3952640,292,0.01877673459239304,-0.0006382876192219556,-1.7508864402770997e-08,0.05307679631322078,15.968717992305756,225.0,329.78,0.0006703697769182782
387,287.0,1.2781770080327988,350.0,0.1188232421875,3962880,292,0.01977969228173606,-0.0005005577069823631,4.8428773880004884e-09,0.05633848598047998,15.968718111515045,225.0,330.3,0.0008149690385110375
388,284.75,1.289111179113388,350.0,0.09140625,3973120,292,0.018637640099041165,-0.0004748784987896215,1.4901161193847657e-09,0.05138559626085694,15.968718093633651,225.0,333.35,0.0006780777541258942
389,281.5,1.3189628824591637,350.0,0.1271484375,3983360,292,0.018045614479342477,-0.0006646131005254574,-1.862645149230957e-08,0.05467531108483399,15.968717992305756,225.0,334.27,0.0009277647237013297
390,280.75,1.3426639780402183,352.5000000000002,0.1711181640625,3993600,292,0.020027563959592952,-0.00097038071762654,1.3783574104309083e-08,0.06401625549194107,15.968718093633651,200.0,332.08,0.000962591867323681
391,282.5,1.3278169751167297,350.0,0.1037841796875,4003840,292,0.01871579869184643,-0.0007391955354250967,3.7252902984619143e-10,0.057397226881473376,15.968717962503433,200.0,332.85,0.0007625403958911647
392,287.5,1.3149544790387153,350.0,0.0864990234375,4014080,292,0.01970087283407338,-0.00010376435602665879,3.725290298461914e-09,0.05444584336087018,15.968718177080154,225.0,334.14,0.0006509964239171495
393,287.75,1.2983080849051476,350.0,0.131005859375,4024320,292,0.019588879082584755,-0.0010048200008895946,-5.215406417846679e-09,0.05663249272038231,15.968718135356903,225.0,332.58,0.0008810498546822032
394,290.5,1.310600619763136,350.0,0.1094482421875,4034560,292,0.019694176397752016,-0.0003683041511976626,-1.4528632164001465e-08,0.057993061580700424,15.968718075752259,225.0,334.55,0.0007449227742441167
395,291.25,1.3305674709379673,350.0,0.108837890625,4044800,292,0.02002103289414663,-0.0005875767019460909,-2.9802322387695314e-09,0.05479939701218669,15.9687180519104,225.0,329.69,0.0006563841688986827
396,289.75,1.3291379928588867,350.0,0.1487060546875,4055040,292,0.01921695057535544,-0.0008458875578071457,2.868473529815674e-08,0.05785427126635721,15.968717867136002,225.0,330.89,0.0009381459271821768
397,288.0,1.320506076514721,350.0,0.1250732421875,4065280,292,0.019838079609326088,-0.0006935256318683969,-1.3783574104309083e-08,0.05845758150552497,15.9687180519104,225.0,326.06,0.0008552486920979874
398,287.0,1.271466490626335,350.0,0.1306640625,4075520,292,0.01976871178485453,-0.0009099042654270306,-2.0116567611694337e-08,0.05547657056660673,15.96871812939644,225.0,328.56,0.0009494157158218997
399,289.25,1.1954539373517037,350.0,0.0967529296875,4085760,292,0.017709526614635252,-0.0005639200382574927,1.4901161193847657e-09,0.048932860308081146,15.968718075752259,225.0,333.15,0.0006459377215804807
400,287.0,1.1737721584737302,350.0,0.1371337890625,4096000,292,0.018730597561807373,-0.0007304479724552948,-4.470348358154297e-09,0.05569493979422274,15.968717831373215,225.0,340.36,0.000855757608168517
401,284.75,1.2075805060565472,350.0,0.113427734375,4106240,292,0.017352906285668723,-0.0008087045087449951,-2.1979212760925294e-08,0.05484431490320537,15.968717849254608,225.0,350.22,0.0007343791206039895
402,284.0,1.2577552407979966,350.0,0.1227783203125,4116480,292,0.018711198194068857,-0.0006527644247398712,-2.6077032089233397e-09,0.05639840161890245,15.968718004226684,225.0,351.04,0.0008566142944189892
403,287.0,1.29461912214756,350.0,0.120556640625,4126720,292,0.018371331319212914,-0.0007567651497083716,-1.564621925354004e-08,0.054826675305529184,15.968718063831329,225.0,351.21,0.000759641460362559
404,287.5,1.3153990060091019,350.0,0.1243896484375,4136960,292,0.0188669342227513,-0.0008777888608165086,-1.825392246246338e-08,0.05755569741269763,15.968718105554581,225.0,344.06,0.0008325289010876702
405,288.0,1.3206734105944633,350.0,0.1326416015625,4147200,292,0.019521912018535658,-0.0010428030567709357,-3.3527612686157227e-09,0.05712700908291189,15.968717992305756,225.0,341.57,0.0008740608251656568
406,286.75,1.2963588796555996,350.0,0.138916015625,4157440,292,0.01944524493883364,-0.0004436346556758508,-1.1175870895385742e-09,0.06038803215747568,15.968718099594117,225.0,333.42,0.0007844476976799797
407,289.25,1.2998136155307294,350.0,0.085546875,4167680,292,0.02037133593694307,-0.00044393812167982106,-1.899898052215576e-08,0.052601606023674974,15.968717974424361,225.0,329.52,0.0006952345489111167
408,289.25,1.3131535716354847,350.0,0.0930419921875,4177920,292,0.02078048723633401,-0.0004354291515483055,-4.470348358154297e-09,0.05339996495044299,15.968718045949936,225.0,324.0,0.0006702200902502398
409,292.0,1.322994588315487,352.5000000000002,0.1353271484375,4188160,292,0.019058845000108703,-0.0009142006209003739,-1.4528632164001465e-08,0.06035762587658263,15.968718034029006,225.0,325.13,0.0008021933353091981
410,285.75,1.3090999491512776,350.0,0.096875,4198400,292,0.018700461561093108,-0.00039235398653545415,-7.82310962677002e-09,0.05080007838873475,15.968718057870865,225.0,325.82,0.0005892860600170025
411,288.25,1.2870310746133327,350.0,0.1337158203125,4208640,292,0.01958312444621697,-0.0007989943413122091,2.9802322387695314e-09,0.054922009027997945,15.968717950582505,225.0,331.63,0.000852005663487887
412,289.25,1.2641305796802045,350.0,0.128759765625,4218880,292,0.019852536769758445,-0.0007758451385598164,-7.450580596923829e-10,0.057440412919033935,15.968717926740647,225.0,331.53,0.0008305224269051336
413,293.5,1.2997722178697586,350.0,0.1202392578125,4229120,292,0.020210188621422275,-0.0007598450596560724,-2.123415470123291e-08,0.05826829137382865,15.968718045949936,225.0,332.96,0.000750057840477325
414,294.5,1.3312615476548673,350.0,0.11806640625,4239360,292,0.020329792331904174,-0.00040919029197539203,-1.6391277313232423e-08,0.054741833079925806,15.968718022108078,225.0,327.93,0.0008957654571212003
415,291.25,1.335937562584877,350.0,0.16416015625,4249600,292,0.019621474007726646,-0.001125432532717241,-8.568167686462402e-09,0.06167192061656399,15.968717777729035,225.0,326.23,0.000932271553801911
416,291.5,1.3170194894075393,350.0,0.1413330078125,4259840,292,0.020086695096688346,-0.0008098794314719271,-5.960464477539063e-09,0.05745116310154123,15.968718057870865,225.0,326.11,0.0008050189766983351
417,289.25,1.281598412245512,350.0,0.1359130859375,4270080,292,0.019039565091952683,-0.0006639285758865299,1.1175870895385742e-09,0.05634095167025179,15.968717980384827,225.0,329.15,0.0008524937138616906
418,285.75,1.2936297461390496,327.5000000000002,0.0999755859375,4280320,292,0.019452634348999708,-0.000547606260079192,-4.8428773880004884e-09,0.0532081837129094,15.968717962503433,225.0,330.55,0.0006805237255250063
419,290.0,1.301502537727356,350.0,0.1265380859375,4290560,292,0.018960297881858424,-0.0005262967795715667,7.078051567077636e-09,0.06315839753389714,15.968717962503433,225.0,331.75,0.0008091959177306763
420,286.5,1.297565534710884,350.0,0.11123046875,4300800,292,0.018899822371895424,-0.0006853276026959065,5.587935447692871e-09,0.054484954342089484,15.968718004226684,225.0,332.58,0.0006903490795906464
