clip_fraction,episode_length,epoch_idx,approx_kl_divergence,value_loss,policy_loss,PMM:episode_rewards,P01:episode_rewards,fps,advantage_norm,P09:episode_rewards,frames,policy_entropy,grad_norm,explained_variance
0.13046875,418.06,26,0.0020824842196819626,0.10728134277742356,-0.007378510050693876,384.5,200.0,183,15.968719279766082,650.0,266240,1.7077588431537152,1.9060378783039205,0.8145149491727353
0.12890625,423.37,27,0.0019862630430000855,0.11249082128051668,-0.00745253783170483,401.5,222.5,183,15.968719118833542,675.0,276480,1.7281535401940347,1.9961117951874836,0.8533516556024552
0.131201171875,414.09,28,0.0020181269629350506,0.15722871567122637,-0.009088984414120205,404.5,225.0,183,15.968719321489335,675.0,286720,1.7035755157470702,2.0063460637042625,0.7828974019736051
0.1485595703125,413.42,29,0.002290266289083195,0.12785276640206575,-0.008551962989440654,422.0,222.5,184,15.968719309568405,677.5000000000002,296960,1.6918755315244198,1.875530872561221,0.7991114404052496
0.15927734375,408.3,30,0.002488472156619857,0.1272804125910625,-0.00881224673394172,427.0,197.5,184,15.96871919631958,675.0,307200,1.708997877687216,2.0346194791243195,0.8349674973636866
0.1183349609375,397.74,31,0.0019418001212219167,0.13232736075296997,-0.008179706339433324,410.0,150.0,185,15.968719315528869,675.0,317440,1.7157148882746696,2.263240604710525,0.8205491330474615
0.14638671875,397.89,32,0.0021849364215202768,0.13774512731470168,-0.008421231045940659,398.5,150.0,185,15.96871919631958,650.0,327680,1.717505230009556,1.8971286949975443,0.8265706710517406
0.1551025390625,404.46,33,0.00236852457194378,0.11661185948178172,-0.00934876975734369,391.0,150.0,185,15.968719351291657,627.5000000000002,337920,1.703823085874319,1.7320766875044076,0.8641612164676189
0.1553466796875,415.47,34,0.002390952121277528,0.10262877540662885,-0.009635442779836013,403.75,175.0,185,15.968719321489335,675.0,348160,1.699183752387762,1.7760836436428498,0.878756795823574
0.152685546875,424.73,35,0.0023168102363573515,0.15321500790305437,-0.008838757626654115,441.75,200.0,186,15.96871920824051,700.0,358400,1.6955722898244858,2.057804423844951,0.8362650673836469
0.1549072265625,427.05,36,0.0023754352826248423,0.18376579633913934,-0.008785638542030938,445.0,272.5,186,15.96871926188469,700.0,368640,1.6919469371438027,2.1751876181474565,0.8103592865169048
0.13173828125,424.55,37,0.002066999136855283,0.13435234311036764,-0.009288946026572376,455.5,250.0,186,15.968719279766082,702.5000000000002,378880,1.7046326905488969,1.8833377506205724,0.8798785295337439
0.1515869140625,417.48,38,0.0023049388410075573,0.1554995372192934,-0.009338623152507353,437.5,200.0,186,15.968719524145126,700.0,389120,1.7128800563514233,2.0399101440591556,0.851052102446556
0.1350341796875,415.6,39,0.002118484283983256,0.13813233193941415,-0.008228190876980079,417.25,200.0,187,15.968719333410263,675.0,399360,1.7232472784817219,1.8251748388278173,0.8648244302719832
0.1312744140625,413.99,40,0.002090706718468293,0.1483959222678095,-0.00814257727470249,426.5,200.0,187,15.968719279766082,677.5000000000002,409600,1.7026288248598576,1.9338594251165084,0.8486290838569402
0.1420166015625,415.44,41,0.0022242004827833597,0.13428467635530977,-0.00979119937401265,431.5,222.5,187,15.968719154596329,700.0,419840,1.6909422375261784,1.7402699039804532,0.8535999342799186
0.15341796875,423.96,42,0.002444072238813848,0.10873339341487735,-0.010625366838939953,451.5,225.0,187,15.968719238042832,702.5000000000002,430080,1.673671305924654,1.6599163710053115,0.8930666126310826
0.15712890625,433.79,43,0.002471272186255927,0.11364486198872328,-0.009979504126386018,480.0,250.0,188,15.96871919631958,725.0,440320,1.693675509095192,1.6621953198030603,0.9021841321140528
0.13876953125,439.34,44,0.002305733464345697,0.1706120696850121,-0.010577979694789973,499.75,272.5,188,15.968719297647477,725.0,450560,1.6922778494656086,1.9729170093077861,0.8620344802737236
0.1588623046875,439.85,45,0.0025257293670623154,0.13293501469306648,-0.010584045402356423,492.0,250.0,188,15.968719166517257,752.5000000000002,460800,1.684853434562683,1.7222181630186384,0.8876412320882082
0.15361328125,434.69,46,0.0023904661120471475,0.16854051141999662,-0.008626654207910178,488.5,225.0,188,15.968719351291657,727.5000000000002,471040,1.695106702297926,1.9434795613941724,0.8734159681946039
0.1493896484375,442.77,47,0.0023621382730201344,0.1241217263508588,-0.010970354502205737,521.25,225.0,188,15.968719333410263,750.0,481280,1.679972530156374,1.7262469085215115,0.9037373647093773
0.133544921875,447.28,48,0.0022289858279012447,0.18346221949905156,-0.008994138227353687,527.75,225.0,188,15.968719279766082,750.0,491520,1.6783574514091015,2.1877076543545515,0.8801526669412851
0.1280029296875,448.8,49,0.0019987978235579355,0.13104749801568688,-0.009214137972230673,527.75,225.0,188,15.968719238042832,752.5000000000002,501760,1.6920045338571073,1.7998792993175492,0.8866184100508689
0.1252197265625,453.07,50,0.002043624180408039,0.135015681036748,-0.009961216132433037,539.0,250.0,188,15.968719202280045,775.0,512000,1.6935514718294145,1.861993252078268,0.8783373530954123
0.1221923828125,450.03,51,0.0019438817498670144,0.16412235964089633,-0.009267385592829669,515.25,250.0,189,15.968719232082368,750.0,522240,1.684017252177,1.9153637307731324,0.8220715843141079
0.1431640625,440.11,52,0.002259452043762526,0.14037982479203492,-0.010964553061057813,503.25,250.0,189,15.96871930360794,750.0,532480,1.6623032726347446,1.6379645548524848,0.8549755685031414
0.1386962890625,443.14,53,0.0022268518044714428,0.11815245130565018,-0.010563491250650259,506.0,250.0,189,15.968719297647477,750.0,542720,1.671159140765667,1.5846074596406823,0.8691425181925296
0.1556884765625,449.71,54,0.0025351022206453622,0.10146064048167318,-0.011674369444517652,521.5,272.5,189,15.968719321489335,775.0,552960,1.6689630277454852,1.6170472683459383,0.9114485323429108
0.162158203125,452.52,55,0.002614637574379541,0.10756977376295254,-0.011615386328776367,540.0,275.0,189,15.968719232082368,777.5000000000002,563200,1.6757980078458785,1.8079578216659171,0.9103306755423546
0.130078125,458.35,56,0.0021559551633575607,0.13440073153469712,-0.01091661473037675,541.75,275.0,189,15.968719244003296,777.5000000000002,573440,1.6877731144428254,1.7986078740331757,0.9066541783511639
0.1557861328125,468.91,57,0.0025687593978094407,0.10711776146199554,-0.011797088204912144,546.5,275.0,189,15.968719202280045,800.0,583680,1.6727085307240486,1.5571224159247503,0.9083459038287401
0.1648681640625,472.81,58,0.0025752862541142917,0.1226054374827072,-0.011261180412839166,547.25,297.5,189,15.968719327449799,800.0,593920,1.669102466851473,1.680764381436535,0.9194381639361382
0.1495361328125,476.82,59,0.0023071757389064606,0.1583920237608254,-0.010995705142704537,553.0,297.5,189,15.968719333410263,800.0,604160,1.6875211969017982,1.8129054903725983,0.8674752783030272
0.1263916015625,477.44,60,0.0021390144576801592,0.1625494800042361,-0.009069736398305394,564.5,300.0,189,15.968719232082368,800.0,614400,1.685098984837532,1.9456588649370379,0.8751230996102095
0.13056640625,461.53,61,0.0021769537156504453,0.19273378720972686,-0.010506471593907918,549.75,175.0,189,15.96871913075447,800.0,624640,1.694143173098564,1.8688583580187714,0.8176101997494698
0.1365478515625,471.36,62,0.0021749988067770623,0.1319562302902341,-0.010956558693214902,562.25,245.0,189,15.96871936917305,802.5000000000002,634880,1.6999510765075683,1.6131765774259044,0.8943787273019552
0.144677734375,455.54,63,0.0023844279317703026,0.11819809267763048,-0.011382532919378718,552.5,250.0,189,15.968719244003296,802.5000000000002,645120,1.6953839726746083,1.7918417392160901,0.9091767564415931
0.12734375,457.46,64,0.0020332859098178523,0.1886608563363552,-0.010818989581457572,535.75,297.5,189,15.968719214200974,777.5000000000002,655360,1.6979330472648144,1.8303433906439532,0.8560172483325005
0.1462646484375,451.75,65,0.002297029055012284,0.09158654625061899,-0.012866463672980898,521.0,300.0,190,15.968719136714935,750.0,665600,1.6983513318002224,1.5537634306558097,0.9299660585820675
0.158447265625,460.34,66,0.002411281712420817,0.13138232331257313,-0.01208156609791331,535.5,322.5,190,15.968719506263733,750.0,675840,1.691780438274145,1.661345720379111,0.894648626819253
0.1383544921875,450.82,67,0.0022571166244236716,0.1252872768091038,-0.011196739366459952,535.25,322.5,189,15.968719220161438,727.5000000000002,686080,1.6773613333702087,1.7246106290137728,0.927864333242178
0.14560546875,453.42,68,0.0022556229117302435,0.12024323760997505,-0.011170642208890058,536.25,300.0,189,15.968719160556793,752.5000000000002,696320,1.6714514784514904,1.87827689287318,0.9122842323035002
0.130859375,457.3,69,0.00210160409753857,0.15901385210454463,-0.010726088113733568,563.5,325.0,189,15.968719178438187,775.0,706560,1.675440687686205,1.88918562073878,0.8829677499830723
0.15693359375,466.39,70,0.0023881744255962465,0.1000238471548073,-0.01281707438538433,578.0,325.0,189,15.968719267845154,777.5000000000002,716800,1.670012069493532,1.6102943726299574,0.9354901440441609
0.126123046875,459.01,71,0.002061069152410142,0.1056795408250764,-0.01148086567845894,591.25,347.5,189,15.968719226121902,775.0,727040,1.6774783477187156,1.649629722174403,0.9338069371879101
0.1466552734375,466.51,72,0.002302979922092484,0.1600321487756446,-0.012220679692109115,597.5,350.0,189,15.96871936917305,775.0,737280,1.676056557893753,1.8103905116205372,0.8942883718758822
0.161767578125,470.08,73,0.0025926717540645247,0.1072710209293291,-0.012458938484633109,614.5,350.0,189,15.968719315528869,775.0,747520,1.6678776480257511,1.620453304402862,0.9150642048567533
0.1583984375,470.34,74,0.002824878519254854,0.14712737363297493,-0.01183319322335592,615.75,350.0,189,15.968719112873078,777.5000000000002,757760,1.6788303978741168,1.9017374991247973,0.8959918178617954
0.144384765625,477.55,75,0.002316247216527091,0.1606423361925408,-0.011843422768288292,616.5,322.5,189,15.968719339370727,800.0,768000,1.6893584556877612,1.803398827356118,0.8821875978261232
0.140283203125,474.66,76,0.002192030416745473,0.1208213719772175,-0.011577627149381441,610.5,300.0,189,15.968719083070756,850.0,778240,1.6942324712872505,1.7370464260990488,0.9201971977949143
0.130419921875,476.13,77,0.002067362364573767,0.1404253632761538,-0.011168633970191877,616.25,347.5,189,15.96871926188469,827.5000000000002,788480,1.6939630314707756,1.7562703044835473,0.8808594603091479
0.1404541015625,463.16,78,0.0023716788405980472,0.16013451744802296,-0.011729056464173482,585.0,322.5,189,15.968719172477723,777.5000000000002,798720,1.6915325589478016,1.7445740348616252,0.8715848386287689
0.168017578125,465.92,79,0.0026005717933916066,0.08557391089852899,-0.013204144186602207,590.0,325.0,189,15.968719309568405,800.0,808960,1.6840943805873394,1.5468440444094527,0.9401359643787146
0.151513671875,455.0,80,0.00238195024919639,0.1404515617992729,-0.012405890681839083,581.5,300.0,189,15.968719351291657,775.0,819200,1.6794465340673923,1.7189340389764491,0.9284080483019352
0.1479248046875,451.22,81,0.0025096576907802522,0.16165720489807428,-0.011847959677470498,576.5,300.0,189,15.968719428777694,775.0,829440,1.6853976234793664,1.6823230994090994,0.9042829647660255
0.1180419921875,454.82,82,0.001965088823510857,0.21434982363134622,-0.0098988504272711,584.75,300.0,189,15.96871920824051,775.0,839680,1.6822115987539292,2.0717405978239163,0.8630595736205577
0.1572509765625,453.39,83,0.002512137276676498,0.13126548829022794,-0.01280462920840364,578.75,300.0,189,15.968719226121902,775.0,849920,1.6713797226548195,1.5898761830477506,0.9229125633835793
0.1337158203125,456.24,84,0.0020770424699892926,0.1405393623514101,-0.011140621181402821,574.75,300.0,189,15.968719172477723,775.0,860160,1.691997230798006,1.9675757279870218,0.8961354237049818
0.1489990234375,450.33,85,0.0022922704317809885,0.13401159148197622,-0.012856756996552577,549.75,325.0,189,15.968719244003296,750.0,870400,1.6955974251031876,1.633460071629505,0.8684362206608057
0.1717529296875,462.63,86,0.002690632185204171,0.08033719807863235,-0.014359323093231069,592.25,375.0,189,15.96871920824051,775.0,880640,1.6796754479408265,1.468272554611323,0.9540540713816881
0.1474609375,463.1,87,0.0022522948294638927,0.14906112023163587,-0.012071734762139385,599.75,375.0,189,15.96871924996376,800.0,890880,1.6818989731371403,1.5956729133401248,0.9138447396457196
0.153662109375,466.62,88,0.002465640614514372,0.07533712899312377,-0.013920843248342862,613.75,375.0,189,15.968719309568405,800.0,901120,1.6875194035470487,1.4463546535570542,0.9479489360004664
0.1356689453125,467.41,89,0.002282750538757125,0.12563160622958094,-0.012445053572810139,650.5,400.0,189,15.968719309568405,800.0,911360,1.684935349971056,1.5156625831654833,0.9244018949568271
0.1583740234375,470.28,90,0.0025718179034359794,0.10021466978359968,-0.01380099576417706,673.5,400.0,189,15.968719327449799,802.5000000000002,921600,1.6740170873701572,1.47643107682965,0.9227945785969496
0.159521484375,466.26,91,0.0025536972397165666,0.12153572565875947,-0.013677065949741518,663.75,400.0,189,15.968719512224197,825.0,931840,1.6808814726769925,1.596098661718076,0.9341721210628748
0.1385498046875,460.26,92,0.002152192462301971,0.19527736520394684,-0.011077264261984965,614.0,300.0,189,15.968719291687012,802.5000000000002,942080,1.6872706681489944,1.879693701244447,0.8786027580499649
0.119970703125,461.5,93,0.0020720023637867237,0.21643116222694517,-0.009790552279446274,596.0,272.5,189,15.968719238042832,825.0,952320,1.681190551817417,1.7318198106594884,0.8503404434770345
0.1247314453125,465.19,94,0.0020282755645328367,0.1345447580330074,-0.011489035064005292,587.0,275.0,189,15.968719339370727,827.5000000000002,962560,1.6824542097747326,1.609390026833919,0.9113730132579804
0.14677734375,465.06,95,0.002358911030501392,0.13348082380834966,-0.013012815410911571,585.5,275.0,189,15.96871926188469,805.0000000000005,972800,1.6667556673288346,1.6320210226888459,0.9194622717797756
0.1504150390625,467.61,96,0.0022702160965539816,0.11323606774676591,-0.013095589000295149,580.5,300.0,189,15.968719136714935,800.0,983040,1.6799359820783137,1.531815006504174,0.9314351860433817
0.11806640625,464.82,97,0.0018859892563912698,0.175087405112572,-0.010459784819249762,574.0,322.5,189,15.96871924996376,775.0,993280,1.688869383186102,1.7474666427796621,0.9053212638944388
0.1201171875,463.92,98,0.0020068200088533736,0.18194749695248902,-0.011120029857556802,573.5,322.5,189,15.96871920824051,775.0,1003520,1.7030858509242535,1.52631531600961,0.8762446612119674
0.13525390625,459.93,99,0.002019911016350616,0.17944624540396034,-0.010754024338166347,569.25,272.5,189,15.968719333410263,775.0,1013760,1.6935099512338638,1.8353024995114815,0.8765285853296518
0.137158203125,468.51,100,0.00235019010335721,0.11389964402187616,-0.013536985477185227,574.5,272.5,189,15.968719214200974,800.0,1024000,1.6831011861562728,1.5127213456169366,0.9247050866484642
0.156787109375,477.11,101,0.002779591736589606,0.13939913460053505,-0.013284144287172239,602.0,300.0,189,15.968719327449799,827.5000000000002,1034240,1.6786026529967786,1.5846096006519264,0.8961306136101485
0.1376220703125,478.87,102,0.0021713971536203754,0.14560452112928032,-0.011142324323009234,610.25,347.5,189,15.968719279766082,850.0,1044480,1.6904667675495149,1.6741022950595195,0.9054476041346788
0.121875,485.9,103,0.002065951502152382,0.16892609980423004,-0.011648907259223051,586.25,347.5,189,15.968719154596329,802.5000000000002,1054720,1.683303577452898,1.8557882125910266,0.897485762834549
0.1544921875,494.46,104,0.0024130595711543664,0.13964660046622157,-0.011780729133897693,611.5,350.0,189,15.968719214200974,827.5000000000002,1064960,1.6680783092975617,1.607483482538726,0.920805012062192
0.144921875,487.41,105,0.0022140560259007584,0.245639194175601,-0.011264788638072787,590.5,300.0,189,15.968719238042832,850.0,1075200,1.6610495127737521,1.9183419862092237,0.8747913226485252
0.1575927734375,482.27,106,0.0026024012792280225,0.12366923405788839,-0.01395723274217744,564.25,297.5,189,15.968719327449799,825.0,1085440,1.665751863270998,1.6512433088746399,0.9368168540298939
0.1334716796875,475.66,107,0.0022712171488595717,0.1660356317879632,-0.012113621857497491,573.75,275.0,189,15.96871920824051,825.0,1095680,1.6749925523996354,1.6249186580971693,0.8854011856019497
0.13544921875,471.78,108,0.0022258255392674266,0.1388255479512736,-0.011939661073847673,586.25,297.5,189,15.968719273805618,825.0,1105920,1.6751887694001197,1.5951406546012639,0.9246194310486316
0.171142578125,478.34,109,0.0027348828693678677,0.14894685053732246,-0.012910895195091143,588.0,322.5,189,15.968719214200974,825.0,1116160,1.6704085230827332,1.582077697378934,0.9057415749877691
0.16328125,477.01,110,0.002499162663025685,0.10226598081644625,-0.0129648274545616,601.25,350.0,189,15.968719309568405,800.0,1126400,1.6705099523067475,1.7427125029506343,0.9441253766417503
0.149462890625,487.17,111,0.0024679720043426214,0.10142752591054886,-0.013945275878722897,622.25,350.0,189,15.968719357252121,825.0,1136640,1.6634920872747898,1.5509521361334848,0.9465148851275444
0.1486572265625,487.32,112,0.002447905001804754,0.15767244414892048,-0.012478188573550143,645.75,375.0,189,15.968719094991684,825.0,1146880,1.6579449340701102,1.7298279027173145,0.9349062629044056
0.14912109375,482.8,113,0.0022540284716345534,0.10106171234510838,-0.013394618800884928,637.5,375.0,189,15.968719220161438,825.0,1157120,1.6624975048005581,1.6485269955990174,0.9344240631908178
0.1588134765625,490.13,114,0.0024808799948917554,0.18726018513552845,-0.011018369971498031,658.25,397.5,189,15.96871920824051,850.0,1167360,1.6756923280656337,1.7694650685957498,0.9120765488594771
0.157275390625,496.06,115,0.0023998900564723416,0.1019739102339372,-0.013762088334078725,652.25,397.5,189,15.968719059228897,850.0,1177600,1.6679668553173541,1.4986853775018532,0.9522983942180872
0.138134765625,496.67,116,0.002105213924392341,0.10365886050276459,-0.01342093505372759,648.5,400.0,189,15.96871938109398,852.5000000000002,1187840,1.6809201121330262,1.5937397628923997,0.9462761994451284
0.1346923828125,505.33,117,0.0021935956787163422,0.35214523202739656,-0.011847982459585182,695.0,422.5,189,15.968719387054444,1000.0,1198080,1.651626170426607,1.8884117081125418,0.8760046638548374
0.14794921875,509.54,118,0.0022199242628179105,0.19658477371558547,-0.012128597612900194,691.0,425.0,189,15.968719011545181,1000.0,1208320,1.6625522717833519,2.060141054601663,0.9038489188998937
0.1458740234375,503.21,119,0.002509079018182401,0.11776557881385089,-0.012675125975511037,684.0,425.0,189,15.968719273805618,850.0,1218560,1.6708098269999028,1.6658917346515352,0.930935375019908
0.1431884765625,519.23,120,0.0021232104005097104,0.28738995098974557,-0.011687442334005028,737.75,422.5,189,15.968719482421875,1000.0,1228800,1.6689763359725476,1.8490639860497935,0.9043288081884384
0.13564453125,515.55,121,0.0024813819767703924,0.20976943601854145,-0.011224780698103131,729.0,400.0,188,15.968719148635865,1002.5000000000002,1239040,1.6679902084171772,1.9297807186001688,0.9111057266592979
0.135546875,516.92,122,0.0021110670950182163,0.2793879260541871,-0.011217498166843143,728.75,422.5,188,15.968719267845154,850.0,1249280,1.6715400844812394,1.698365049613019,0.8822934769093991
0.12998046875,529.55,123,0.0021222372156220145,0.13387276988942176,-0.012882180517044617,739.75,447.5,188,15.968719202280045,850.0,1259520,1.6704786024987697,1.7791741784849058,0.9488932818174363
0.1677490234375,532.63,124,0.0026259276935892317,0.09245790489949286,-0.013793687462020898,738.5,450.0,188,15.968719154596329,850.0,1269760,1.649510771781206,1.739538580049722,0.9529791716486216
0.1681884765625,526.94,125,0.0026163542321231826,0.14748442163690925,-0.013664466136833652,719.25,472.5,189,15.968719202280045,850.0,1280000,1.6616519398987293,1.7520275435183996,0.9187228851020336
0.1500732421875,535.78,126,0.002341549866105497,0.12899683753494173,-0.014282055314833998,729.75,450.0,188,15.968719214200974,852.5000000000002,1290240,1.6739818945527076,1.6072671050755543,0.9197191767394542
0.1481201171875,549.33,127,0.002276155777804326,0.326012243819423,-0.011578022754110861,739.25,450.0,189,15.968719202280045,875.0,1300480,1.671633529663086,1.9096262996724138,0.8844579670578241
0.15439453125,546.17,128,0.00227172797050377,0.26903116605244576,-0.011371202474401798,740.25,450.0,189,15.96871919631958,885.0000000000008,1310720,1.6779398337006568,2.2318064062102003,0.8649786714464426
0.155810546875,546.03,129,0.0023625111291042744,0.1472604978363961,-0.012764047188466066,728.0,422.5,189,15.968719226121902,977.5000000000002,1320960,1.6597477160394192,1.8274637985591717,0.9200468614697457
0.1523193359375,533.95,130,0.002481533525838479,0.19107684944756329,-0.013750506815267727,705.0,375.0,189,15.968719291687012,875.0,1331200,1.6735117256641387,1.8224126350473455,0.9163887195289135
0.11015625,510.96,131,0.0017309680498786757,0.22419392748270184,-0.011131953971562325,647.5,372.5,189,15.96871924996376,850.0,1341440,1.6673347122967244,1.98615972822514,0.9143844954669476
0.1443115234375,510.27,132,0.0024289470123793357,0.19835536947357468,-0.012444126558693824,621.0,347.5,189,15.968719375133514,850.0,1351680,1.6664882719516754,1.8255258080810726,0.9244370933622121
0.1408203125,519.9,133,0.002539922096343957,0.28184307722840457,-0.012560683461197186,650.75,372.5,189,15.968719315528869,850.0,1361920,1.6645275503396988,1.6795029110929154,0.9254096731543541
0.140625,532.23,134,0.0022182162801417213,0.41394937797449527,-0.011190530388557818,725.5,375.0,189,15.968719214200974,880.0000000000003,1372160,1.6765488661825656,2.113533602975099,0.881957259401679
0.1395263671875,554.11,135,0.0021180824989645184,0.5871127017308027,-0.011903996875480516,844.75,397.5,189,15.9687191426754,985.0000000000009,1382400,1.6722271338105201,1.8602281522906299,0.842441975325346
0.1425537109375,559.69,136,0.002125582014003001,0.13349222913384437,-0.013041383175732335,842.0,425.0,189,15.968719375133514,977.5000000000002,1392640,1.6571328952908515,1.8308078525561555,0.9538295980542898
0.130810546875,579.42,137,0.002035159052161699,0.6465747100301087,-0.011322365520754829,960.5,425.0,189,15.968719273805618,1305.0000000000005,1402880,1.665845939517021,2.08515373963178,0.8457462593913079
0.135107421875,588.43,138,0.0020648490913916713,0.5188345009461045,-0.011368270318416761,1036.5,450.0,189,15.968719267845154,3825.0,1413120,1.6644972465932368,1.9536594205390276,0.8781187634915113
0.1215576171875,602.17,139,0.0020707875698579735,0.5249699088628403,-0.011311173333160696,1094.0,450.0,189,15.968719148635865,3832.5000000000005,1423360,1.6616653360426425,2.0501108823010794,0.8245430234819651
0.171826171875,607.69,140,0.002612785034557752,0.07055314524332061,-0.015347853564890102,1001.5,472.5,189,15.968719333410263,1350.000000000002,1433600,1.641118937730789,1.6168796793402014,0.960935190320015
0.1822509765625,607.67,141,0.002872143202262482,0.152158760355087,-0.012956648100043822,919.5,450.0,189,15.968719106912612,1325.0,1443840,1.6551666647195815,1.8391327554715233,0.914465444162488
0.163134765625,617.05,142,0.0026360371143258447,0.2651241811690852,-0.013441928770771484,953.0,450.0,189,15.968719226121902,1325.0,1454080,1.6441190019249916,1.808219801774009,0.9236662693321704
0.1551025390625,601.06,143,0.002637195755721995,0.27147847331361846,-0.013507727507385426,887.5,472.5,189,15.968719172477723,1325.0,1464320,1.64978072270751,1.7363799314745916,0.9244605466723442
0.1286865234375,607.77,144,0.002042052904062383,0.6710563889006153,-0.011266053722647485,933.0,475.0,189,15.968719351291657,1325.0,1474560,1.6568875841796398,2.1062497581668547,0.8419993560761213
