policy_loss,explained_variance,P01:episode_rewards,grad_norm,episode_length,fps,epoch_idx,value_loss,policy_entropy,P09:episode_rewards,approx_kl_divergence,PMM:episode_rewards,clip_fraction,frames,advantage_norm
-0.00991360904481553,0.8230777665972709,225.0,2.179340989904297,441.41,185,31,0.1778428050223738,1.722302719205618,725.0,0.001984122163736683,483.25,0.125390625,317440,15.968719244003296
-0.009482567546365317,0.8600546199828386,222.5,1.987906036233261,443.06,185,32,0.1394713111454621,1.7285042591392994,725.0,0.002027111367692959,475.75,0.11748046875,327680,15.968719238042832
-0.01185758379579056,0.8420864835381507,200.0,1.8026040885049337,434.6,185,33,0.13424820834770798,1.7125347562134265,700.0,0.0025665294169815193,445.0,0.1615478515625,337920,15.96871919631958
-0.010095845836258378,0.863320754095912,200.0,1.910144893006143,437.34,186,34,0.14527688338421285,1.7118541784584522,702.5000000000002,0.002469925285709302,449.0,0.152734375,348160,15.968719065189362
-0.0105870248778956,0.8537728644907474,200.0,1.954901998970461,441.35,186,35,0.13929917556233704,1.6886201627552508,725.0,0.0026039717112101676,461.0,0.1537109375,358400,15.968719315528869
-0.011871473868086468,0.8467455036938191,225.0,1.82779256200036,454.33,186,36,0.12214171688538045,1.694831269979477,750.0,0.0025896138739884534,473.25,0.1495361328125,368640,15.96871907711029
-0.013229926183703356,0.8868415676057338,250.0,1.632182039143284,462.59,187,37,0.10948135319631547,1.6918023444712162,750.0,0.0026922923653276715,495.5,0.1629150390625,378880,15.968719273805618
-0.011939903075108305,0.8508116360753775,275.0,1.8030250075900902,466.28,187,38,0.1385605474933982,1.6901029750704766,775.0,0.0023879040304112392,515.25,0.13740234375,389120,15.968719190359115
-0.01301020657447225,0.9264884039759635,275.0,1.752043989655651,465.66,187,39,0.07768021579831838,1.6887945003807545,775.0,0.0026506347864145435,519.0,0.1621826171875,399360,15.968719291687012
-0.011489380710554543,0.8321040999144316,270.0,2.2100900203963176,453.7,187,40,0.18881438081152738,1.6938345484435557,775.0,0.002358296408374671,500.75,0.1484375,409600,15.968719136714935
-0.012088268825209525,0.8921838082373142,247.5,1.7328759709396284,441.99,188,41,0.10997568487655371,1.7066472709178924,752.5000000000002,0.002283409919801028,489.75,0.1408935546875,419840,15.968719279766082
-0.011236614745212137,0.8707430068403482,250.0,1.8505191963231926,441.11,188,42,0.15274794979486614,1.6994835451245307,752.5000000000002,0.0023238327449010636,493.5,0.139306640625,430080,15.968719172477723
-0.010830629643169231,0.8450918029993773,222.5,1.959589395064821,427.31,188,43,0.155261389631778,1.7124876521527768,750.0,0.0022095026467926085,471.5,0.1289794921875,440320,15.96871908903122
-0.011634972223691874,0.7854219794273376,200.0,2.0302402874519925,428.98,188,44,0.18683747267350553,1.7109550572931767,752.5000000000002,0.0023606800595646947,477.25,0.1396484375,450560,15.96871924996376
-0.013994795583857921,0.8645216725766659,197.5,1.6806053513299566,429.11,188,45,0.1178199582034722,1.6928517527878284,727.5000000000002,0.0025248525384088953,472.5,0.145947265625,460800,15.96871936917305
-0.013630189489049371,0.8861029788851738,222.5,1.9001331481132013,432.58,188,46,0.11875063788611442,1.6627292692661286,750.0,0.002601680140788064,466.75,0.142333984375,471040,15.968719267845154
-0.013762452564515115,0.8885234598070383,272.5,1.6829292033044858,441.89,188,47,0.12134239964652807,1.6852222330868245,727.5000000000002,0.002683735912205857,494.5,0.1584228515625,481280,15.96871919631958
-0.012327549655310577,0.8973253048956394,300.0,1.9318419926570178,460.96,188,48,0.12505624459590764,1.7001618713140487,750.0,0.002309866186874695,538.5,0.135888671875,491520,15.968719393014908
-0.01131858317530714,0.8507989834994077,300.0,2.0178048257097077,464.78,188,49,0.18970486656762658,1.6985809095203876,750.0,0.0022233891478893883,549.0,0.1308837890625,501760,15.96871919631958
-0.010529142670930015,0.7735152881592512,272.5,2.0955709498424864,470.56,188,50,0.24244209583848714,1.6982024900615216,775.0,0.0021861963921767807,554.5,0.125048828125,512000,15.968719315528869
-0.013950602561817505,0.8786341678351164,247.5,1.7654259451898373,467.84,189,51,0.11374770626425743,1.6794081643223762,752.5000000000002,0.0025604515912849477,536.75,0.154833984375,522240,15.968719112873078
-0.012187801573600155,0.9003600139170885,247.5,1.8168919407097217,468.24,189,52,0.11209947306197136,1.677012498676777,780.0000000000005,0.0024927322319402818,548.75,0.1462158203125,532480,15.96871942281723
-0.013251537073665531,0.8958443857729435,225.0,1.890511816637434,457.5,189,53,0.14323652694001793,1.6674770511686803,780.0000000000005,0.0028313626592765917,537.25,0.17255859375,542720,15.968719112873078
-0.015112980153935496,0.9348108451813459,297.5,1.6493131164714847,480.13,189,54,0.08594298644457013,1.686193435639143,825.0,0.00291951482245199,571.5,0.1725341796875,552960,15.96871920824051
-0.01480608149577165,0.8974774349480867,325.0,1.865675136223261,487.44,189,55,0.13924118338618427,1.667621172219515,775.0,0.0027574922804209493,592.5,0.1678955078125,563200,15.968719279766082
-0.012748872213705909,0.893717959150672,325.0,1.8876657873961418,503.68,189,56,0.1247200860409066,1.6715747453272343,800.0,0.0024045370899788174,613.0,0.146435546875,573440,15.968719375133514
-0.013608293901052093,0.8886517744511366,322.5,1.922043022690318,498.61,189,57,0.15888917294796556,1.6693637520074844,800.0,0.0028562474658091713,606.5,0.1741943359375,583680,15.96871920824051
-0.01387517625480541,0.9159133967012167,325.0,1.948859385565512,496.99,189,58,0.14811312179081143,1.6733661346137523,800.0,0.003079817212756449,593.5,0.18154296875,593920,15.96871942281723
-0.014298894436797127,0.9149313885718584,300.0,1.7736825861749228,482.21,189,59,0.12112097445642575,1.672982082515955,825.0,0.002890057634249712,594.5,0.164794921875,604160,15.968719351291657
-0.013461321330396459,0.9102870214730501,325.0,1.8880548923192446,493.21,190,60,0.11424057655967772,1.6751387163996696,825.0,0.0028412297830985715,601.75,0.1693115234375,614400,15.968719297647477
-0.013095298804182675,0.8565928332507611,350.0,1.8944448174283608,488.66,190,61,0.2529970808653161,1.6838832043111325,827.5000000000002,0.0023640286444109614,651.5,0.1437255859375,624640,15.968719255924224
-0.013830410410810146,0.897442827001214,350.0,1.9171145513562617,498.28,190,62,0.14631842935923486,1.6941573441028595,850.0,0.0023960788520074453,659.75,0.1513427734375,634880,15.968719226121902
-0.0134149327643172,0.8767623320221901,350.0,2.0315431663435737,488.85,190,63,0.18736242442391812,1.666767068952322,825.0,0.002567005108881318,662.75,0.1545166015625,645120,15.968719220161438
-0.013690285240954836,0.9216893583536148,345.0,1.9131324281644013,473.72,190,64,0.11925606662407517,1.6692096553742886,802.5000000000002,0.002556802136951271,650.75,0.15595703125,655360,15.968719279766082
-0.012467158402432687,0.8758416771888733,300.0,2.033751879687182,465.45,190,65,0.16217885059304535,1.6743348360061645,800.0,0.002486809705715497,591.0,0.1516845703125,665600,15.968719315528869
-0.014781843180389841,0.8731003701686859,275.0,1.8845993230298912,455.74,190,66,0.1516770037356764,1.6872547574341297,775.0,0.0026731299136944515,554.5,0.1613037109375,675840,15.96871924996376
-0.013513291521303473,0.8772120505571366,300.0,1.9105526272129842,464.83,190,67,0.13640714953653515,1.6626214183866979,800.0,0.0028432673907449824,560.0,0.18056640625,686080,15.968719226121902
-0.014037677922533475,0.8741602979600429,275.0,1.6753546984137535,470.77,190,68,0.14133472463581712,1.6685782574117183,777.5000000000002,0.002876224219676665,558.0,0.1612060546875,696320,15.9687191426754
-0.013293341917960787,0.9307847406715155,297.5,1.702228114273393,481.76,190,69,0.10090177010279149,1.6805759020149709,800.0,0.0024207569651142754,564.0,0.1457763671875,706560,15.968719410896302
-0.012258627045957838,0.8449868317693472,300.0,1.994755669612201,482.87,190,70,0.19919659981969745,1.6876218400895595,777.5000000000002,0.0023312192546885457,560.75,0.1486083984375,716800,15.968719106912612
-0.01217327608683263,0.8727886643260717,325.0,1.9973368112703533,490.7,190,71,0.18064794261008502,1.6828225709497928,825.0,0.0025027310422050548,592.0,0.1427001953125,727040,15.968719267845154
-0.013033925346462638,0.893908092007041,325.0,1.9662184512467626,489.45,190,72,0.15386145086959005,1.661642951518297,800.0,0.0023821453284089194,581.75,0.1439208984375,737280,15.96871924996376
-0.013456837573176016,0.8890674773603677,372.5,1.7819958093108013,491.55,190,73,0.2750798773253337,1.6601930648088454,802.5000000000002,0.002590729505436999,618.75,0.151123046875,747520,15.968719148635865
-0.014007325873490118,0.9138014718890191,350.0,1.7988130625298466,497.04,190,74,0.11358588708098978,1.654171022027731,827.5000000000002,0.0027150084801636698,678.25,0.1633056640625,757760,15.96871926188469
-0.014202957535599126,0.9095526345074176,350.0,1.7405551581556264,504.39,190,75,0.12327844626270235,1.6582346916198731,827.5000000000002,0.002992826767922823,699.5,0.1602783203125,768000,15.968719393014908
-0.013994019995152485,0.8728013839572668,350.0,1.9298225271984855,500.69,190,76,0.22179108238779008,1.636721282452345,827.5000000000002,0.0028354457031017437,716.25,0.16318359375,778240,15.968719279766082
-0.013702301211742452,0.9212629374116659,375.0,1.772730211263936,509.97,190,77,0.14440388020593672,1.6549101278185845,985.0000000000009,0.0028507114441484863,778.75,0.1669189453125,788480,15.968719160556793
-0.014139847618207569,0.8553936656564474,325.0,1.9320311476838992,514.11,190,78,0.32966642472893,1.6496471278369427,985.0000000000009,0.0026980250750060406,796.25,0.1613525390625,798720,15.968719273805618
-0.01291171332813974,0.9274592012166977,350.0,1.8289053660859793,520.1,190,79,0.13509535733610392,1.623512927442789,825.0,0.002923446247860192,771.5,0.1730224609375,808960,15.968719202280045
-0.011782565461180639,0.8891434382647276,375.0,2.0349447110225882,524.32,190,80,0.15867575043812393,1.6448203824460506,825.0,0.002552721285451637,764.0,0.15869140625,819200,15.96871919631958
-0.01213528858788777,0.857559422031045,375.0,2.030704856716029,535.59,190,81,0.49588513462804257,1.6328966207802296,840.0000000000013,0.0024130504954204095,870.75,0.141455078125,829440,15.968719238042832
-0.01296410008399107,0.9182010110467672,400.0,1.908976022565156,543.29,190,82,0.1955654722172767,1.6378943301737308,825.0,0.0028223775291738753,868.75,0.16875,839680,15.968719214200974
-0.010219374894950306,0.8560303244739771,422.5,2.364626110908824,542.55,190,83,0.3683946423465386,1.6565636232495309,825.0,0.001928294152481041,875.25,0.1198486328125,849920,15.968719214200974
-0.010538152137451106,0.910861412063241,350.0,2.0569732665504326,535.24,190,84,0.17994543993845583,1.6659131653606891,825.0,0.0021803167234455876,845.5,0.135888671875,860160,15.968719214200974
-0.011864181971395738,0.911124412342906,350.0,1.8765358765283904,526.52,189,85,0.1947659862227738,1.6790170684456824,825.0,0.002118978129965755,841.5,0.127392578125,870400,15.968719309568405
-0.01324600178268156,0.9266755796968937,345.0,1.8328493765153535,520.06,189,86,0.1332362889777869,1.6701636403799056,802.5000000000002,0.002394261329141366,722.75,0.137548828125,880640,15.968719178438187
-0.01368043529073475,0.9087330847978592,322.5,1.8339734496152738,520.13,189,87,0.14950494959484786,1.6745664827525615,825.0,0.0026433577328819997,685.5,0.1559326171875,890880,15.968719273805618
-0.012771904034889304,0.9143875908106566,350.0,1.8192174476103637,536.13,190,88,0.1834251199150458,1.6424208343029023,825.0,0.0025908071352663603,708.5,0.1578369140625,901120,15.968719315528869
-0.012939351068780525,0.9199857708066702,372.5,1.8732286702651213,531.47,190,89,0.17775535779073834,1.6594175934791564,845.0000000000017,0.002394905300309675,714.25,0.1395751953125,911360,15.968719220161438
-0.013548858821013709,0.9126341599971056,397.5,1.6529041647308784,531.99,189,90,0.14503395606298,1.6727077528834342,825.0,0.0024216652893986404,715.5,0.1337646484375,921600,15.968719273805618
-0.013429697449464584,0.9357327803969383,397.5,1.7072281703907062,527.9,189,91,0.12599638376850636,1.6630529299378396,825.0,0.0024982000398725652,718.75,0.133056640625,931840,15.968719267845154
-0.014111734833568335,0.9322925496846437,372.5,1.8619671301732013,518.94,189,92,0.12906976237427442,1.6494677156209945,825.0,0.0025972942951742657,726.0,0.1550048828125,942080,15.96871919631958
-0.013029885540527175,0.8654263451695442,350.0,1.8984939814066522,515.9,189,93,0.350235615670681,1.658050036430359,825.0,0.002755369337592467,696.75,0.161083984375,952320,15.968719291687012
-0.013447972923313501,0.9173603106290102,395.0,1.9478139385631448,524.16,189,94,0.17060401008930057,1.6658853344619273,825.0,0.0022028543026639197,713.25,0.13642578125,962560,15.968719345331191
-0.013872407242160989,0.9003817781805992,395.0,1.815438761939422,532.95,189,95,0.19413023213855923,1.6522527433931828,827.5000000000002,0.002472177138202246,726.0,0.1483642578125,972800,15.968719458580017
-0.01171864001571521,0.8107841104269028,420.00000000000006,2.214574115078904,544.42,189,96,0.5308482283726335,1.6415920108556747,1002.5000000000002,0.002283267833672999,831.0,0.129443359375,983040,15.968719244003296
-0.014140085226244992,0.9394601937383413,447.5,1.7943571112255476,554.67,189,97,0.1058008503401652,1.6294075705111026,1002.5000000000002,0.0028537693378442456,842.5,0.166845703125,993280,15.968719285726547
-0.01147483327295049,0.8585398033261299,450.0,2.0984462539398345,557.7,189,98,0.4159861272200942,1.6443287223577499,1182.5000000000007,0.002520198373452206,898.75,0.1466552734375,1003520,15.968719315528869
-0.012206760648405179,0.816923551633954,450.0,2.3436448382158184,563.17,189,99,0.5204250235110521,1.645343469083309,1302.5000000000002,0.0024673135860897415,960.25,0.14443359375,1013760,15.968719226121902
-0.013956960804353002,0.9404423698782921,495.0,1.8473077331838188,575.57,190,100,0.11016941701527685,1.6466628335416318,1327.5000000000002,0.0031128479434532007,985.5,0.1669189453125,1024000,15.968719333410263
-0.014438346371025545,0.9482476312667132,500.0,1.6389257328360116,575.23,189,101,0.12876933574443683,1.6619981229305267,1302.5000000000002,0.002784649389218784,927.0,0.1656494140625,1034240,15.96871920824051
-0.015603359876695321,0.9645080279558897,500.0,1.52593233786969,579.03,189,102,0.08109044937882573,1.6528941079974175,1302.5000000000002,0.002801836945423378,906.25,0.175,1044480,15.968719172477723
-0.01371190665740869,0.9259617038071155,500.0,1.8498459346534584,574.36,189,103,0.13885301498230546,1.6395619429647923,1275.0,0.002672532442761974,879.0,0.1702880859375,1054720,15.96871924996376
-0.014354048994573532,0.9124276500195265,497.5,1.9217163683388865,562.86,189,104,0.2891203163075261,1.6379952669143676,1052.5000000000002,0.0026695832952103897,803.75,0.1693603515625,1064960,15.96871924996376
-0.012218109273089795,0.8827973879873753,500.0,2.1055305557639885,566.63,189,105,0.46078485616017134,1.6335609525442123,1277.5000000000002,0.002572384996279146,881.75,0.1654296875,1075200,15.968719297647477
-0.0108002701694204,0.8003701563924551,500.0,2.5247157027409726,570.93,189,106,0.7359407813753933,1.6379674069583416,1307.5000000000005,0.00207520374804098,1016.0,0.1274658203125,1085440,15.968719255924224
-0.014111168331874068,0.9307896237820387,475.0,2.010802217477451,562.91,189,107,0.11863075222354383,1.6489541307091713,1300.0,0.002443072687015391,989.75,0.155517578125,1095680,15.968719285726547
-0.011609244772625971,0.821855540573597,475.0,2.1778045542342945,564.82,189,108,0.6240491201169789,1.6453345522284508,1312.500000000001,0.002715721988557007,1059.0,0.161474609375,1105920,15.968719178438187
-0.014755440600492876,0.957746459171176,475.0,1.8078649590046432,577.21,189,109,0.10374796476680785,1.6714444540441036,1312.500000000001,0.00238305770396927,1072.25,0.1508056640625,1116160,15.968719226121902
-0.01186589806311531,0.834421444311738,475.0,2.496593061796533,568.35,189,110,0.7182119278935716,1.6359393738210202,1677.5000000000216,0.0024917174716851107,1090.25,0.1519775390625,1126400,15.968719214200974
-0.012699305105343228,0.8769510135054588,475.0,1.9187831559901984,560.34,189,111,0.37659179761540146,1.6332663774490357,1305.0000000000005,0.0025940220885562817,1050.0,0.1695068359375,1136640,15.968719118833542
-0.015623691972723463,0.9658913396298885,475.0,1.666098017281102,561.19,189,112,0.09314086394151673,1.6475958533585071,1300.0,0.002739451966704461,1023.5,0.164111328125,1146880,15.968719309568405
-0.012828361818537814,0.8698259834200144,475.0,2.316134321601215,559.27,189,113,0.40101346354931594,1.6600380450487138,1300.0,0.0024931661821032325,1015.0,0.145458984375,1157120,15.968719124794006
-0.014660962521884358,0.9448622684925795,425.0,1.7834790338644801,533.53,189,114,0.12546506088692694,1.64635019749403,1277.5000000000002,0.002540495938388077,928.5,0.155029296875,1167360,15.968719345331191
-0.013021503536219826,0.8968744732439518,425.0,2.183974722417568,538.43,189,115,0.2958660212229006,1.6302520856261253,910.0000000000008,0.002687899736384126,865.75,0.1589599609375,1177600,15.968719232082368
-0.011370883923518704,0.7654900349676609,425.0,2.956389050929996,536.18,189,116,0.8079957845620811,1.6272721849381924,910.0000000000008,0.0024169238368589516,907.75,0.15009765625,1187840,15.968719244003296
-0.012887803361081751,0.8872132886201143,425.0,2.28326434390808,533.66,189,117,0.4719254715368152,1.6411021769046783,1002.5000000000002,0.002767002366840985,910.5,0.1785400390625,1198080,15.968719273805618
-0.009868180313787889,0.7382593255490064,425.0,2.5968067381068236,544.78,189,118,0.9919766437727958,1.6391064025461675,3950.0,0.002355950643027777,1127.25,0.139990234375,1208320,15.96871942281723
-0.013311632480326806,0.8497974492609501,447.5,2.1052494819943055,552.3,189,119,0.5514299610629678,1.6525357387959958,3950.0,0.002364738619678843,1148.5,0.1443115234375,1218560,15.968719351291657
-0.012756275618812651,0.9042654518038035,425.0,1.9258866466339974,554.95,189,120,0.34170840627048166,1.6478127375245095,3950.0,0.002587386234495508,1183.0,0.15703125,1228800,15.968719214200974
-0.01291200763444067,0.876724724471569,450.0,2.0236684557559323,562.61,189,121,0.31075439259875565,1.6442968092858792,3950.0,0.002500657563496478,1179.0,0.146923828125,1239040,15.96871926188469
-0.012303826431161725,0.8915107753127813,445.0,2.247726437659737,554.18,189,122,0.44185406072065236,1.6411487877368927,3950.0,0.002266256939094901,1126.5,0.1374267578125,1249280,15.968719244003296
-0.013037359577720054,0.8310064021497965,445.0,2.347191978782105,548.98,189,123,0.7899604578735306,1.641885881870985,3950.0,0.0023003509622757335,1099.5,0.1432861328125,1259520,15.968719178438187
-0.010673572606174275,0.7905482832342386,475.0,2.483341679492084,556.16,189,124,0.7408319668844342,1.6614412620663643,3950.0,0.002219837808457079,1147.5,0.133837890625,1269760,15.96871924996376
-0.01457860991176858,0.8770196318626404,497.5,2.2349398429852143,572.62,189,125,0.4587953815003857,1.6432339683175088,3950.0,0.0026545605160439027,1183.0,0.16259765625,1280000,15.968719202280045
-0.01397981236659689,0.8820687495172024,475.0,1.7679819341138845,571.16,189,126,0.30344915967434644,1.646359834074974,3950.0,0.002527333717376063,1147.75,0.152490234375,1290240,15.968719154596329
-0.011862286589166614,0.8900359265506268,450.0,2.046556735674322,566.46,189,127,0.4198420369066298,1.6370684400200843,3860.000000000001,0.0022531124103923805,1116.25,0.1369873046875,1300480,15.968719291687012
-0.012408317925292067,0.9221745133399963,475.0,2.065739299449148,572.66,189,128,0.31295147181954236,1.6591037310659886,1325.0,0.0022016611687948632,1074.5,0.1314697265625,1310720,15.968719375133514
-0.011037318150920327,0.8320738159120082,475.0,2.5511679781754033,576.83,189,129,0.760794184426777,1.6626525670289993,1325.0,0.002203235560625989,1067.25,0.124951171875,1320960,15.968719232082368
-0.01241582582697447,0.8840097185224295,475.0,2.202573617343879,580.92,189,130,0.44333341722376646,1.646666844189167,3680.0000000000027,0.0018417816412469082,1135.5,0.1209228515625,1331200,15.968719220161438
-0.013155814628044027,0.9152996469289064,497.5,2.210040234385467,573.84,189,131,0.40720460638403894,1.6321093410253524,3680.0000000000027,0.002514948207090467,1147.75,0.147216796875,1341440,15.968719357252121
-0.014213633984036278,0.93913368396461,570.0,2.0690099385150154,578.51,189,132,0.30451974774478,1.623836562782526,3680.0000000000027,0.0028673607282261176,1166.0,0.17392578125,1351680,15.968719190359115
-0.012831325741353794,0.8985556181520223,575.0,2.441853337554222,583.82,189,133,0.7103345025680028,1.612699279934168,3950.0,0.002579359616675361,1208.25,0.1583740234375,1361920,15.96871936917305
-0.009823927406978327,0.8259157769382,645.0,3.2547552945883544,581.85,189,134,1.197075357218273,1.6072331257164478,3950.0,0.002315474513148174,1263.75,0.1353515625,1372160,15.96871924996376
-0.012501277496630792,0.8578382007777691,675.0,2.9063047919082776,592.37,189,135,1.0187896684044973,1.592539492994547,4030.0000000000005,0.0024859973410347154,1366.75,0.1466064453125,1382400,15.968719190359115
-0.007583992495528946,0.7694245699793101,700.0,4.760053724549264,611.1,189,136,1.5472680892329662,1.586090523004532,4082.500000000001,0.0018925000044422637,1616.0,0.12001953125,1392640,15.968719178438187
-0.008206114063796122,0.7992147751152515,722.5,4.7929297130169655,621.1,189,137,1.4922906261170283,1.6034556977450847,4177.5,0.0018209409811905893,1767.0,0.1134033203125,1402880,15.968719357252121
-0.00828718858101638,0.783987407758832,700.0,4.042282731896423,635.05,189,138,1.4512710563838482,1.622084403783083,4292.500000000002,0.0019440910945380876,1976.25,0.1149169921875,1413120,15.968719148635865
-0.010495503146739794,0.8441179681569337,522.5,2.9207774287083677,629.74,189,139,0.842702381964773,1.6581730023026466,4207.500000000001,0.0023425969964026754,1952.0,0.137451171875,1423360,15.96871938109398
-0.011562681388386408,0.8504999138414859,497.5,2.5487510681002856,635.85,189,140,0.673841311968863,1.659350547194481,4297.500000000002,0.002144707322213759,1911.0,0.1270751953125,1433600,15.968719267845154
-0.00929923184630752,0.8456267099827528,475.0,3.978250306996066,630.81,189,141,1.1179386415053159,1.6354329980909825,4507.500000000001,0.0017954614027079433,1879.75,0.105126953125,1443840,15.968719351291657
-0.01135505946513149,0.8738191921263934,450.0,2.5625974422599507,622.01,189,142,0.8226482875179499,1.636422512680292,4177.5,0.002371482102728672,1617.0,0.149755859375,1454080,15.968719327449799
-0.01102450838443474,0.8459997653961182,425.0,3.1417212210014798,613.81,189,143,1.0962185522075742,1.6335596941411494,4177.5,0.002239591668513112,1529.75,0.1286376953125,1464320,15.96871936917305
