avg_q_retraced,avg_q_selected,PMM:episode_rewards,explained_variance,policy_gradient_loss,policy_entropy,frames,episode_length,fps,policy_loss,model_prob_std,advantage_norm,epoch_idx,P01:episode_rewards,P09:episode_rewards,q_loss,rollout_prob_std,policy_gradient_bias_correction,grad_norm
-8.688041496902265e-05,-9.23536067152565e-05,0.0,-4.52607820051057,6.479879140932726e-06,2.1972223086016522,187200,3324.3333333333335,421,6.473670047888564e-06,0.00021794672035253278,0.0026075420894677154,26,0.0,0.0,7.350153368340617e-08,0.0029852778216172015,-6.2090818175875026e-09,7.171867417609813e-05
-5.6015498171170946e-05,-5.824831464049749e-05,0.0,-4.999797321986899,3.4598018486831963e-06,2.1972229684029942,194400,3324.3333333333335,420,3.444723822048772e-06,0.00017837150310555963,0.0022175523621455464,27,0.0,0.0,6.649803549509334e-08,0.004055502989991665,-1.5078042742838016e-08,6.493741196456108e-05
-2.3287537085906327e-05,-2.7483584987384235e-05,0.0,-5.107622703496741,3.429475365721744e-06,2.197222378194017,201600,3324.45,417,3.422064766078817e-06,0.0002055954033014093,0.0024776101991977034,28,0.0,0.0,7.35979367180985e-08,0.002603342642257866,-7.410602684350273e-09,7.001495263737981e-05
1.2578671752301881e-05,1.1500635738836234e-05,0.0,-5.080836469497945,-5.411558932391337e-07,2.197223200902106,208800,3324.45,415,-5.420080919401586e-07,0.0001626769762328913,0.0019544791748442565,29,0.0,0.0,5.4836518026622386e-08,0.0029419295023530366,-8.521996949387552e-10,6.045917903473677e-05
1.689314980888228e-05,1.9482837674220398e-05,0.0,-5.196425309698417,-2.6037362895846683e-06,2.1972233925389237,216000,3324.45,413,-2.6035797244026855e-06,0.00015787391334361883,0.001903614876761037,30,0.0,0.0,4.4346302811880884e-08,0.0032549671538793156,1.5656488359152932e-10,5.60730530661372e-05
7.175116243733973e-06,6.655909747580933e-06,0.0,-5.335486529970925,-5.237707529681141e-07,2.1972236480504748,223200,3324.45,412,-5.241494210871974e-07,0.00014538042889044944,0.0018453570296919175,31,0.0,0.0,4.027603250754e-08,0.0018948366133387632,-3.786682671128953e-10,4.907281051966431e-05
2.7639941507678333e-05,2.795928381488698e-05,0.0,-5.1755312788389,-1.3365043440479208e-06,2.197223712104109,230400,3324.45,412,-1.3418401543429238e-06,0.00014683548061941997,0.0017847867444841091,32,0.0,0.0,3.806053410202314e-08,0.002879139979468365,-5.335817680885279e-09,4.9401265962255024e-05
3.737951181990327e-05,3.76506211922025e-05,0.0,-5.2776974073068175,-1.5051859150282276e-06,2.1972235148545924,237600,3324.45,411,-1.5091798415496563e-06,0.00015413964921950064,0.00194186798391822,33,0.0,0.0,4.5449986564996574e-08,0.0032882813965175372,-3.993923715348674e-09,4.9697445949928585e-05
5.5504917418159706e-05,5.4557085481837517e-05,0.0,-5.384185759355782,-7.494397178791865e-07,2.19722355767848,244800,3324.527777777778,410,-7.53964059906136e-07,0.00015085732958106416,0.0019316544779518613,34,0.0,0.0,5.014224529364035e-08,0.0027349324323800686,-4.524341818298111e-09,5.2582183788512464e-05
5.5438566926690075e-05,5.86155225903117e-05,0.0,-5.007978716717997,-3.7931801312047943e-06,2.197223886889354,252000,3324.527777777778,408,-3.7916396046994204e-06,0.00013312013098215972,0.0016906621131297758,35,0.0,0.0,4.026815424853243e-08,0.0021886432144789295,1.5405274488165964e-09,4.754242351891888e-05
5.0124698334899323e-05,4.9510251550920514e-05,0.0,-4.918690778414409,-8.631215310801794e-07,2.197224171227879,259200,3324.527777777778,409,-8.722795619767701e-07,0.00011668894212949386,0.0014819967658749429,36,0.0,0.0,2.7446018750706133e-08,0.003168272364500977,-9.158032222937133e-09,3.80887489307434e-05
4.191749341488643e-05,4.5032409227163703e-05,0.0,-4.600110078826153,-3.0745052250614164e-06,2.1972239167097385,266400,3324.527777777778,409,-3.075674815036903e-06,0.0001389028289640534,0.0017323657991614445,37,0.0,0.0,2.982709783777196e-08,0.002115199323659875,-1.1695928904388432e-09,4.125897566774192e-05
1.3858308781019376e-05,1.6352891218770215e-05,0.0,-5.165310414140188,-2.7782022997372443e-06,2.197224362558789,273600,3324.527777777778,408,-2.777618402406335e-06,0.0001045846955380223,0.0013203465756686497,38,0.0,0.0,2.231459439541992e-08,0.0018530898098649436,5.838984705265813e-10,3.3589252689104775e-05
-4.863240311911824e-06,-4.58499297649522e-06,0.0,-5.81284616148661,-3.5308840278228783e-07,2.1972236503495113,280800,3324.6190476190477,408,-3.5308840278228783e-07,0.0001506421140402501,0.0019774470116538747,39,0.0,0.0,4.404306191544448e-08,0.002014769596342234,0.0,4.996695480971893e-05
1.53542101836257e-06,1.9800902582353747e-06,0.0,-5.124383097464445,-6.315087962592918e-07,2.1972243506883187,288000,3324.6190476190477,407,-6.31295660386555e-07,0.00010540591981676727,0.0013770075370513723,40,0.0,0.0,2.3590422115203734e-08,0.0020932927344782157,2.1313958992803036e-10,3.293138823758284e-05
2.0294434349455e-05,2.0457203078062322e-05,0.0,-5.076781478161535,-9.837935326790935e-07,2.1972240718584213,295200,3324.6190476190477,407,-9.808759691727496e-07,0.00012588066107279398,0.0016435811746113734,41,0.0,0.0,3.232087770445291e-08,0.0025961746813408645,2.917563269496289e-09,4.310759961062732e-05
7.799087368226314e-06,9.496010076046577e-06,0.0,-4.888094988777523,-1.863207854663401e-06,2.1972244834143018,302400,3324.6190476190477,406,-1.8636923744316231e-06,9.942856334802514e-05,0.0012954672156029984,42,0.0,0.0,2.0037253835882186e-08,0.0025104504698077066,-4.845163000969218e-10,3.1221673282530434e-05
2.3870218073931315e-06,1.8892799026762732e-06,0.0,-4.583346178938472,3.4594464956979236e-07,2.1972243020364215,309600,3324.6190476190477,405,3.451150489248219e-07,0.00011377359712191213,0.0014574322595413715,43,0.0,0.0,2.2302076324790017e-08,0.0017373852367440381,-8.295986712406981e-10,3.343542346928312e-05
9.00294018314326e-06,7.860128169376058e-06,0.0,-5.759151792767502,5.023951263792374e-07,2.197224295167696,316800,3324.6190476190477,404,5.03086608758741e-07,0.00011054057992748227,0.001400907030044422,44,0.0,0.0,2.5266770821040027e-08,0.002085188182296092,6.914819837093116e-10,3.501464750378735e-05
7.613394647384781e-06,8.78631541936544e-06,0.0,-5.233762031487687,-7.717119219927516e-07,2.197224296447519,324000,3324.4375,403,-7.724058430812432e-07,0.00011245585236127261,0.0014814461195744287,45,0.0,0.0,3.003712285155123e-08,0.0021685062528897865,-6.939196898309283e-10,3.721632094783667e-05
7.734460244282419e-06,8.720968655632967e-06,0.0,-4.920854301023736,-2.068116125008007e-06,2.19722450731608,331200,3324.4375,403,-2.063252955277386e-06,9.515762959341086e-05,0.0012770130404069228,46,0.0,0.0,2.1374984839877494e-08,0.002187297766515201,4.863164567344332e-09,3.349750828056275e-05
8.527417656880541e-06,8.091543497547243e-06,0.0,-4.546930543367195,-9.45147647640256e-08,2.1972246118071217,338400,3324.4375,403,-9.303951888301483e-08,9.348185340926979e-05,0.0012387048856258582,47,0.0,0.0,1.7472461746858937e-08,0.0015785262858543784,1.4752468284010925e-09,3.0673581685368224e-05
-1.592107538406993e-06,-7.347493431007746e-07,0.0,-4.780930745639497,-4.2181387294523647e-07,2.1972244162218915,345600,3324.4375,403,-4.2181387294523647e-07,0.00010297270427307533,0.0013854777626063823,48,0.0,0.0,2.1439071053878032e-08,0.001708034205254867,0.0,3.08320876097169e-05
-3.159534329642799e-06,-2.109729260190962e-06,0.0,-5.325117100682208,-1.7333449815888097e-06,2.197224678444484,352800,3324.4375,403,-1.7323119744748868e-06,8.446299299693378e-05,0.0011493333113500581,49,0.0,0.0,1.7939916224804536e-08,0.0016358321919042356,1.0330073034007607e-09,2.741471041826434e-05
-7.808240333397007e-06,-7.2764675107801874e-06,0.0,-5.0106614110110295,-2.9092595878090665e-07,2.1972243623506458,360000,3324.57,402,-2.9029399783102215e-07,0.00010953751607447638,0.0014112448413202182,50,0.0,0.0,2.459582035313424e-08,0.0018173874635353316,6.319703616151896e-10,3.210496640723986e-05
-2.0268772899562334e-05,-1.966315001956168e-05,0.0,-5.06476545413966,2.012517854998008e-07,2.1972247458292693,367200,3324.57,402,2.0431787106090532e-07,7.582509367382416e-05,0.0010258974147770445,51,0.0,0.0,1.612449390748164e-08,0.002455167291850184,3.0660889827061054e-09,2.4746236307753062e-05
-7.669765311580551e-06,-7.328751848327043e-06,0.0,-4.289320872407112,1.3127886753009552e-07,2.1972245704181614,374400,3324.57,402,1.326837478271295e-07,9.785268633919937e-05,0.0013494666185088424,52,0.0,0.0,2.8023056861542956e-08,0.0015495335612989232,1.4048796022810468e-09,3.81534582259787e-05
-1.3135189026949547e-05,-1.4216088774428344e-05,0.0,-5.159259180972186,1.0301631331618944e-06,2.197224698539764,381600,3324.57,402,1.0336281729048585e-06,8.414608729876085e-05,0.0011377652067600503,53,0.0,0.0,1.7231458415828678e-08,0.002246285785133513,3.4650385265828322e-09,2.8173396473260787e-05
1.1206308630427146e-06,4.7680058723755674e-07,0.0,-4.764724489481992,3.39381239603067e-07,2.197224632340764,388800,3324.57,402,3.39381239603067e-07,9.251938667990476e-05,0.0012527393212938612,54,0.0,0.0,1.820977095013148e-08,0.0017922378543770328,0.0,2.8927693435597384e-05
7.108691327108633e-06,7.570004770707368e-06,0.0,-4.646158925587882,-4.208581376247936e-07,2.1972247169756325,396000,3324.57,401,-4.1995324723994836e-07,8.515487861875354e-05,0.0011156536225455595,55,0.0,0.0,1.5196657551044815e-08,0.0024100664866597964,9.048982337107929e-10,2.574656119709989e-05
-1.416367933532434e-06,-8.155186790460337e-07,0.0,-4.977240716341942,-3.604555920774929e-07,2.1972244271683308,403200,3324.71,402,-3.5891823573861187e-07,0.00010031237322128359,0.0013303500480951842,56,0.0,0.0,2.1959062433321702e-08,0.0023704263013283777,1.5373603677571076e-09,3.270592910658105e-05
1.0177171689313134e-05,1.0073511524684447e-05,0.0,-5.117040231975298,1.470348006690197e-07,2.1972246704593537,410400,3324.71,402,1.4839547598662366e-07,8.728827912921674e-05,0.0011526656387939019,57,0.0,0.0,1.862536754674867e-08,0.0015271673318604177,1.3606750610190628e-09,3.0185241794688557e-05
1.4370170206266917e-05,1.601973940142861e-05,0.0,-4.432782877220047,-1.840862704300421e-06,2.197224792538497,417600,3324.71,401,-1.840253464621468e-06,8.232520594950594e-05,0.0011243872617809055,58,0.0,0.0,1.4023087627248965e-08,0.0019514653219118467,6.092410151678804e-10,2.6301446084653453e-05
1.3885384709698537e-05,1.2581731051687506e-05,0.0,-5.110556569780623,8.949537857996326e-07,2.1972245428297255,424800,3324.71,401,8.949537857996326e-07,9.207449062025674e-05,0.0012226275804891654,59,0.0,0.0,1.743307081969664e-08,0.0013330237693227674,0.0,2.7970710402513032e-05
1.617320456355787e-05,1.6622918056475284e-05,0.0,-4.921934255342635,-6.670524447773899e-07,2.1972248454604832,432000,3324.71,401,-6.665275450685067e-07,7.329967835961803e-05,0.0009715317764574947,60,0.0,0.0,1.1763511112682692e-08,0.0018420262096293526,5.249004549530885e-10,2.306013629335519e-05
9.787068694340489e-06,8.220726562910838e-06,0.0,-5.356734122094654,1.7662920883223945e-06,2.1972242777309723,439200,3324.8,401,1.7678353381508524e-06,0.00011369310801650759,0.0014882472337258005,61,0.0,0.0,2.600432281659411e-08,0.0024617420884653755,1.5432462978734242e-09,3.6654714741530716e-05
1.3434916330404288e-05,1.3963078418666727e-05,0.0,-5.4699268447659,-7.348472199478604e-07,2.1972249373084027,446400,3324.8,401,-7.349319621166981e-07,6.577634553275822e-05,0.0008919771524872563,62,0.0,0.0,1.2331260339410833e-08,0.0015183944682311986,-8.474084643871215e-11,2.023560667962317e-05
-1.8552444382225624e-06,1.0434490885847515e-06,0.0,-4.815954202154957,-2.422528042858277e-06,2.197224830937764,453600,3324.8,400,-2.4225731732846567e-06,7.939489550239082e-05,0.001142691173969724,63,0.0,0.0,1.9918334177129744e-08,0.0013921508543013317,-4.512999497917138e-11,2.929534209486993e-05
-2.1695820110387656e-05,-2.0076825114064803e-05,0.0,-5.491439408186882,-2.931643647070346e-07,2.197224871465769,460800,3324.8,400,-2.930302653976001e-07,7.151491571861426e-05,0.0009970016222648093,64,0.0,0.0,1.39145477442626e-08,0.0015760304119799748,1.3409935384345318e-10,2.5337734983192324e-05
-4.8377163921994184e-05,-4.631620350171645e-05,0.0,-4.09386306933625,-8.725763620494489e-07,2.1972246590808586,468000,3324.8,400,-8.736280110889056e-07,9.034560408379974e-05,0.001189403135036464,65,0.0,0.0,1.4258382664197872e-08,0.0019342128939322878,-1.0516490406903896e-09,2.6254989269218772e-05
-4.7549202687083305e-05,-4.879158062601438e-05,0.0,-4.597275570618412,1.8283351008788653e-06,2.1972247760636465,475200,3324.8,400,1.828518872620393e-06,7.536816083729934e-05,0.00099220029697761,66,0.0,0.0,1.0792585266252255e-08,0.0017300066445535254,1.837754600812295e-10,2.2117792020676293e-05
-4.9158735724419964e-05,-4.812814018343546e-05,0.0,-5.393031786081021,5.589562115708442e-07,2.1972247294900282,482400,3324.84,400,5.589068435352588e-07,8.078463738646256e-05,0.0010565337077989372,67,0.0,0.0,1.3265235570136493e-08,0.001740172105980351,-4.9367639914304406e-11,2.392472028333836e-05
-4.3607486252495453e-05,-4.55632640832642e-05,0.0,-5.5763636844192,3.0474976597347423e-06,2.197224898785281,489600,3324.84,399,3.0480221451182615e-06,7.222216703894283e-05,0.0009582817725238397,68,0.0,0.0,1.3401831513691807e-08,0.0018680014132836421,5.244849492985143e-10,2.392482712941786e-05
-1.8437507744223812e-05,-1.8264775655132053e-05,0.0,-4.385213822883272,-3.7977998663950816e-07,2.1972248853482896,496800,3324.84,399,-3.796328347276884e-07,7.047924829644143e-05,0.0009908861417906813,69,0.0,0.0,1.0999118456464946e-08,0.0014897171833510422,1.471499689294154e-10,2.460231637495755e-05
-2.8765047610014103e-05,-2.850242827279876e-05,0.0,-5.011723804723019,4.6410284483270536e-07,2.197224871068405,504000,3324.84,400,4.644340610131138e-07,7.035785939168573e-05,0.0009192322997360771,70,0.0,0.0,9.417944263243039e-09,0.0010623872653710473,3.312159435608919e-10,1.928373889464334e-05
-3.023976280040924e-05,-3.005332374779861e-05,0.0,-4.957357116660114,7.204594345748791e-07,2.1972250088592054,511200,3324.84,400,7.199554047377526e-07,6.0728917054948444e-05,0.0008004913486391681,71,0.0,0.0,7.662576146948447e-09,0.0017085840138678706,-5.040311634729733e-10,1.7106812258349467e-05
-3.130517395899034e-05,-3.0276067509133117e-05,0.0,-4.638851464835424,-1.2930347686113637e-07,2.1972246425681643,518400,3324.85,400,-1.2930347686113637e-07,8.760245375662908e-05,0.0011611579962187706,72,0.0,0.0,1.533616885253298e-08,0.0009245870004379354,0.0,2.4946924943412546e-05
-2.7940109105723344e-05,-2.731739072599353e-05,0.0,-6.50819949925892,4.119364819794263e-07,2.197224904696147,525600,3324.86,400,4.1214386842606624e-07,6.331661581418937e-05,0.0008917196673627629,73,0.0,0.0,1.159159000417245e-08,0.0013777354931676562,2.073909298262931e-10,2.0943745564274122e-05
-3.110617719415005e-05,-3.023846868063432e-05,0.0,-4.620802801210987,-3.797805401568699e-08,2.1972248624912414,532800,3324.86,399,-3.925226439381453e-08,7.227269329265053e-05,0.0010043349638135166,74,0.0,0.0,1.4984293450405503e-08,0.0018925983319595901,-1.2742003600389277e-09,2.509777834137804e-05
-3.401885761937319e-05,-3.363005764128656e-05,0.0,-5.228067529157356,6.10237377430464e-07,2.197224907957057,540000,3324.86,399,6.102797147697419e-07,6.617552645893161e-05,0.000938851565219848,75,0.0,0.0,1.0754254710403616e-08,0.0013858179459405153,4.233715506334241e-11,2.1938924220212246e-05
-3.4107871744333624e-05,-3.518384592257552e-05,0.0,-4.472166146536668,1.748772308497829e-06,2.1972249573658384,547200,3324.86,399,1.749434527470256e-06,6.928508673015116e-05,0.0009361139950317646,76,0.0,0.0,9.728728562852674e-09,0.0017356734271571541,6.622191930618884e-10,1.9845279894205903e-05
-2.3563840886041246e-05,-2.44475539969493e-05,0.0,-4.76703671694275,1.4005565047886437e-06,2.1972249918135387,554400,3324.86,398,1.400806123188668e-06,6.0826656531931105e-05,0.0008179802847875633,77,0.0,0.0,8.274119519072641e-09,0.0011045055437806039,2.496188737192521e-10,1.8254445941665273e-05
-2.523982277584919e-05,-2.542386085456684e-05,0.0,-4.574384666380113,7.424540842353768e-07,2.197224814518534,561600,3324.81,398,7.424168320903043e-07,7.237953868299977e-05,0.0010025069029099144,78,0.0,0.0,1.1888093207495085e-08,0.001360339848088721,-3.7253319965883476e-11,2.2232860854331717e-05
-2.1638398596158584e-05,-2.173876306036313e-05,0.0,-4.74110766441103,8.393493893718884e-07,2.197224910145714,568800,3324.81,398,8.422174824402802e-07,6.550618230462725e-05,0.0008975845951394746,79,0.0,0.0,1.3112124553410185e-08,0.001723171547041259,2.8680920371181596e-09,2.1829908010806078e-05
-1.6602086578958485e-05,-1.645818908848072e-05,0.0,-3.9745387051786696,4.1564325308091857e-07,2.1972250200169428,576000,3324.81,397,4.156108775959096e-07,6.376827204652122e-05,0.0008788098423890857,80,0.0,0.0,8.940598362449641e-09,0.0016520267207357708,-3.237478926918256e-11,2.0437362702411888e-05
-3.470100868292672e-05,-3.4028635637977935e-05,0.0,-4.605545498448075,-7.629286556341296e-07,2.197224961522395,583200,3324.81,397,-7.625379670267381e-07,6.156872096370675e-05,0.0008305737519787159,81,0.0,0.0,9.650263094409217e-09,0.0014817535538119674,3.9069097586737675e-10,1.7938650715887624e-05
-4.149609975729858e-05,-4.120945942403037e-05,0.0,-4.869557390424309,6.833029964754874e-07,2.1972250350095606,590400,3324.81,397,6.83303233323066e-07,5.606978707955583e-05,0.0007549460979779719,82,0.0,0.0,8.013000622307166e-09,0.0009958786255179852,2.3696035488734387e-13,1.6262339714673924e-05
-5.9272043259076616e-05,-5.7878381965652105e-05,0.0,-7.190820281513468,-4.316733582405911e-07,2.197224774751714,597600,3324.81,397,-4.3156522653876207e-07,7.781508047361376e-05,0.0011245680241270784,83,0.0,0.0,1.4872537882420839e-08,0.0018548232590610593,1.0813020813834952e-10,2.3825488333571015e-05
-5.328587642486161e-05,-5.488877983793226e-05,0.0,-4.896676142204692,2.8387860734085503e-06,2.197225011028941,604800,3324.71,397,2.8387860734085503e-06,5.466022747246565e-05,0.0007255343135899652,84,0.0,0.0,8.051512600357388e-09,0.000814817714436161,0.0,1.581633724260131e-05
-3.469196684402348e-05,-3.453203165236119e-05,0.0,-4.346784765196856,8.681466635107486e-07,2.1972248620835564,612000,3324.71,397,8.681466635107486e-07,7.252773232203458e-05,0.0010117723902704522,85,0.0,0.0,1.3678648936012522e-08,0.0008354082416546556,0.0,2.51571644871372e-05
-3.931377047732385e-05,-3.887656657999436e-05,0.0,-4.284303060924566,1.0804689473537705e-07,2.1972250844088808,619200,3324.71,397,1.0804689473537705e-07,5.4655900199940155e-05,0.0007512861100148588,86,0.0,0.0,8.021367936350354e-09,0.0005460357431046196,0.0,1.716060653045009e-05
-4.203096713180933e-05,-4.274697695715683e-05,0.0,-4.673457721755619,1.6086880824502036e-06,2.1972249462869438,626400,3324.71,397,1.6086880824502036e-06,6.823070383640179e-05,0.0009193019397672389,87,0.0,0.0,9.318489481295886e-09,0.0004937739259477555,0.0,1.9065968101292773e-05
-2.8038579686153756e-05,-2.8915507754037305e-05,0.0,-4.652858675828686,1.2754955142476637e-06,2.1972250714787736,633600,3324.71,397,1.2754955142476637e-06,5.196366861705808e-05,0.0007041623542286119,88,0.0,0.0,6.33790411950594e-09,0.00043885938504037837,0.0,1.4767078499831797e-05
-3.2103431594465584e-05,-3.116806914273598e-05,0.0,-4.2723173561045735,1.5437604656098543e-07,2.1972247523479362,640800,3324.82,397,1.5437604656098543e-07,8.163124235363799e-05,0.0011469170890978078,89,0.0,0.0,1.5494187079230413e-08,0.00047660588960247974,0.0,2.6085101085214467e-05
-2.1153826388843385e-05,-2.1935643433694386e-05,0.0,-4.50360260686704,1.3999770721274975e-06,2.1972249971684956,648000,3324.82,397,1.3999770721274975e-06,6.0254830323174254e-05,0.0008458511753561321,90,0.0,0.0,1.1034578886604894e-08,0.000393224678054832,0.0,2.111272901073059e-05
